SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0163_ICR-3_p08,Other,random,C10H15O2N1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,carbamoyl P transfer (-H2PO4),1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C11H14N2O6S2,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,cytidine 5_ diphosphate (-H2O),1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C11H17N1O7,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,O1N1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,O3P1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H3N5,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,uridine 5_ monophosphate (-H2O),1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H1N1O3,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C12H17O3N1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C12H10O12,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H10N1O6P1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,Methionine_C5H9NOS,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C13H16N4O2,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C14H12N6O2,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H2N4,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H2N4S1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H2N5O_4P_1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H2O1N4,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,NA_4,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H2O_1N4,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,N_1O1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,NH4,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C14H15O5N1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C4H7N1O1S1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H6N2O2,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C4H9O2P1S1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,Methionine,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C16H28,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H9O4,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C5H8N2O3,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C18H24,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C18H24O11,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C18H28O1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C18H30O1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C18H32O1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C18H34N6O4S1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C19H10O2,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C19H21N7O5,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,H_1O_1F1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C19H38O_2,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C1H1O2F1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C1H2O_1N2,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,H3N1O5P2,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,H3N1O2S1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,H_1S1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,H_1O_3Cl3,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C3H8O1N2S2,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,H3O2,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,H1O3,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C1H4N2O1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,H3O3N1S1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C18H19O2N1,1,3.78687e-05
RC2_0163_ICR-3_p08,Other,random,C18H14N2O6,1,3.78687e-05
