SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0031_ICR-3_p08,Other,random,uridine 5_ monophosphate (-H2O),1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C11H17N1O8,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C11H4Cl1N1O2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C11H19O5N4P2S1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C6H5N3,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C5H2N4,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C12H8N4O1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C12H16O12,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C5H12N4O_1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C5H4N1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C14H12N6O2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C5H2O_1N4,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,thymine_(_H)_C5H5N2O2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,thymine (-H),1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C10H16O11N2P2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,uracil_(_H)_C4H3N2O2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C15H17N1O8,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C14H8O2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C5H10N2O1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C6H8N1S1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C6H8N3,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C18H24O1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C9H14O7N5P1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C18H24,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C3H5N1O2S1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C3H6O6P2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C18H22O1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C18H24O11,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C18H12O6,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C18H14N1F1O1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C16H28O8,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C17H17O2N1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,Lysine,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C18H34N6O4S1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C18H8O4,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C1H3,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C18H32O1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C5H10N1O6P1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,O_2S2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,Lysine_C6H12N2O,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C20H34O1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C20H38,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C21H34O2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C24H32O6,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C1H7N3,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C1H7N3O1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C1H_1o1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C1H4N2O1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,O_1H4N2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C8H13N2O9P1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,H3O2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,H3N1O5P2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,CHO,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C_10H_2O5P2,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C2H_1O_1N1S1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C2H7O2N1S1,1,3.7449e-05
RC2_0031_ICR-3_p08,Other,random,C7H4O4S1,1,3.7449e-05
