SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0107_ICR-1_p3,Other,random,C10H24N4O_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,Arginine,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,uracil_(_H)_C4H3N2O2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,uracil (-H),1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,sulfate (-H2O),1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C12H20O9,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C6H14O2N4,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,transamination (-O),1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C11H13N1O8P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C6H10N1O7P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C6H11O_1N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C6H14O1N2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C6H5O1N4,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C6H6N2O2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H8O1S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H9O4,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C11H15N5O3S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C6H8N4O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C6H7N2O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C12H17O3N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H8N2O2S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H10O7P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C18H19O2N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H3O2N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C13H14O2N4,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C12H8O3,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C18H30O7,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C12H21N1O9,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C14H14O6,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C14H22,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C15H17N1O8,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H5N5O_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C16H13N1O3,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C17H21O3N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C16H24O2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C16H17O2N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C16H10O7,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C16H12O5,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C15H28O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C18H19N1O3,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H12N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H12N2S2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H2N5O_4P_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C18H24,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H3N5O_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C1H5,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C1H5O2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C1H4N_1O5P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C5H10N1O6P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C25H40,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C20H12O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C7H12N2O3,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C19H22O1N2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C7H16N1O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C19H10O2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C19H21O3N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,O3S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C1H3,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C19H26O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,O_1H4N2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,SO42,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,O_1S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C15H22O2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C15H22O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C8H13N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C8H14N2O2S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C4H9O6P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H2O3S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H4O6P2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C2H6N1O2P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H_3O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H_4N3O_2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H_2S1C1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C8H14N2O4,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H3N1O_3S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C8H10N2S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C4H6N1O_2P_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C7H8O1N4,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C4H2O1N2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C4H4O4S_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,NA_5,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,O1H1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C2H3Cl_1O2S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C22H32O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C1H_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C1H5N1O_1S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C2H2O2S_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C7H7N5O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C2H4O3S2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C8H12N2O5S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C7H3N1O2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C2H4O2S2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C7H5N1O_3,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C10H11N3S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,acetone_(_H)_C3H5O,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,diphosphate,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C9H11O2N3,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C4H10N2O_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C3H6N1O4P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C9H8N1O4,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C3H5N1O2S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C3H4N2O_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,CHO2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C_1H1N_1S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C3H3O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H2N_1O4P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H1C1O5P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C3H10N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C3H7O6P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H2O2S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H2N2O_1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C3H7N1O2S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C3H8O1N2S1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C3H8N3O3P1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C3H8N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C8H7N1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C8H8N2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C8H8O_1N2,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,H3O1,1,8.60215e-05
RC2_0107_ICR-1_p3,Other,random,C8H5O1N1,1,8.60215e-05
