SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0126_ICR-2_p3,Other,random,thymidine 5_ monophosphate (-H2O),1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C10H7N1O3,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C10H9N1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,thymidine (-H2O),1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C11H9N1O3,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C12H10O12,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C12H16O12,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C12H17N3O7S1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C12H17O3N1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H1O3,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H2N2O_1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H2O2S1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H_1O1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H_1O_2Cl3,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H_1S1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H_1S1O_1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H4O6P2,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H5O10P3,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H6N2O_1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C4H3O_1N2,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C4H4N2O2,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C4H6O1S1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,H_2S1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C12H21N1O9,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C13H14O2N4,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,CHO2,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C_10H_2O5P2,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C9H7N1O4,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C3H6O6P2,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C3H7,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C3H7N1O1S1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C4H9N1O2S1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C3H8O1N2S2,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,Methionine,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,Methionine_C5H9NOS,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,N1,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,N2,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,NA_5,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C5H3N5,1,6.01395e-05
RC2_0126_ICR-2_p3,Other,random,C5H4N1,1,6.01395e-05
