SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0195_ICR-2_p08,Other,random,uridine 5_ monophosphate (-H2O),1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,uridine 5_ diphosphate (-H2O),1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,Adenosine 5_-diphosphate (-H2O),1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,sulfate (-H2O),1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,guanine (-H),1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,guanine_(_H)_C5H4N5O,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C10H7N1O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C6H14O2N4,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,Tyrosine,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,Tyrosine_C9H9NO2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,acetylation (-H),1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,adenosine (-H2O),1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,biotinyl (-H),1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,biotinyl (-H2O),1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C11H21N2O6P1S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C12H10O12,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C12H17N3O7S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C9H11O2N3,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C9H13N1O2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C9H13O2N3,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C4H3F1N2O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C4H3N3,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C9H7N1O3,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C3H7N1O1S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C12H8N4O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C6H8N1S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C6H8N4O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C6H10O3S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C4H4N2O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C3H6N1O4P1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C_2H_2O1S2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,Cl2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,Cystine,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,CH3COO-,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C8H9N1O_1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C9H11N1O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C3H3O2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C3H4N2O_1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C8H7N1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C8H7N1O2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C14H15O5N1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H7N3O_1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H7O3,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H7O4P1S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,H3O2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,H3O3N1S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C3H1N2O3P1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C3H2N2O_1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C8H14N1O8P1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C8H14N2O2S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C4H9N1O2S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C8H11N1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,H_1S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,H_1S1O_1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C2H6O3S2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,H_1O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,H3,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H8N3O_2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C6H7N2O5P1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C15H17N1O8,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C15H30O_1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H2O_1N4,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H12N2S2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C24H32O6,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C2H3Cl_1O2S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C2H3O,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C2H4O2S2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C2H4O3S2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,H_1O_2Cl3,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C4H9O2P1S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H10N1O6P1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H10O3N1P1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H3N5O_1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H4O1N4,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,NA_5,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C22H30O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C22H38O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C5H12N1O3P1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C20H18O2N2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C20H24O1N2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C20H28,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C20H28O_1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C20H32,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C20H34O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C22H18N2O4,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,Lysine,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,Lysine_C6H12N2O,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,NA_4,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C18H19O2N1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C18H24,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C18H24O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C18H26,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C18H32O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C18H34N6O4S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C18H34O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C19H26O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C19H36O_2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C1H3N1S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,O1H1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,O3S1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C1H4N2O1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C1H5O2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C1H_1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C1H_1o1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C10H8O3N2S2,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C10H9N1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C11H17N1O8,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,SO42,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C6H5N3,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C6H10O_1Cl1N5,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,C3H7O5P1,1,4.8216e-05
RC2_0195_ICR-2_p08,Other,random,deoxythymidine 5_ diphosphate (-H2O),1,4.8216e-05
