SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0163_ICR-2_p08,Other,random,C10H7N1O3,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C11H17N1O7,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C8H5N1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C8H5N1O2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C8H7N1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C8H8N2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C8H8O_1N2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C8H14N2O3,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C8H15N1O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C9H15N4O4P2S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C9H7N1O3,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C8H10N2S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C8H11N1O6,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C8H12N2O3,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C7H7N5O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C7H1N1O3,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C13H16N4O2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H8N1S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H8N3,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H8N4O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C9H7N1O4,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H4Cl2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H5N1O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H5O1N4,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H6O1N4,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H7N2O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,H3N1O_3S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,H3O_1N1S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C_1H1N_1S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H12O7N1P1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H1N1O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H3N1O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H11O5,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C6H11O_1N1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,H1O3,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C5H8N2O2S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C_2H_2O1S2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,Cysteine,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,Cystine,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C5H10O3N1P1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C5H12N2S2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C5H2O_1N4,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C5H10N1O6P1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C4H6N1O2S_1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,H2N1O_1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,H2N2O_1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,H_1O_3Cl3,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,H_1S1O_1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C16H32O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C17H12O7,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C17H16O2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C17H28N2O12S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C18H12O7,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C18H14N1F1O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C4H10O5P1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C4H3F1N2O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C3H7N1O1S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C3H3O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C3H3O2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,Methionine,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,Methionine_C5H9NOS,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,N2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,S2O32,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C2O2H6N2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C30H48,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C3H1N2O3P1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C3H2N2O_1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C18H34O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C18H8O4,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C19H20N1O3,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C19H26O_1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C19H28O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C2H7O2N1S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C2HO,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,O3S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,acetone (-H),1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,acetone_(_H)_C3H5O,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,adenine (-H),1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,adenine_(_H)_C5H4N5,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,Tryptophan,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C1H2N2O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,deoxythymidine 5_ diphosphate (-H2O),1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C1H_2N_1O5,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C20H28,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C20H28O_1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C20H30O3,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C20H32O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C20H34O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C20H38O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C21H34O2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C22H38O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C22H42O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C24H32O6,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C24H46O1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C27H40O2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,glcnac_C8H13N1O5,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,guanine (-H),1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,guanine_(_H)_C5H4N5O,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C1H5O2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C1H5O_1N1S1e1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C1H_1O2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C1H_1o1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,diphosphate,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,diphosphate_H3O6P2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,disaccharide (-H2O),1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C10H15N3O6S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C10H16Cl_1O6N3S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C10H16O11N2P2,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C11H21N2O6P1S1,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,C10H11N5,1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,isoprene addition (-H),1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,palmitoylation (-H2O),1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,thymidine 5_ monophosphate (-H2O),1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,transamination (-O),1,3.68324e-05
RC2_0163_ICR-2_p08,Other,random,uracil_(_H)_C4H3N2O2,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,uracil (-H),2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,tertiary amine,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C11H8N2O4S1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C10H10N2,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C8H13O2N1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C8H5O1N1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C1H5N1O_1S1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C8H13N1O4,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C8H13N1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C8H8N1O1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C8H13N2O9P1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C8H14N1O8P1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C8H7N1O1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C20H12O1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C20H36O1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,Tyrosine,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C7H7N1O2,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,Tyrosine_C9H9NO2,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C9H15N2O5P1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C9H5N1O3,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C7H5N1O1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C2H2O4S1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C18H30O1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C7H13O7N2P1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C7H13N1O4,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,Proline,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,Proline_C5H7NO,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,PO43,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C7H3N1O2,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C12H8N4O1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C12H8S2,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C18H22O1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C18H24,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C3H2N2O6P2,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,N1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,O3P1,2,7.36648e-05
RC2_0163_ICR-2_p08,Other,random,C18H30O7,2,7.36648e-05
