SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0004_ICR-3,Other,random,uridine (-H2O),1,2.62529e-05
RC2_0004_ICR-3,Other,random,C10H17N3O6S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C11H12N5O8P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H3O2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,Cl2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,Cysteine,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H1C2N3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C11H20O5N3P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C3H1N3O2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C12H22O6P2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C12H21N1O9,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C3H3O2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C3H5N1O2S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,PO43,1,2.62529e-05
RC2_0004_ICR-3,Other,random,O_1Cl2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,O1N1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H4O7P2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C14H23O10N1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C2H7O2N1S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C3H8O1N2S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C3H8O1N2S2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C4H11O2Cl2N2P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C3H8N1O3P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H_1S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,CH3COO-,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H_1O_2Cl3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C9H16N1O7P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C14H12N6O2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C13H16N4O2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,CHO2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,CHO,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H5O10P3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C9H14N3O9P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C9H11O1N5,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C9H12N3O8P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C15H22O_7P_2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,CH,1,2.62529e-05
RC2_0004_ICR-3,Other,random,Lysine,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H_3N_3O3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C4H7N1O1S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C8H10N2S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C8H10N2O6,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C18H14N2O6,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C18H24,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C18H14N1F1O1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C18H12O5,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C17H34O_1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C17H32N6O4S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C8H13N2O9P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C8H14N1O8P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C8H14N2O3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C7H9N3O1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C7H9O3N3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C8H10N2O2S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C17H30O12N2S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C2H7O10P3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C4H3O_1N2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C4H4N2O1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C4H4N2O2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C4H6N1O2S_1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C2H5O2N1S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C2H6O3S2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C4H3F1N2O1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C4H3N3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C6H5N2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C7H12O5N3P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C6H4Cl2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,guanine_(_H)_C5H4N5O,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C6H7N2O1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C7H8N5O4P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C7H5N1O_3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C1H1O2F1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C19H25N1O2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C19H38O_2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,Lysine_C6H12N2O,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C1H2N2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C7H13N3O3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C18H34N6O4S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C18H28O18,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C18H26O_1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,acetylation (-H),1,2.62529e-05
RC2_0004_ICR-3,Other,random,C2H4N2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C5H7O4P1S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C1H_1o1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C1H7N3O1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C2H3O,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C1H_1O2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C6H12O7N1P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C5H12N2S2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C5H12O1N2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,thymine (-H),1,2.62529e-05
RC2_0004_ICR-3,Other,random,pyridoxal phosphate (-H2O),1,2.62529e-05
RC2_0004_ICR-3,Other,random,C10H13N6O5P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,neugc_C11H17N1O9,1,2.62529e-05
RC2_0004_ICR-3,Other,random,Asparagine,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C10H13N5,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H3O9P3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H3O_1N1S1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C10H11O_1N5,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C10H11N5,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H1S2O3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,Asparagine_C4H6N2O2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H3N1O5P2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C3H4N2O3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C20H30O1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C20H28O1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C20H28,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C1H_2N_1O5,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C5H3N5,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C22H27O4N7,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C22H34O1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C10H9N1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C6H14O1N2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C5H5N5O_1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C5H10N1O6P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C5H12Cl1O1N2P1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C27H36O_1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C24H44O1,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C24H38O3,1,2.62529e-05
RC2_0004_ICR-3,Other,random,C6H6N2O2,1,2.62529e-05
RC2_0004_ICR-3,Other,random,H1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,O_2S2,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C11H15N5O3S1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,H1O3S1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,Cystine,2,5.25058e-05
RC2_0004_ICR-3,Other,random,uridine 5_ diphosphate (-H2O),2,5.25058e-05
RC2_0004_ICR-3,Other,random,C10H8N2O1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C11H13N5O2S1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,guanine (-H),2,5.25058e-05
RC2_0004_ICR-3,Other,random,deoxythymidine 5_ diphosphate (-H2O),2,5.25058e-05
RC2_0004_ICR-3,Other,random,C1H3N1S1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C1H2N2O1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C7H13O7N2P1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C7H7N5O1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,Methionine,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C19H26O_1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,N3O2C6H14,2,5.25058e-05
RC2_0004_ICR-3,Other,random,adenosine (-H2O),2,5.25058e-05
RC2_0004_ICR-3,Other,random,C18H32O1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C8H5N1O_1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,Methionine_C5H9NOS,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C8H8N2,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C8H10O1N2S1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C18H26,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C17H16O2,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C16H32O1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C8H7N1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,O_1H4N2,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C13H14O2N4,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C12H8S2,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C13H16O2P_2S_1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,H_1O3S1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,H_1S1O_1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,H_1O_3Cl3,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C14H15O5N1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C3H8N1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C8H9N1O_1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,NA_4,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C9H12N2O11P2,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C8H5N1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C3H7N1O2S1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C3H7,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C3H2N2O_1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,transamination (-O),2,5.25058e-05
RC2_0004_ICR-3,Other,random,H1O3,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C3H10N2O_1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C1H5N1O_1S1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C6H11O5,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C20H36O1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C20H34O1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C21H22O3N2,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C1O_1N2,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C5H12N1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C1H4N_1O5P1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,H3O3N1S1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,C10H10N2O_1,2,5.25058e-05
RC2_0004_ICR-3,Other,random,urea addition (-H),2,5.25058e-05
RC2_0004_ICR-3,Other,random,H3,2,5.25058e-05
RC2_0004_ICR-3,Other,random,H3N1O2S1,2,5.25058e-05
