SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0001_ICR-2,Other,random,uridine 5_ monophosphate (-H2O),1,2.3963e-05
RC2_0001_ICR-2,Other,random,urea addition (-H),1,2.3963e-05
RC2_0001_ICR-2,Other,random,C9H13O7N4P1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C9H13O2N3,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C10H11O_1N5,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C8H5N1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C8H14N2O2S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C9H11N3O7P1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C11H14N2O7P1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C11H15N5O3S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C11H8N2O4S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C11H18N2O1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C8H14N2O4,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C8H10O1N2S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C7H9O3N3,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C7H8O1N4,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C12H17N3O7S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C13H16N4O2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C9H16N1O7P1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C14H12N6O2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C6H8N1S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C7H12N2O3,1,2.3963e-05
RC2_0001_ICR-2,Other,random,CH,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C9H15O8N4P1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C9H15N1O5S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C12H17O3N1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C12H21N1O9,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C7H7N5O1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C6H5O_1N5,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C6H6N1O2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C6H6O1N4,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C6H8N4O1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C5H2N4S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C5H9O4,1,2.3963e-05
RC2_0001_ICR-2,Other,random,H2N1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,H1O3S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C17H30O12N2S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C17H32N6O4S1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C18H24,1,2.3963e-05
RC2_0001_ICR-2,Other,random,H1S2O3,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C19H10O2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C19H19O5N7,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C19H25N1O2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C5H12O9P2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C5H12Cl1O1N2P1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C5H12N2S2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C5H10N2O1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C18H26O_1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C6H14O1N2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C6H12O7N1P1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C5H7N3O_1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C17H17O2N1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,H2N1O_1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,H2N2O_1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C17H19O2N1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C6H14O1N4,1,2.3963e-05
RC2_0001_ICR-2,Other,random,H1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C6H7N2O1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C1H1O2F1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C1H2N2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C1H1N_1O3S2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C19H38O_2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C19H32O_2,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C19H26O_1,1,2.3963e-05
RC2_0001_ICR-2,Other,random,C3H8O1N2S2,1,2.3963e-05
