SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0006_ICR-2,Other,random,uridine 5_ diphosphate (-H2O),1,2.4351e-05
RC2_0006_ICR-2,Other,random,thymine_(_H)_C5H5N2O2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,thymine (-H),1,2.4351e-05
RC2_0006_ICR-2,Other,random,primary amine,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C11H15N5O3S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C5H8N2O3,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C6H12O9S2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C6H14O2N4,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C6H3Cl3,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C6H10N1O7P1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C6H10N2O2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C6H4O1N1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C5H7O3,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C5H8N2O2S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C7H12N2O3,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C7H12O5N3P1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C5H7N3O_1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C5H12N2S2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C5H12O1N2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C5H4N1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C5H4O1N4,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C11H19O5N4P2S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,biotinyl (-H2O),1,2.4351e-05
RC2_0006_ICR-2,Other,random,C5H12N1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C7H7N5O1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C7H8N5O4P1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C7H8O1N4,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C7H9O2N5,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C4H9N1O2S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C8H12O1S2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C4H7N1O2S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C7H5N1O_3,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C4H12N2O_1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C8H14N1O8P1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C8H14N2O4,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C8H5N1O_1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C4H10O1N2S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C11H8N2O4S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C12H22O6P2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C9H12N2O11P2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C9H15N1O5S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C3H8N3O3P1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C3H8O1N2S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C3H8O1N2S2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C4H10N2O_1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,CH,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C3H7,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C3H7N1O2S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,CHO,1,2.4351e-05
RC2_0006_ICR-2,Other,random,CHO2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C_4H1N2O1P1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C_7H_4O5P2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,Cl2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C3H13O11P3S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C3H2N2O_1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C12H8S2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,O5P2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,O_1Cl2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,O_1H4N2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,H2N1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,H2N1O_1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C2HO,1,2.4351e-05
RC2_0006_ICR-2,Other,random,H3C2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,H3N1O5P2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,H3O1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,H3O3N1S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,H3O_1N1S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C2H7O10P3,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C2H7O2N1S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C13H14O2N4,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C14H10O2S2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C15H17N1O8,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C15H22N5O13P2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,H_1S1O_1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,H_2N_2O2,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C2H5O1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C2H5O2N1S1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C22H34O1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C22H42O1,1,2.4351e-05
RC2_0006_ICR-2,Other,random,C24H38O4,1,2.4351e-05
