SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0001_ICR-3,Other,random,C10H16Cl_1O6N3S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,cytosine (-H),1,2.61253e-05
RC2_0001_ICR-3,Other,random,C10H17N2O7P1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,urea addition (-H),1,2.61253e-05
RC2_0001_ICR-3,Other,random,adenosine (-H2O),1,2.61253e-05
RC2_0001_ICR-3,Other,random,acetone_(_H)_C3H5O,1,2.61253e-05
RC2_0001_ICR-3,Other,random,acetone (-H),1,2.61253e-05
RC2_0001_ICR-3,Other,random,cytosine_(_H)_C4H4N3O,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C11H13N5O2S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,carbamoyl P transfer (-H2PO4),1,2.61253e-05
RC2_0001_ICR-3,Other,random,C5H9O4,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C6H10N1O7P1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C5H7O4P1S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C11H19O5N4P2S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C11H17N1O7,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C11H14N2O7P1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C12H10N2O2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,uridine 5_ monophosphate (-H2O),1,2.61253e-05
RC2_0001_ICR-3,Other,random,C5H3N5,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C5H2N4S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,N2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C5H5N5O_1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C6H7N2O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C12H8N4O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C12H23O6N3,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C13H6N2O4,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C13H16N4O2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C6H4N2O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C6H12O7N1P1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C6H6O1N4,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C6H5O_1N5,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C6H5N3,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C18H19N1O3,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C18H26O_1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C8H12N2O5S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C18H34N6O4S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C18H14N2O6,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C18H12O7,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C17H19N4O8P1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C18H30O14,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C1H2N2O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C1H1O2F1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C19H22O1N2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C1H2N2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C19H19O5N7,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C18H32O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C8H14N1O8P1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C4H3F1N2O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C4H4N2O2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C8H10N2O6,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C7H8O1N4,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C7H8N1O5P1S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C4H9N1O2S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C7H4Cl4O2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C15H17N1O8,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C8H10O1N2S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C4H6N1O2S_1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C1H4O8P2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C1H4N2O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C9H8N1O4,1,2.61253e-05
RC2_0001_ICR-3,Other,random,Histidine_C6H7N3O,1,2.61253e-05
RC2_0001_ICR-3,Other,random,Histidine,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H_4N3O_2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H_3N_3O3,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C21H22O3N2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C21H34,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C22H27O4N7,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C_10H_2O5P2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,CHO,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C3H5N1O2S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C_1H1N_1S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C9H14O7N5P1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C2H4N2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H3N1O2S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H3O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H2N1O_1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C3H10N2O_1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H2O6P2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H3C2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C2H4O3S2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,thymidine (-H2O),1,2.61253e-05
RC2_0001_ICR-3,Other,random,Arginine,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C10H10O3N2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,sulfate (-H2O),1,2.61253e-05
RC2_0001_ICR-3,Other,random,C3H1N2O3P1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C_7H_2O4P2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C_2H_2O1S2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C_7H_4O5P2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,Guanosine 5- monophosphate (-H2O),1,2.61253e-05
RC2_0001_ICR-3,Other,random,H1O7P2N_1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C2H7O2N1S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H1O3S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H1O3,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C2H5O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C3H3O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C1H5O2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C1H_1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C1H7N3O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,H_1S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C1H_1O2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C20H28O_1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C20H28O1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C3H7N1O1S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C9H11O2N3,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C24H38O3,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C27H36O_1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C28H30O4N4,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C23H35N1O4S1,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C20H18O2N2,1,2.61253e-05
RC2_0001_ICR-3,Other,random,C7H16N1O1,2,5.22507e-05
RC2_0001_ICR-3,Other,random,C5H10N1O6P1,2,5.22507e-05
RC2_0001_ICR-3,Other,random,C1H3,2,5.22507e-05
RC2_0001_ICR-3,Other,random,C19H28O1,2,5.22507e-05
RC2_0001_ICR-3,Other,random,C3H8O1N2S2,2,5.22507e-05
RC2_0001_ICR-3,Other,random,C18H34O1,2,5.22507e-05
