SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0002_ICR-3,Other,random,C10H11N5,1,2.77516e-05
RC2_0002_ICR-3,Other,random,uridine 5_ diphosphate (-H2O),1,2.77516e-05
RC2_0002_ICR-3,Other,random,pyridoxal phosphate (-H2O),1,2.77516e-05
RC2_0002_ICR-3,Other,random,C10H10O2N2,1,2.77516e-05
RC2_0002_ICR-3,Other,random,isoprene addition (-H),1,2.77516e-05
RC2_0002_ICR-3,Other,random,C10H15N3O6S2e1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C10H13N6O5P1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C10H13N5,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C10H13N1O1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,Arginine,1,2.77516e-05
RC2_0002_ICR-3,Other,random,thymidine 5_ monophosphate (-H2O),1,2.77516e-05
RC2_0002_ICR-3,Other,random,urea addition (-H),1,2.77516e-05
RC2_0002_ICR-3,Other,random,uridine (-H2O),1,2.77516e-05
RC2_0002_ICR-3,Other,random,C10H11O_1N5,1,2.77516e-05
RC2_0002_ICR-3,Other,random,NO3,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C2H7O2N1S1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C4H12N2O_1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C4H11O2Cl2N2P1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C4H4N2O2,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C4H3F1N2O1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C4H8O1N2,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C4H7N1O2S1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C10H7N1O3,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C10H7N1O1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C10H17N2O7P1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C12H10N2O2,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C11H20O7S1N1P1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C11H17N1O8,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C11H14N2O6S2,1,2.77516e-05
RC2_0002_ICR-3,Other,random,SO42,1,2.77516e-05
RC2_0002_ICR-3,Other,random,S2O32,1,2.77516e-05
RC2_0002_ICR-3,Other,random,Phenylalanine,1,2.77516e-05
RC2_0002_ICR-3,Other,random,O_1H4N2,1,2.77516e-05
RC2_0002_ICR-3,Other,random,H_1O1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C12H8N4O1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C2H5O1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C2H5N1O_1S1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C5H10N4,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C3H6O5S1,1,2.77516e-05
RC2_0002_ICR-3,Other,random,C3H6N1O2,1,2.77516e-05
RC2_0002_ICR-3,Other,random,Lysine_C6H12N2O,1,2.77516e-05
