SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0005_ICR-2,Other,random,uracil_(_H)_C4H3N2O2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,uracil (-H),1,2.44332e-05
RC2_0005_ICR-2,Other,random,C10H13N6O5P1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C10H13N5O6P1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,cytosine (-H),1,2.44332e-05
RC2_0005_ICR-2,Other,random,C7H5N1O_3,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C10H17N2O7P1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,cytosine_(_H)_C4H4N3O,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C11H21N2O6P1S1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C11H8N2O4S1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C8H10N2O6,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C7H9O2N5,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C7H9N3O1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,Asparagine_C4H6N2O2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,Asparagine,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C7H8N5O4P1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C8H14N1O8P1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C6H5N2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C5H6N2O2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,CH3COO-,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C5H6O1N2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C12H8N4O1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C9H13O2N3,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C9H14N3O8P1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,S2O32,1,2.44332e-05
RC2_0005_ICR-2,Other,random,SO42,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C5H9O4,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C6H10N2O1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C9H12N2O11P2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C6H14O2N4,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C6H7N2O5P1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C6H5O_1N5,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C5H3N5,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C5H12N2S2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C12H21N1O9,1,2.44332e-05
RC2_0005_ICR-2,Other,random,Tryptophan,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C5H7O4P1S1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,CHO,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C17H19O2N1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C18H30O13,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C18H19N1O3,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C18H26O_1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C18H24,1,2.44332e-05
RC2_0005_ICR-2,Other,random,H_1S1O_1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C18H12O5,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C17H32N6O4S1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C17H28N2O12S1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C4H3N3,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C4H9N1O2S1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C4H12N2O_1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C4H10O1N2S1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,H2N2O_1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,H_1O_3Cl3,1,2.44332e-05
RC2_0005_ICR-2,Other,random,H3O3N1S1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C4H3O_1N2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,H1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C13H16N4O2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C14H23O10N1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,H1C2N3,1,2.44332e-05
RC2_0005_ICR-2,Other,random,Cysteine,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C_7H_2O4P2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C_2H_2O1S2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C5H10O10P2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C5H4O1N4,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C18H19O2N1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C17H21O3N1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C17H17O2N1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C3H1N3O2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C3H7,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C3H13N7O_6,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C3H6O6P2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C3H3O2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,adenine (-H),1,2.44332e-05
RC2_0005_ICR-2,Other,random,adenine_(_H)_C5H4N5,1,2.44332e-05
RC2_0005_ICR-2,Other,random,biotinyl (-H2O),1,2.44332e-05
RC2_0005_ICR-2,Other,random,C10H10F1N3O5,1,2.44332e-05
RC2_0005_ICR-2,Other,random,disaccharide (-H2O),1,2.44332e-05
RC2_0005_ICR-2,Other,random,C22H38O1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C1H7N3,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C1H5O_1N1S1e1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C1H1O2F1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C2H4N2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C22H27O4N7,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C2H6O3S2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C22H32O1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C28H30O4N4,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C25H34O1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C18H34O1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,N3O2C6H14,1,2.44332e-05
RC2_0005_ICR-2,Other,random,NA_4,1,2.44332e-05
RC2_0005_ICR-2,Other,random,Methionine_C5H9NOS,1,2.44332e-05
RC2_0005_ICR-2,Other,random,isoprene addition (-H),1,2.44332e-05
RC2_0005_ICR-2,Other,random,C20H18O2N2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,acetylation (-H),1,2.44332e-05
RC2_0005_ICR-2,Other,random,C10H11N3S1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,neugc_C11H17N1O9,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C1H7N3O1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,O_1Cl2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,O_1H4N2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C20H28O1,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C21H34,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C21H20O2N2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C20H7O1Cl2N3,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C20H38,1,2.44332e-05
RC2_0005_ICR-2,Other,random,Methionine,1,2.44332e-05
RC2_0005_ICR-2,Other,random,Lysine_C6H12N2O,1,2.44332e-05
RC2_0005_ICR-2,Other,random,Lysine,1,2.44332e-05
RC2_0005_ICR-2,Other,random,N2,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C18H30O14,1,2.44332e-05
RC2_0005_ICR-2,Other,random,C9H16N1O7P1,2,4.88663e-05
RC2_0005_ICR-2,Other,random,C5H2N5O_4P_1,2,4.88663e-05
RC2_0005_ICR-2,Other,random,C6H3Cl3,2,4.88663e-05
RC2_0005_ICR-2,Other,random,C11H14N2O7P1,2,4.88663e-05
RC2_0005_ICR-2,Other,random,C10H9N1,2,4.88663e-05
RC2_0005_ICR-2,Other,random,C10H8N2O1,2,4.88663e-05
