"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
180,218.077753,218.07736778713,218.077395844908,1148114.8,NA,499696.8,7.11,-1,-0.12865972534782,0.99700092716884,0,0.598200556301304,2,2,0.111111111111111,"N1 S1 P1 O1","de-protonated",0,NA,"C9 H18 O1 S1 N1 P1",9,18,1,1,1,1,NA,NA,NA,NA,NA
182,219.030376,219.029986149716,219.029896823532,1705258.6,NA,558160.5,11.75,-1,0.407826446541326,0.970271855946302,0,0.582163113567781,8,0.727272727272727,0.454545454545455,"O5","de-protonated",0,NA,"C11 H8 O5",11,8,5,NA,NA,NA,NA,NA,NA,NA,NA
195,223.02526,223.024850702432,223.024811443103,2148330,NA,491091.9,15.34,-1,0.176031214989869,0.994393228559,0,0.5966359371354,7,0.8,0.6,"O6","de-protonated",0,NA,"C10 H8 O6",10,8,6,NA,NA,NA,NA,NA,NA,NA,NA
197,223.098097,223.097687347858,223.097582461872,2011397.4,NA,463553.4,14.2,-1,0.470135018198157,0.960688516351017,0,0.57641310981061,5,1.33333333333333,0.333333333333333,"O4","de-protonated",0,NA,"C12 H16 O4",12,16,4,NA,NA,NA,NA,NA,NA,NA,NA
200,225.040963,225.040543889894,225.040461507581,2858977.8,NA,497209.9,21.09,-1,0.366077781943725,0.975976791206636,0,0.585586074723982,6,1,0.6,"O6","de-protonated",0,NA,"C10 H10 O6",10,10,6,NA,NA,NA,NA,NA,NA,NA,NA
201,225.077376,225.076956712634,225.076847016966,3408879.8,NA,473089.3,25.61,-1,0.487369847022405,0.957816186313451,0,0.57468971178807,5,1.27272727272727,0.454545454545455,"O5","de-protonated",0,NA,"C11 H14 O5",11,14,5,NA,NA,NA,NA,NA,NA,NA,NA
202,225.113741,225.113321535607,225.11323252635,1844477.5,NA,508039,12.73,-1,0.395397714459696,0.972031011545882,0,0.583218606927529,4,1.5,0.333333333333333,"O4","de-protonated",0,NA,"C12 H18 O4",12,18,4,NA,NA,NA,NA,NA,NA,NA,NA
206,227.129416,227.128986723206,227.128882590828,2135552.8,NA,504549.6,15.12,-1,0.458472639889508,0.962578171644142,0,0.577546902986485,3,1.66666666666667,0.333333333333333,"O4","de-protonated",0,NA,"C12 H20 O4",12,20,4,NA,NA,NA,NA,NA,NA,NA,NA
219,232.094352,232.093898553663,232.093894062501,1330456.5,NA,342006.8,8.42,-1,0.0193506271172749,0.999932059433585,0,0.599959235660151,3,1.875,0.625,"N3 O5","de-protonated",0,NA,"C8 H15 O5 N3",8,15,5,3,NA,NA,NA,NA,NA,NA,NA
221,233.046114,233.04565592044,233.04554688801,1658388,NA,444074.5,11.1,-1,0.467858890358639,0.961060751363183,0,0.57663645081791,8,0.833333333333333,0.416666666666667,"O5","de-protonated",0,NA,"C12 H10 O5",12,10,5,NA,NA,NA,NA,NA,NA,NA,NA
222,233.082481,233.082022743404,233.081932397394,1385762.5,NA,501359.1,8.87,-1,0.387614816303167,0.973106446493583,0,0.58386386789615,7,1.07692307692308,0.307692307692308,"O4","de-protonated",0,NA,"C13 H14 O4",13,14,4,NA,NA,NA,NA,NA,NA,NA,NA
223,233.11881,233.118351566553,233.118317906778,1217969,NA,491153.4,7.5,-1,0.144389231625114,0.996224258493163,0,0.597734555095898,6,1.28571428571429,0.214285714285714,"O3","de-protonated",0,NA,"C14 H18 O3",14,18,3,NA,NA,NA,NA,NA,NA,NA,NA
224,233.155214,233.154755389337,233.154703416162,10131520,NA,446056.1,80.42,-1,0.222912827243137,0.983629380344262,0.971786588419414,0.978892263574323,5,1.46666666666667,0.133333333333333,"O2","de-protonated",0,NA,"C15 H22 O2",15,22,2,NA,NA,NA,NA,NA,NA,NA,NA
230,235.098147,235.097678931047,235.097582461872,2570061,NA,494804.9,18.43,-1,0.410336737541925,0.969910337597903,0,0.581946202558742,6,1.23076923076923,0.307692307692308,"O4","de-protonated",0,NA,"C13 H16 O4",13,16,4,NA,NA,NA,NA,NA,NA,NA,NA
233,237.041024,237.04054647303,237.040461507581,3612770.5,NA,453289,26.9,-1,0.35844280711552,0.976956889499311,0,0.586174133699587,7,0.909090909090909,0.545454545454545,"O6","de-protonated",0,NA,"C11 H10 O6",11,10,6,NA,NA,NA,NA,NA,NA,NA,NA
238,238.072691,238.072208450826,238.072095989158,1590024.9,NA,468121.9,10.46,-1,0.47238491734033,0.960318938043437,0,0.576191362826062,6,1.18181818181818,0.454545454545455,"N1 O5","de-protonated",0,NA,"C11 H13 O5 N1",11,13,5,1,NA,NA,NA,NA,NA,NA,NA
240,239.020278,239.019790837928,239.019726062675,2122126.8,NA,397226.8,14.78,-1,0.271003794147319,0.98676225386226,0,0.592057352317356,7,0.8,0.7,"O7","de-protonated",0,NA,"C10 H8 O7",10,8,7,NA,NA,NA,NA,NA,NA,NA,NA
241,239.05668,239.056192660721,239.056111572059,4843934,NA,424241.7,36.9,-1,0.339203466308797,0.979339119300998,0,0.587603471580599,6,1.09090909090909,0.545454545454545,"O6","de-protonated",0,NA,"C11 H12 O6",11,12,6,NA,NA,NA,NA,NA,NA,NA,NA
242,239.093069,239.092581483578,239.092497081443,7319981,NA,458868.5,57.02,-1,0.353010383286302,0.977642253826157,0,0.586585352295694,5,1.33333333333333,0.416666666666667,"O5","de-protonated",0,NA,"C12 H16 O5",12,16,5,NA,NA,NA,NA,NA,NA,NA,NA
243,239.129462,239.128974306415,239.128882590828,18727356,NA,441253.7,149.72,-1,0.383540398190939,0.486830692828846,0.875929598413485,0.642470255062702,4,1.53846153846154,0.307692307692308,"O4","de-protonated",0,NA,"C13 H20 O4",13,20,4,NA,NA,NA,NA,NA,NA,NA,NA
259,242.176758,242.176255472034,242.176167136883,5192878,NA,418736.5,39.45,-1,0.364755754378563,0.976147907106777,0,0.585688744264066,2,1.92307692307692,0.230769230769231,"N1 O3","de-protonated",0,NA,"C13 H25 O3 N1",13,25,3,1,NA,NA,NA,NA,NA,NA,NA
261,243.051624,243.051117213145,243.051026191631,3588124.5,NA,461290.6,26.49,-1,0.374495492021823,0.974873450308247,0,0.584924070184948,5,1.2,0.7,"O7","de-protonated",0,NA,"C10 H12 O7",10,12,7,NA,NA,NA,NA,NA,NA,NA,NA
262,243.088035,243.087528035894,243.087411701015,5333036,NA,450208,40.58,-1,0.478572205880567,0.95929423313175,0,0.57557653987905,4,1.45454545454545,0.545454545454545,"O6","de-protonated",0,NA,"C11 H16 O6",11,16,6,NA,NA,NA,NA,NA,NA,NA,NA
266,243.160753,243.160245681899,243.160182719784,4197450.5,NA,435522.5,31.41,-1,0.258932670940865,0.987908267838076,0,0.592744960702845,2,1.84615384615385,0.307692307692308,"O4","de-protonated",0,NA,"C13 H24 O4",13,24,4,NA,NA,NA,NA,NA,NA,NA,NA
