"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S","15N"
370,241.072239,241.071843725137,241.071761636537,15454986,NA,452024.4,120.03,-1,0.340515202832937,0.984869948231172,0.983583280379124,0.984355281090353,5,1.27272727272727,0.545454545454545,"O6","de-protonated",0,NA,"C11 H14 O6",11,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,241.108609,241.108213583586,241.108147145922,10236699,NA,437696.8,78.68,-1,0.275551306329132,0.990846304893977,0.974828920530264,0.984439351148492,4,1.5,0.416666666666667,"O5","de-protonated",0,NA,"C12 H18 O5",12,18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,241.119805,241.119409540012,241.119380535214,9536288,NA,454914.9,73.13,-1,0.120292272473057,0.498688919756044,0.892974475612838,0.656403142098762,4,1.63636363636364,0.363636363636364,"N2 O4","de-protonated",0,NA,"C11 H18 O4 N2",11,18,4,2,NA,NA,NA,NA,NA,NA,NA,NA
375,241.144989,241.144593441997,241.144532655306,4543787.5,NA,409284.1,33.58,-1,0.252075758807483,0.988536565094692,0,0.593121939056815,3,1.69230769230769,0.307692307692308,"O4","de-protonated",0,NA,"C13 H22 O4",13,22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,242.067464,242.06706485176,242.06701060873,3992270.3,NA,480194.5,29.2,-1,0.22408270225965,0.990930286931864,0,0.594558172159119,5,1.3,0.6,"N1 O6","de-protonated",0,NA,"C10 H13 O6 N1",10,13,6,1,NA,NA,NA,NA,NA,NA,NA,NA
384,242.140262,242.139862568433,242.139781627499,8440047,NA,457767,64.44,-1,0.33427359080815,0.489964644231348,0.884369916155675,0.647726753001079,3,1.75,0.333333333333333,"N1 O4","de-protonated",0,NA,"C12 H21 O4 N1",12,21,4,1,NA,NA,NA,NA,NA,NA,NA,NA
386,242.176617,242.176217426941,242.176167136883,20565248,NA,442945.4,160.51,-1,0.207658987825239,0.99586529334218,0.9853769789613,0.991669967589828,2,1.92307692307692,0.230769230769231,"N1 O3","de-protonated",0,NA,"C13 H25 O3 N1",13,25,3,1,NA,NA,NA,NA,NA,NA,NA,NA
390,243.051507,243.051104021903,243.051026191631,7744143,NA,456957.6,58.93,-1,0.320221943967154,0.981565897302109,0,0.588939538381265,5,1.2,0.7,"O7","de-protonated",0,NA,"C10 H12 O7",10,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,243.087894,243.087490880286,243.087411701015,19312288,NA,441954.5,150.58,-1,0.325723452554342,0.98546787110557,0.999906116865998,0.991243169409741,4,1.45454545454545,0.545454545454545,"O6","de-protonated",0,NA,"C11 H16 O6",11,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,243.124258,243.123854738759,243.1237972104,11374256,NA,459125.5,87.69,-1,0.23662167214596,0.987999583153013,0.992127672146984,0.989650818750601,3,1.66666666666667,0.416666666666667,"O5","de-protonated",0,NA,"C12 H20 O5",12,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,243.160598,243.160194597325,243.160182719784,8669889,NA,447271.8,66.26,-1,0.0488465715138167,0.499783579698137,0.875929598413485,0.650241987184277,2,1.84615384615385,0.307692307692308,"O4","de-protonated",0,NA,"C13 H24 O4",13,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,244.119486,244.11907886537,244.119046182593,2106743.5,NA,479325.1,14.26,-1,0.133880491140452,0.996752999249382,0,0.598051799549629,3,1.72727272727273,0.454545454545455,"N1 O5","de-protonated",0,NA,"C11 H19 O5 N1",11,19,5,1,NA,NA,NA,NA,NA,NA,NA,NA
405,245.030721,245.030310318879,245.030290746725,1259290.1,NA,490090.2,7.54,-1,0.0798764694877372,0.998842981812893,0,0.599305789087736,5,1.11111111111111,0.888888888888889,"O8","de-protonated",0,NA,"C9 H10 O8",9,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,245.045938,245.045527259655,245.04554688801,1736481.1,NA,481518.5,11.32,-1,-0.080100840731465,0.998836476394664,0,0.599301885836799,9,0.769230769230769,0.384615384615385,"O5","de-protonated",0,NA,"C13 H10 O5",13,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,245.049361,245.048950246333,245.048918191379,4296738.5,NA,411155.4,31.6,-1,0.130810426464764,0.996899979831139,0,0.598139987898683,4,1.4,0.5,"S1 O5","de-protonated",0,NA,"C10 H14 O5 S1",10,14,5,NA,NA,1,NA,NA,NA,NA,NA,NA
409,245.06712,245.066709177216,245.066676256109,8704555,NA,433799.7,66.53,-1,0.134335305148912,0.996730936747632,0,0.598038562048579,4,1.4,0.7,"O7","de-protonated",0,NA,"C10 H14 O7",10,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,245.082455,245.082044117532,245.081932397394,1396273.9,NA,406771,8.62,-1,0.45584812211553,0.962997382469935,0,0.577798429481961,8,1,0.285714285714286,"O4","de-protonated",0,NA,"C14 H14 O4",14,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
