"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
216,211.061508,211.061262530921,211.061196952488,3059678,NA,433078.3,23.18,-1,0.310708149416529,0.982635555018599,0,0.589581333011159,5,1.2,0.5,"O5","de-protonated",0,NA,"C10 H12 O5",10,12,5,NA,NA,NA,NA,NA,NA,NA,NA
217,211.097834,211.097588414778,211.097582461872,1828586.9,NA,475677.4,12.86,-1,0.0281997825529017,0.999855717381717,0,0.59991343042903,4,1.45454545454545,0.363636363636364,"O4","de-protonated",0,NA,"C11 H16 O4",11,16,4,NA,NA,NA,NA,NA,NA,NA,NA
221,212.020395,212.020146465109,212.020060415296,2539315.5,NA,546757.8,18.81,-1,0.405856940052015,0.970554034024544,0,0.582332420414727,6,0.875,0.75,"N1 O6","de-protonated",0,NA,"C8 H7 O6 N1",8,7,6,1,NA,NA,NA,NA,NA,NA,NA
228,213.077156,213.076904086368,213.076847016966,3152559.8,NA,457512.2,23.95,-1,0.267834837054958,0.987068033612063,0,0.592240820167238,4,1.4,0.5,"O5","de-protonated",0,NA,"C10 H14 O5",10,14,5,NA,NA,NA,NA,NA,NA,NA,NA
229,213.11356,213.113307969975,213.11323252635,1480764.9,NA,484465.4,9.94,-1,0.354007230259,0.977517238070512,0,0.586510342842307,3,1.63636363636364,0.363636363636364,"O4","de-protonated",0,NA,"C11 H18 O4",11,18,4,NA,NA,NA,NA,NA,NA,NA,NA
233,215.092835,215.092576641716,215.092497081443,2599311.5,NA,451679.5,19.2,-1,0.369888644349839,0.975480239947228,0,0.585288143968337,3,1.6,0.5,"O5","de-protonated",0,NA,"C10 H16 O5",10,16,5,NA,NA,NA,NA,NA,NA,NA,NA
234,215.129245,215.128986525303,215.128882590828,2078364.8,NA,466204.5,14.86,-1,0.483126553166636,0.958532157104899,0,0.57511929426294,2,1.81818181818182,0.363636363636364,"O4","de-protonated",0,NA,"C11 H20 O4",11,20,4,NA,NA,NA,NA,NA,NA,NA,NA
236,216.124491,216.124229343242,216.124131563021,1155597.1,NA,806685.7,7.17,-1,0.452426206663912,0.963540617434763,0,0.578124370460858,2,1.9,0.4,"N1 O4","de-protonated",0,NA,"C10 H19 O4 N1",10,19,4,1,NA,NA,NA,NA,NA,NA,NA
239,217.1085,217.108235197108,217.108147145922,2563708.5,NA,546687.4,18.89,-1,0.405563713666967,0.970595935761513,0,0.582357561456908,2,1.8,0.5,"O5","de-protonated",0,NA,"C10 H18 O5",10,18,5,NA,NA,NA,NA,NA,NA,NA,NA
242,219.066634,219.066362936442,219.066282332916,1158752.8,NA,766068.8,7.19,-1,0.367941269710397,0.975734591672329,0,0.585440755003397,7,1,0.333333333333333,"O4","de-protonated",0,NA,"C12 H12 O4",12,12,4,NA,NA,NA,NA,NA,NA,NA,NA
245,221.04584,221.045562608403,221.04554688801,2171480.8,NA,407577.2,15.52,-1,0.0711183457675363,0.999082686357481,0,0.599449611814489,7,0.909090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H10 O5",11,10,5,NA,NA,NA,NA,NA,NA,NA,NA
247,221.075778,221.075500512684,221.075407721957,1246948.4,NA,475954,7.87,-1,0.419724327720939,0.96853995260517,0,0.581123971563102,6,1.27272727272727,0.0909090909090909,"N2 S1 O1","de-protonated",0,NA,"C11 H14 O1 S1 N2",11,14,1,2,NA,1,NA,NA,NA,NA,NA
248,221.082277,221.081999491905,221.081932397394,19902054,NA,461326.8,162.3,-1,0.303482559667337,0.979185632663528,0.980097525587831,0.979550389833249,6,1.16666666666667,0.333333333333333,"O4","de-protonated",0,NA,"C12 H14 O4",12,14,4,NA,NA,NA,NA,NA,NA,NA,NA
252,223.025095,223.024811280208,223.024811443103,1604444.5,NA,510992,10.82,-1,-0.000730391844092863,0.999999903202166,0,0.5999999419213,7,0.8,0.6,"O6","de-protonated",0,NA,"C10 H8 O6",10,8,6,NA,NA,NA,NA,NA,NA,NA,NA
