"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
146,202.970376,202.970305261161,202.970291202416,2238973,NA,618932.3,16.49,-1,0.0692650363441749,0.999129852368434,0,0.599477911421061,5,1,0.5,"N4 S2 O2","de-protonated",0,NA,"C4 H4 O2 S2 N4",4,4,2,4,NA,2,NA,NA,NA,NA,NA
221,238.963406,238.96314494529,238.963080565117,3304118.5,NA,441471.6,24.39,-1,0.269414725933147,0.986916024337852,0,0.592149614602711,12,0.307692307692308,0.0769230769230769,"S2 O1","de-protonated",0,NA,"C13 H4 O1 S2",13,4,1,NA,NA,2,NA,NA,NA,NA,NA
265,247.098,247.097695933008,247.097582461872,2525221.5,NA,475369.3,17.78,-1,0.459215889187977,0.962459049425297,0,0.577475429655178,7,1.14285714285714,0.285714285714286,"O4","de-protonated",0,NA,"C14 H16 O4",14,16,4,NA,NA,NA,NA,NA,NA,NA,NA
294,252.979132,252.978796836077,252.978730629595,7009289,NA,427454.9,53.33,-1,0.261707702550005,0.493824657909892,0.867648864333947,0.643354340479514,12,0.428571428571429,0.0714285714285714,"S2 O1","de-protonated",0,NA,"C14 H6 O1 S2",14,6,1,NA,NA,2,NA,NA,NA,NA,NA
305,255.233397,255.23304991648,255.232953738552,1404377.9,NA,495757.2,8.7,-1,0.376824098730466,0.974564026307322,0,0.584738415784393,1,2,0.125,"O2","de-protonated",0,NA,"C16 H32 O2",16,32,2,NA,NA,NA,NA,NA,NA,NA,NA
308,257.139919,257.139561835601,257.139447274877,2766102.3,NA,469405.8,19.53,-1,0.445519831875222,0.964625464721578,0,0.578775278832946,3,1.69230769230769,0.384615384615385,"O5","de-protonated",0,NA,"C13 H22 O5",13,22,5,NA,NA,NA,NA,NA,NA,NA,NA
317,261.040884,261.040506208953,261.040461507581,1550265.5,NA,463435.1,9.77,-1,0.17124307655864,0.994693294591557,0,0.596815976754934,9,0.769230769230769,0.461538461538462,"O6","de-protonated",0,NA,"C13 H10 O6",13,10,6,NA,NA,NA,NA,NA,NA,NA,NA
318,261.077315,261.076937016321,261.076847016965,2858441.5,NA,456530.2,20.1,-1,0.344723619968611,0.978668464317587,0,0.587201078590552,8,1,0.357142857142857,"O5","de-protonated",0,NA,"C14 H14 O5",14,14,5,NA,NA,NA,NA,NA,NA,NA,NA
320,261.09846,261.098081904515,261.097976385065,2062034.6,NA,407837.9,13.81,-1,0.404137374200155,0.970799351908664,0,0.582479611145199,3,1.63636363636364,0.636363636363636,"O7","de-protonated",0,NA,"C11 H18 O7",11,18,7,NA,NA,NA,NA,NA,NA,NA,NA
326,263.020234,263.01984574299,263.019726062675,2367256.8,NA,405271.4,16.22,-1,0.455024103436719,0.963128542958232,0,0.577877125774939,9,0.666666666666667,0.583333333333333,"O7","de-protonated",0,NA,"C12 H8 O7",12,8,7,NA,NA,NA,NA,NA,NA,NA,NA
329,263.093016,263.09262735815,263.092497081443,6171960.5,NA,425079.2,46.27,-1,0.4951745395524,0.956484377553703,0,0.573890626532222,7,1.14285714285714,0.357142857142857,"O5","de-protonated",0,NA,"C14 H16 O5",14,16,5,NA,NA,NA,NA,NA,NA,NA,NA
332,263.129402,263.129013165756,263.128882590828,5465416.5,NA,439702.2,40.69,-1,0.496239435297398,0.956301166260488,0,0.573780699756293,6,1.33333333333333,0.266666666666667,"O4","de-protonated",0,NA,"C15 H20 O4",15,20,4,NA,NA,NA,NA,NA,NA,NA,NA
343,265.145052,265.144652507854,265.144532655306,2598583.5,NA,431329.9,17.89,-1,0.452027227925869,0.963603709397469,0,0.578162225638481,5,1.46666666666667,0.266666666666667,"O4","de-protonated",0,NA,"C15 H22 O4",15,22,4,NA,NA,NA,NA,NA,NA,NA,NA
345,265.148428,265.148028490003,265.147903958676,14514361,NA,416387.9,111.27,-1,0.469667402337536,0.978297416365082,0.990313540607525,0.983103866062059,0,2.16666666666667,0.333333333333333,"S1 O4","de-protonated",0,NA,"C12 H26 O4 S1",12,26,4,NA,NA,1,NA,NA,NA,NA,NA
