"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
201,209.009511,209.009260043189,209.009161378625,1237277,NA,683366.2,7.95,-1,0.472058557842789,0.960372647862918,0,0.576223588717751,7,0.666666666666667,0.666666666666667,"O6","de-protonated",0,NA,"C9 H6 O6",9,6,6,NA,NA,NA,NA,NA,NA,NA,NA
205,210.041146,210.040891649608,210.040795860203,2280821,NA,604909.7,16.73,-1,0.456051428699828,0.962964988059834,0,0.5777789928359,6,1,0.555555555555556,"N1 O5","de-protonated",0,NA,"C9 H9 O5 N1",9,9,5,1,NA,NA,NA,NA,NA,NA,NA
212,211.061551,211.061293292968,211.061196952488,3602893.3,NA,509252,27.68,-1,0.456457566550787,0.962900234992744,0,0.577740140995646,5,1.2,0.5,"O5","de-protonated",0,NA,"C10 H12 O5",10,12,5,NA,NA,NA,NA,NA,NA,NA,NA
213,211.097915,211.097657173348,211.097582461872,3185625.8,NA,560142.3,24.19,-1,0.353919145639893,0.977528298420867,0,0.58651697905252,4,1.45454545454545,0.363636363636364,"O4","de-protonated",0,NA,"C11 H16 O4",11,16,4,NA,NA,NA,NA,NA,NA,NA,NA
217,212.056781,212.056520019142,212.056445924681,1392928.6,NA,625190,9.2,-1,0.349409143953163,0.978091083978644,0,0.586854650387187,5,1.22222222222222,0.555555555555556,"N1 O5","de-protonated",0,NA,"C9 H11 O5 N1",9,11,5,1,NA,NA,NA,NA,NA,NA,NA
221,213.015664,213.01539986488,213.015309387489,1864299,NA,513477,13.14,-1,0.424745952583272,0.967794992646443,0,0.580676995587866,6,0.857142857142857,0.857142857142857,"N2 O6","de-protonated",0,NA,"C7 H6 O6 N2",7,6,6,2,NA,NA,NA,NA,NA,NA,NA
223,213.077187,213.076922662499,213.076847016966,4777088,NA,531744.2,37.5,-1,0.355015264892591,0.977390477098572,0,0.586434286259143,4,1.4,0.5,"O5","de-protonated",0,NA,"C10 H14 O5",10,14,5,NA,NA,NA,NA,NA,NA,NA,NA
224,213.113506,213.113241543027,213.11323252635,1503180.9,NA,307232.5,10.12,-1,0.0423093247116089,0.999675245268996,0,0.599805147161397,3,1.63636363636364,0.363636363636364,"O4","de-protonated",0,NA,"C11 H18 O4",11,18,4,NA,NA,NA,NA,NA,NA,NA,NA
229,215.002306,215.002035329787,215.001967997946,1187361.5,NA,399334.8,7.43,-1,0.313168488735478,0.982361915034983,0,0.58941714902099,5,1,0.625,"S1 O5","de-protonated",0,NA,"C8 H8 O5 S1",8,8,5,NA,NA,1,NA,NA,NA,NA,NA
231,215.092826,215.09255503202,215.092497081443,2944833.5,NA,560085.9,22.04,-1,0.269421653968299,0.986915355838679,0,0.592149213503207,3,1.6,0.5,"O5","de-protonated",0,NA,"C10 H16 O5",10,16,5,NA,NA,NA,NA,NA,NA,NA,NA
232,215.129204,215.128932912354,215.128882590828,1141838.3,NA,483587.1,7.05,-1,0.2339133886284,0.990121069639333,0,0.5940726417836,2,1.81818181818182,0.363636363636364,"O4","de-protonated",0,NA,"C11 H20 O4",11,20,4,NA,NA,NA,NA,NA,NA,NA,NA
234,217.051001,217.05072359057,217.050632268438,1339131.8,NA,608141.3,8.68,-1,0.420741146417459,0.968389776409849,0,0.58103386584591,8,0.833333333333333,0.333333333333333,"O4","de-protonated",0,NA,"C12 H10 O4",12,10,4,NA,NA,NA,NA,NA,NA,NA,NA
235,217.072086,217.07180852121,217.071761636537,1992451.3,NA,558664.4,14.12,-1,0.215986974279027,0.991571075364341,0,0.594942645218605,3,1.55555555555556,0.666666666666667,"O6","de-protonated",0,NA,"C9 H14 O6",9,14,6,NA,NA,NA,NA,NA,NA,NA,NA
236,217.108503,217.108225401416,217.108147145922,1688976.4,NA,406247.7,11.59,-1,0.360444761621735,0.976701802866031,0,0.586021081719619,2,1.8,0.5,"O5","de-protonated",0,NA,"C10 H18 O5",10,18,5,NA,NA,NA,NA,NA,NA,NA,NA
237,219.03024,219.029956079829,219.029896823532,1145162.4,NA,420319.2,7.07,-1,0.270539768668159,0.986807247538961,0,0.592084348523376,8,0.727272727272727,0.454545454545455,"O5","de-protonated",0,NA,"C11 H8 O5",11,8,5,NA,NA,NA,NA,NA,NA,NA,NA
241,221.045884,221.045593449334,221.04554688801,2394035,NA,575509.9,17.33,-1,0.21064131304729,0.991981486012605,0,0.595188891607563,7,0.909090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H10 O5",11,10,5,NA,NA,NA,NA,NA,NA,NA,NA
242,221.0823,221.082009329543,221.081932397394,7182272.5,NA,466037.2,56.89,-1,0.347980262574144,0.978267949799562,0,0.586960769879737,6,1.16666666666667,0.333333333333333,"O4","de-protonated",0,NA,"C12 H14 O4",12,14,4,NA,NA,NA,NA,NA,NA,NA,NA
244,222.041116,222.040822175501,222.040795860203,1155495.4,NA,362972,7.1,-1,0.118515601844241,0.997454626180636,0,0.598472775708382,7,0.9,0.5,"N1 O5","de-protonated",0,NA,"C10 H9 O5 N1",10,9,5,1,NA,NA,NA,NA,NA,NA,NA
245,222.077547,222.077253055661,222.077181369587,1622837.1,NA,487694.6,10.96,-1,0.322798017510976,0.981270918547941,0,0.588762551128765,6,1.18181818181818,0.363636363636364,"N1 O4","de-protonated",0,NA,"C11 H13 O4 N1",11,13,4,1,NA,NA,NA,NA,NA,NA,NA
247,223.025171,223.024873938435,223.024811443103,1529242.6,NA,571065.9,10.18,-1,0.280216948435636,0.985853387207014,0,0.591512032324209,7,0.8,0.6,"O6","de-protonated",0,NA,"C10 H8 O6",10,8,6,NA,NA,NA,NA,NA,NA,NA,NA
248,223.061581,223.061283818664,223.061196952488,1847464.4,NA,593654.3,12.81,-1,0.389427554684173,0.972857767838044,0,0.583714660702826,6,1.09090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H12 O5",11,12,5,NA,NA,NA,NA,NA,NA,NA,NA
