"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
207,233.155198,233.154819614644,233.154703416162,4738036,NA,443485.8,36.32,-1,0.498375025155543,0.955932666301586,0,0.573559599780951,5,1.46666666666667,0.133333333333333,"O2","de-protonated",0,NA,"C15 H22 O2",15,22,2,NA,NA,NA,NA,NA,NA,NA,NA
211,236.096701,236.096305792279,236.096202737435,1258456,NA,559317.7,7.77,-1,0.436495136098856,0.966019695750352,0,0.579611817450211,1,2.11111111111111,0.444444444444444,"N1 S1 O4","de-protonated",0,NA,"C9 H19 O4 S1 N1",9,19,4,1,NA,1,NA,NA,NA,NA,NA
216,238.963526,238.963114396996,238.963080565117,2395054.3,NA,404300.4,17.01,-1,0.141577848526926,0.996369596329016,0,0.597821757797409,12,0.307692307692308,0.0769230769230769,"S2 O1","de-protonated",0,NA,"C13 H4 O1 S2",13,4,1,NA,NA,2,NA,NA,NA,NA,NA
218,239.020234,239.019822072684,239.019726062675,3729863,NA,481735.7,27.86,-1,0.401682366842197,0.971147891370175,0,0.582688734822105,7,0.8,0.7,"O7","de-protonated",0,NA,"C10 H8 O7",10,8,7,NA,NA,NA,NA,NA,NA,NA,NA
219,239.056605,239.05619286468,239.056111572059,5614039,NA,438747.3,43.19,-1,0.340056649589331,0.979236141752709,0,0.587541685051625,6,1.09090909090909,0.545454545454545,"O6","de-protonated",0,NA,"C11 H12 O6",11,12,6,NA,NA,NA,NA,NA,NA,NA,NA
221,239.093009,239.092596656486,239.092497081443,4717030.5,NA,435692.3,35.9,-1,0.416470796737578,0.969018187371403,0,0.581410912422842,5,1.33333333333333,0.416666666666667,"O5","de-protonated",0,NA,"C12 H16 O5",12,16,5,NA,NA,NA,NA,NA,NA,NA,NA
224,239.165735,239.165322240569,239.165268100212,1409798.3,NA,502413.5,8.99,-1,0.226372151949318,0.990744874575624,0,0.594446924745375,3,1.71428571428571,0.214285714285714,"O3","de-protonated",0,NA,"C14 H24 O3",14,24,3,NA,NA,NA,NA,NA,NA,NA,NA
227,241.035911,241.03548754509,241.035376127153,2786103.8,NA,486815.5,20.04,-1,0.462247238190743,0.961971363820407,0,0.577182818292244,6,1,0.7,"O7","de-protonated",0,NA,"C10 H10 O7",10,10,7,NA,NA,NA,NA,NA,NA,NA,NA
229,241.108675,241.108251128955,241.108147145922,3332951.8,NA,462623.6,24.46,-1,0.431271338139148,0.966814586909907,0,0.580088752145944,4,1.5,0.416666666666667,"O5","de-protonated",0,NA,"C12 H18 O5",12,18,5,NA,NA,NA,NA,NA,NA,NA,NA
238,243.087967,243.087531809445,243.087411701015,2888896.5,NA,438598.4,20.87,-1,0.494095638446615,0.956669632716151,0,0.574001779629691,4,1.45454545454545,0.545454545454545,"O6","de-protonated",0,NA,"C11 H16 O6",11,16,6,NA,NA,NA,NA,NA,NA,NA,NA
245,245.049428,245.04898159191,245.048918191379,2005032,NA,397379.5,13.72,-1,0.258726018120583,0.987927443903738,0,0.592756466342243,4,1.4,0.5,"S1 O5","de-protonated",0,NA,"C10 H14 O5 S1",10,14,5,NA,NA,1,NA,NA,NA,NA,NA
247,245.103603,245.103156282085,245.103061765493,3548736.3,NA,421679.2,26.01,-1,0.385619793180406,0.973378863476294,0,0.584027318085776,3,1.63636363636364,0.545454545454545,"O6","de-protonated",0,NA,"C11 H18 O6",11,18,6,NA,NA,NA,NA,NA,NA,NA,NA
248,247.025321,247.024863291839,247.024811443103,1978524.4,NA,420251.7,13.4,-1,0.209892827665631,0.992038143117545,0,0.595222885870527,9,0.666666666666667,0.5,"O6","de-protonated",0,NA,"C12 H8 O6",12,8,6,NA,NA,NA,NA,NA,NA,NA,NA
249,247.061706,247.061248083755,247.061196952488,2922924.8,NA,445628,20.98,-1,0.206957902915672,0.992258389072972,0,0.595355033443783,8,0.923076923076923,0.384615384615385,"O5","de-protonated",0,NA,"C13 H12 O5",13,12,5,NA,NA,NA,NA,NA,NA,NA,NA
