"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
223,238.963464,238.963104672177,238.963080565117,3793271.8,NA,435108.5,28.5,-1,0.100881945078087,0.998155070424717,0,0.59889304225483,12,0.307692307692308,0.0769230769230769,"S2 O1","de-protonated",0,NA,"C13 H4 O1 S2",13,4,1,NA,NA,2,NA,NA,NA,NA,NA
283,252.979231,252.978789727142,252.978730629595,7517949.5,NA,417472.9,57.58,-1,0.23360678060613,0.495073411432808,0.867648864333947,0.644103592593263,12,0.428571428571429,0.0714285714285714,"S2 O1","de-protonated",0,NA,"C14 H6 O1 S2",14,6,1,NA,NA,2,NA,NA,NA,NA,NA
284,253.035944,253.035502395561,253.035376127153,3377430.5,NA,448350.8,24.51,-1,0.499014843176249,0.955821984197217,0,0.57349319051833,7,0.909090909090909,0.636363636363636,"O7","de-protonated",0,NA,"C11 H10 O7",11,10,7,NA,NA,NA,NA,NA,NA,NA,NA
286,253.108711,253.10826897012,253.108147145922,4047158.8,NA,415422.1,29.86,-1,0.481312827762488,0.95883643885852,0,0.575301863315112,5,1.38461538461538,0.384615384615385,"O5","de-protonated",0,NA,"C13 H18 O5",13,18,5,NA,NA,NA,NA,NA,NA,NA,NA
289,253.145095,253.144652757396,253.144532655306,9216839,NA,416480.9,71.15,-1,0.474440781289014,0.479989907603553,0.867648864333947,0.63505349029571,4,1.57142857142857,0.285714285714286,"O4","de-protonated",0,NA,"C14 H22 O4",14,22,4,NA,NA,NA,NA,NA,NA,NA,NA
292,255.051586,255.051132610844,255.051026191631,3652755.8,NA,437543.8,26.7,-1,0.417246754674009,0.968904446280085,0,0.581342667768051,6,1.09090909090909,0.636363636363636,"O7","de-protonated",0,NA,"C11 H12 O7",11,12,7,NA,NA,NA,NA,NA,NA,NA,NA
299,257.140024,257.139558400515,257.139447274877,1960759.1,NA,364190.7,13.18,-1,0.432160987391213,0.96667984153139,0,0.580007904918834,3,1.69230769230769,0.384615384615385,"O5","de-protonated",0,NA,"C13 H22 O5",13,22,5,NA,NA,NA,NA,NA,NA,NA,NA
303,259.098074,259.097596952517,259.097582461872,1417125.3,NA,503037,8.77,-1,0.0559273641473578,0.999432613111427,0,0.599659567866856,8,1.06666666666667,0.266666666666667,"O4","de-protonated",0,NA,"C15 H16 O4",15,16,4,NA,NA,NA,NA,NA,NA,NA,NA
309,261.077441,261.076952379886,261.076847016965,2505505.5,NA,406698.7,17.38,-1,0.403570524864464,0.970880005427128,0,0.582528003256277,8,1,0.357142857142857,"O5","de-protonated",0,NA,"C14 H14 O5",14,14,5,NA,NA,NA,NA,NA,NA,NA,NA
311,261.098583,261.098094256276,261.097976385065,1597483.1,NA,463475,10.19,-1,0.451444369294662,0.963695786315887,0,0.578217471789532,3,1.63636363636364,0.636363636363636,"O7","de-protonated",0,NA,"C11 H18 O7",11,18,7,NA,NA,NA,NA,NA,NA,NA,NA
327,264.997066,264.99655446328,264.996488694324,1966100.5,NA,855495.9,12.99,-1,0.248188026686277,0.988885479256758,0,0.593331287554055,13,0.4,0.2,"S1 O3","de-protonated",0,NA,"C15 H6 O3 S1",15,6,3,NA,NA,1,NA,NA,NA,NA,NA
343,266.99488,266.994356782796,266.994380694073,4157860.5,NA,400320.5,30.2,-1,-0.0895572286443348,0.99854574976721,0,0.599127449860326,12,0.533333333333333,0.0666666666666667,"S2 O1","de-protonated",0,NA,"C15 H8 O1 S2",15,8,1,NA,NA,2,NA,NA,NA,NA,NA
344,267.015289,267.014765663472,267.014640682247,1711533.8,NA,478849.5,10.98,-1,0.468068810785052,0.961026490844783,0,0.57661589450687,8,0.727272727272727,0.727272727272727,"O8","de-protonated",0,NA,"C11 H8 O8",11,8,8,NA,NA,NA,NA,NA,NA,NA,NA
