"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
178,215.935131,215.934854957006,215.934831187547,1154660.1,NA,523555.9,7.12,-1,0.110076998533728,0.997803811296803,0,0.598682286778082,6,0.666666666666667,0.333333333333333,"N1 S2 P1 O2","de-protonated",0,NA,"C6 H4 O2 S2 N1 P1",6,4,2,1,1,2,NA,NA,NA,NA,NA
229,233.103471,233.103102341809,233.103061765493,1602573.1,NA,444112.3,10.56,-1,0.174070282309393,0.994517106988038,0,0.596710264192823,2,1.8,0.6,"O6","de-protonated",0,NA,"C10 H18 O6",10,18,6,NA,NA,NA,NA,NA,NA,NA,NA
230,233.15516,233.154791062971,233.154703416162,4980003,NA,481693.8,37.99,-1,0.375916964867329,0.974684782134497,0,0.584810869280698,5,1.46666666666667,0.133333333333333,"O2","de-protonated",0,NA,"C15 H22 O2",15,22,2,NA,NA,NA,NA,NA,NA,NA,NA
237,236.096634,236.096249195089,236.096202737435,1289856.4,NA,469721.9,7.95,-1,0.196774253693387,0.992998910086884,0,0.595799346052131,1,2.11111111111111,0.444444444444444,"N1 S1 O4","de-protonated",0,NA,"C9 H19 O4 S1 N1",9,19,4,1,NA,1,NA,NA,NA,NA,NA
240,237.040961,237.040571100885,237.040461507581,6168468,NA,443418.2,47.3,-1,0.462340069506102,0.961956382329949,0,0.577173829397969,7,0.909090909090909,0.545454545454545,"O6","de-protonated",0,NA,"C11 H10 O6",11,10,6,NA,NA,NA,NA,NA,NA,NA,NA
246,238.036215,238.035819731953,238.035710479774,1520191.6,NA,589908.4,9.81,-1,0.458973901483787,0.962497852898678,0,0.577498711739207,7,0.9,0.6,"N1 O6","de-protonated",0,NA,"C10 H9 O6 N1",10,9,6,1,NA,NA,NA,NA,NA,NA,NA
248,238.9634,238.962999730222,238.963080565117,1923279.6,NA,476340.2,13.05,-1,-0.338273572145941,0.979451073362835,0,0.587670644017701,12,0.307692307692308,0.0769230769230769,"S2 O1","de-protonated",0,NA,"C13 H4 O1 S2",13,4,1,NA,NA,2,NA,NA,NA,NA,NA
249,239.020201,239.019800423807,239.019726062675,4484840,NA,450717.9,33.72,-1,0.311108765629602,0.98259114023601,0,0.589554684141606,7,0.8,0.7,"O7","de-protonated",0,NA,"C10 H8 O7",10,8,7,NA,NA,NA,NA,NA,NA,NA,NA
251,239.056595,239.056194227478,239.056111572059,8332024,NA,451530,64.75,-1,0.345757397377541,0.978541716619997,0,0.587125029971998,6,1.09090909090909,0.545454545454545,"O6","de-protonated",0,NA,"C11 H12 O6",11,12,6,NA,NA,NA,NA,NA,NA,NA,NA
253,239.09301,239.092609031036,239.092497081443,6752007.5,NA,467240.8,52,-1,0.468227125911832,0.961000643323667,0,0.5766003859942,5,1.33333333333333,0.416666666666667,"O5","de-protonated",0,NA,"C12 H16 O5",12,16,5,NA,NA,NA,NA,NA,NA,NA,NA
255,239.129392,239.128990834772,239.128882590828,17571608,NA,450841.5,139.27,-1,0.452659433190656,0.970513668268855,0.997387038388602,0.981263016316754,4,1.53846153846154,0.307692307692308,"O4","de-protonated",0,NA,"C13 H20 O4",13,20,4,NA,NA,NA,NA,NA,NA,NA,NA
265,241.085166,241.084754284283,241.084648796159,31558250,NA,445702.6,250.26,-1,0.437556368540609,0.974010973849695,0.997175346006129,0.983276722712269,0,2.375,0.75,"P1 O6","de-protonated",0,NA,"C8 H19 O6 P1",8,19,6,NA,1,NA,NA,NA,NA,NA,NA
269,241.145061,241.144648961177,241.144532655306,1890691.4,NA,478120.7,12.69,-1,0.482307726024247,0.958669658342975,0,0.575201795005785,3,1.69230769230769,0.307692307692308,"O4","de-protonated",0,NA,"C13 H22 O4",13,22,4,NA,NA,NA,NA,NA,NA,NA,NA
273,242.067528,242.067110984897,242.06701060873,3421718.8,NA,451677,24.95,-1,0.41466272837591,0.96928244687521,0,0.581569468125126,5,1.3,0.6,"N1 O6","de-protonated",0,NA,"C10 H13 O6 N1",10,13,6,1,NA,NA,NA,NA,NA,NA,NA
277,242.176692,242.176274396008,242.176167136883,3314246.5,NA,465576.3,24.09,-1,0.442897112982103,0.965033382786936,0,0.579020029672161,2,1.92307692307692,0.230769230769231,"N1 O3","de-protonated",0,NA,"C13 H25 O3 N1",13,25,3,1,NA,NA,NA,NA,NA,NA,NA
278,243.030218,243.029795791633,243.029896823532,1197757.3,NA,526269.7,7.14,-1,-0.415717982270918,0.969128346439373,0,0.581477007863624,10,0.615384615384615,0.384615384615385,"O5","de-protonated",0,NA,"C13 H8 O5",13,8,5,NA,NA,NA,NA,NA,NA,NA,NA
279,243.051559,243.051136676508,243.051026191631,4487110.5,NA,426178.8,33.48,-1,0.454574824288442,0.963199963047113,0,0.577919977828268,5,1.2,0.7,"O7","de-protonated",0,NA,"C10 H12 O7",10,12,7,NA,NA,NA,NA,NA,NA,NA,NA
282,243.124333,243.123910283927,243.1237972104,3126246.5,NA,434142.3,22.58,-1,0.465086216983813,0.961511943370909,0,0.576907166022545,3,1.66666666666667,0.416666666666667,"O5","de-protonated",0,NA,"C12 H20 O5",12,20,5,NA,NA,NA,NA,NA,NA,NA,NA
287,245.046099,245.045665916894,245.04554688801,1370678.9,NA,446975.2,8.51,-1,0.485741880559501,0.958091549945348,0,0.574854929967209,9,0.769230769230769,0.384615384615385,"O5","de-protonated",0,NA,"C13 H10 O5",13,10,5,NA,NA,NA,NA,NA,NA,NA,NA
288,245.04946,245.049026898763,245.048918191379,2470712.5,NA,423828.7,17.32,-1,0.443615032304148,0.964921945271494,0,0.578953167162896,4,1.4,0.5,"S1 O5","de-protonated",0,NA,"C10 H14 O5 S1",10,14,5,NA,NA,1,NA,NA,NA,NA,NA
289,245.067152,245.066718803323,245.066676256109,3152192.3,NA,465780.7,22.78,-1,0.173614849988381,0.994545681728425,0,0.596727409037055,4,1.4,0.7,"O7","de-protonated",0,NA,"C10 H14 O7",10,14,7,NA,NA,NA,NA,NA,NA,NA,NA
290,245.103598,245.103164606714,245.103061765493,6798672.5,NA,422945,51.59,-1,0.419583582559102,0.96856071277079,0,0.581136427662474,3,1.63636363636364,0.545454545454545,"O6","de-protonated",0,NA,"C11 H18 O6",11,18,6,NA,NA,NA,NA,NA,NA,NA,NA
291,245.139952,245.139518410601,245.139447274878,1861984.5,NA,468431.5,12.35,-1,0.290184726837506,0.984836854569463,0,0.590902112741678,2,1.83333333333333,0.416666666666667,"O5","de-protonated",0,NA,"C12 H22 O5",12,22,5,NA,NA,NA,NA,NA,NA,NA,NA
293,247.025349,247.024905239763,247.024811443103,3352230.8,NA,434331.9,24.19,-1,0.37970541823172,0.974178640588758,0,0.584507184353255,9,0.666666666666667,0.5,"O6","de-protonated",0,NA,"C12 H8 O6",12,8,6,NA,NA,NA,NA,NA,NA,NA,NA
296,247.061727,247.06128304352,247.061196952488,3158198.8,NA,440765.3,22.65,-1,0.348460356108942,0.978208601479542,0,0.586925160887725,8,0.923076923076923,0.384615384615385,"O5","de-protonated",0,NA,"C13 H12 O5",13,12,5,NA,NA,NA,NA,NA,NA,NA,NA
298,247.082838,247.082393929636,247.082326320587,2102976.3,NA,491507.2,14.26,-1,0.273629645238982,0.98650622766479,0,0.591903736598874,3,1.6,0.7,"O7","de-protonated",0,NA,"C10 H16 O7",10,16,7,NA,NA,NA,NA,NA,NA,NA,NA
299,247.098137,247.097692847105,247.097582461872,1639111.1,NA,428909.6,10.58,-1,0.446727290079334,0.964436914361953,0,0.578662148617172,7,1.14285714285714,0.285714285714286,"O4","de-protonated",0,NA,"C14 H16 O4",14,16,4,NA,NA,NA,NA,NA,NA,NA,NA
303,247.134523,247.13407865082,247.133967971256,1209047.4,NA,312391.5,7.16,-1,0.447852492600357,0.964260782563843,0,0.578556469538306,6,1.33333333333333,0.2,"O3","de-protonated",0,NA,"C15 H20 O3",15,20,3,NA,NA,NA,NA,NA,NA,NA,NA
305,248.114533,248.114083364122,248.113960802164,2139277.3,NA,386032,14.55,-1,0.493974452927553,0.956690418146251,0,0.57401425088775,2,1.9,0.6,"N1 O6","de-protonated",0,NA,"C10 H19 O6 N1",10,19,6,1,NA,NA,NA,NA,NA,NA,NA
307,249.02324,249.022785462071,249.022703442852,83277864,NA,422265.9,659.36,-1,0.329364424836974,0.981950006979449,0.997493694355938,0.988167481930044,8,0.833333333333333,0.333333333333333,"S1 O4","de-protonated",0,NA,"C12 H10 O4 S1",12,10,4,NA,NA,1,NA,NA,NA,NA,NA
308,249.040983,249.040528366356,249.040461507581,4876332.5,NA,436409.6,36.29,-1,0.268465511513592,0.987007457567553,0,0.592204474540532,8,0.833333333333333,0.5,"O6","de-protonated",0,NA,"C12 H10 O6",12,10,6,NA,NA,NA,NA,NA,NA,NA,NA
311,249.077406,249.076951169871,249.076847016966,4834364.5,NA,444225.1,35.96,-1,0.418155708617598,0.968770958199541,0,0.581262574919725,7,1.07692307692308,0.384615384615385,"O5","de-protonated",0,NA,"C13 H14 O5",13,14,5,NA,NA,NA,NA,NA,NA,NA,NA
314,249.113785,249.113329973623,249.11323252635,3522125,NA,442466,25.53,-1,0.391176624388306,0.972616784301186,0,0.583570070580712,6,1.28571428571429,0.285714285714286,"O4","de-protonated",0,NA,"C14 H18 O4",14,18,4,NA,NA,NA,NA,NA,NA,NA,NA
316,250.072625,250.072164801128,250.072095989158,1739516,NA,493686.1,11.36,-1,0.27516852414726,0.986355067455103,0,0.591813040473062,7,1.08333333333333,0.416666666666667,"N1 O5","de-protonated",0,NA,"C12 H13 O5 N1",12,13,5,1,NA,NA,NA,NA,NA,NA,NA
320,251.02028,251.019814688971,251.019726062675,3944871,NA,449531.2,28.89,-1,0.353065065028161,0.977635404848943,0,0.586581242909366,8,0.727272727272727,0.636363636363636,"O7","de-protonated",0,NA,"C11 H8 O7",11,8,7,NA,NA,NA,NA,NA,NA,NA,NA
322,251.056696,251.056230492523,251.056111572059,7900087.5,NA,425791.2,59.84,-1,0.473680817697284,0.960105331801454,0,0.576063199080872,7,1,0.5,"O6","de-protonated",0,NA,"C12 H12 O6",12,12,6,NA,NA,NA,NA,NA,NA,NA,NA
325,251.093037,251.092571296481,251.092497081443,6722504,NA,417725.5,50.56,-1,0.295568517891998,0.984273480606135,0,0.590564088363681,6,1.23076923076923,0.384615384615385,"O5","de-protonated",0,NA,"C13 H16 O5",13,16,5,NA,NA,NA,NA,NA,NA,NA,NA
327,251.129401,251.128935100314,251.128882590828,2889688.3,NA,471940,20.34,-1,0.209093774867997,0.992098408928218,0,0.595259045356931,5,1.42857142857143,0.285714285714286,"O4","de-protonated",0,NA,"C14 H20 O4",14,20,4,NA,NA,NA,NA,NA,NA,NA,NA
330,252.088175,252.087703928175,252.087746053636,1215625.5,NA,518221.1,7.14,-1,-0.167106344483912,0.994945945578599,0,0.596967567347159,6,1.25,0.416666666666667,"N1 O5","de-protonated",0,NA,"C12 H15 O5 N1",12,15,5,1,NA,NA,NA,NA,NA,NA,NA
331,252.979204,252.978728121488,252.978730629595,3867421.3,NA,415906.2,28.04,-1,-0.00991429708458617,0.999982164971304,0,0.599989298982783,12,0.428571428571429,0.0714285714285714,"S2 O1","de-protonated",0,NA,"C14 H6 O1 S2",14,6,1,NA,NA,2,NA,NA,NA,NA,NA
332,253.035923,253.035446815516,253.035376127153,5566263,NA,413020,41.44,-1,0.279361581626213,0.985939011787755,0,0.591563407072653,7,0.909090909090909,0.636363636363636,"O7","de-protonated",0,NA,"C11 H10 O7",11,10,7,NA,NA,NA,NA,NA,NA,NA,NA
337,253.10871,253.108233422864,253.108147145922,5858136,NA,437264.4,43.74,-1,0.340869874452939,0.979137756423272,0,0.587482653853963,5,1.38461538461538,0.384615384615385,"O5","de-protonated",0,NA,"C13 H18 O5",13,18,5,NA,NA,NA,NA,NA,NA,NA,NA
340,253.145083,253.144606226648,253.144532655306,11435880,NA,408278.8,87.71,-1,0.290629791026847,0.977054403576476,0.977967970997201,0.977419830544766,4,1.57142857142857,0.285714285714286,"O4","de-protonated",0,NA,"C14 H22 O4",14,22,4,NA,NA,NA,NA,NA,NA,NA,NA
