"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
177,207.012431,207.012222636628,207.012138758802,1716625.9,NA,596323.8,11.92,-1,0.405183128818275,0.970650278461837,0,0.582390167077102,7,0.8,0.3,"S1 O3","de-protonated",0,NA,"C10 H8 O3 S1",10,8,3,NA,NA,1,NA,NA,NA,NA,NA
186,210.04106,210.040841544027,210.040795860203,2505384.8,NA,518428.9,18.5,-1,0.217499770560233,0.99145309544083,0,0.594871857264498,6,1,0.555555555555556,"N1 O5","de-protonated",0,NA,"C9 H9 O5 N1",9,9,5,1,NA,NA,NA,NA,NA,NA,NA
187,210.077504,210.077285422581,210.077181369587,1261237.6,NA,698525.5,8.1,-1,0.495308409887782,0.956461365369587,0,0.573876819221752,5,1.3,0.4,"N1 O4","de-protonated",0,NA,"C10 H13 O4 N1",10,13,4,1,NA,NA,NA,NA,NA,NA,NA
190,211.025121,211.024899264743,211.024811443103,2711812.5,NA,555432.5,20.11,-1,0.416167367069057,0.96906261059464,0,0.581437566356784,6,0.888888888888889,0.666666666666667,"O6","de-protonated",0,NA,"C9 H8 O6",9,8,6,NA,NA,NA,NA,NA,NA,NA,NA
191,211.061499,211.061277143517,211.061196952488,5640465.5,NA,516437.3,44.45,-1,0.379942078390933,0.974146862877737,0,0.584488117726642,5,1.2,0.5,"O5","de-protonated",0,NA,"C10 H12 O5",10,12,5,NA,NA,NA,NA,NA,NA,NA,NA
192,211.09787,211.097648022315,211.097582461872,3520286.5,NA,497582.1,26.83,-1,0.310569368433341,0.982650928254724,0,0.589590556952834,4,1.45454545454545,0.363636363636364,"O4","de-protonated",0,NA,"C11 H16 O4",11,16,4,NA,NA,NA,NA,NA,NA,NA,NA
196,212.020389,212.020163948113,212.020060415296,2653544,NA,530346.9,19.62,-1,0.488316137119796,0.957655738433073,0,0.574593443059844,6,0.875,0.75,"N1 O6","de-protonated",0,NA,"C8 H7 O6 N1",8,7,6,1,NA,NA,NA,NA,NA,NA,NA
204,213.077161,213.076932426527,213.076847016966,5561317.5,NA,501960.1,43.79,-1,0.400839240141271,0.971267129577264,0,0.582760277746358,4,1.4,0.5,"O5","de-protonated",0,NA,"C10 H14 O5",10,14,5,NA,NA,NA,NA,NA,NA,NA,NA
205,213.113517,213.113288305374,213.11323252635,1157746.6,NA,613243.9,7.18,-1,0.26173421406227,0.987646828915631,0,0.592588097349378,3,1.63636363636364,0.363636363636364,"O4","de-protonated",0,NA,"C11 H18 O4",11,18,4,NA,NA,NA,NA,NA,NA,NA,NA
210,215.002307,215.002072011172,215.001967997946,1194662.5,NA,483229.6,7.44,-1,0.483778020673127,0.958422607183449,0,0.575053564310069,5,1,0.625,"S1 O5","de-protonated",0,NA,"C8 H8 O5 S1",8,8,5,NA,NA,1,NA,NA,NA,NA,NA
211,215.056453,215.056217830736,215.056111572059,3814074.5,NA,549807.7,29.07,-1,0.494097451873256,0.956669321646566,0,0.574001592987939,4,1.33333333333333,0.666666666666667,"O6","de-protonated",0,NA,"C9 H12 O6",9,12,6,NA,NA,NA,NA,NA,NA,NA,NA
