"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
186,201.041977,201.041774446755,201.041798918066,1195338.9,NA,498708.4,7.65,-1,-0.121722504450776,0.997315200013519,0,0.598389120008112,9,0.666666666666667,0.222222222222222,"N4 O2","de-protonated",0,NA,"C9 H6 O2 N4",9,6,2,4,NA,NA,NA,NA,NA,NA,NA
228,219.087781,219.087490645589,219.087411701015,1217888.3,NA,595298,7.59,-1,0.360333684102273,0.976715991707482,0,0.586029595024489,2,1.77777777777778,0.666666666666667,"O6","de-protonated",0,NA,"C9 H16 O6",9,16,6,NA,NA,NA,NA,NA,NA,NA,NA
239,223.097962,223.097652134208,223.097582461872,2447854.5,NA,460140.7,17.59,-1,0.312295343071589,0.98245926499243,0,0.589475558995458,5,1.33333333333333,0.333333333333333,"O4","de-protonated",0,NA,"C12 H16 O4",12,16,4,NA,NA,NA,NA,NA,NA,NA,NA
242,225.07727,225.076950503961,225.076847016966,4802045.5,NA,493229.6,36.6,-1,0.459785165631618,0.962367689718194,0,0.577420613830916,5,1.27272727272727,0.454545454545455,"O5","de-protonated",0,NA,"C11 H14 O5",11,14,5,NA,NA,NA,NA,NA,NA,NA,NA
243,225.113655,225.113335326931,225.11323252635,1987851.9,NA,469986.7,13.73,-1,0.456661654572189,0.962867675863748,0,0.577720605518249,4,1.5,0.333333333333333,"O4","de-protonated",0,NA,"C12 H18 O4",12,18,4,NA,NA,NA,NA,NA,NA,NA,NA
245,227.020115,227.019786051123,227.019726062675,1524744.5,NA,570833,9.96,-1,0.264243329724238,0.987410350564899,0,0.59244621033894,6,0.888888888888889,0.777777777777778,"O7","de-protonated",0,NA,"C9 H8 O7",9,8,7,NA,NA,NA,NA,NA,NA,NA,NA
247,227.056547,227.056217873865,227.056111572059,4633879,NA,485912.7,35.22,-1,0.468174165195891,0.961009290918073,0,0.576605574550844,5,1.2,0.6,"O6","de-protonated",0,NA,"C10 H12 O6",10,12,6,NA,NA,NA,NA,NA,NA,NA,NA
253,229.035776,229.035437244002,229.035376127153,2362427.5,NA,571300.9,16.64,-1,0.266844581831715,0.987162867244704,0,0.592297720346822,5,1.11111111111111,0.777777777777778,"O7","de-protonated",0,NA,"C9 H10 O7",9,10,7,NA,NA,NA,NA,NA,NA,NA,NA
259,229.144953,229.144613712806,229.144532655306,11461736,NA,460133.9,90.04,-1,0.35373961934224,0.488775416258358,0.884369916155675,0.647013216217285,2,1.83333333333333,0.333333333333333,"O4","de-protonated",0,NA,"C12 H22 O4",12,22,4,NA,NA,NA,NA,NA,NA,NA,NA
262,231.030356,231.03000753945,231.029896823532,1357168.3,NA,594757.9,8.52,-1,0.47922766609905,0.959184962855948,0,0.575510977713569,9,0.666666666666667,0.416666666666667,"O5","de-protonated",0,NA,"C12 H8 O5",12,8,5,NA,NA,NA,NA,NA,NA,NA,NA
263,231.051482,231.051133436662,231.051026191631,1993849,NA,557462.6,13.66,-1,0.464161674027247,0.961661843166622,0,0.576997105899973,4,1.33333333333333,0.777777777777778,"O7","de-protonated",0,NA,"C9 H12 O7",9,12,7,NA,NA,NA,NA,NA,NA,NA,NA
264,231.066613,231.066264363043,231.066282332916,1497215.3,NA,397825.1,9.65,-1,-0.0777693436344717,0.99890318743601,0,0.599341912461606,8,0.923076923076923,0.307692307692308,"O4","de-protonated",0,NA,"C13 H12 O4",13,12,4,NA,NA,NA,NA,NA,NA,NA,NA
266,231.08787,231.087521259618,231.087411701015,8730504,NA,470911,68,-1,0.474100261813997,0.960036078706319,0,0.576021647223791,3,1.6,0.6,"O6","de-protonated",0,NA,"C10 H16 O6",10,16,6,NA,NA,NA,NA,NA,NA,NA,NA
267,231.124244,231.123895082641,231.1237972104,4957079,NA,464595.7,37.56,-1,0.423462416949494,0.967986193831416,0,0.58079171629885,2,1.81818181818182,0.454545454545455,"O5","de-protonated",0,NA,"C11 H20 O5",11,20,5,NA,NA,NA,NA,NA,NA,NA,NA
269,232.044188,232.043834606689,232.043773240379,3890453.3,NA,471015.2,28.95,-1,0.264460057969635,0.98738982124335,0,0.59243389274601,8,0.916666666666667,0.166666666666667,"N1 S1 O2","de-protonated",0,NA,"C12 H11 O2 S1 N1",12,11,2,1,NA,1,NA,NA,NA,NA,NA
271,233.009595,233.009236909538,233.009161378625,1447848.5,NA,513022.9,9.25,-1,0.324154264285625,0.981114704835877,0,0.588668822901526,9,0.545454545454545,0.545454545454545,"O6","de-protonated",0,NA,"C11 H6 O6",11,6,6,NA,NA,NA,NA,NA,NA,NA,NA
272,233.045984,233.045625732489,233.04554688801,1829047.8,NA,431394.8,12.32,-1,0.338322189611716,0.979445227388978,0,0.587667136433387,8,0.833333333333333,0.416666666666667,"O5","de-protonated",0,NA,"C12 H10 O5",12,10,5,NA,NA,NA,NA,NA,NA,NA,NA
273,233.082327,233.081968555664,233.081932397394,1343686.9,NA,376590.5,8.41,-1,0.155131157190022,0.995642834825134,0,0.597385700895081,7,1.07692307692308,0.307692307692308,"O4","de-protonated",0,NA,"C13 H14 O4",13,14,4,NA,NA,NA,NA,NA,NA,NA,NA
275,233.155116,233.154757201512,233.154703416162,8128229.5,NA,466049.8,63.14,-1,0.2306852421814,0.992693722877137,0.997346581757004,0.994554866429084,5,1.46666666666667,0.133333333333333,"O2","de-protonated",0,NA,"C15 H22 O2",15,22,2,NA,NA,NA,NA,NA,NA,NA,NA
278,235.02527,235.024902102349,235.024811443103,3085305.3,NA,469789.5,22.28,-1,0.385743298573137,0.973362037636016,0,0.584017222581609,8,0.727272727272727,0.545454545454545,"O6","de-protonated",0,NA,"C11 H8 O6",11,8,6,NA,NA,NA,NA,NA,NA,NA,NA
279,235.061621,235.061252925485,235.061196952488,3381256.8,NA,475592.9,24.65,-1,0.238120957674328,0.989764315739499,0,0.593858589443699,7,1,0.416666666666667,"O5","de-protonated",0,NA,"C12 H12 O5",12,12,5,NA,NA,NA,NA,NA,NA,NA,NA
281,235.098046,235.09767774826,235.097582461872,1952280.1,NA,537482.8,13.21,-1,0.405305693135176,0.970632783065862,0,0.582379669839517,6,1.23076923076923,0.307692307692308,"O4","de-protonated",0,NA,"C13 H16 O4",13,16,4,NA,NA,NA,NA,NA,NA,NA,NA
284,237.004566,237.004188472161,237.004075998197,2475587.5,NA,416753.8,17.39,-1,0.474565525000091,0.959959194715079,0,0.575975516829048,8,0.6,0.7,"O7","de-protonated",0,NA,"C10 H6 O7",10,6,7,NA,NA,NA,NA,NA,NA,NA,NA
285,237.022598,237.022220384427,237.022323320297,1235019.3,NA,570809.4,7.46,-1,-0.434287659629913,0.966356689210207,0,0.579814013526124,12,0.538461538461538,0.0769230769230769,"N2 P1 O1","de-protonated",0,NA,"C13 H7 O1 N2 P1",13,7,1,2,1,NA,NA,NA,NA,NA,NA
287,237.040916,237.040538295301,237.040461507581,5808467,NA,439499.9,44.07,-1,0.323943513223339,0.981139020677128,0,0.588683412406277,7,0.909090909090909,0.545454545454545,"O6","de-protonated",0,NA,"C11 H10 O6",11,10,6,NA,NA,NA,NA,NA,NA,NA,NA
291,237.077319,237.076941118184,237.076847016966,7228770.5,NA,441451,55.44,-1,0.39692285172278,0.971817905289991,0,0.583090743173995,6,1.16666666666667,0.416666666666667,"O5","de-protonated",0,NA,"C12 H14 O5",12,14,5,NA,NA,NA,NA,NA,NA,NA,NA
