"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
250,211.097743,211.097619149993,211.097582461872,1454710.3,NA,475033.4,9.72,-1,0.173796976519877,0.99453426362726,0,0.596720558176356,4,1.45454545454545,0.363636363636364,"O4","de-protonated",0,NA,"C11 H16 O4",11,16,4,NA,NA,NA,NA,NA,NA,NA,NA
253,212.020289,212.020163364116,212.020060415296,2407483,NA,523643.3,17.69,-1,0.485561696368224,0.958121975563241,0,0.574873185337944,6,0.875,0.75,"N1 O6","de-protonated",0,NA,"C8 H7 O6 N1",8,7,6,1,NA,NA,NA,NA,NA,NA,NA
263,213.077072,213.076944318382,213.076847016966,1676978.4,NA,522013.1,11.57,-1,0.456649408395978,0.962869629933665,0,0.577721777960199,4,1.4,0.5,"O5","de-protonated",0,NA,"C10 H14 O5",10,14,5,NA,NA,NA,NA,NA,NA,NA,NA
264,213.113395,213.113267248067,213.11323252635,1272255.4,NA,551145.1,8.19,-1,0.162926144278561,0.995195038536887,0,0.597117023122132,3,1.63636363636364,0.363636363636364,"O4","de-protonated",0,NA,"C11 H18 O4",11,18,4,NA,NA,NA,NA,NA,NA,NA,NA
267,214.051139,214.05100943277,214.050966621059,1564943.6,NA,503796.3,10.63,-1,0.200007088052343,0.992767817105767,0,0.59566069026346,9,0.75,0.25,"N1 O3","de-protonated",0,NA,"C12 H9 O3 N1",12,9,3,1,NA,NA,NA,NA,NA,NA,NA
275,215.002187,215.002055591718,215.001967997946,1497319.6,NA,495826.5,10.01,-1,0.407409166493991,0.970331748306578,0,0.582199048983947,5,1,0.625,"S1 O5","de-protonated",0,NA,"C8 H8 O5 S1",8,8,5,NA,NA,1,NA,NA,NA,NA,NA
279,215.092711,215.092579416481,215.092497081443,2115976.5,NA,511872.2,15.16,-1,0.3827889775448,0.973763123626106,0,0.584257874175664,3,1.6,0.5,"O5","de-protonated",0,NA,"C10 H16 O5",10,16,5,NA,NA,NA,NA,NA,NA,NA,NA
280,215.129111,215.128979346017,215.128882590828,2056853.8,NA,372742.4,14.66,-1,0.449754528129678,0.963962116463684,0,0.57837726987821,2,1.81818181818182,0.363636363636364,"O4","de-protonated",0,NA,"C11 H20 O4",11,20,4,NA,NA,NA,NA,NA,NA,NA,NA
289,217.072002,217.071866584942,217.071761636537,1571421.8,NA,547668.9,10.62,-1,0.483473319295096,0.958473862184689,0,0.575084317310813,3,1.55555555555556,0.666666666666667,"O6","de-protonated",0,NA,"C9 H14 O6",9,14,6,NA,NA,NA,NA,NA,NA,NA,NA
290,217.108388,217.108252514506,217.108147145922,1769323.3,NA,527017.6,12.26,-1,0.485327638321316,0.958161482821407,0,0.574896889692844,2,1.8,0.5,"O5","de-protonated",0,NA,"C10 H18 O5",10,18,5,NA,NA,NA,NA,NA,NA,NA,NA
