"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
225,215.092916,215.092578629032,215.092497081443,8197847,NA,497872,64.95,-1,0.379128002728091,0.974256094719848,0,0.584553656831909,3,1.6,0.5,"O5","de-protonated",0,NA,"C10 H16 O5",10,16,5,NA,NA,NA,NA,NA,NA,NA,NA
229,217.072169,217.071823135935,217.071761636537,4917745,NA,489688.6,37.98,-1,0.283313670934877,0.98554127035924,0,0.591324762215544,3,1.55555555555556,0.666666666666667,"O6","de-protonated",0,NA,"C9 H14 O6",9,14,6,NA,NA,NA,NA,NA,NA,NA,NA
234,219.030343,219.029988733289,219.029896823532,2029583.5,NA,601179.7,14.24,-1,0.419621971604674,0.968555050963643,0,0.581133030578186,8,0.727272727272727,0.454545454545455,"O5","de-protonated",0,NA,"C11 H8 O5",11,8,5,NA,NA,NA,NA,NA,NA,NA,NA
236,219.087795,219.087440486759,219.087411701015,1693351.1,NA,447931.8,11.47,-1,0.131389307719302,0.996872524848809,0,0.598123514909285,2,1.77777777777778,0.666666666666667,"O6","de-protonated",0,NA,"C9 H16 O6",9,16,6,NA,NA,NA,NA,NA,NA,NA,NA
241,221.009592,221.009229240208,221.009161378625,2319427.8,NA,451053.3,16.5,-1,0.307053258445131,0.983038207581255,0,0.589822924548753,8,0.6,0.6,"O6","de-protonated",0,NA,"C10 H6 O6",10,6,6,NA,NA,NA,NA,NA,NA,NA,NA
243,221.045977,221.045614084078,221.04554688801,4054610.8,NA,494201.3,30.66,-1,0.303991957777757,0.98337192376318,0,0.590023154257908,7,0.909090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H10 O5",11,10,5,NA,NA,NA,NA,NA,NA,NA,NA
245,221.082402,221.082038927776,221.081932397394,4393570,NA,491757.1,33.43,-1,0.481859286988829,0.9587448717956,0,0.57524692307736,6,1.16666666666667,0.333333333333333,"O4","de-protonated",0,NA,"C12 H14 O4",12,14,4,NA,NA,NA,NA,NA,NA,NA,NA
246,222.077607,222.07723965729,222.077181369587,1726211.4,NA,533019.2,11.65,-1,0.262465970341849,0.987578089788081,0,0.592546853872848,6,1.18181818181818,0.363636363636364,"N1 O4","de-protonated",0,NA,"C11 H13 O4 N1",11,13,4,1,NA,NA,NA,NA,NA,NA,NA
248,223.025237,223.024865590951,223.024811443103,3184531.5,NA,504084.9,23.55,-1,0.242788445698102,0.989361279903339,0,0.593616767942004,7,0.8,0.6,"O6","de-protonated",0,NA,"C10 H8 O6",10,8,6,NA,NA,NA,NA,NA,NA,NA,NA
249,223.061662,223.061290434649,223.061196952488,3354787,NA,405655.7,24.94,-1,0.419087507872194,0.96863383270799,0,0.581180299624794,6,1.09090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H12 O5",11,12,5,NA,NA,NA,NA,NA,NA,NA,NA
