"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
193,220.14754,220.147121087755,220.147189483499,1334461.9,NA,486819.6,8.64,-1,-0.310681887147081,0.982638464686907,0,0.589583078812144,0,2.4,0.2,"N1 P1 O2","de-protonated",0,NA,"C10 H24 O2 N1 P1",10,24,2,1,1,NA,NA,NA,NA,NA,NA
199,223.025349,223.024915607309,223.024811443103,1222090,NA,593092.7,7.7,-1,0.467052095779034,0.96119229432754,0,0.576715376596524,7,0.8,0.6,"O6","de-protonated",0,NA,"C10 H8 O6",10,8,6,NA,NA,NA,NA,NA,NA,NA,NA
203,225.041017,225.04057346495,225.040461507581,1919917.4,NA,486776.1,13.42,-1,0.497498839841083,0.956084027938765,0,0.573650416763259,6,1,0.6,"O6","de-protonated",0,NA,"C10 H10 O6",10,10,6,NA,NA,NA,NA,NA,NA,NA,NA
207,227.056669,227.056215322671,227.056111572059,2764187.5,NA,487823,20.4,-1,0.456938204496429,0.962823535079144,0,0.577694121047486,5,1.2,0.6,"O6","de-protonated",0,NA,"C10 H12 O6",10,12,6,NA,NA,NA,NA,NA,NA,NA,NA
210,228.161085,228.160625765514,228.160517072405,1393722.9,NA,620908,9.06,-1,0.476388774041717,0.959657238531135,0,0.575794343118681,2,1.91666666666667,0.25,"N1 O3","de-protonated",0,NA,"C12 H23 O3 N1",12,23,3,1,NA,NA,NA,NA,NA,NA,NA
213,229.108714,229.108249997272,229.108147145922,1879201.8,NA,590211.6,12.99,-1,0.448920527154631,0.96409321944613,0,0.578455931667678,3,1.63636363636364,0.454545454545455,"O5","de-protonated",0,NA,"C11 H18 O5",11,18,5,NA,NA,NA,NA,NA,NA,NA,NA
214,229.145099,229.144634814191,229.144532655306,2047151.6,NA,553574.7,14.37,-1,0.445827286821271,0.964577499097229,0,0.578746499458338,2,1.83333333333333,0.333333333333333,"O4","de-protonated",0,NA,"C12 H22 O4",12,22,4,NA,NA,NA,NA,NA,NA,NA,NA
218,231.124376,231.123901854943,231.1237972104,1438372.4,NA,602609.4,9.36,-1,0.452764036314309,0.963487154913737,0,0.578092292948242,2,1.81818181818182,0.454545454545455,"O5","de-protonated",0,NA,"C11 H20 O5",11,20,5,NA,NA,NA,NA,NA,NA,NA,NA
220,233.155248,233.154763636081,233.154703416162,7284918.5,NA,456433.9,57.41,-1,0.258283095052221,0.493984247010362,0.859523230357577,0.640199840349248,5,1.46666666666667,0.133333333333333,"O2","de-protonated",0,NA,"C15 H22 O2",15,22,2,NA,NA,NA,NA,NA,NA,NA,NA
222,235.025368,235.024874226084,235.024811443103,1831058.1,NA,505299.4,12.5,-1,0.267133418213782,0.987135241638107,0,0.592281144982864,8,0.727272727272727,0.545454545454545,"O6","de-protonated",0,NA,"C11 H8 O6",11,8,6,NA,NA,NA,NA,NA,NA,NA,NA
