"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
175,207.03013,207.029942351328,207.029896823532,1483695.3,NA,620771.4,9.99,-1,0.219909285906184,0.991263511327031,0,0.594758106796219,7,0.8,0.5,"O5","de-protonated",0,NA,"C10 H8 O5",10,8,5,NA,NA,NA,NA,NA,NA,NA,NA
176,207.066572,207.066384239407,207.066282332916,1529531.8,NA,558920.4,10.37,-1,0.492144304040343,0.957003755380021,0,0.574202253228013,6,1.09090909090909,0.363636363636364,"O4","de-protonated",0,NA,"C11 H12 O4",11,12,4,NA,NA,NA,NA,NA,NA,NA,NA
179,209.009433,209.009239272472,209.009161378625,1312605.4,NA,706347,8.55,-1,0.372681495431898,0.975113231673921,0,0.585067939004353,7,0.666666666666667,0.666666666666667,"O6","de-protonated",0,NA,"C9 H6 O6",9,6,6,NA,NA,NA,NA,NA,NA,NA,NA
183,211.025087,211.024887081974,211.024811443103,1854503.5,NA,487724.9,13.01,-1,0.358435913260066,0.976957765566238,0,0.586174659339743,6,0.888888888888889,0.666666666666667,"O6","de-protonated",0,NA,"C9 H8 O6",9,8,6,NA,NA,NA,NA,NA,NA,NA,NA
184,211.061477,211.061276970213,211.061196952488,5717300.5,NA,517408.6,45.18,-1,0.379120968200418,0.974257037637881,0,0.584554222582729,5,1.2,0.5,"O5","de-protonated",0,NA,"C10 H12 O5",10,12,5,NA,NA,NA,NA,NA,NA,NA,NA
185,211.097854,211.097653858491,211.097582461872,3390785.5,NA,558793.7,25.8,-1,0.338216187842833,0.979457972462887,0,0.587674783477732,4,1.45454545454545,0.363636363636364,"O4","de-protonated",0,NA,"C11 H16 O4",11,16,4,NA,NA,NA,NA,NA,NA,NA,NA
190,212.020311,212.020108025432,212.020060415296,1454221.8,NA,455973,9.67,-1,0.224554862618341,0.990892200197126,0,0.594535320118276,6,0.875,0.75,"N1 O6","de-protonated",0,NA,"C8 H7 O6 N1",8,7,6,1,NA,NA,NA,NA,NA,NA,NA
196,213.040752,213.040545891443,213.040461507581,2676736.8,NA,489044.2,19.85,-1,0.396093121240828,0.971933938853642,0,0.583160363312185,5,1.11111111111111,0.666666666666667,"O6","de-protonated",0,NA,"C9 H10 O6",9,10,6,NA,NA,NA,NA,NA,NA,NA,NA
197,213.07714,213.076933779687,213.076847016966,5340686,NA,500118.1,42.04,-1,0.407189814814665,0.970363208829443,0,0.582217925297666,4,1.4,0.5,"O5","de-protonated",0,NA,"C10 H14 O5",10,14,5,NA,NA,NA,NA,NA,NA,NA,NA
203,215.056424,215.056211700889,215.056111572059,6819560.5,NA,512035.6,54.03,-1,0.465593976753795,0.961429501345612,0,0.576857700807367,4,1.33333333333333,0.666666666666667,"O6","de-protonated",0,NA,"C9 H12 O6",9,12,6,NA,NA,NA,NA,NA,NA,NA,NA
