"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
234,215.092884,215.092604107343,215.092497081443,7672669.5,NA,538343.9,60.57,-1,0.497580811739155,0.956069877512776,0,0.573641926507665,3,1.6,0.5,"O5","de-protonated",0,NA,"C10 H16 O5",10,16,5,NA,NA,NA,NA,NA,NA,NA,NA
237,216.088109,216.087825553201,216.087746053637,1370346.6,NA,521361.6,8.82,-1,0.367904085792895,0.975739435941917,0,0.58544366156515,3,1.66666666666667,0.555555555555556,"N1 O5","de-protonated",0,NA,"C9 H15 O5 N1",9,15,5,1,NA,NA,NA,NA,NA,NA,NA
238,217.035738,217.035451169034,217.035376127153,1323368,NA,615549.1,8.43,-1,0.345758753840408,0.978541550070481,0,0.587124930042289,4,1.25,0.875,"O7","de-protonated",0,NA,"C8 H10 O7",8,10,7,NA,NA,NA,NA,NA,NA,NA,NA
240,217.042771,217.042484143918,217.04239005996,8165995,NA,508264,64.61,-1,0.433481945337576,0.483239646562236,0.884369916155675,0.643691754399611,8,0.916666666666667,0.166666666666667,"P1 O2","de-protonated",0,NA,"C12 H11 O2 P1",12,11,2,NA,1,NA,NA,NA,NA,NA,NA
242,217.072137,217.071850039046,217.071761636537,6167158.5,NA,508688.1,48.2,-1,0.407250156937194,0.970354555845927,0,0.582212733507556,3,1.55555555555556,0.666666666666667,"O6","de-protonated",0,NA,"C9 H14 O6",9,14,6,NA,NA,NA,NA,NA,NA,NA,NA
245,218.046215,218.045924560425,218.045881240631,1887746,NA,492305.6,13.06,-1,0.198672836784507,0.99286364335052,0,0.595718186010312,8,0.818181818181818,0.363636363636364,"N1 O4","de-protonated",0,NA,"C11 H9 O4 N1",11,9,4,1,NA,NA,NA,NA,NA,NA,NA
247,219.030264,219.029970046195,219.029896823532,2096788.8,NA,525217.8,14.77,-1,0.334304422210374,0.979925623301149,0,0.587955373980689,8,0.727272727272727,0.454545454545455,"O5","de-protonated",0,NA,"C11 H8 O5",11,8,5,NA,NA,NA,NA,NA,NA,NA,NA
249,219.087782,219.087487840787,219.087411701015,7260588.5,NA,481748.9,56.77,-1,0.347531475691566,0.978323357301562,0,0.586994014380937,2,1.77777777777778,0.666666666666667,"O6","de-protonated",0,NA,"C9 H16 O6",9,16,6,NA,NA,NA,NA,NA,NA,NA,NA
252,221.045907,221.045605847942,221.04554688801,4153047.8,NA,481086.5,31.43,-1,0.266732054106328,0.987173622020213,0,0.592304173212128,7,0.909090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H10 O5",11,10,5,NA,NA,NA,NA,NA,NA,NA,NA
255,221.082343,221.082041717822,221.081932397394,12881127,NA,494124.1,102.59,-1,0.494479251555665,0.478301902871219,0.884369916155675,0.640729108185002,6,1.16666666666667,0.333333333333333,"O4","de-protonated",0,NA,"C12 H14 O4",12,14,4,NA,NA,NA,NA,NA,NA,NA,NA
256,222.041166,222.040861293679,222.040795860203,1399161.1,NA,615705.2,8.97,-1,0.294691236657687,0.984365965760918,0,0.590619579456551,7,0.9,0.5,"N1 O5","de-protonated",0,NA,"C10 H9 O5 N1",10,9,5,1,NA,NA,NA,NA,NA,NA,NA
260,223.025172,223.024863779603,223.024811443103,2501144.8,NA,463306.2,17.95,-1,0.234666713843901,0.990057654263616,0,0.59403459255817,7,0.8,0.6,"O6","de-protonated",0,NA,"C10 H8 O6",10,8,6,NA,NA,NA,NA,NA,NA,NA,NA
261,223.061613,223.061304649465,223.061196952488,2914856.3,NA,516367.5,21.33,-1,0.482813590659333,0.95858473642362,0,0.575150841854172,6,1.09090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H12 O5",11,12,5,NA,NA,NA,NA,NA,NA,NA,NA
264,223.097934,223.097625519756,223.097582461872,1941047.6,NA,521106.1,13.39,-1,0.193000225845188,0.993263991368648,0,0.595958394821189,5,1.33333333333333,0.333333333333333,"O4","de-protonated",0,NA,"C12 H16 O4",12,16,4,NA,NA,NA,NA,NA,NA,NA,NA
265,224.056813,224.056501095413,224.056445924681,2041295.8,NA,556867.7,14.1,-1,0.246235862053065,0.989058681592722,0,0.593435208955633,6,1.1,0.5,"N1 O5","de-protonated",0,NA,"C10 H11 O5 N1",10,11,5,1,NA,NA,NA,NA,NA,NA,NA
268,225.00447,225.004154711146,225.004075998197,1430629.9,NA,566673.7,9.15,-1,0.349828989925121,0.978038984106535,0,0.586823390463921,7,0.666666666666667,0.777777777777778,"O7","de-protonated",0,NA,"C9 H6 O7",9,6,7,NA,NA,NA,NA,NA,NA,NA,NA
269,225.040836,225.040520581276,225.040461507581,2743669.5,NA,504882.8,19.78,-1,0.262502546778938,0.987574648990093,0,0.592544789394056,6,1,0.6,"O6","de-protonated",0,NA,"C10 H10 O6",10,10,6,NA,NA,NA,NA,NA,NA,NA,NA
271,225.07724,225.07692445127,225.076847016966,4500869,NA,490287.5,34,-1,0.344034960694371,0.978752696787267,0,0.58725161807236,5,1.27272727272727,0.454545454545455,"O5","de-protonated",0,NA,"C11 H14 O5",11,14,5,NA,NA,NA,NA,NA,NA,NA,NA
273,225.113611,225.113295321382,225.11323252635,2684564.8,NA,475893.6,19.3,-1,0.278948648593772,0.985980256490166,0,0.591588153894099,4,1.5,0.333333333333333,"O4","de-protonated",0,NA,"C12 H18 O4",12,18,4,NA,NA,NA,NA,NA,NA,NA,NA
274,226.036113,226.035794026948,226.035710479774,1908259,NA,554324.9,13.02,-1,0.369619356772378,0.975515488342311,0,0.585309293005387,6,1,0.666666666666667,"N1 O6","de-protonated",0,NA,"C9 H9 O6 N1",9,9,6,1,NA,NA,NA,NA,NA,NA,NA
275,226.072458,226.072138897153,226.072095989158,1861682.8,NA,522660.8,12.64,-1,0.189797836056927,0.993484949884204,0,0.596090969930523,5,1.3,0.5,"N1 O5","de-protonated",0,NA,"C10 H13 O5 N1",10,13,5,1,NA,NA,NA,NA,NA,NA,NA
277,227.056484,227.056161383005,227.056111572059,5659358.5,NA,473814.2,43.38,-1,0.219377253082516,0.99130554898179,0,0.594783329389074,5,1.2,0.6,"O6","de-protonated",0,NA,"C10 H12 O6",10,12,6,NA,NA,NA,NA,NA,NA,NA,NA
279,227.092914,227.092591252907,227.092497081443,9917166,NA,470322.7,77.84,-1,0.414683287204631,0.48463972407167,0.892974475612838,0.647973624688137,4,1.45454545454545,0.454545454545455,"O5","de-protonated",0,NA,"C11 H16 O5",11,16,5,NA,NA,NA,NA,NA,NA,NA,NA
281,227.104128,227.103805212859,227.103730470736,14462707,NA,470734,114.63,-1,0.329110065021689,0.982657955321528,0.995914512544099,0.987960578210557,4,1.6,0.4,"N2 O4","de-protonated",0,NA,"C10 H16 O4 N2",10,16,4,2,NA,NA,NA,NA,NA,NA,NA
283,227.129273,227.128950123062,227.128882590828,6076158,NA,488114.7,46.75,-1,0.297330013820381,0.984086975605225,0,0.590452185363135,3,1.66666666666667,0.333333333333333,"O4","de-protonated",0,NA,"C12 H20 O4",12,20,4,NA,NA,NA,NA,NA,NA,NA,NA
284,228.051748,228.051421828724,228.051360544252,1458321.8,NA,556207.5,9.37,-1,0.268731008631413,0.986981915170928,0,0.592189149102557,5,1.22222222222222,0.666666666666667,"N1 O6","de-protonated",0,NA,"C9 H11 O6 N1",9,11,6,1,NA,NA,NA,NA,NA,NA,NA
285,228.088164,228.087837698676,228.087746053636,1693345.8,NA,589774.4,11.27,-1,0.401797294515546,0.971131619590168,0,0.582678971754101,4,1.5,0.5,"N1 O5","de-protonated",0,NA,"C10 H15 O5 N1",10,15,5,1,NA,NA,NA,NA,NA,NA,NA
288,228.160908,228.160581438893,228.160517072405,3491521.8,NA,508564.6,25.82,-1,0.2821105445681,0.985662928477937,0,0.591397757086762,2,1.91666666666667,0.25,"N1 O3","de-protonated",0,NA,"C12 H23 O3 N1",12,23,3,1,NA,NA,NA,NA,NA,NA,NA
289,229.035751,229.035421314659,229.035376127153,2346051,NA,496891.9,16.42,-1,0.197294874320216,0.992961945292042,0,0.595777167175225,5,1.11111111111111,0.777777777777778,"O7","de-protonated",0,NA,"C9 H10 O7",9,10,7,NA,NA,NA,NA,NA,NA,NA,NA
291,229.072172,229.071842184592,229.071761636537,10371667,NA,498475.8,80.9,-1,0.351628041886245,0.982950927366352,0.991112140977852,0.986215412810952,4,1.4,0.6,"O6","de-protonated",0,NA,"C10 H14 O6",10,14,6,NA,NA,NA,NA,NA,NA,NA,NA
293,229.108553,229.108223054669,229.108147145922,10646115,NA,478508.1,83.11,-1,0.331322774959873,0.971082178430028,0.995006684910118,0.980651981022064,3,1.63636363636364,0.454545454545455,"O5","de-protonated",0,NA,"C11 H18 O5",11,18,5,NA,NA,NA,NA,NA,NA,NA,NA
295,229.144915,229.144584924813,229.144532655306,11350643,NA,465372.6,88.77,-1,0.228107153233767,0.990174763653265,0.991594983717212,0.990742851678844,2,1.83333333333333,0.333333333333333,"O4","de-protonated",0,NA,"C12 H22 O4",12,22,4,NA,NA,NA,NA,NA,NA,NA,NA
298,230.103787,230.103453500495,230.103396118115,1585180,NA,593424.4,10.31,-1,0.24937650335303,0.98877937895929,0,0.593267627375574,3,1.7,0.5,"N1 O5","de-protonated",0,NA,"C10 H17 O5 N1",10,17,5,1,NA,NA,NA,NA,NA,NA,NA
300,230.140197,230.139863370468,230.139781627499,1612588.3,NA,492272.2,10.53,-1,0.355188347938169,0.977368677198948,0,0.586421206319369,2,1.90909090909091,0.363636363636364,"N1 O4","de-protonated",0,NA,"C11 H21 O4 N1",11,21,4,1,NA,NA,NA,NA,NA,NA,NA
302,231.051389,231.051052116424,231.051026191631,2498242.3,NA,468803.9,17.64,-1,0.11220375722344,0.997718225747739,0,0.598630935448643,4,1.33333333333333,0.777777777777778,"O7","de-protonated",0,NA,"C9 H12 O7",9,12,7,NA,NA,NA,NA,NA,NA,NA,NA
