"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
240,215.092845,215.092598593617,215.092497081443,5293597,NA,536683.2,41.7,-1,0.471946602876909,0.960391064719468,0,0.576234638831681,3,1.6,0.5,"O5","de-protonated",0,NA,"C10 H16 O5",10,16,5,NA,NA,NA,NA,NA,NA,NA,NA
243,216.124475,216.124225451476,216.124131563021,1409945.4,NA,566608,9.3,-1,0.43441912261346,0.966336664627143,0,0.579801998776285,2,1.9,0.4,"N1 O4","de-protonated",0,NA,"C10 H19 O4 N1",10,19,4,1,NA,NA,NA,NA,NA,NA,NA
244,217.028636,217.028383697581,217.028471329161,1234857.5,NA,390643.6,7.84,-1,-0.403779184876042,0.970850328859553,0,0.582510197315732,9,0.777777777777778,0.111111111111111,"N4 P1 O1","de-protonated",0,NA,"C9 H7 O1 N4 P1",9,7,1,4,1,NA,NA,NA,NA,NA,NA
245,217.072115,217.071862565153,217.071761636537,3159801.8,NA,516480.3,23.9,-1,0.464955068400781,0.961533223739587,0,0.576919934243752,3,1.55555555555556,0.666666666666667,"O6","de-protonated",0,NA,"C9 H14 O6",9,14,6,NA,NA,NA,NA,NA,NA,NA,NA
249,219.066605,219.066346490332,219.066282332916,1141736.1,NA,568666.3,7.06,-1,0.292867599865353,0.984557365942037,0,0.590734419565222,7,1,0.333333333333333,"O4","de-protonated",0,NA,"C12 H12 O4",12,12,4,NA,NA,NA,NA,NA,NA,NA,NA
252,221.082291,221.082026350952,221.081932397394,12416746,NA,492438.2,100.53,-1,0.42497167265264,0.977717738862685,0.994756581744687,0.984533276015486,6,1.16666666666667,0.333333333333333,"O4","de-protonated",0,NA,"C12 H14 O4",12,14,4,NA,NA,NA,NA,NA,NA,NA,NA
255,223.025165,223.024894433344,223.024811443103,1213659.3,NA,581728.5,7.6,-1,0.372112142428047,0.975188263093011,0,0.585112957855807,7,0.8,0.6,"O6","de-protonated",0,NA,"C10 H8 O6",10,8,6,NA,NA,NA,NA,NA,NA,NA,NA
256,223.061579,223.061308322434,223.061196952488,1561833.5,NA,528961.8,10.49,-1,0.499279784282507,0.955776114222413,0,0.573465668533448,6,1.09090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H12 O5",11,12,5,NA,NA,NA,NA,NA,NA,NA,NA
259,225.040826,225.04054929404,225.040461507581,1254387.1,NA,577370.9,7.88,-1,0.390091889587311,0.972766357187887,0,0.583659814312732,6,1,0.6,"O6","de-protonated",0,NA,"C10 H10 O6",10,10,6,NA,NA,NA,NA,NA,NA,NA,NA
260,225.077166,225.076889183356,225.076847016966,1837569.5,NA,496695.3,12.69,-1,0.1873421932017,0.993651912579044,0,0.596191147547426,5,1.27272727272727,0.454545454545455,"O5","de-protonated",0,NA,"C11 H14 O5",11,14,5,NA,NA,NA,NA,NA,NA,NA,NA
261,225.113561,225.113284072504,225.11323252635,1157007.9,NA,565342.4,7.08,-1,0.228978782390704,0.990531523620291,0,0.594318914172175,4,1.5,0.333333333333333,"O4","de-protonated",0,NA,"C12 H18 O4",12,18,4,NA,NA,NA,NA,NA,NA,NA,NA
262,227.056409,227.056126154974,227.056111572059,1544981.3,NA,586224.1,10.27,-1,0.0642260399843999,0.999251807069683,0,0.59955108424181,5,1.2,0.6,"O6","de-protonated",0,NA,"C10 H12 O6",10,12,6,NA,NA,NA,NA,NA,NA,NA,NA
264,227.092869,227.092586043924,227.092497081443,3538979.8,NA,566201.9,26.71,-1,0.391745574364344,0.972538175580608,0,0.583522905348365,4,1.45454545454545,0.454545454545455,"O5","de-protonated",0,NA,"C11 H16 O5",11,16,5,NA,NA,NA,NA,NA,NA,NA,NA
265,227.129219,227.128935933209,227.128882590828,2646578.5,NA,539332.8,19.35,-1,0.234855122205425,0.990041762693952,0,0.594025057616371,3,1.66666666666667,0.333333333333333,"O4","de-protonated",0,NA,"C12 H20 O4",12,20,4,NA,NA,NA,NA,NA,NA,NA,NA
268,229.07212,229.071831015518,229.071761636537,4257089,NA,522643.4,32.42,-1,0.302870072553638,0.983493412733843,0,0.590096047640306,4,1.4,0.6,"O6","de-protonated",0,NA,"C10 H14 O6",10,14,6,NA,NA,NA,NA,NA,NA,NA,NA
271,229.10851,229.108220904682,229.108147145922,6699856,NA,512954.8,52.44,-1,0.321938617012022,0.981369578871984,0,0.58882174732319,3,1.63636363636364,0.454545454545455,"O5","de-protonated",0,NA,"C11 H18 O5",11,18,5,NA,NA,NA,NA,NA,NA,NA,NA
272,229.144868,229.144578793942,229.144532655306,10122079,NA,472555.1,80.48,-1,0.20135167947139,0.992840863538472,0.999886189436959,0.995658993897866,2,1.83333333333333,0.333333333333333,"O4","de-protonated",0,NA,"C12 H22 O4",12,22,4,NA,NA,NA,NA,NA,NA,NA,NA
274,231.087758,231.087462876285,231.087411701015,5946998,NA,472448.2,46.26,-1,0.221454163967034,0.99114087852429,0,0.594684527114574,3,1.6,0.6,"O6","de-protonated",0,NA,"C10 H16 O6",10,16,6,NA,NA,NA,NA,NA,NA,NA,NA
275,231.124148,231.123852765448,231.1237972104,3876485,NA,494730.6,29.3,-1,0.240369227243518,0.98957113463259,0,0.593742680779554,2,1.81818181818182,0.454545454545455,"O5","de-protonated",0,NA,"C11 H20 O5",11,20,5,NA,NA,NA,NA,NA,NA,NA,NA
276,232.044115,232.043816963411,232.043773240379,4092414.8,NA,502488.5,31.06,-1,0.188425791633021,0.993578501737745,0,0.596147101042647,8,0.916666666666667,0.166666666666667,"N1 S1 O2","de-protonated",0,NA,"C12 H11 O2 S1 N1",12,11,2,1,NA,1,NA,NA,NA,NA,NA
277,232.094103,232.093804811158,232.093894062501,1250707.4,NA,462886.2,7.78,-1,-0.384548431767958,0.973524607195546,0,0.584114764317328,3,1.875,0.625,"N3 O5","de-protonated",0,NA,"C8 H15 O5 N3",8,15,5,3,NA,NA,NA,NA,NA,NA,NA
280,233.103364,233.103062737149,233.103061765493,1395891.9,NA,497732.6,8.97,-1,0.00416835167625802,0.999996847305794,0,0.599998108383476,2,1.8,0.6,"O6","de-protonated",0,NA,"C10 H18 O6",10,18,6,NA,NA,NA,NA,NA,NA,NA,NA
281,233.155041,233.154739579751,233.154703416162,4277193.5,NA,491647.2,32.57,-1,0.155105549738067,0.995644270041118,0,0.597386562024671,5,1.46666666666667,0.133333333333333,"O2","de-protonated",0,NA,"C15 H22 O2",15,22,2,NA,NA,NA,NA,NA,NA,NA,NA
282,235.061521,235.061213772991,235.061196952488,2482401.8,NA,499722.1,17.75,-1,0.0715579759376486,0.999071315527057,0,0.599442789316234,7,1,0.416666666666667,"O5","de-protonated",0,NA,"C12 H12 O5",12,12,5,NA,NA,NA,NA,NA,NA,NA,NA
287,237.040809,237.040495744472,237.040461507581,2229023.8,NA,490696.2,15.68,-1,0.144434797845353,0.996221879535298,0,0.597733127721179,7,0.909090909090909,0.545454545454545,"O6","de-protonated",0,NA,"C11 H10 O6",11,10,6,NA,NA,NA,NA,NA,NA,NA,NA
290,237.077175,237.076861633709,237.076847016966,3979311,NA,475701.9,29.93,-1,0.0616540309847245,0.999310511515192,0,0.599586306909115,6,1.16666666666667,0.416666666666667,"O5","de-protonated",0,NA,"C12 H14 O5",12,14,5,NA,NA,NA,NA,NA,NA,NA,NA
292,237.113531,237.113217522976,237.11323252635,1291582.4,NA,606975.2,8.05,-1,-0.0632751453154279,0.999273789726621,0,0.599564273835972,5,1.38461538461538,0.307692307692308,"O4","de-protonated",0,NA,"C13 H18 O4",13,18,4,NA,NA,NA,NA,NA,NA,NA,NA
293,238.072441,238.072124602326,238.072095989158,1626323.1,NA,552234,10.77,-1,0.120186985061846,0.997382421654789,0,0.598429452992873,6,1.18181818181818,0.454545454545455,"N1 O5","de-protonated",0,NA,"C11 H13 O5 N1",11,13,5,1,NA,NA,NA,NA,NA,NA,NA
294,238.963356,238.963036888776,238.963080565117,1816908.6,NA,504136.4,12.32,-1,-0.182774430994305,0.993956770015765,0,0.596374062009459,12,0.307692307692308,0.0769230769230769,"S2 O1","de-protonated",0,NA,"C13 H4 O1 S2",13,4,1,NA,NA,2,NA,NA,NA,NA,NA
295,239.020023,239.019703716179,239.019726062675,2538852.5,NA,517530.8,18.19,-1,-0.0934922658334426,0.998415249683532,0,0.599049149810119,7,0.8,0.7,"O7","de-protonated",0,NA,"C10 H8 O7",10,8,7,NA,NA,NA,NA,NA,NA,NA,NA
297,239.056454,239.056134605218,239.056111572059,1970548,NA,536687.8,13.57,-1,0.0963504265869672,0.998316956321225,0,0.598990173792735,6,1.09090909090909,0.545454545454545,"O6","de-protonated",0,NA,"C11 H12 O6",11,12,6,NA,NA,NA,NA,NA,NA,NA,NA
298,239.067723,239.067403570894,239.067344961351,1321080.9,NA,548563.1,8.28,-1,0.245159132578104,0.989153640140698,0,0.593492184084419,6,1.2,0.5,"N2 O5","de-protonated",0,NA,"C10 H12 O5 N2",10,12,5,2,NA,NA,NA,NA,NA,NA,NA
300,239.092864,239.09254449432,239.092497081443,3057539.5,NA,419501,22.41,-1,0.19830348913944,0.992890058261757,0,0.595734034957054,5,1.33333333333333,0.416666666666667,"O5","de-protonated",0,NA,"C12 H16 O5",12,16,5,NA,NA,NA,NA,NA,NA,NA,NA
301,239.129228,239.128908383562,239.128882590828,14556051,NA,456464.7,116.02,-1,0.107861226473531,0.998587096864505,0.963165246956245,0.984418356901201,4,1.53846153846154,0.307692307692308,"O4","de-protonated",0,NA,"C13 H20 O4",13,20,4,NA,NA,NA,NA,NA,NA,NA,NA
302,239.165646,239.16532627264,239.165268100212,1791138.5,NA,519334.8,12.11,-1,0.243231087626226,0.989322660413321,0,0.593593596247993,3,1.71428571428571,0.214285714285714,"O3","de-protonated",0,NA,"C14 H24 O3",14,24,3,NA,NA,NA,NA,NA,NA,NA,NA
306,241.072156,241.071830465789,241.071761636537,3951311,NA,471914.7,29.48,-1,0.285513539406295,0.98531752377254,0,0.591190514263524,5,1.27272727272727,0.545454545454545,"O6","de-protonated",0,NA,"C11 H14 O6",11,14,6,NA,NA,NA,NA,NA,NA,NA,NA
307,241.108542,241.108216354965,241.108147145922,3772126.5,NA,458560.6,28.03,-1,0.287045642717167,0.985160702885175,0,0.591096421731105,4,1.5,0.416666666666667,"O5","de-protonated",0,NA,"C12 H18 O5",12,18,5,NA,NA,NA,NA,NA,NA,NA,NA
309,241.14488,241.144554244286,241.144532655306,3082990,NA,503802.3,22.46,-1,0.089527140337735,0.998546726054049,0,0.599128035632429,3,1.69230769230769,0.307692307692308,"O4","de-protonated",0,NA,"C13 H22 O4",13,22,4,NA,NA,NA,NA,NA,NA,NA,NA
312,242.067387,242.067058434513,242.06701060873,2774137.3,NA,468338.9,19.96,-1,0.197572492761282,0.992942194629496,0,0.595765316777697,5,1.3,0.6,"N1 O6","de-protonated",0,NA,"C10 H13 O6 N1",10,13,6,1,NA,NA,NA,NA,NA,NA,NA
313,242.140179,242.139850212803,242.139781627499,4508824.5,NA,475358.1,33.99,-1,0.283246741446107,0.985548051361218,0,0.591328830816731,3,1.75,0.333333333333333,"N1 O4","de-protonated",0,NA,"C12 H21 O4 N1",12,21,4,1,NA,NA,NA,NA,NA,NA,NA
314,242.176543,242.176214102045,242.176167136883,5085352,NA,450991.1,38.65,-1,0.193929744893175,0.993199173460186,0,0.595919504076112,2,1.92307692307692,0.230769230769231,"N1 O3","de-protonated",0,NA,"C13 H25 O3 N1",13,25,3,1,NA,NA,NA,NA,NA,NA,NA
317,243.051404,243.051072437392,243.051026191631,1479456.3,NA,457754.2,9.49,-1,0.190271821368513,0.993452475860333,0,0.5960714855162,5,1.2,0.7,"O7","de-protonated",0,NA,"C10 H12 O7",10,12,7,NA,NA,NA,NA,NA,NA,NA,NA
318,243.087807,243.087475326516,243.087411701015,4280368,NA,458256,32.14,-1,0.26173918414533,0.987646362671194,0,0.592587817602716,4,1.45454545454545,0.545454545454545,"O6","de-protonated",0,NA,"C11 H16 O6",11,16,6,NA,NA,NA,NA,NA,NA,NA,NA
319,243.124162,243.123830215786,243.1237972104,4785727.5,NA,445861.6,36.22,-1,0.13575547439691,0.996661567574801,0,0.597996940544881,3,1.66666666666667,0.416666666666667,"O5","de-protonated",0,NA,"C12 H20 O5",12,20,5,NA,NA,NA,NA,NA,NA,NA,NA
321,243.160525,243.160193105031,243.160182719784,10945103,NA,436361.9,86.03,-1,0.0427094909953719,0.49983453705333,0.875929598413485,0.650272561597392,2,1.84615384615385,0.307692307692308,"O4","de-protonated",0,NA,"C13 H24 O4",13,24,4,NA,NA,NA,NA,NA,NA,NA,NA
325,245.067054,245.066716298122,245.066676256109,1860486.5,NA,532931.4,12.56,-1,0.163392322536973,0.995167569103357,0,0.597100541462014,4,1.4,0.7,"O7","de-protonated",0,NA,"C10 H14 O7",10,14,7,NA,NA,NA,NA,NA,NA,NA,NA
326,245.103429,245.103091187331,245.103061765493,7945622.5,NA,463779.7,61.33,-1,0.120038639471122,0.997388870930081,0,0.598433322558049,3,1.63636363636364,0.545454545454545,"O6","de-protonated",0,NA,"C11 H18 O6",11,18,6,NA,NA,NA,NA,NA,NA,NA,NA
327,245.139811,245.139473076519,245.139447274878,3948966,NA,429681,29.24,-1,0.10525291502638,0.99799189843524,0,0.598795139061144,2,1.83333333333333,0.416666666666667,"O5","de-protonated",0,NA,"C12 H22 O5",12,22,5,NA,NA,NA,NA,NA,NA,NA,NA
331,246.109916,246.109575121772,246.109544126979,2076746.9,NA,465753.1,14.21,-1,0.125939012833048,0.997126245783316,0,0.59827574746999,3,1.88888888888889,0.555555555555556,"N3 O5","de-protonated",0,NA,"C9 H17 O5 N3",9,17,5,3,NA,NA,NA,NA,NA,NA,NA
332,247.061546,247.061202223295,247.061196952488,1493480.6,NA,500898.3,9.52,-1,0.0213340172308461,0.999917418802088,0,0.599950451281253,8,0.923076923076923,0.384615384615385,"O5","de-protonated",0,NA,"C13 H12 O5",13,12,5,NA,NA,NA,NA,NA,NA,NA,NA
334,247.082631,247.082287159075,247.082326320587,2577649.8,NA,447501,18.23,-1,-0.158495805321031,0.995452214647937,0,0.597271328788762,3,1.6,0.7,"O7","de-protonated",0,NA,"C10 H16 O7",10,16,7,NA,NA,NA,NA,NA,NA,NA,NA
336,247.119106,247.118762047979,247.118711829971,1931265.8,NA,426610.6,13.04,-1,0.203214104669948,0.992534903355354,0,0.595520942013213,2,1.81818181818182,0.545454545454545,"O6","de-protonated",0,NA,"C11 H20 O6",11,20,6,NA,NA,NA,NA,NA,NA,NA,NA
339,249.023101,249.022751248788,249.022703442852,5241921,NA,467049.2,39.61,-1,0.191974207350662,0.993335181723915,0,0.596001109034349,8,0.833333333333333,0.333333333333333,"S1 O4","de-protonated",0,NA,"C12 H10 O4 S1",12,10,4,NA,NA,1,NA,NA,NA,NA,NA
340,249.032624,249.032274219783,249.032219299104,2111045,NA,421873.2,14.47,-1,0.220536439377185,0.991213829415838,0,0.594728297649503,8,0.916666666666667,0.333333333333333,"P1 O4","de-protonated",0,NA,"C12 H11 O4 P1",12,11,4,NA,1,NA,NA,NA,NA,NA,NA
341,249.040891,249.040541194603,249.040461507581,2449992.5,NA,424801.3,17.2,-1,0.319976205408783,0.981593917242604,0,0.588956350345562,8,0.833333333333333,0.5,"O6","de-protonated",0,NA,"C12 H10 O6",12,10,6,NA,NA,NA,NA,NA,NA,NA,NA
343,249.077191,249.076841084041,249.076847016966,1403608.5,NA,253935.3,8.79,-1,-0.0238196566602807,0.99989705566141,0,0.599938233396846,7,1.07692307692308,0.384615384615385,"O5","de-protonated",0,NA,"C13 H14 O5",13,14,5,NA,NA,NA,NA,NA,NA,NA,NA
346,249.113594,249.113243973164,249.11323252635,1394536.4,NA,428809.7,8.72,-1,0.0459502462120473,0.999616958063771,0,0.599770174838263,6,1.28571428571429,0.285714285714286,"O4","de-protonated",0,NA,"C14 H18 O4",14,18,4,NA,NA,NA,NA,NA,NA,NA,NA
348,249.149989,249.149638862312,249.149618035734,2790520.3,NA,495012.7,19.93,-1,0.0835906485233235,0.998732949467827,0,0.599239769680696,5,1.46666666666667,0.2,"O3","de-protonated",0,NA,"C15 H22 O3",15,22,3,NA,NA,NA,NA,NA,NA,NA,NA
351,251.020103,251.019747166316,251.019726062675,2238380.3,NA,477723.9,15.49,-1,0.0840716441121083,0.998718335218151,0,0.599231001130891,8,0.727272727272727,0.636363636363636,"O7","de-protonated",0,NA,"C11 H8 O7",11,8,7,NA,NA,NA,NA,NA,NA,NA,NA
