"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
170,201.113629,201.113307663733,201.11323252635,4170415,NA,505592.1,33.11,-1,0.373607358771085,0.974990985437637,0,0.584994591262582,2,1.8,0.4,"O4","de-protonated",0,NA,"C10 H18 O4",10,18,4,NA,NA,NA,NA,NA,NA,NA,NA
173,202.108871,202.108548303695,202.108481498543,1736680.4,NA,646754.8,12.28,-1,0.330541064753359,0.980370604565344,0,0.588222362739206,2,1.88888888888889,0.444444444444444,"N1 O4","de-protonated",0,NA,"C9 H17 O4 N1",9,17,4,1,NA,NA,NA,NA,NA,NA,NA
175,203.056515,203.056191008702,203.056111572059,3185942.3,NA,571464,24.59,-1,0.391205378185514,0.972612814134336,0,0.583567688480601,3,1.5,0.75,"O6","de-protonated",0,NA,"C8 H12 O6",8,12,6,NA,NA,NA,NA,NA,NA,NA,NA
176,203.092888,203.092563958997,203.092497081443,2513953.8,NA,457928,18.88,-1,0.329296032301467,0.980516752902486,0,0.588310051741492,2,1.77777777777778,0.555555555555556,"O5","de-protonated",0,NA,"C9 H16 O5",9,16,5,NA,NA,NA,NA,NA,NA,NA,NA
189,209.155077,209.154744674774,209.154703416162,1598970.3,NA,496245.5,11.04,-1,0.197263607010406,0.992964168032831,0,0.595778500819699,3,1.69230769230769,0.153846153846154,"O2","de-protonated",0,NA,"C13 H22 O2",13,22,2,NA,NA,NA,NA,NA,NA,NA,NA
191,211.061556,211.061221069494,211.061196952488,1752587.6,NA,431204.8,12.26,-1,0.114265468070096,0.997633701699848,0,0.598580221019909,5,1.2,0.5,"O5","de-protonated",0,NA,"C10 H12 O5",10,12,5,NA,NA,NA,NA,NA,NA,NA,NA
192,211.097961,211.097626019745,211.097582461872,3081880.3,NA,490889,23.44,-1,0.206339990950903,0.992304370078756,0,0.595382622047254,4,1.45454545454545,0.363636363636364,"O4","de-protonated",0,NA,"C11 H16 O4",11,16,4,NA,NA,NA,NA,NA,NA,NA,NA
193,211.134324,211.133988970054,211.133967971256,2642853,NA,540989,19.75,-1,0.0994572197673782,0.998206766799653,0,0.598924060079792,3,1.66666666666667,0.25,"O3","de-protonated",0,NA,"C12 H20 O3",12,20,3,NA,NA,NA,NA,NA,NA,NA,NA
197,213.040803,213.040465364774,213.040461507581,1176258.3,NA,375379.3,7.42,-1,0.0181054465791483,0.999940521583864,0,0.599964312950318,5,1.11111111111111,0.666666666666667,"O6","de-protonated",0,NA,"C9 H10 O6",9,10,6,NA,NA,NA,NA,NA,NA,NA,NA
198,213.077211,213.076873315021,213.076847016966,2444111.3,NA,453772.4,18.07,-1,0.123420520741888,0.997239876380398,0,0.598343925828239,4,1.4,0.5,"O5","de-protonated",0,NA,"C10 H14 O5",10,14,5,NA,NA,NA,NA,NA,NA,NA,NA
