"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
163,213.113576,213.113306270516,213.11323252635,1430464.1,NA,616036,9.44,-1,0.346032787559356,0.978507890785811,0,0.587104734471487,3,1.63636363636364,0.363636363636364,"O4","de-protonated",0,NA,"C11 H18 O4",11,18,4,NA,NA,NA,NA,NA,NA,NA,NA
172,217.072114,217.071826416932,217.071761636537,5884096,NA,480958.2,46.13,-1,0.298428474688464,0.983970128930704,0,0.590382077358423,3,1.55555555555556,0.666666666666667,"O6","de-protonated",0,NA,"C9 H14 O6",9,14,6,NA,NA,NA,NA,NA,NA,NA,NA
178,219.030273,219.029976585349,219.029896823532,2440652.3,NA,498205,17.7,-1,0.364159499886917,0.976224890186812,0,0.585734934112087,8,0.727272727272727,0.454545454545455,"O5","de-protonated",0,NA,"C11 H8 O5",11,8,5,NA,NA,NA,NA,NA,NA,NA,NA
181,219.087764,219.087467326056,219.087411701015,1636579.3,NA,504604.7,11.06,-1,0.253894282501485,0.988371538446086,0,0.593022923067652,2,1.77777777777778,0.666666666666667,"O6","de-protonated",0,NA,"C9 H16 O6",9,16,6,NA,NA,NA,NA,NA,NA,NA,NA
182,219.099029,219.09873227525,219.098645090308,1363303.9,NA,539742.5,8.75,-1,0.397925519262846,0.97167738191634,0,0.583006429149804,2,2,0.625,"N2 O5","de-protonated",0,NA,"C8 H16 O5 N2",8,16,5,2,NA,NA,NA,NA,NA,NA,NA
187,221.045917,221.045611494501,221.04554688801,3584253.3,NA,464566,26.96,-1,0.292276827764803,0.984619123700614,0,0.590771474220368,7,0.909090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H10 O5",11,10,5,NA,NA,NA,NA,NA,NA,NA,NA
191,223.025202,223.024887567637,223.024811443103,2885676.5,NA,487153.7,21.22,-1,0.341327644030333,0.979082275665575,0,0.587449365399345,7,0.8,0.6,"O6","de-protonated",0,NA,"C10 H8 O6",10,8,6,NA,NA,NA,NA,NA,NA,NA,NA
192,223.061597,223.06128240349,223.061196952488,3707451.8,NA,485304.5,27.96,-1,0.383083223675768,0.973723306919026,0,0.584233984151416,6,1.09090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H12 O5",11,12,5,NA,NA,NA,NA,NA,NA,NA,NA
193,223.098001,223.097686239303,223.097582461872,2287434.8,NA,448911.5,16.31,-1,0.465166092950016,0.961498979865137,0,0.576899387919082,5,1.33333333333333,0.333333333333333,"O4","de-protonated",0,NA,"C12 H16 O4",12,16,4,NA,NA,NA,NA,NA,NA,NA,NA
196,224.0568,224.056480914979,224.056445924681,1512922.5,NA,533014.2,9.89,-1,0.156167338034613,0.995584563180916,0,0.59735073790855,6,1.1,0.5,"N1 O5","de-protonated",0,NA,"C10 H11 O5 N1",10,11,5,1,NA,NA,NA,NA,NA,NA,NA
197,225.004448,225.004124640949,225.004075998197,2184808.3,NA,523591.4,15.36,-1,0.216186090817197,0.991555592927512,0,0.594933355756507,7,0.666666666666667,0.777777777777778,"O7","de-protonated",0,NA,"C9 H6 O7",9,6,7,NA,NA,NA,NA,NA,NA,NA,NA
198,225.040812,225.040488476942,225.040461507581,3812727.8,NA,480424.3,28.62,-1,0.119842272474968,0.997397395733836,0,0.598438437440302,6,1,0.6,"O6","de-protonated",0,NA,"C10 H10 O6",10,10,6,NA,NA,NA,NA,NA,NA,NA,NA
199,225.07724,225.076916312646,225.076847016966,5303687,NA,492845.6,40.77,-1,0.307875649430477,0.982948007370658,0,0.589768804422395,5,1.27272727272727,0.454545454545455,"O5","de-protonated",0,NA,"C11 H14 O5",11,14,5,NA,NA,NA,NA,NA,NA,NA,NA
201,226.072517,226.072188823802,226.072095989158,1402924.1,NA,518196.7,8.99,-1,0.410641758421922,0.969866268221893,0,0.581919760933136,5,1.3,0.5,"N1 O5","de-protonated",0,NA,"C10 H13 O5 N1",10,13,5,1,NA,NA,NA,NA,NA,NA,NA
202,227.020094,227.019761550091,227.019726062675,2020031.8,NA,573509.1,14.01,-1,0.156318645646936,0.9955760219308,0,0.59734561315848,6,0.888888888888889,0.777777777777778,"O7","de-protonated",0,NA,"C9 H8 O7",9,8,7,NA,NA,NA,NA,NA,NA,NA,NA
203,227.05651,227.05617738585,227.056111572059,6066383.5,NA,451734.4,46.98,-1,0.289856942668393,0.98487083061113,0,0.590922498366678,5,1.2,0.6,"O6","de-protonated",0,NA,"C10 H12 O6",10,12,6,NA,NA,NA,NA,NA,NA,NA,NA
204,227.092918,227.092585221644,227.092497081443,7792863,NA,451618.8,61.04,-1,0.388124670751347,0.97303661349262,0,0.583821968095572,4,1.45454545454545,0.454545454545455,"O5","de-protonated",0,NA,"C11 H16 O5",11,16,5,NA,NA,NA,NA,NA,NA,NA,NA
