"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
227,215.092828,215.092596983102,215.092497081443,13226101,NA,520608.5,107.35,-1,0.46445905949636,0.959320784086447,0.978330565561721,0.966924696676557,3,1.6,0.5,"O5","de-protonated",0,NA,"C10 H16 O5",10,16,5,NA,NA,NA,NA,NA,NA,NA,NA
238,217.072088,217.071851564721,217.071761636537,8426323,NA,536480.3,67.5,-1,0.414278591323305,0.969338451863488,0,0.581603071118093,3,1.55555555555556,0.666666666666667,"O6","de-protonated",0,NA,"C9 H14 O6",9,14,6,NA,NA,NA,NA,NA,NA,NA,NA
242,219.07943,219.079188069463,219.079169492538,1287239,NA,519444.5,8.23,-1,0.084795486241616,0.998696184846624,0,0.599217710907974,2,1.88888888888889,0.444444444444444,"P1 O4","de-protonated",0,NA,"C9 H17 O4 P1",9,17,4,NA,1,NA,NA,NA,NA,NA,NA
243,219.087703,219.087461046815,219.087411701015,2302026.3,NA,456343.2,16.55,-1,0.225233384962156,0.990837329500924,0,0.594502397700555,2,1.77777777777778,0.666666666666667,"O6","de-protonated",0,NA,"C9 H16 O6",9,16,6,NA,NA,NA,NA,NA,NA,NA,NA
246,221.045867,221.045619686185,221.04554688801,2317111.3,NA,579781.8,16.67,-1,0.32933563437267,0.980512112364557,0,0.588307267418734,7,0.909090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H10 O5",11,10,5,NA,NA,NA,NA,NA,NA,NA,NA
249,221.082289,221.082041586477,221.081932397394,8428869,NA,519859.2,67.1,-1,0.493885148402413,0.95935709168494,0.988272122649411,0.970923104070728,6,1.16666666666667,0.333333333333333,"O4","de-protonated",0,NA,"C12 H14 O4",12,14,4,NA,NA,NA,NA,NA,NA,NA,NA
250,222.077518,222.077267861958,222.077181369587,1452742.3,NA,575015.7,9.53,-1,0.38946987247889,0.972851949416573,0,0.583711169649944,6,1.18181818181818,0.363636363636364,"N1 O4","de-protonated",0,NA,"C11 H13 O4 N1",11,13,4,1,NA,NA,NA,NA,NA,NA,NA
255,223.025165,223.024912267699,223.024811443103,2055223.3,NA,560468.4,14.5,-1,0.452077934389225,0.96359569385804,0,0.578157416314824,7,0.8,0.6,"O6","de-protonated",0,NA,"C10 H8 O6",10,8,6,NA,NA,NA,NA,NA,NA,NA,NA
257,223.061528,223.061275168153,223.061196952488,1767493.4,NA,517216.8,12.13,-1,0.350646666837423,0.977937344679246,0,0.586762406807547,6,1.09090909090909,0.454545454545455,"O5","de-protonated",0,NA,"C11 H12 O5",11,12,5,NA,NA,NA,NA,NA,NA,NA,NA
262,225.040746,225.040487749886,225.040461507581,1719888,NA,508514.7,11.65,-1,0.116611496093654,0.997535658517896,0,0.598521395110738,6,1,0.6,"O6","de-protonated",0,NA,"C10 H10 O6",10,10,6,NA,NA,NA,NA,NA,NA,NA,NA
