"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","HtoC_ratio","OtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","17O","18O","33S","34S"
173,205.071986,205.071815360415,205.071761636537,1533185.4,NA,573386.3,10.45,-1,0.261975989761919,0.987624137886292,0,0.592574482731775,2,1.75,0.75,"O6","de-protonated",0,NA,"C8 H14 O6",8,14,6,NA,NA,NA,NA,NA,NA,NA,NA
175,207.012371,207.012195937992,207.012138758802,1933190.8,NA,455162.9,13.73,-1,0.276211773900118,0.986252122758426,0,0.591751273655055,7,0.8,0.3,"S1 O3","de-protonated",0,NA,"C10 H8 O3 S1",10,8,3,NA,NA,1,NA,NA,NA,NA,NA
177,207.066555,207.066379814499,207.066282332916,2071961,NA,577822.3,14.9,-1,0.470774777659887,0.960583591727943,0,0.576350155036766,6,1.09090909090909,0.363636363636364,"O4","de-protonated",0,NA,"C11 H12 O4",11,12,4,NA,NA,NA,NA,NA,NA,NA,NA
186,209.082212,209.08203222052,209.081932397394,4084807.3,NA,506140,31.74,-1,0.477435449296027,0.959483414050407,0,0.575690048430244,5,1.27272727272727,0.363636363636364,"O4","de-protonated",0,NA,"C11 H14 O4",11,14,4,NA,NA,NA,NA,NA,NA,NA,NA
192,211.02503,211.024845792552,211.024811443103,2703083,NA,482377,20.05,-1,0.162774456589706,0.995203959933998,0,0.597122375960399,6,0.888888888888889,0.666666666666667,"O6","de-protonated",0,NA,"C9 H8 O6",9,8,6,NA,NA,NA,NA,NA,NA,NA,NA
193,211.061458,211.061273709527,211.061196952488,7363320,NA,485226.1,58.83,-1,0.36367196352901,0.976287747457602,0,0.585772648474561,5,1.2,0.5,"O5","de-protonated",0,NA,"C10 H12 O5",10,12,5,NA,NA,NA,NA,NA,NA,NA,NA
194,211.097844,211.097659626598,211.097582461872,3844356.5,NA,498471.8,29.54,-1,0.365540550985908,0.976046398446891,0,0.585627839068135,4,1.45454545454545,0.363636363636364,"O4","de-protonated",0,NA,"C11 H16 O4",11,16,4,NA,NA,NA,NA,NA,NA,NA,NA
195,211.134251,211.134066543622,211.133967971256,3285777.5,NA,544040.3,24.9,-1,0.466871183020537,0.96122176236154,0,0.576733057416924,3,1.66666666666667,0.25,"O3","de-protonated",0,NA,"C12 H20 O3",12,20,3,NA,NA,NA,NA,NA,NA,NA,NA
199,212.020299,212.020112524188,212.020060415296,1702986.5,NA,408529.2,11.72,-1,0.245773402254968,0.989099516551209,0,0.593459709930725,6,0.875,0.75,"N1 O6","de-protonated",0,NA,"C8 H7 O6 N1",8,7,6,1,NA,NA,NA,NA,NA,NA,NA
200,212.056675,212.056488441282,212.056445924681,1305431.5,NA,492514.2,8.42,-1,0.200496621947162,0.992732500162795,0,0.595639500097677,5,1.22222222222222,0.555555555555556,"N1 O5","de-protonated",0,NA,"C9 H11 O5 N1",9,11,5,1,NA,NA,NA,NA,NA,NA,NA
