SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0001_ICR.2_p08,Other,random,thymine_(_H)_C5H5N2O2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,transamination (-O),1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C10H13N6O5P1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,Arginine,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,thymine (-H),1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C11H14N2O6S2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C11H14N2O7P1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C11H14N2O7,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,H6N2O_1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,H_1O3S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C11H17N1O8,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C11H21N2O6P1S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,H3O3N1S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,H3O2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,H3N1O5P2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,H2O6P2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C_4H1N2O1P1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,N3O2C6H14,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,N1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C12H17O3N1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,Cystine,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C13H14O2N4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C8H15N1O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C8H19N3O_1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C12H21N1O9,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C12H22O6P2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,CH3COO-,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C9H11N3O7P1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C9H9N1O4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C_10H_2O5P2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C_10H_10N7O12P3S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C_8H_6N7O12P3S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C7H12N2O3,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C15H17N1O8,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C7H17N3O_1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C7H3N3O4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H6O1N4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C7H8N1O5P1S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C13H6N2O4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C14H8O2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H5O1N4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C8H10O1N2S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C8H10N2O6,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C7H8N5O4P1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C8H12O1S2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C8H10N2O2S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C17H17N1O3,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C17H21O3N1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C5H5N5O_1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C5H6N2O2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C5H12N1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C5H2N4S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C5H2O1N4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C5H7N3O_1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H11N3O2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C5H7O4P1S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H3I1O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C16H17O2N1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H14O1N2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H14O2N4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H5N3,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H4O1N1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H3N1O3S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H8N4O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C18H34O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,glcnac_C8H13N1O5,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C1H1O2F1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C19H36O_2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C19H26O_1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C3H4N2O3,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C3H8O1N2S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C4H6N1O2S_1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C17H28N2O12S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C18H14N2O6,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C18H34N6O4S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C18H28O18,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C4H3N3O2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C4H4N2O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,O1N1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,NH4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C18H14N1F1O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C4H9O2P1S1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C17H17O2N1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C17H19O2N1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C5H10N2O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C5H10N4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,deoxythymidine 5_ diphosphate (-H2O),1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C20H34O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,guanosine (-H2O),1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C2H6O3S2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,adenylate (-H2O),1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,biotinyl (-H),1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,acetylation (-H),1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,O_1H4N2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,O6P2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C3H10N2O_1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C20H38,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C20H38O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C10H12N5O6P1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C10H13N1O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,neugc_C11H17N1O9,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C10H13N5O6P1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,tertiary amine,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,pyridoxal phosphate (-H2O),1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,thymidine 5_ monophosphate (-H2O),1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C10H12N5O3,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C1H5O2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C24H38O4,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C20H21N7O6,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C1H_2N_1O5,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C1H_1O2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C20H28O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C22H32O1,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C21H34O2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C21H24N2O2,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C21H34,1,2.14827e-05
RC2_0001_ICR.2_p08,Other,random,C6H8N1S1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C8H5N1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,H_1O_3Cl3,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,uridine 5_ monophosphate (-H2O),2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,H2O3S1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,H4O7P2,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,H1O3S1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,H2N1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,H2N1O_1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C12H10N2O2,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,N2,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C_2N_1O1P1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C1H2N2O1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C3H6N1O2,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C3H6O5S1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C19H26O1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C3H7N1O2S1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C4H2O1N2,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C3H8N1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C3H5N1O2S1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C19H22O1N2,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C19H20N1O3,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C4H9N1O2S1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,NO3,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C4H3O_1N2,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,NA_5,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C18H22O1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C18H26,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C4H6N1O_2P_1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C6H11N1O4,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C15H22O_7P_2,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C6H12O7N1P1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C6H5N2,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C6H10N1O7P1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C5H2N5O_4P_1,2,4.29655e-05
RC2_0001_ICR.2_p08,Other,random,C4H7N1O2S1,2,4.29655e-05
