SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0005_ICR.3_p08,Other,random,neugc_C11H17N1O9,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,uracil_(_H)_C4H3N2O2,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,pyridoxal phosphate (-H2O),1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C6H5N3,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C6H11O10N1S2,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,acetone (-H),1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,acetone_(_H)_C3H5O,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C12H11O4,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C12H17O3N1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C5H8N2O2S1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C_4H1N2O1P1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,uracil (-H),1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,thymidine 5_ monophosphate (-H2O),1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C9H15N1O5S1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C9H16N1O7P1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C9H8N1O4,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C3H7,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C3H7N1O2S1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,H1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C3H3O2,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C3H4N2O3,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C3H4N2O_1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C6H6O1N4,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C6H10N2O1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C6H10O_1Cl1N5,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C12H21N1O9,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,O_1H4N2,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C5H7N3O_1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C4H11O2Cl2N2P1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,H1O3S1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,H1O7P2N_1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C3H10N2O_1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,C9H11O1N5,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,H2N1,1,2.30155e-05
RC2_0005_ICR.3_p08,Other,random,H2N1O_1,1,2.30155e-05
