SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0001_ICR.3_p08,Other,random,uridine 5_ monophosphate (-H2O),1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,uracil (-H),1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,transamination (-O),1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,thymidine 5_ monophosphate (-H2O),1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,Arginine,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,neugc_C11H17N1O9,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,primary amine,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C12H10N2O2,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C_2N_1O1P1,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C_2H_2O1S2,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,H2O6P2,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C12H11O4,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C4H10O1N2S1,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,H_1O_2Cl3,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C4H10N2O_1,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C4H7N1O2S1,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C12H8N4O1,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,H2N1,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C_10H_2O5P2,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C4H3F1N2O1,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C12H19O7N4P2S1,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C14H10O2S2,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C14H12N6O2,1,2.36608e-05
RC2_0001_ICR.3_p08,Other,random,C9H11O1N5,1,2.36608e-05
