SampleID,Group,Transformation,Formula,Counts,Perc_Counts
RC2_0002_ICR.1_p08,Other,random,uracil_(_H)_C4H3N2O2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,uracil (-H),1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,pyridoxal phosphate (-H2O),1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C4H3N3O2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C10H16N4O5S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C10H17N2O7P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C10H16N2O4,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C12H17O3N1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C11H20O5N3P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C11H21N2O6P1S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C11H14N2O6S2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C11H18N2O1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,glcnac_C8H13N1O5,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C4H6N1O2S_1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C4H3O_1N2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,cytidine 5_ monophsophate (-H2O),1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,SO42,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C12H11O4,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,NH4,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,N_1O1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C5H5N5O_1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C9H7N1O3,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C17H28N2O12S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C14H23O10N1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C6H10O5P1N3,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C6H10N2O1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C6H7N2O5P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C6H8N1S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C13H16N4O2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,Phenylalanine,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,O_2S2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,O_1H4N2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,CHO2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C17H16O2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,N3O2C6H14,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,N2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,H4O7P2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,H_1O_2Cl3,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C1H2O_1N2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C19H32O_2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,H_4N3O_2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C1H_1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C1H_1O2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C19H20N1O3,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C19H19O5N7,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C7H16N1O1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,Cystine,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C5H3N5,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C9H12N3O7P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C9H12N3O8P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C18H24,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C18H26,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C18H30O13,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C19H21N7O5,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C9H11O1N5,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C9H11N3O7P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C3H8N1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C4H10N2O_1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C4H10O5P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C3H7N1O2S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,CH,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C3H6O5S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C3H7,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C_10H_2O5P2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C1H_2N_1O5,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C3H4N2O3,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C9H14N2O4S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C9H14N3O9P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C9H16N1O7P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C9H15O8N4P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C24H46O1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C2H3O,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C2H5O1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,H2N1O_1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,primary amine,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,H2O7P2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C5H10N4,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C7H7O_1N1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C7H8N1O5P1S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,H1O3S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C21H22O3N2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,Guanosine 5- monophosphate (-H2O),1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,H1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C2O2H6N2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C3H1N3O2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C6H3N1O3S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,cytosine (-H),1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,isoprene addition (-H),1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C6H5N3,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C6H14O2N4,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,cytosine_(_H)_C4H4N3O,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C10H13N5O6P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,thymidine 5_ monophosphate (-H2O),1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,H2N1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C6H5N2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,Arginine,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C8H5N1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C3H8O1N2S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C5H2N4S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C7H9O2N5,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C20H30O1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C_2N_1O1P1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C21H34O2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C5H12O1N2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C8H10N2O2S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C8H10O1N2S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,H3O3N1S1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,H3O1,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C20H18O2N2,1,2.23879e-05
RC2_0002_ICR.1_p08,Other,random,C1H1O2F1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C1H3,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C1H2N2O1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,O3P1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C6H4N2O1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,uridine 5_ monophosphate (-H2O),2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,guanine (-H),2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C10H7N1O3,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,H_3O1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C18H26O_1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C7H5N1O_3,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C18H24O1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C3H2N2O_1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C14H12N6O2,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C12H21N1O9,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,H3C2,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C5H4N1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C17H17O2N1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C18H14N1F1O1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,neugc_C11H17N1O9,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,guanine_(_H)_C5H4N5O,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C10H15O6N1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C6H6N1O2,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C6H10O_1Cl1N5,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C13H6N2O4,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C15H22O_7P_2,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,C17H32N6O4S1,2,4.47758e-05
RC2_0002_ICR.1_p08,Other,random,biotinyl (-H),2,4.47758e-05
