Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
115,171.066289,171.06629671927232,171.06628233291582,1112724.9,nan,646094.3,7.33,-1,0.08409814196581646,0.9987175276943245,0.0,0.5992305166165947,3.0,1.5,0.5,O4,de-protonated,0,,C8 H12 O4,8,12,4,,,,,,
215,229.144934,229.14462861353496,229.14453265530582,1602516.8,nan,503202.7,10.57,-1,0.41876726460240804,0.9686809925990938,0.0,0.5812085955594563,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,,
218,231.030323,231.03000744928073,231.02989682353152,1170405.4,nan,616537.7,7.06,-1,0.4788373744541252,0.9592500439987841,0.0,0.5755500263992704,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,,,
227,233.118746,233.11841919045702,233.11831790677812,1180244.4,nan,452123.6,7.13,-1,0.4344732743915542,0.9663284145283212,0.0,0.5797970487169927,6.0,1.2857142857142858,0.21428571428571427,O3,de-protonated,0,,C14 H18 O3,14,18,3,,,,,,
228,233.155127,233.15479999432472,233.15470341616242,3937891.8,nan,475209.6,29.52,-1,0.41422352148342134,0.9693464767426346,0.0,0.5816078860455808,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,
235,236.056893,236.05655035071624,236.0564459246805,1294009.9,nan,489802.1,7.99,-1,0.4423773954749795,0.9651139502333531,0.0,0.5790683701400119,7.0,1.0,0.45454545454545453,N1 O5,de-protonated,0,,C11 H11 O5 N1,11,11,5,,1,,,,
243,238.036178,238.0358246802626,238.03571047977422,1440656.6,nan,448601.7,9.16,-1,0.47976199937815445,0.9590957839477999,0.0,0.5754574703686799,7.0,0.9,0.6,N1 O6,de-protonated,0,,C10 H9 O6 N1,10,9,6,,1,,,,
246,238.963481,238.96312268111205,238.96308056511668,1955363.9,nan,517012.8,13.31,-1,0.17624477919642045,0.9943796541622661,0.0,0.5966277924973596,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
249,239.056582,239.05622317919853,239.05611157205922,7683660.5,nan,455080.1,59.49,-1,0.46686586914203654,0.9612226277554434,0.0,0.5767335766532661,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
267,241.144991,241.14462092045034,241.14453265530582,2907614.8,nan,493967.9,20.83,-1,0.3660258996566214,0.9759835176659335,0.0,0.5855901105995601,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,,,
270,242.067498,242.06712294715533,242.06701060873021,1932405.1,nan,488581.2,13.02,-1,0.464079862964816,0.9616750942759092,0.0,0.5770050565655456,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,,,
277,243.160627,243.1602460540261,243.16018271978382,1301592.5,nan,500249.1,7.96,-1,0.2604630476989559,0.9877657937595534,0.0,0.592659476255732,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,,,
281,245.067159,245.06676777578858,245.0666762561089,2814120.5,nan,497693.5,20.06,-1,0.3734480798013259,0.9750120363239899,0.0,0.5850072217943939,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,,
284,245.103573,245.10318157947836,245.1030617654932,7040184.5,nan,436276.4,53.48,-1,0.48883104228895624,0.9575683144369449,0.0,0.574540988662167,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,,
287,247.025326,247.02492421918345,247.02481144310323,2477589.3,nan,475485.8,17.23,-1,0.45653746097827463,0.9628874906586461,0.0,0.5777324943951876,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,,,
