Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,17O
237,230.148172,230.1478972707466,230.1478874903781,1892574.4,nan,532537.5,12.97,-1,0.04249601677118921,0.9996723734226722,0.9797075073746732,0.9916864270034726,2.0,2.0,0.36363636363636365,13C1 O4,de-protonated,1,235,C11 H22 O4 13C1,11,22,4,,,1,,
238,231.051344,231.05106643730835,231.0510261916309,1176150.9,nan,645292.3,7.13,-1,0.17418523562913735,0.9945098828833159,0.0,0.5967059297299895,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,,
240,231.087755,231.08747732307947,231.0874117010152,9519718.0,nan,490659.5,75.13,-1,0.2839707441109975,0.9854746160015473,0.0,0.5912847696009284,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,,
241,231.124149,231.12387120890392,231.12379721039952,6011509.5,nan,495840.3,46.54,-1,0.32016826176303703,0.9815720200963369,0.0,0.5889432120578021,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,,
242,232.044063,232.04378232294252,232.0437732403794,3786742.8,nan,491637.6,28.4,-1,0.039141593776306306,0.9997220475698617,0.0,0.599833228541917,8.0,0.9166666666666666,0.16666666666666666,N1 S1 O2,de-protonated,0,,C12 H11 O2 S1 N1,12,11,2,1,1,,,
244,232.094199,232.09391816565548,232.0938940625005,4198412.0,nan,479816.4,31.76,-1,0.10385087926569375,0.9980449885176765,0.0,0.5988269931106059,3.0,1.875,0.625,N3 O5,de-protonated,0,,C8 H15 O5 N3,8,15,5,,3,,,
246,233.103369,233.10308499967945,233.1030617654932,2897333.0,nan,475698.1,21.15,-1,0.0996734494532507,0.9981989680296603,0.0,0.5989193808177962,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,,
247,233.114525,233.11424096468076,233.1142951547855,1265849.8,nan,511587.5,7.85,-1,-0.23246152584681462,0.9902427245276895,0.0,0.5941456347166136,2.0,2.0,0.5555555555555556,N2 O5,de-protonated,0,,C9 H18 O5 N2,9,18,5,,2,,,
248,233.154997,233.1547128377117,233.15470341616242,7108043.0,nan,439305.6,55.47,-1,0.040409003788370236,0.4998518792902855,0.859523230357577,0.6437204197172022,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,
249,235.025144,235.0248539706719,235.02481144310323,1549796.6,nan,614714.0,10.09,-1,0.18094927257041388,0.9940765046117118,0.0,0.596445902767027,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,
250,235.061527,235.06123685653088,235.0611969524875,2882804.3,nan,498401.8,20.88,-1,0.16976023220177763,0.9947845622910527,0.0,0.5968707373746316,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,,
252,235.097839,235.09754874261256,235.0975824618718,1778947.6,nan,500829.9,11.95,-1,-0.14342665244179403,0.9962743395033685,0.0,0.5977646037020211,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,,
254,237.040797,237.04050064714954,237.04046150758123,2729540.3,nan,496615.5,19.64,-1,0.16511766837746292,0.9950652274440229,0.0,0.5970391364664137,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,
257,237.077213,237.07691653290496,237.0768470169655,3343443.8,nan,486690.3,24.61,-1,0.29322112358431923,0.9845203517210996,0.0,0.5907122110326598,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,,
259,237.113629,237.1133324186604,237.11323252634983,1170275.5,nan,574727.6,7.01,-1,0.4212852631980913,0.9683092749409308,0.0,0.5809855649645584,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,
261,238.072427,238.07212741071183,238.0720959891585,1267201.1,nan,632219.7,7.79,-1,0.13198335235487843,0.9968442254598219,0.0,0.5981065352758931,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,,
262,238.963353,238.96305061569183,238.96308056511668,1446019.0,nan,554129.7,9.24,-1,-0.12533076149563113,0.9971538982144884,0.0,0.598292338928693,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,
263,239.020047,239.01974443783095,239.01972606267492,2646939.5,nan,484931.4,18.96,-1,0.07687715292003411,0.9989281955216672,0.0,0.5993569173130003,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,
265,239.056417,239.0561143237307,239.05611157205922,3376043.3,nan,470123.6,24.86,-1,0.011510567354639989,0.9999759595789984,0.0,0.5999855757473991,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,
266,239.067765,239.06746228812966,239.0673449613515,1594544.3,nan,466633.2,10.44,-1,0.4907687337458756,0.9572385664830301,0.0,0.574343139889818,6.0,1.2,0.5,N2 O5,de-protonated,0,,C10 H12 O5 N2,10,12,5,,2,,,
269,239.092818,239.0925152095332,239.0924970814435,4687803.0,nan,458716.5,35.48,-1,0.07582040387618993,0.9989574436722211,0.0,0.5993744662033326,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,
271,239.129225,239.12892209531685,239.12888259082783,14569419.0,nan,462860.4,115.48,-1,0.16520166278536672,0.99658493016595,0.992524595491935,0.994960796296344,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,,
272,239.165592,239.16528898122604,239.1652681002121,1896154.8,nan,476410.3,12.88,-1,0.08730788589934094,0.99861783317115,0.0,0.59917069990269,3.0,1.7142857142857142,0.21428571428571427,O3,de-protonated,0,,C14 H24 O3,14,24,3,,,,,
274,240.132568,240.13226194762134,240.13223742590012,2206847.5,nan,484280.3,15.29,-1,0.10211757276922276,0.9981096423217568,0.992524595491935,0.9958756235898281,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,271,C12 H20 O4 13C1,12,20,4,,,1,,
275,241.03574,241.0354311141831,241.03537612715292,1741321.8,nan,488956.2,11.54,-1,0.22812846423616578,0.9906013849748972,0.0,0.5943608309849383,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,,
276,241.072136,241.07182700000126,241.07176163653722,4648729.5,nan,459927.9,34.91,-1,0.2711369577341017,0.986749327954566,0.0,0.5920495967727396,5.0,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,,C11 H14 O6,11,14,6,,,,,
279,241.108538,241.10822888580066,241.10814714592152,5704489.5,nan,467375.2,43.4,-1,0.3390174911262612,0.9793615332355684,0.0,0.587616919941341,4.0,1.5,0.4166666666666667,O5,de-protonated,0,,C12 H18 O5,12,18,5,,,,,
281,241.144919,241.14460977166587,241.14453265530582,3939129.5,nan,421071.6,29.21,-1,0.3197931099536002,0.9816147809399003,0.0,0.5889688685639402,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,,
284,242.067361,242.06704887777363,242.06701060873021,2297550.0,nan,491713.8,16.01,-1,0.15809276662213775,0.9954752620116167,0.0,0.5972851572069701,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,,
285,242.140194,242.13988164928136,242.13978162749882,4005614.0,nan,441577.8,29.74,-1,0.41307455499983237,0.9695136780588137,0.0,0.5817082068352882,3.0,1.75,0.3333333333333333,N1 O4,de-protonated,0,,C12 H21 O4 N1,12,21,4,,1,,,
287,242.176523,242.17621053530974,242.1761671368831,4479230.0,nan,484423.0,33.55,-1,0.17920188907885537,0.9941900243763347,0.0,0.5965140146258008,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,,
288,243.051398,243.05108279064504,243.0510261916309,1598334.8,nan,504811.3,10.38,-1,0.23286885481019554,0.9902086684427653,0.0,0.5941252010656591,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,,
289,243.087781,243.08746567650402,243.0874117010152,6265486.5,nan,472782.5,47.9,-1,0.22204148060660212,0.991094035964664,0.0,0.5946564215787984,4.0,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,,C11 H16 O6,11,16,6,,,,,
290,243.124152,243.12383656240064,243.12379721039952,9293471.0,nan,444981.2,72.25,-1,0.16185993134318982,0.49762878632706803,0.8843699161556753,0.652325238258511,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,,
292,243.160507,243.16019144834743,243.16018271978382,15840943.0,nan,442086.4,124.88,-1,0.035896352422846986,0.9939274626237097,0.9969276920522938,0.9951275543951434,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,,
294,244.163919,244.16360030043543,244.1635375548561,2307433.8,nan,459341.3,16.08,-1,0.25698177523227284,0.9880887032802024,0.9969276920522938,0.9916242987890389,2.0,2.0,0.3333333333333333,13C1 O4,de-protonated,1,292,C12 H24 O4 13C1,12,24,4,,,1,,
297,245.06705,245.0667284671258,245.0666762561089,2667001.8,nan,523469.4,18.97,-1,0.21304821081695552,0.9917979494534507,0.0,0.5950787696720704,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,
299,245.103413,245.10309135304752,245.1030617654932,15999498.0,nan,452439.4,125.23,-1,0.12071474789297852,0.998161501546281,0.9975796855385275,0.9979287751431796,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,
300,245.1398,245.13947823889396,245.1394472748775,6083098.0,nan,475954.2,46.09,-1,0.12631184735950562,0.9971092301134955,0.0,0.5982655380680972,2.0,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H22 O5,12,22,5,,,,,
302,246.10676,246.10643520533947,246.1064166005655,1966279.6,nan,430498.3,13.23,-1,0.0755964603739111,0.9989635899879478,0.9975796855385275,0.9984100282081796,3.0,1.8,0.6,13C1 O6,de-protonated,1,299,C10 H18 O6 13C1,10,18,6,,,1,,
303,246.109877,246.1095521955608,246.1095441269785,4328393.0,nan,461816.2,32.08,-1,0.032784516066792696,0.9998049935238317,0.0,0.599882996114299,3.0,1.8888888888888888,0.5555555555555556,N3 O5,de-protonated,0,,C9 H17 O5 N3,9,17,5,,3,,,
304,247.025152,247.0248243241529,247.02481144310323,1807712.8,nan,516902.8,11.96,-1,0.05214476060519359,0.999506748909527,0.0,0.5997040493457162,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,,
305,247.061515,247.06118721007462,247.0611969524875,1536625.0,nan,527097.3,9.8,-1,-0.0394331971409896,0.9997178912595915,0.0,0.5998307347557549,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,
306,247.082661,247.0823331437352,247.0823263205869,4325754.5,nan,447948.7,32.06,-1,0.027614878056427,0.9998616401630264,0.0,0.5999169840978158,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,
307,247.097935,247.0976070958175,247.0975824618718,1496449.3,nan,535356.7,9.48,-1,0.09969318776675222,0.9981982552860775,0.0,0.5989189531716465,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,
310,247.119062,247.11873402953773,247.1187118299712,4910474.5,nan,453815.0,36.73,-1,0.08983361221633795,0.9985367665410579,0.0,0.5991220599246347,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,
312,248.11439,248.1140589069869,248.1139608021642,1658695.4,nan,388534.2,10.77,-1,0.3954022675491447,0.9720303764977536,0.0,0.5832182258986521,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,,
313,249.004435,249.0041011147308,249.0040759981969,1651926.1,nan,398165.5,10.71,-1,0.10086796286461207,0.9981555813309848,0.0,0.5988933487985909,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,,
314,249.040861,249.04052700045486,249.04046150758123,1762278.4,nan,523965.8,11.59,-1,0.262980855538639,0.9875296107723852,0.0,0.5925177664634311,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,
316,249.077227,249.07689288636715,249.0768470169655,2627830.8,nan,494857.6,18.5,-1,0.18415762924257295,0.9938652383393649,0.0,0.5963191430036189,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,,
320,249.113575,249.11324077233593,249.11323252634983,1602055.0,nan,442834.4,10.32,-1,0.03310135720695816,0.9998012064638717,0.0,0.599880723878323,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,
322,249.149971,249.1496366581541,249.1496180357341,2180631.3,nan,437797.3,14.93,-1,0.07474392348393163,0.9989868225642894,0.0,0.5993920935385736,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,
323,250.145249,250.14491153576017,250.1448670079271,1358550.4,nan,558423.1,8.37,-1,0.1780081822239848,0.9942669482973283,0.0,0.5965601689783969,5.0,1.5,0.21428571428571427,N1 O3,de-protonated,0,,C14 H21 O3 N1,14,21,3,,1,,,
325,251.020135,251.01979479106097,251.01972606267492,2589280.3,nan,415127.5,18.19,-1,0.2737967534756903,0.9864898529536147,0.0,0.5918939117721688,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,
328,251.056502,251.05616167697013,251.05611157205922,2907248.5,nan,479173.0,20.57,-1,0.19957654325997115,0.9927988080156213,0.0,0.5956792848093727,7.0,1.0,0.5,O6,de-protonated,0,,C12 H12 O6,12,12,6,,,,,
329,251.0598,251.0594596666236,251.0594828754292,2664562.0,nan,452211.6,18.65,-1,-0.09244345338045586,0.9984505788491757,0.0,0.5990703473095054,2.0,1.7777777777777777,0.6666666666666666,S1 O6,de-protonated,0,,C9 H16 O6 S1,9,16,6,1,,,,
333,251.092845,251.0925045629546,251.0924970814435,3727489.0,nan,462862.3,27.06,-1,0.029795836903159144,0.9998389243006987,0.0,0.5999033545804192,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,
335,251.113908,251.1135674968756,251.11362644954292,1315210.5,nan,460202.6,7.96,-1,-0.23476490768118194,0.9900493735251067,0.0,0.594029624115064,1.0,2.0,0.7,O7,de-protonated,0,,C10 H20 O7,10,20,7,,,,,
337,251.129276,251.12893544866296,251.12888259082783,1996945.4,nan,487360.2,13.36,-1,0.21048090758815358,0.991993644718652,0.0,0.5951961868311912,5.0,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,,C14 H20 O4,14,20,4,,,,,
342,252.979002,252.9786556456881,252.97873062959468,4137940.8,nan,443537.6,30.31,-1,-0.2964039957015281,0.9841851550080394,0.0,0.5905110930048236,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,
343,253.035735,253.03538846770485,253.03537612715292,2081774.5,nan,495928.6,14.02,-1,0.04877006575957848,0.9995685139119819,0.0,0.5997411083471891,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,
345,253.072191,253.07184435333482,253.07176163653722,4244479.0,nan,431513.2,31.15,-1,0.3268511550718226,0.9808022031228412,0.0,0.5884813218737047,6.0,1.1666666666666667,0.5,O6,de-protonated,0,,C12 H14 O6,12,14,6,,,,,
346,253.083365,253.08301831827964,253.0829950258295,5393412.0,nan,413327.0,40.25,-1,0.09203482892787831,0.9984642357755941,0.0,0.5990785414653564,6.0,1.2727272727272727,0.45454545454545453,N2 O5,de-protonated,0,,C11 H14 O5 N2,11,14,5,,2,,,
349,253.108508,253.10816123940086,253.10814714592152,2653199.5,nan,434293.8,18.55,-1,0.05568165029601781,0.9994375863276094,0.0,0.5996625517965656,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,
350,253.121483,253.12113619869558,253.1210343055435,1264405.3,nan,455674.9,7.55,-1,0.4025471543962685,0.971025344778007,0.0,0.5826152068668041,0.0,2.3,0.5,P1 O5,de-protonated,0,,C10 H23 O5 P1,10,23,5,,,,1,
351,253.144874,253.14452712531315,253.14453265530582,8853536.0,nan,421278.6,67.65,-1,-0.021845198942697323,0.9986528931356837,0.9911567857742914,0.9956544501911267,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,
352,254.148268,254.14791797745764,254.1478874903781,1455590.4,nan,470446.3,9.06,-1,0.11995802848736604,0.9973923721431575,0.9911567857742914,0.9948981375956111,4.0,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,351,C13 H22 O4 13C1,13,22,4,,,1,,
353,255.051399,255.051046144148,255.05102619163094,3294592.3,nan,427876.7,23.62,-1,0.07822951096508625,0.9988901764086161,0.0,0.5993341058451697,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,
355,255.087822,255.08746902988148,255.0874117010152,5761937.0,nan,437397.9,43.16,-1,0.22474204383472554,0.9908770794720189,0.0,0.5945262476832113,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,,
357,255.124143,255.12378991593496,255.1237972103995,4105633.3,nan,429193.7,30.04,-1,-0.028591862475103248,0.9998516776796436,0.0,0.5999110066077861,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,
358,255.160538,255.1601848017563,255.16018271978382,2078897.8,nan,409124.6,13.99,-1,0.008159472398915004,0.9999879197656236,0.0,0.5999927518593742,3.0,1.7142857142857142,0.2857142857142857,O4,de-protonated,0,,C14 H24 O4,14,24,4,,,,,
359,255.197029,255.1966756872764,255.1965682291681,1348034.4,nan,466231.2,8.2,-1,0.4210797545712361,0.9683396911525586,0.0,0.5810038146915352,2.0,1.8666666666666667,0.2,O3,de-protonated,0,,C15 H28 O3,15,28,3,,,,,
360,255.233265,255.23291157359654,255.23295373855242,1702610.8,nan,510454.8,11.01,-1,-0.16520184901017437,0.9950602069008769,0.0,0.5970361241405261,1.0,2.0,0.125,O2,de-protonated,0,,C16 H32 O2,16,32,2,,,,,
361,256.028868,256.02851207762455,256.0285170990945,1197116.5,nan,408736.1,7.01,-1,-0.019612932083134565,0.9999302050949268,0.0,0.5999581230569561,6.0,1.1,0.5,N1 S1 O5,de-protonated,0,,C10 H11 O5 S1 N1,10,11,5,1,1,,,
362,257.067032,257.0666728206883,257.0666762561089,3050773.0,nan,429106.6,21.68,-1,-0.013363928109751948,0.9999675947741312,0.0,0.5999805568644787,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,
363,257.103464,257.1031047063936,257.1030617654932,9412390.0,nan,420854.2,72.07,-1,0.16701823820865416,0.497475630084175,0.8843699161556753,0.6522333445127751,4.0,1.5,0.5,O6,de-protonated,0,,C12 H18 O6,12,18,6,,,,,
365,257.139785,257.1394255924471,257.13944727487745,11452214.0,nan,421129.0,88.22,-1,-0.08432168071381332,0.9990353070215098,0.9921874757504104,0.9962961745130701,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,
366,257.17621,257.1758504781743,257.1758327842618,14714695.0,nan,424727.1,114.06,-1,0.06880083689752006,0.9987403042698382,0.9835473394005442,0.9926631183221206,2.0,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,,C14 H26 O4,14,26,4,,,,,
367,257.212579,257.21221936407716,257.2122182936461,1228119.3,nan,441784.5,7.25,-1,0.004161664818678272,0.9999968574127506,0.0,0.5999981144476503,1.0,2.0,0.2,O3,de-protonated,0,,C15 H30 O3,15,30,3,,,,,
368,258.135168,258.13480546972374,258.1346962470705,1602811.9,nan,414600.7,10.13,-1,0.42312271393338063,0.9680367069709453,0.0,0.5808220241825672,3.0,1.75,0.4166666666666667,N1 O5,de-protonated,0,,C12 H21 O5 N1,12,21,5,,1,,,
369,258.14318,258.1428174445884,258.14280210994974,1506559.5,nan,511527.5,9.37,-1,0.05940370415735894,0.9993599088093021,0.9921874757504104,0.9964909355857454,3.0,1.8333333333333333,0.4166666666666667,13C1 O5,de-protonated,1,365,C12 H22 O5 13C1,12,22,5,,,1,,
370,258.179575,258.17921233040977,258.1791876193341,1928976.1,nan,472754.6,12.69,-1,0.09571288810598946,0.9983391371578798,0.9835473394005442,0.9924224180549456,2.0,2.0,0.3076923076923077,13C1 O4,de-protonated,1,366,C13 H26 O4 13C1,13,26,4,,,1,,
