Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,17O
110,159.066403,159.06630604227718,159.06628233291582,1345033.3,nan,542051.0,9.55,-1,0.14905334436708406,0.9959768872668092,0.0,0.5975861323600855,2.0,1.7142857142857142,0.5714285714285714,O4,de-protonated,0,,C7 H12 O4,7,12,4,,,,,,,
225,215.092916,215.09257862903232,215.0924970814435,8197847.0,nan,497872.0,64.95,-1,0.3791280027280912,0.974256094719848,0.0,0.5845536568319087,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,,,
229,217.072169,217.07182313593486,217.07176163653722,4917745.0,nan,489688.6,37.98,-1,0.28331367093487725,0.9855412703592403,0.0,0.5913247622155442,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,,,
234,219.030343,219.02998873328866,219.02989682353152,2029583.5,nan,601179.7,14.24,-1,0.4196219716046738,0.9685550509636435,0.0,0.5811330305781861,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,,,
236,219.087795,219.08744048675857,219.0874117010152,1693351.1,nan,447931.8,11.47,-1,0.13138930771930155,0.9968725248488088,0.0,0.5981235149092853,2.0,1.7777777777777777,0.6666666666666666,O6,de-protonated,0,,C9 H16 O6,9,16,6,,,,,,,
241,221.009592,221.00922924020836,221.0091613786252,2319427.8,nan,451053.3,16.5,-1,0.3070532584451309,0.9830382075812555,0.0,0.5898229245487533,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,,,
243,221.045977,221.04561408407807,221.0455468880095,4054610.8,nan,494201.3,30.66,-1,0.30399195777775667,0.9833719237631796,0.0,0.5900231542579077,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,,,
245,221.082402,221.08203892777613,221.0819323973938,4393570.0,nan,491757.1,33.43,-1,0.48185928698882946,0.9587448717956004,0.0,0.5752469230773603,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,,,
246,222.077607,222.0772396572897,222.0771813695868,1726211.4,nan,533019.2,11.65,-1,0.2624659703418493,0.9875780897880806,0.0,0.5925468538728483,6.0,1.1818181818181819,0.36363636363636365,N1 O4,de-protonated,0,,C11 H13 O4 N1,11,13,4,,1,,,,,
248,223.025237,223.02486559095055,223.02481144310323,3184531.5,nan,504084.9,23.55,-1,0.24278844569810204,0.9893612799033394,0.0,0.5936167679420037,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,,,
