Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
174,220.147507,220.1471106956394,220.1471894834994,1775379.1,nan,498573.0,12.27,-1,-0.35788719436152844,0.9770274448990965,0.0,0.586216466939458,0.0,2.4,0.2,N1 P1 O2,de-protonated,0,,C10 H24 O2 N1 P1,10,24,2,,1,,,1,
195,229.145079,229.14463323462132,229.14453265530582,2606161.8,nan,471586.1,18.9,-1,0.43893395288433334,0.9656455370579169,0.0,0.5793873222347501,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,,
198,231.033765,231.03330885222786,231.0332681269015,1283124.4,nan,486492.7,8.05,-1,0.1762747273916013,0.9943777493181075,0.0,0.5966266495908645,4.0,1.3333333333333333,0.5555555555555556,S1 O5,de-protonated,0,,C9 H12 O5 S1,9,12,5,1,,,,,
205,233.155283,233.15481518992164,233.15470341616242,4347260.5,nan,466257.3,33.15,-1,0.4793974025727963,0.9591566441283281,0.0,0.5754939864769969,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,
207,235.025378,235.02489990972572,235.02481144310323,2267497.5,nan,470033.8,16.0,-1,0.3764139706913912,0.9746186559172839,0.0,0.5847711935503703,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,,
213,237.041068,237.04057882917206,237.04046150758123,3605401.3,nan,448009.0,26.89,-1,0.4949433108974325,0.956524112192839,0.0,0.5739144673157034,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,,
216,237.113796,237.11330642937523,237.11323252634983,1797558.9,nan,563611.9,12.17,-1,0.31167819951645304,0.9825279142629757,0.0,0.5895167485577854,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,,
218,239.020344,239.01984394879165,239.01972606267492,2196162.5,nan,543953.6,15.41,-1,0.493206643100363,0.9568220029127691,0.0,0.5740932017476614,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,
219,239.056705,239.05620474890972,239.05611157205922,5183697.5,nan,457231.9,39.73,-1,0.38976979038781046,0.9728106955345127,0.0,0.5836864173207076,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
220,239.093103,239.0926025488244,239.0924970814435,6457568.5,nan,446909.7,50.1,-1,0.44111539338344447,0.9653092219917144,0.0,0.5791855331950286,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,,
