Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P
120,183.066512,183.0663527714005,183.06628233291582,1318851.0,nan,604864.6,8.99,-1,0.3847703890213117,0.973494444529003,0.0,0.5840966667174018,4.0,1.3333333333333333,0.4444444444444444,O4,de-protonated,0,,C9 H12 O4,9,12,4,,,,
174,209.082253,209.08200770352212,209.0819323973938,2543535.0,nan,528052.2,18.92,-1,0.3601752071339307,0.9767362280548049,0.0,0.5860417368328829,5.0,1.2727272727272727,0.36363636363636365,O4,de-protonated,0,,C11 H14 O4,11,14,4,,,,
182,211.025149,211.0248972758391,211.0248114431032,1866825.8,nan,538876.1,13.15,-1,0.4067423887469606,0.9704273315609452,0.0,0.5822563989365671,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,
183,211.061514,211.06126215553275,211.0611969524875,4056662.5,nan,524462.4,31.44,-1,0.308929571991778,0.9828320721201171,0.0,0.5896992432720702,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,
184,211.072688,211.07243611856583,211.0724303417798,1293274.3,nan,536631.9,8.36,-1,0.027368737907557363,0.999864095493901,0.0,0.5999184572963405,5.0,1.3333333333333333,0.4444444444444444,N2 O4,de-protonated,0,,C9 H12 O4 N2,9,12,4,,2,,
185,211.097896,211.0976440351702,211.0975824618718,2537827.0,nan,562839.1,18.76,-1,0.2916816841939272,0.9846812162552295,0.0,0.5908087297531377,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,
190,212.020392,212.0201369832766,212.0200604152962,2487972.8,nan,476346.5,18.34,-1,0.3611355464962409,0.9766134697256601,0.0,0.5859680818353961,6.0,0.875,0.75,N1 O6,de-protonated,0,,C8 H7 O6 N1,8,7,6,,1,,
191,212.056798,212.05654286283462,212.0564459246805,1177233.5,nan,356573.6,7.39,-1,0.4571337300909451,0.9627923118746344,0.0,0.5776753871247806,5.0,1.2222222222222223,0.5555555555555556,N1 O5,de-protonated,0,,C9 H11 O5 N1,9,11,5,,1,,
197,213.040792,213.0405336074872,213.04046150758123,2107404.3,nan,540957.9,15.15,-1,0.338432922335884,0.9794319094028212,0.0,0.5876591456416927,5.0,1.1111111111111112,0.6666666666666666,O6,de-protonated,0,,C9 H10 O6,9,10,6,,,,
198,213.077193,213.07693448706175,213.0768470169655,4075801.0,nan,521774.2,31.6,-1,0.41050962350697945,0.969885362831162,0.0,0.5819312176986972,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,
200,213.964159,213.96389755271204,213.9638088409311,1361620.6,nan,517681.7,8.92,-1,0.41461115042440755,0.9692899694746415,0.0,0.5815739816847849,6.0,0.7142857142857143,0.42857142857142855,N1 S2 O3,de-protonated,0,,C7 H5 O3 S2 N1,7,5,3,2,1,,
201,214.072464,214.0722021944066,214.0720959891585,1166715.4,nan,386127.6,7.29,-1,0.49611906498624603,0.9563218934871874,0.0,0.5737931360923124,4.0,1.4444444444444444,0.5555555555555556,N1 O5,de-protonated,0,,C9 H13 O5 N1,9,13,5,,1,,
205,215.056473,215.05620793900954,215.05611157205922,3389917.0,nan,578498.2,25.71,-1,0.44810142623712973,0.9642217606287856,0.0,0.5785330563772714,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,
206,215.092815,215.0925498187793,215.0924970814435,3296746.3,nan,544266.7,24.94,-1,0.2451844509798382,0.9891514119422053,0.0,0.5934908471653232,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,
210,217.072117,217.0718452706543,217.07176163653722,2927804.0,nan,534246.4,21.87,-1,0.3852832651240722,0.9734246847341929,0.0,0.5840548108405157,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,
