Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,17O
292,245.067141,245.06676467777,245.0666762561089,3507494.8,nan,406697.6,25.58,-1,0.3608065464262277,0.9766555602417848,0.0,0.5859933361450709,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,,,
294,245.10356,245.10318347877805,245.1030617654932,6325047.0,nan,448138.8,47.74,-1,0.4965800262318176,0.956242493225141,0.0,0.5737454959350846,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,,,
296,247.06169,247.06130277963322,247.0611969524875,3634344.0,nan,423111.9,26.39,-1,0.42834385578234674,0.9672561518149188,0.0,0.5803536910889512,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,,
300,247.098054,247.09766658094176,247.0975824618718,2745528.5,nan,427976.7,19.33,-1,0.3404285429064585,0.9791911774001133,0.0,0.587514706440068,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,,,
302,247.119182,247.1187944654992,247.1187118299712,1880258.0,nan,509969.9,12.47,-1,0.3343960778633414,0.9799147255865256,0.0,0.5879488353519153,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,,,
303,247.134426,247.1340383822066,247.1339679712561,2046408.9,nan,468741.7,13.79,-1,0.2849100472234586,0.9853790715993005,0.0,0.5912274429595803,6.0,1.3333333333333333,0.2,O3,de-protonated,0,,C15 H20 O3,15,20,3,,,,,,,
308,249.040964,249.04056596495843,249.04046150758123,6155816.0,nan,449336.6,46.39,-1,0.4194393817476154,0.9685819758910973,0.0,0.5811491855346583,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,,,
315,249.150096,249.1496973686655,249.1496180357341,2601049.8,nan,505261.5,18.18,-1,0.31841482245738323,0.9817714674438845,0.0,0.5890628804663307,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,,,
316,250.072609,250.07220532809097,250.0720959891585,1407741.4,nan,456618.7,8.71,-1,0.43722963988693775,0.9659072137024203,0.0,0.5795443282214522,7.0,1.0833333333333333,0.4166666666666667,N1 O5,de-protonated,0,,C12 H13 O5 N1,12,13,5,,1,,,,,
325,251.093009,251.09259975266576,251.0924970814435,8971727.0,nan,411113.9,68.17,-1,0.40889800953339245,0.485058895108017,0.8759295984134849,0.6414071764302042,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,,,
330,252.979154,252.97873444684413,252.97873062959468,6466862.5,nan,407667.9,48.45,-1,0.015089211019308362,0.9999586878382044,0.0,0.5999752127029226,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,,
331,253.035915,253.03549513670427,253.03537612715292,6529352.5,nan,409972.2,48.94,-1,0.4703277192957277,0.9606569259551512,0.0,0.5763941555730907,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,,,
334,253.108678,253.10825773913012,253.10814714592152,7740778.0,nan,421595.8,58.48,-1,0.4369405325370481,0.482975754331127,0.8759295984134849,0.6401572919640701,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,,,
335,253.145044,253.14462354042774,253.14453265530582,7087482.5,nan,419104.9,53.33,-1,0.3590246290033271,0.48844144702341175,0.8676488643339467,0.6401244139476258,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,,,
336,254.067524,254.06709850003352,254.06701060873021,1857314.6,nan,474319.0,12.16,-1,0.3459374875097875,0.978519599287534,0.0,0.5871117595725204,6.0,1.1818181818181819,0.5454545454545454,N1 O6,de-protonated,0,,C11 H13 O6 N1,11,13,6,,1,,,,,
340,255.05156,255.05112912329977,255.05102619163094,9452776.0,nan,420152.7,71.95,-1,0.403572847251493,0.4854398376030999,0.8929744756128385,0.6484536928069953,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,,,
343,255.124339,255.1239077256382,255.1237972103995,4578569.5,nan,440081.9,33.58,-1,0.4331827916919292,0.9665247607237107,0.0,0.5799148564342265,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,,,
344,255.233505,255.2330731291595,255.23295373855242,1345339.8,nan,450703.9,8.13,-1,0.4677711295482778,0.9610750703628047,0.0,0.5766450422176828,1.0,2.0,0.125,O2,de-protonated,0,,C16 H32 O2,16,32,2,,,,,,,
347,257.067225,257.06678310978594,257.0666762561089,7806091.5,nan,409521.1,58.98,-1,0.4156652219385399,0.9691360598352708,0.0,0.5814816359011625,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,,,
350,257.139935,257.1394927125014,257.13944727487745,2506925.0,nan,438435.9,17.26,-1,0.17670421413240586,0.9943503967687719,0.0,0.5966102380612631,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,,,
354,259.061727,259.061274211906,259.0611969524875,2475560.5,nan,465925.7,16.87,-1,0.29822844722608893,0.9839914375226979,0.0,0.5903948625136187,9.0,0.8571428571428571,0.35714285714285715,O5,de-protonated,0,,C14 H12 O5,14,12,5,,,,,,,
357,259.0829,259.08244709621755,259.0823263205869,5907506.0,nan,415297.6,43.66,-1,0.46616699936161704,0.9613363634309602,0.0,0.5768018180585761,4.0,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,,C11 H16 O7,11,16,7,,,,,,,
358,259.098133,259.09768001298505,259.09758246187175,1409593.4,nan,555603.1,8.55,-1,0.37650337132569656,0.9746067524413847,0.0,0.5847640514648308,8.0,1.0666666666666667,0.26666666666666666,O4,de-protonated,0,,C15 H16 O4,15,16,4,,,,,,,
362,259.15562,259.15516669887836,259.15509733935545,1733204.0,nan,466282.0,11.07,-1,0.267637116240273,0.9870869960515108,0.0,0.5922521976309065,2.0,1.8461538461538463,0.38461538461538464,O5,de-protonated,0,,C13 H24 O5,13,24,5,,,,,,,
366,261.004572,261.0041085962778,261.00407599819687,1591984.4,nan,444153.1,9.97,-1,0.124894911245887,0.9971736310493536,0.0,0.5983041786296122,10.0,0.5,0.5833333333333334,O7,de-protonated,0,,C12 H6 O7,12,6,7,,,,,,,
370,261.077427,261.07696319820093,261.0768470169655,4266962.5,nan,407588.9,30.84,-1,0.4450078081713815,0.9647052766835665,0.0,0.57882316601014,8.0,1.0,0.35714285714285715,O5,de-protonated,0,,C14 H14 O5,14,14,5,,,,,,,
372,261.098545,261.09808108281305,261.0979763850649,2844636.3,nan,430017.0,19.74,-1,0.40099027041887475,0.9712457876416842,0.0,0.5827474725850105,3.0,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,,C11 H18 O7,11,18,7,,,,,,,
374,261.113827,261.1133629993128,261.1132325263498,6063075.5,nan,411095.5,44.86,-1,0.4996796284334854,0.955706846189577,0.0,0.5734241077137462,7.0,1.2,0.26666666666666666,O4,de-protonated,0,,C15 H18 O4,15,18,4,,,,,,,
381,263.056679,263.05620438364633,263.0561115720592,7859053.5,nan,415241.1,58.88,-1,0.35282049363088747,0.9785198416668544,0.9695590168246939,0.9749355117299902,8.0,0.9230769230769231,0.46153846153846156,O6,de-protonated,0,,C13 H12 O6,13,12,6,,,,,,,
384,263.093081,263.09260618474724,263.09249708144347,8610687.0,nan,401002.3,64.74,-1,0.4146956107882977,0.9721048162248596,0.9966208660372182,0.981911236149803,7.0,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,,C14 H16 O5,14,16,5,,,,,,,
389,264.060036,264.05955590134346,264.0594664071314,1436226.6,nan,394872.5,8.66,-1,0.3389168858501953,0.9793736533849229,0.9695590168246939,0.9754477987608313,8.0,1.0,0.5,13C1 O6,de-protonated,1,381,C12 H12 O6 13C1,12,12,6,,,1,,,,
390,264.096431,264.0959507024826,264.09585191651576,1352275.6,nan,407296.8,8.01,-1,0.37405345865991135,0.9749319819037707,0.9966208660372182,0.9836075355571497,7.0,1.2307692307692308,0.38461538461538464,13C1 O5,de-protonated,1,384,C13 H16 O5 13C1,13,16,5,,,1,,,,
392,264.996984,264.9964987818966,264.99648869432406,2235129.0,nan,636963.8,14.84,-1,0.038066815894989336,0.999737100453173,0.0,0.5998422602719038,13.0,0.4,0.2,S1 O3,de-protonated,0,,C15 H6 O3 S1,15,6,3,1,,,,,,
394,265.035961,265.03547556892784,265.0353761271529,7606027.0,nan,397903.5,56.4,-1,0.37520189332556375,0.9747797763885179,0.0,0.5848678658331107,8.0,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,,C12 H10 O7,12,10,7,,,,,,,
397,265.072337,265.0718513701708,265.0717616365372,8562460.0,nan,404500.0,63.8,-1,0.3385258130145079,0.9779383208642527,0.9640900857554934,0.972399026820749,7.0,1.0769230769230769,0.46153846153846156,O6,de-protonated,0,,C13 H14 O6,13,14,6,,,,,,,
402,265.145137,265.14465097239446,265.1445326553058,3588414.3,nan,427619.8,25.31,-1,0.44623619985105967,0.9645136575659348,0.0,0.5787081945395608,5.0,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,,C15 H22 O4,15,22,4,,,,,,,
404,265.148473,265.14798695416675,265.1479039586758,21268288.0,nan,403289.7,162.11,-1,0.31301582901970154,0.9786248185355202,0.9877119140161286,0.9822596567277635,0.0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,,C12 H26 O4 S1,12,26,4,1,,,,,,
405,265.1815,265.1810137737085,265.18091816469007,1598031.3,nan,459555.1,9.91,-1,0.36054260278691097,0.9766893013607757,0.0,0.5860135808164654,4.0,1.625,0.1875,O3,de-protonated,0,,C16 H26 O3,16,26,3,,,,,,,
408,266.075704,266.0752128878132,266.0751164716095,1630705.9,nan,423805.0,10.16,-1,0.36236460224012673,0.9764559076447616,0.9640900857554934,0.9715095788890543,7.0,1.1666666666666667,0.5,13C1 O6,de-protonated,1,397,C12 H14 O6 13C1,12,14,6,,,1,,,,
410,266.15185,266.1513584717545,266.15125879374807,2451221.5,nan,419823.9,16.51,-1,0.3745163817803556,0.9748706825791646,0.9877119140161286,0.9800071751539502,0.0,2.3636363636363638,0.36363636363636365,13C1 S1 O4,de-protonated,1,404,C11 H26 O4 S1 13C1,11,26,4,1,,1,,,,
413,266.99485,266.99435386563584,266.9943806940727,5483168.5,nan,397009.4,39.97,-1,-0.10048315159512279,0.9981696145382815,0.0,0.5989017687229689,12.0,0.5333333333333333,0.06666666666666667,S2 O1,de-protonated,0,,C15 H8 O1 S2,15,8,1,2,,,,,,
415,267.05163,267.0511335553922,267.0510261916309,9511611.0,nan,392944.7,71.14,-1,0.40203463292656744,0.9760728472123772,0.9530840095582607,0.9668773121507306,7.0,1.0,0.5833333333333334,O7,de-protonated,0,,C12 H12 O7,12,12,7,,,,,,,
417,267.088036,267.08753935647127,267.0874117010152,14549708.0,nan,414079.7,110.12,-1,0.47795384765672316,0.47969859625504624,0.8759295984134849,0.6381909971184218,6.0,1.2307692307692308,0.46153846153846156,O6,de-protonated,0,,C13 H16 O6,13,16,6,,,,,,,
421,267.124368,267.1238711579547,267.12379721039946,8911581.0,nan,403097.8,66.49,-1,0.2768287812411976,0.9873567547750077,0.9776122021541597,0.9834589337266685,5.0,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,,C14 H20 O5,14,20,5,,,,,,,
423,267.160746,267.16024895918673,267.1601827197838,2232558.3,nan,402486.5,14.81,-1,0.2479389041665642,0.9889076566495175,0.0,0.5933445939897105,4.0,1.6,0.26666666666666666,O4,de-protonated,0,,C15 H24 O4,15,24,4,,,,,,,
424,268.05497,268.0544680731822,268.0543810267032,1846161.3,nan,352787.2,11.82,-1,0.32473440151242294,0.9810476917366193,0.9530840095582607,0.9698622188652759,7.0,1.0909090909090908,0.6363636363636364,13C1 O7,de-protonated,1,415,C11 H12 O7 13C1,11,12,7,,,1,,,,
427,268.127722,268.12721967566813,268.12715204547175,1631411.4,nan,454683.8,10.16,-1,0.25223180818364804,0.9885224494412558,0.9776122021541597,0.9841583505264173,5.0,1.5384615384615385,0.38461538461538464,13C1 O5,de-protonated,1,421,C13 H20 O5 13C1,13,20,5,,,1,,,,
430,268.983549,268.98304199946324,268.9831611054184,5312068.5,nan,413624.3,38.63,-1,-0.4428007859700558,0.9650483221895072,0.0,0.5790289933137043,12.0,0.5,0.14285714285714285,S1 P1 O2,de-protonated,0,,C14 H7 O2 S1 P1,14,7,2,1,,,,1,,
431,269.030929,269.03042174058083,269.0302907467246,6082139.0,nan,394566.8,44.59,-1,0.4869111797646706,0.9578938531455831,0.0,0.5747363118873499,7.0,0.9090909090909091,0.7272727272727273,O8,de-protonated,0,,C11 H10 O8,11,10,8,,,,,,,
432,269.067236,269.0667285422008,269.0666762561089,13172332.0,nan,379809.5,99.45,-1,0.19432392228525644,0.49658579682013637,0.8843699161556753,0.651699444554352,6.0,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,,C12 H14 O7,12,14,7,,,,,,,
435,269.103687,269.10317934303396,269.1030617654932,16940670.0,nan,388980.1,128.61,-1,0.4369238313602273,0.9672770527496715,0.9939654588649542,0.9779524151957846,5.0,1.3846153846153846,0.46153846153846156,O6,de-protonated,0,,C13 H18 O6,13,18,6,,,,,,,
437,269.131785,269.1312771895076,269.13120506640007,3450506.3,nan,396943.1,24.23,-1,0.26798493145871494,0.9870536296828212,0.0,0.5922321778096927,4.0,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,,C14 H23 O3 P1,14,23,3,,,,,1,,
438,269.140058,269.1395501443043,269.13944727487745,7116430.0,nan,395799.7,52.6,-1,0.38221608860119544,0.9714170682080845,0.9253958273862175,0.9530085718793377,4.0,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,,C14 H22 O5,14,22,5,,,,,,,
439,270.06253,270.06201710395374,270.06192522830185,1528126.8,nan,412302.2,9.35,-1,0.34020216590058433,0.9792185534789103,0.0,0.5875311320873462,6.0,1.1818181818181819,0.6363636363636364,N1 O7,de-protonated,0,,C11 H13 O7 N1,11,13,7,,1,,,,,
440,270.107043,270.1065298607365,270.10641660056547,2267219.8,nan,415422.9,15.07,-1,0.41931684720817436,0.9686000388353717,0.9939654588649542,0.9787462068472047,5.0,1.5,0.5,13C1 O6,de-protonated,1,435,C12 H18 O6 13C1,12,18,6,,,1,,,,
441,270.143428,270.14291466193026,270.14280210994974,1857124.8,nan,439199.3,11.9,-1,0.41663882821350634,0.9689935738906242,0.9253958273862175,0.9515544752888615,4.0,1.6923076923076923,0.38461538461538464,13C1 O5,de-protonated,1,438,C13 H22 O5 13C1,13,22,5,,,1,,,,
442,270.208103,270.2075893085487,270.20746726583906,6103171.0,nan,389944.6,44.75,-1,0.4516629790247381,0.9636612644013163,0.0,0.5781967586407898,2.0,1.9333333333333333,0.2,N1 O3,de-protonated,0,,C15 H29 O3 N1,15,29,3,,1,,,,,
444,271.028284,271.02776582711215,271.0278026239181,1450371.9,nan,340476.2,8.67,-1,-0.135767642977407,0.9966609700607254,0.0,0.5979965820364352,11.0,0.6923076923076923,0.23076923076923078,N2 P1 O3,de-protonated,0,,C13 H9 O3 N2 P1,13,9,3,,2,,,1,,
447,271.046553,271.04603472729104,271.04594081120257,8937996.0,nan,394750.3,66.08,-1,0.3464950930200648,0.48922552423052224,0.8929744756128384,0.6507251047834487,6.0,1.0909090909090908,0.7272727272727273,O8,de-protonated,0,,C11 H12 O8,11,12,8,,,,,,,
448,271.061806,271.06128764394924,271.0611969524875,2191891.5,nan,458246.4,14.35,-1,0.33457928609506143,0.9798929338223333,0.0,0.5879357602934,10.0,0.8,0.3333333333333333,O5,de-protonated,0,,C15 H12 O5,15,12,5,,,,,,,
451,271.082919,271.08240052858866,271.0823263205869,16708125.0,nan,385251.8,125.65,-1,0.2737471039528208,0.9756543250882275,0.9788920136843781,0.9769494005266878,5.0,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,,C12 H16 O7,12,16,7,,,,,,,
454,271.119357,271.11883832949286,271.1187118299712,13175343.0,nan,385161.6,98.57,-1,0.46658351550313376,0.9781394027831114,0.9871306255139921,0.9817358918754637,4.0,1.5384615384615385,0.46153846153846156,O6,de-protonated,0,,C13 H20 O6,13,20,6,,,,,,,
456,271.155721,271.15520213080146,271.15509733935545,2397247.8,nan,431723.4,15.93,-1,0.38646312399873123,0.9732638703185665,0.0,0.5839583221911399,3.0,1.7142857142857142,0.35714285714285715,O5,de-protonated,0,,C14 H24 O5,14,24,5,,,,,,,
458,272.086326,272.08580204601253,272.0856811556592,2646516.3,nan,399957.3,17.83,-1,0.4443098689735087,0.9648139311174311,0.9788920136843781,0.9704451641442099,5.0,1.4545454545454546,0.6363636363636364,13C1 O7,de-protonated,1,451,C11 H16 O7 13C1,11,16,7,,,1,,,,
459,272.122636,272.1221118476161,272.12206666504346,2090501.3,nan,447968.1,13.57,-1,0.16603788587363316,0.9950102080375154,0.9871306255139921,0.9918583750281061,4.0,1.6666666666666667,0.5,13C1 O6,de-protonated,1,454,C12 H20 O6 13C1,12,20,6,,,1,,,,
461,273.004723,273.00419402792767,273.00407599819687,1309859.0,nan,390167.1,7.58,-1,0.43233688130151604,0.9666531701671817,0.0,0.5799919021003089,11.0,0.46153846153846156,0.5384615384615384,O7,de-protonated,0,,C13 H6 O7,13,6,7,,,,,,,
462,273.02584,273.02531091254525,273.0252053662963,2080172.9,nan,435330.4,13.49,-1,0.386580604595483,0.9732478322872633,0.0,0.5839486993723579,6.0,1.0,0.9,O9,de-protonated,0,,C10 H10 O9,10,10,9,,,,,,,
464,273.041117,273.04058782907225,273.0404615075812,3576244.0,nan,390338.6,24.96,-1,0.46264751515147623,0.9619067457039109,0.0,0.5771440474223465,10.0,0.7142857142857143,0.42857142857142855,O6,de-protonated,0,,C14 H10 O6,14,10,6,,,,,,,
468,273.062233,273.0617037136953,273.06159087568057,6890942.0,nan,398344.1,50.37,-1,0.4132328328104197,0.9694906708313846,0.0,0.5816944024988308,5.0,1.2727272727272727,0.7272727272727273,O8,de-protonated,0,,C11 H14 O8,11,14,8,,,,,,,
469,273.077418,273.0768886307251,273.0768470169655,2770373.0,nan,390682.9,18.78,-1,0.15238845790401934,0.9957952196251512,0.0,0.5974771317750907,9.0,0.9333333333333333,0.3333333333333333,O5,de-protonated,0,,C15 H14 O5,15,14,5,,,,,,,
471,273.098612,273.0980825149219,273.0979763850649,10276303.0,nan,393798.1,76.33,-1,0.3886145858450049,0.985680770801677,0.9606059619168152,0.9756508472477323,4.0,1.5,0.5833333333333334,O7,de-protonated,0,,C12 H18 O7,12,18,7,,,,,,,
472,273.113778,273.1132484320555,273.1132325263498,2156246.3,nan,389876.2,14.07,-1,0.05823850262341064,0.9993847656175716,0.0,0.599630859370543,8.0,1.125,0.25,O4,de-protonated,0,,C16 H18 O4,16,18,4,,,,,,,
474,273.134951,273.134421316367,273.13436189444917,9399776.0,nan,393282.7,69.61,-1,0.2175556288181715,0.4957243618369834,0.8759295984134849,0.6478064564675841,3.0,1.6923076923076923,0.46153846153846156,O6,de-protonated,0,,C13 H22 O6,13,22,6,,,,,,,
476,274.101892,274.1013570330397,274.1013312201372,1885349.5,nan,389452.4,11.99,-1,0.09417284614384343,0.9983921118376219,0.9606059619168152,0.9832776518692993,4.0,1.6363636363636365,0.6363636363636364,13C1 O7,de-protonated,1,471,C11 H18 O7 13C1,11,18,7,,,1,,,,
480,275.020364,275.019824014545,275.0197260626749,3851092.3,nan,373905.5,27.06,-1,0.35616307052258983,0.977245721077204,0.0,0.5863474326463224,10.0,0.6153846153846154,0.5384615384615384,O7,de-protonated,0,,C13 H8 O7,13,8,7,,,,,,,
483,275.056758,275.05621781568965,275.0561115720592,5181797.0,nan,420880.5,37.26,-1,0.3862616607493529,0.9732913626290765,0.0,0.5839748175774458,9.0,0.8571428571428571,0.42857142857142855,O6,de-protonated,0,,C14 H12 O6,14,12,6,,,,,,,
484,275.060142,275.0596017971996,275.0594828754292,3247462.8,nan,424059.1,22.43,-1,0.4323492837952207,0.966651289154988,0.0,0.5799907734929928,4.0,1.4545454545454546,0.5454545454545454,S1 O6,de-protonated,0,,C11 H16 O6 S1,11,16,6,1,,,,,,
486,275.077885,275.0773447002525,275.07724094015856,3346799.0,nan,416297.2,23.19,-1,0.3772034851350295,0.9745134412867898,0.0,0.5847080647720739,4.0,1.4545454545454546,0.7272727272727273,O8,de-protonated,0,,C11 H16 O8,11,16,8,,,,,,,
487,275.093123,275.09258261699273,275.09249708144347,7207286.0,nan,379095.0,52.79,-1,0.3109337774307285,0.4913052736493832,0.859523230357577,0.6385924563326608,8.0,1.0666666666666667,0.3333333333333333,O5,de-protonated,0,,C15 H16 O5,15,16,5,,,,,,,
488,275.09647,275.09592959870486,275.0958683848135,2927479.8,nan,365025.6,19.98,-1,0.22251839586654978,0.991055909036228,0.0,0.5946335454217367,3.0,1.6666666666666667,0.4166666666666667,S1 O5,de-protonated,0,,C12 H20 O5 S1,12,20,5,1,,,,,,
490,275.11427,275.1137295014463,275.1136264495429,3971456.3,nan,405596.3,27.98,-1,0.3745794228326549,0.974862329246133,0.0,0.5849173975476798,3.0,1.6666666666666667,0.5833333333333334,O7,de-protonated,0,,C12 H20 O7,12,20,7,,,,,,,
491,275.129484,275.12894341831765,275.1288825908278,2225031.3,nan,388052.0,14.59,-1,0.2210872565396126,0.9911700800836507,0.0,0.5947020480501904,7.0,1.25,0.25,O4,de-protonated,0,,C16 H20 O4,16,20,4,,,,,,,
493,275.150651,275.150110302662,275.15001195892717,1963921.3,nan,385410.5,12.59,-1,0.3574186099621891,0.9770868677347849,0.0,0.586252120640871,2.0,1.8461538461538463,0.46153846153846156,O6,de-protonated,0,,C13 H24 O6,13,24,6,,,,,,,
494,275.971807,275.9712618158981,275.9712166969317,1531922.0,nan,455163.9,9.27,-1,0.16349156603256873,0.9951617111712616,0.0,0.597097026702757,10.0,0.6666666666666666,0.08333333333333333,N1 S2 P1 O1,de-protonated,0,,C12 H8 O1 S2 N1 P1,12,8,1,2,1,,,1,,
496,276.109446,276.1089000638441,276.1088754217359,1608530.5,nan,364652.1,9.86,-1,0.08924779460073268,0.9985557744764202,0.0,0.599133464685852,3.0,1.7272727272727273,0.6363636363636364,N1 O7,de-protonated,0,,C11 H19 O7 N1,11,19,7,,1,,,,,
499,277.036053,277.03550200090007,277.0353761271529,6807812.5,nan,390682.5,49.72,-1,0.45435983270923225,0.9632341163018892,0.0,0.5779404697811334,9.0,0.7692307692307693,0.5384615384615384,O7,de-protonated,0,,C13 H10 O7,13,10,7,,,,,,,
503,277.072377,277.0718258024272,277.0717616365372,9923861.0,nan,374561.8,73.61,-1,0.23158581605198944,0.990544925894707,0.9928078006480721,0.9914500757960529,8.0,1.0,0.42857142857142855,O6,de-protonated,0,,C14 H14 O6,14,14,6,,,,,,,
507,277.10879,277.108238603468,277.10814714592146,14505254.0,nan,378589.5,108.74,-1,0.33004279191280966,0.9870358759950717,0.9735993944093535,0.9816612833607844,7.0,1.2,0.3333333333333333,O5,de-protonated,0,,C15 H18 O5,15,18,5,,,,,,,
508,277.112124,277.11157258525117,277.1115184492915,1307176.0,nan,454969.6,7.55,-1,0.19535802755923068,0.993098976810836,0.0,0.5958593860865016,2.0,1.8333333333333333,0.4166666666666667,S1 O5,de-protonated,0,,C12 H22 O5 S1,12,22,5,1,,,,,,
510,277.129966,277.1294144877632,277.1292765140209,1394736.4,nan,343291.1,8.22,-1,0.4978677967471584,0.9560203199133097,0.0,0.5736121919479858,2.0,1.8333333333333333,0.5833333333333334,O7,de-protonated,0,,C12 H22 O7,12,22,7,,,,,,,
513,278.031214,278.03065756337975,278.03062509934585,1243094.1,nan,401762.6,7.05,-1,0.11676423732644674,0.9975292065404543,0.0,0.5985175239242726,9.0,0.75,0.5833333333333334,N1 O7,de-protonated,0,,C12 H9 O7 N1,12,9,7,,1,,,,,
514,278.067654,278.0670973642731,278.0670106087302,1772263.1,nan,443449.0,10.98,-1,0.3119950932168055,0.9824926802839419,0.0,0.5894956081703651,8.0,1.0,0.46153846153846156,N1 O6,de-protonated,0,,C13 H13 O6 N1,13,13,6,,1,,,,,
