Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P
200,225.113897,225.11334343267782,225.11323252634983,1328760.3,nan,562383.1,8.5,-1,0.49266907478147454,0.9569140185630945,0.0,0.5741484111378568,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,
201,227.038635,227.03807099863144,227.0379733847747,1258190.4,nan,536461.8,7.92,-1,0.42994506732536836,0.9670149817496992,0.0,0.5802089890498195,10.0,0.75,0.08333333333333333,N2 P1 O1,de-protonated,0,,C12 H9 O1 N2 P1,12,9,1,,2,,1
205,228.161199,228.1606289131877,228.1605170724051,1513978.6,nan,471963.9,10.02,-1,0.49018464738535295,0.9573380891543884,0.0,0.5744028534926331,2.0,1.9166666666666667,0.25,N1 O3,de-protonated,0,,C12 H23 O3 N1,12,23,3,,1,,
210,229.145183,229.14460757898914,229.14453265530582,4946805.0,nan,485638.4,38.09,-1,0.3269712894573604,0.9807882246630167,0.0,0.58847293479781,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,
214,231.088095,231.0875090464211,231.0874117010152,5503591.0,nan,492425.6,42.64,-1,0.4212492804096963,0.9683146015600699,0.0,0.5809887609360419,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,
216,232.094548,232.0939565904176,232.0938940625005,2426865.5,nan,489067.6,17.43,-1,0.2694078504188234,0.9869166877526426,0.0,0.5921500126515855,3.0,1.875,0.625,N3 O5,de-protonated,0,,C8 H15 O5 N3,8,15,5,,3,,
218,233.114979,233.11438205863905,233.1142951547855,1157252.0,nan,576884.9,7.02,-1,0.37279504238470124,0.9750982550126973,0.0,0.5850589530076183,2.0,2.0,0.5555555555555556,N2 O5,de-protonated,0,,C9 H18 O5 N2,9,18,5,,2,,
219,233.155321,233.15472383994418,233.15470341616242,3824020.0,nan,468914.5,28.87,-1,0.08759755417091868,0.9986086529024086,0.0,0.5991651917414451,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,
221,235.061869,235.0612615045062,235.0611969524875,2514059.0,nan,482916.4,18.02,-1,0.2746179273149351,0.9864092459302023,0.0,0.5918455475581214,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,
223,237.041095,237.0404767750792,237.04046150758123,2223016.0,nan,518834.1,15.64,-1,0.06440882661448896,0.9992475439161775,0.0,0.5995485263497065,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,
224,237.077556,237.0769375774233,237.0768470169655,2807222.8,nan,493520.9,20.4,-1,0.38198777715333626,0.9738713933743265,0.0,0.5843228360245959,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,
225,237.113958,237.1133393800873,237.11323252634983,1311429.4,nan,402515.8,8.22,-1,0.45064434542546306,0.9638219906932307,0.0,0.5782931944159384,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,
227,237.126837,237.12621831026996,237.12611968597182,4909002.5,nan,456145.3,37.51,-1,0.4159149497216784,0.96909954230597,0.0,0.5814597253835819,0.0,2.3,0.4,P1 O4,de-protonated,0,,C10 H23 O4 P1,10,23,4,,,,1
229,239.020345,239.01971604552207,239.01972606267492,2269901.8,nan,414768.7,16.02,-1,-0.04190931439378035,0.999681356004785,0.0,0.599808813602871,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,
231,239.05676,239.05613084811557,239.05611157205922,4996828.5,nan,460462.2,38.22,-1,0.0806340244663278,0.9988209442356432,0.0,0.5992925665413859,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,
233,239.068072,239.06744278679298,239.0673449613515,4702945.0,nan,463077.5,35.82,-1,0.40919616814199605,0.970074854437592,0.0,0.5820449126625552,6.0,1.2,0.5,N2 O5,de-protonated,0,,C10 H12 O5 N2,10,12,5,,2,,
235,239.093184,239.0925546506603,239.0924970814435,7590635.5,nan,469488.9,59.33,-1,0.24078219730745543,0.9895354572188528,0.0,0.5937212743313117,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,
237,239.129566,239.1289364534327,239.12888259082783,12369658.0,nan,454344.8,98.24,-1,0.2252450823777409,0.9925726431618638,0.9785173418767532,0.9869505226478195,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,
238,239.165894,239.1652642564978,239.1652681002121,1438729.3,nan,484497.1,9.25,-1,-0.016071373267169325,0.9999531348914441,0.0,0.5999718809348664,3.0,1.7142857142857142,0.21428571428571427,O3,de-protonated,0,,C14 H24 O3,14,24,3,,,,
241,240.132915,240.13228001425603,240.13223742590012,1414038.3,nan,524195.3,8.98,-1,0.1773537629384442,0.9943089041934777,0.9785173418767532,0.9879922792667879,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,237,C12 H20 O4 13C1,12,20,4,,,1,
243,241.054351,241.0537110191315,241.05362344925268,1196434.5,nan,467429.0,7.22,-1,0.36327966185254323,0.9763382680669077,0.0,0.5858029608401446,10.0,0.8461538461538461,0.07692307692307693,N2 P1 O1,de-protonated,0,,C13 H11 O1 N2 P1,13,11,1,,2,,1
244,241.072494,241.07185392077793,241.07176163653722,4139034.0,nan,484931.9,31.02,-1,0.3828081733064078,0.9737605269831976,0.0,0.5842563161899186,5.0,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,,C11 H14 O6,11,14,6,,,,
245,241.108861,241.1082207236316,241.10814714592152,3407401.0,nan,470668.1,25.1,-1,0.30516476093336914,0.9832444567972023,0.0,0.5899466740783214,4.0,1.5,0.4166666666666667,O5,de-protonated,0,,C12 H18 O5,12,18,5,,,,
248,241.145232,241.14459152646364,241.14453265530582,2693176.0,nan,501845.9,19.32,-1,0.2441322520176559,0.9892438231825871,0.0,0.5935462939095523,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,
251,242.067739,242.0670935255332,242.06701060873021,2802102.5,nan,466386.2,20.2,-1,0.3425365678152589,0.9789354137320273,0.0,0.5873612482392163,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,
252,242.140537,242.1398911308937,242.13978162749882,4919253.0,nan,448648.0,37.32,-1,0.45223215339195194,0.9635713102229809,0.0,0.5781427861337886,3.0,1.75,0.3333333333333333,N1 O4,de-protonated,0,,C12 H21 O4 N1,12,21,4,,1,,
254,242.17686,242.17621393398593,242.1761671368831,16219108.0,nan,434375.4,128.71,-1,0.19323578943874928,0.9915731602942722,0.9775755870220066,0.985974130985366,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,
255,243.051741,243.05109019123705,243.0510261916309,1810512.4,nan,408216.7,12.18,-1,0.26331757221397917,0.9874978571211941,0.0,0.5924987142727164,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,
256,243.088141,243.0874899939119,243.0874117010152,5129567.5,nan,430313.8,39.02,-1,0.32207713324446935,0.981353694133694,0.0,0.5888122164802164,4.0,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,,C11 H16 O6,11,16,6,,,,
257,243.124503,243.1238517967927,243.12379721039952,3580782.8,nan,447767.7,26.5,-1,0.22452097991546535,0.9908949359607987,0.0,0.5945369615764792,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,
