Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
56,140.071716,140.0717069185486,140.0717020659654,1070841.1,nan,853917.0,7.11,-1,0.0346435656256517,0.9997822532357333,0.0,0.59986935194144,3.0,1.5714285714285714,0.2857142857142857,N1 O2,de-protonated,0,,C7 H11 O2 N1,7,11,2,,1,,,,
63,144.023742,144.02371876930678,144.0237065007157,1060045.6,nan,706286.9,7.02,-1,0.08518452545392757,0.9986842015628036,0.0,0.5992105209376821,3.0,1.75,0.25,N3 S1 O1,de-protonated,0,,C4 H7 O1 S1 N3,4,7,1,1,3,,,,
83,159.139168,159.13909065230015,159.13905335168442,1117936.1,nan,496856.4,7.52,-1,0.23439008178553208,0.9900809645370074,0.0,0.5940485787222044,0.0,2.2222222222222223,0.2222222222222222,O2,de-protonated,0,,C9 H20 O2,9,20,2,,,,,,
109,165.019378,165.01927959967722,165.0193321394818,1219421.8,nan,616018.6,8.37,-1,-0.31838575459016727,0.9817747649194027,0.0,0.5890648589516416,6.0,0.75,0.5,O4,de-protonated,0,,C8 H6 O4,8,6,4,,,,,,
125,171.066368,171.06624794994022,171.06628233291582,1132031.8,nan,1093837.0,7.52,-1,-0.20099212498338812,0.992696665945146,0.0,0.5956179995670876,3.0,1.5,0.5,O4,de-protonated,0,,C8 H12 O4,8,12,4,,,,,,
127,173.082,173.08187273347335,173.0819323973938,1372497.4,nan,921011.1,9.6,-1,-0.34471489681726863,0.9786695322864951,0.0,0.587201719371897,2.0,1.75,0.5,O4,de-protonated,0,,C8 H14 O4,8,14,4,,,,,,
146,186.991528,186.99135093388324,186.99141711453382,1098840.0,nan,507032.2,7.04,-1,-0.3539234666421686,0.9775277559152428,0.0,0.5865166535491456,5.0,1.0,0.8,N2 P1 O4,de-protonated,0,,C5 H5 O4 N2 P1,5,5,4,,2,,,1,
205,210.041108,210.0408484106203,210.0407958602025,1636353.9,nan,596553.8,11.27,-1,0.2501914810229737,0.9887063361455125,0.0,0.5932238016873075,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,,
211,211.097946,211.09768262687587,211.0975824618718,2416501.0,nan,513870.6,17.71,-1,0.47449621586499674,0.9599706523277934,0.0,0.5759823913966761,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,,
218,212.056774,212.05650719403172,212.0564459246805,1592649.3,nan,466070.7,10.84,-1,0.28892944495888456,0.9849667674510408,0.0,0.5909800604706245,5.0,1.2222222222222223,0.5555555555555556,N1 O5,de-protonated,0,,C9 H11 O5 N1,9,11,5,,1,,,,
