Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,17O
190,215.09284,215.09258772337768,215.0924970814435,7876202.0,nan,493547.5,62.65,-1,0.4214090933377689,0.9682909408130274,0.0,0.5809745644878164,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,,
196,217.072118,217.07185792488607,217.07176163653722,4791136.5,nan,499068.4,37.15,-1,0.44357841909493506,0.9649276325358617,0.0,0.578956579521517,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,,
198,218.046245,218.04598108675864,218.04588124063082,1474010.4,nan,533228.6,9.73,-1,0.4579133861929415,0.9626676869606442,0.0,0.5776006121763865,8.0,0.8181818181818182,0.36363636363636365,N1 O4,de-protonated,0,,C11 H9 O4 N1,11,9,4,,1,,,,
200,219.030191,219.0299232099437,219.02989682353152,2148699.5,nan,433210.4,15.3,-1,0.12046945442662768,0.9973701194854742,0.0,0.5984220716912845,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,,
201,219.066617,219.06634906642273,219.06628233291582,1332329.9,nan,594193.5,8.5,-1,0.30462701152259847,0.9833029613627718,0.0,0.5899817768176631,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,,
206,221.045868,221.04559226803755,221.0455468880095,3867002.5,nan,466219.9,29.31,-1,0.2052971827751865,0.9923816620993151,0.0,0.5954289972595891,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,,
208,221.08229,221.08201412453235,221.0819323973938,4924809.0,nan,474455.1,38.0,-1,0.36966900754658316,0.975508991139152,0.0,0.5853053946834912,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,,
211,222.041165,222.04088534649884,222.0407958602025,1904393.6,nan,529447.8,13.19,-1,0.40301736437856356,0.9709586085519607,0.0,0.5825751651311764,7.0,0.9,0.5,N1 O5,de-protonated,0,,C10 H9 O5 N1,10,9,5,,1,,,,
212,223.025164,223.02488046947502,223.02481144310323,1981591.5,nan,469157.2,13.82,-1,0.30950086379770053,0.9827690681266364,0.0,0.5896614408759818,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,,
215,223.097885,223.0976011829493,223.0975824618718,1862069.0,nan,513286.8,12.84,-1,0.08391430007687978,0.9987231250594181,0.0,0.5992338750356508,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,,
216,224.056802,224.05651440475032,224.0564459246805,2076219.6,nan,512062.2,14.5,-1,0.30563757954492976,0.9831929340262442,0.0,0.5899157604157464,6.0,1.1,0.5,N1 O5,de-protonated,0,,C10 H11 O5 N1,10,11,5,,1,,,,
217,225.004452,225.00416067094406,225.0040759981969,1208000.5,nan,519462.0,7.41,-1,0.3763165035491544,0.9746316303736748,0.0,0.5847789782242049,7.0,0.6666666666666666,0.7777777777777778,O7,de-protonated,0,,C9 H6 O7,9,6,7,,,,,,
218,225.040852,225.04056052752557,225.04046150758123,3222479.5,nan,473383.6,23.85,-1,0.44000951509000297,0.9654799101880523,0.0,0.5792879461128314,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,,
219,225.077198,225.0769063843198,225.0768470169655,3714526.5,nan,485334.5,27.86,-1,0.2637648212048433,0.9874556186120819,0.0,0.5924733711672491,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,,
220,225.113591,225.1132992409289,225.11323252634983,1592301.5,nan,518615.8,10.55,-1,0.2963600954436732,0.9841898020930963,0.0,0.5905138812558577,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,,,
221,226.036016,226.03572060651086,226.03571047977422,1813866.8,nan,473359.0,12.35,-1,0.04480149007811382,0.9996358673152314,0.0,0.5997815203891388,6.0,1.0,0.6666666666666666,N1 O6,de-protonated,0,,C9 H9 O6 N1,9,9,6,,1,,,,
222,226.072445,226.0721494629781,226.0720959891585,1223545.9,nan,609088.8,7.54,-1,0.23653436471766948,0.9898995725586974,0.0,0.5939397435352184,5.0,1.3,0.5,N1 O5,de-protonated,0,,C10 H13 O5 N1,10,13,5,,1,,,,
225,227.056489,227.05618958577702,227.05611157205922,5721363.5,nan,448885.5,44.23,-1,0.34358783499277107,0.9788073000776997,0.0,0.5872843800466198,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,,
228,227.092886,227.09258644237033,227.0924970814435,7182626.5,nan,473596.5,56.15,-1,0.3935001287335865,0.9722950791392767,0.0,0.583377047483566,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,,,
229,227.129247,227.12894729910548,227.12888259082783,3019569.8,nan,477403.8,22.19,-1,0.28489673752643313,0.9853804275791845,0.0,0.5912282565475107,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,,
230,228.051741,228.0514376644156,228.05136054425222,1387188.5,nan,526196.2,8.86,-1,0.33817015254112254,0.9794635063039665,0.0,0.5876781037823798,5.0,1.2222222222222223,0.6666666666666666,N1 O6,de-protonated,0,,C9 H11 O6 N1,9,11,6,,1,,,,
231,229.035772,229.03546478726574,229.03537612715292,2105939.5,nan,486726.0,14.63,-1,0.38710226482093607,0.9731765614145294,0.0,0.5839059368487176,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,,,
233,229.072168,229.071860643863,229.07176163653722,8659043.0,nan,464539.6,67.73,-1,0.4322109590435151,0.9666722651965316,0.0,0.5800033591179189,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,,,
235,229.108536,229.10822850057056,229.10814714592152,10997874.0,nan,474479.9,86.68,-1,0.35509278065420047,0.9787462111706602,0.9999105267348796,0.9872119373963479,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,,,
236,229.144886,229.14457835734908,229.14453265530582,11608194.0,nan,470770.0,91.63,-1,0.19944636130942478,0.49640408282122495,0.8843699161556753,0.651590416155005,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,,
238,230.11189,230.11157854728674,230.11150198099378,1316892.5,nan,496961.1,8.23,-1,0.33273561861004874,0.9801117071396008,0.9999105267348796,0.9880312349777123,3.0,1.8,0.5,13C1 O5,de-protonated,1,235,C10 H18 O5 13C1,10,18,5,,,1,,,
240,231.030288,231.02997292873542,231.02989682353152,1204388.8,nan,566207.5,7.31,-1,0.32941712284352187,0.9805025619265403,0.0,0.5883015371559241,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,,,
241,231.051413,231.05109784550143,231.0510261916309,1852845.9,nan,477739.2,12.57,-1,0.31012141214694516,0.9827005046541879,0.0,0.5896203027925128,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,,,
244,231.087801,231.08748570213024,231.0874117010152,8569789.0,nan,474168.0,67.0,-1,0.3202299704665284,0.9815649817442571,0.0,0.5889389890465543,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,,,
245,231.124181,231.1238655587905,231.12379721039952,4959181.0,nan,439932.4,37.74,-1,0.29572199750701017,0.9842572730456706,0.0,0.5905543638274023,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,,,
246,232.025433,232.0251140077956,232.0251457957245,1255248.4,nan,543489.3,7.72,-1,-0.13700208574131734,0.9966000787752403,0.0,0.5979600472651442,9.0,0.6363636363636364,0.45454545454545453,N1 O5,de-protonated,0,,C11 H7 O5 N1,11,7,5,,1,,,,
247,232.044084,232.04376493430937,232.0437732403794,1871960.4,nan,554042.9,12.72,-1,-0.035795272276983335,0.9997675365467185,0.0,0.5998605219280311,8.0,0.9166666666666666,0.16666666666666666,N1 S1 O2,de-protonated,0,,C12 H11 O2 S1 N1,12,11,2,1,1,,,,
248,233.045932,233.04560898695928,233.0455468880095,2113801.5,nan,539442.1,14.68,-1,0.2664670086954864,0.987198936126839,0.0,0.5923193616761033,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,,,
249,233.067025,233.0667019038514,233.0666762561089,1255442.6,nan,453791.0,7.72,-1,0.11004465718482195,0.9978051001996046,0.0,0.5986830601197627,3.0,1.5555555555555556,0.7777777777777778,O7,de-protonated,0,,C9 H14 O7,9,14,7,,,,,,
250,233.103487,233.1031637601886,233.1030617654932,1840546.4,nan,361824.9,12.46,-1,0.43755193357971706,0.9658578020290185,0.0,0.5795146812174111,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,,,
251,233.155036,233.154712557082,233.15470341616242,3659064.8,nan,444923.4,27.2,-1,0.039205383608172405,0.9997211409888784,0.0,0.5998326845933271,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,,
252,235.025205,235.0248741884874,235.02481144310323,3807848.3,nan,443140.6,28.2,-1,0.26697344748705354,0.9871505455525847,0.0,0.5922903273315508,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,,
253,235.061546,235.06121504530134,235.0611969524875,4332664.0,nan,456266.4,32.42,-1,0.07697065303246944,0.9989255882218555,0.0,0.5993553529331133,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,,,
255,235.097934,235.09760290193014,235.0975824618718,2412680.0,nan,499262.2,16.97,-1,0.08694286909136997,0.9986293582308337,0.0,0.5991776149385002,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,,,
256,236.056802,236.05646712392422,236.0564459246805,2008877.6,nan,495696.8,13.72,-1,0.0898058243469775,0.9985376709711798,0.0,0.5991226025827079,7.0,1.0,0.45454545454545453,N1 O5,de-protonated,0,,C11 H11 O5 N1,11,11,5,,1,,,,
258,237.004414,237.00407539026767,237.0040759981969,1300560.1,nan,408888.3,8.01,-1,-0.002565058093814682,0.9999988061549032,0.0,0.5999992836929419,8.0,0.6,0.7,O7,de-protonated,0,,C10 H6 O7,10,6,7,,,,,,
259,237.040825,237.04048624680584,237.04046150758123,6680032.5,nan,456744.3,51.3,-1,0.1043670960494508,0.9980255237129457,0.0,0.5988153142277675,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,,
262,237.077235,237.07689610334793,237.0768470169655,4926960.5,nan,475357.0,37.19,-1,0.207048402448989,0.9922516433201064,0.0,0.5953509859920638,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,,,
264,237.113627,237.11328795996096,237.11323252634983,2289664.5,nan,540003.6,15.97,-1,0.23378539667721662,0.990131824217759,0.0,0.5940790945306554,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,,
265,238.03609,238.03574732539323,238.03571047977422,2688922.3,nan,446862.1,19.18,-1,0.15479029988040055,0.995661919546347,0.0,0.5973971517278082,7.0,0.9,0.6,N1 O6,de-protonated,0,,C10 H9 O6 N1,10,9,6,,1,,,,
266,238.072489,238.07214618197864,238.0720959891585,2836906.5,nan,469983.2,20.37,-1,0.2108303366324299,0.9919671463603668,0.0,0.59518028781622,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,,,
267,239.020093,239.01974644835366,239.01972606267492,5107537.0,nan,408521.6,38.64,-1,0.08528868756472807,0.9986809838503816,0.0,0.599208590310229,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,
268,239.031411,239.03106440375996,239.03095945196722,1549142.3,nan,523648.2,10.01,-1,0.439071963632849,0.9656243057306233,0.0,0.579374583438374,7.0,0.8888888888888888,0.6666666666666666,N2 O6,de-protonated,0,,C9 H8 O6 N2,9,8,6,,2,,,,
270,239.050005,239.04965833049832,239.0495868966221,6063454.5,nan,463433.5,46.33,-1,0.2988245123394119,0.9839278989163202,0.0,0.590356739349792,6.0,1.2,0.3,N2 S1 O3,de-protonated,0,,C10 H12 O3 S1 N2,10,12,3,1,2,,,,
271,239.056458,239.05611130507305,239.05611157205922,6938977.5,nan,463156.8,53.38,-1,-0.0011168347690872337,0.9999997736754681,0.0,0.5999998642052808,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
272,239.067794,239.06744726040844,239.0673449613515,2394470.5,nan,544724.4,16.81,-1,0.4279089516164528,0.9673215108418141,0.0,0.5803929065050885,6.0,1.2,0.5,N2 O5,de-protonated,0,,C10 H12 O5 N2,10,12,5,,2,,,,
275,239.09286,239.09251316164668,239.0924970814435,8332658.0,nan,447849.8,64.59,-1,0.06725515596571834,0.499589798927121,0.8843699161556753,0.6535018458185428,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,,
276,239.129273,239.12892601817697,239.12888259082783,8182146.0,nan,438798.8,63.38,-1,0.1816064570295548,0.9964103057385145,0.9789928048138888,0.9894433053686642,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,,,
277,239.165666,239.165318874786,239.1652681002121,1282194.3,nan,496508.2,7.86,-1,0.21229911144892813,0.9918552914384,0.0,0.5951131748630399,3.0,1.7142857142857142,0.21428571428571427,O3,de-protonated,0,,C14 H24 O3,14,24,3,,,,,,
