Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
81,159.066286,159.06626601691138,159.06628233291582,1432814.8,nan,844539.3,10.33,-1,-0.10257362021951946,0.9980927364492096,0.0,0.5988556418695258,2.0,1.7142857142857142,0.5714285714285714,O4,de-protonated,0,,C7 H12 O4,7,12,4,,,,,
184,213.113511,213.11328986231098,213.11323252634983,1714928.5,nan,497544.3,11.76,-1,0.26903989238683473,0.9869521677823897,0.0,0.5921713006694338,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
188,215.092819,215.09259049566248,215.0924970814435,10466286.0,nan,475303.7,83.69,-1,0.4342978962450701,0.4831775650803349,0.9017481179022586,0.6506057862091044,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
196,217.072092,217.07185612914424,217.07176163653722,5983994.0,nan,498246.3,46.8,-1,0.4353058468158087,0.9662014503966179,0.0,0.5797208702379707,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
201,219.030242,219.0299988412422,219.02989682353152,2260746.3,nan,525818.8,16.15,-1,0.4657707105439434,0.9614007866547006,0.0,0.5768404719928204,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
204,219.087728,219.08748462728906,219.0874117010152,1297441.6,nan,628019.3,8.23,-1,0.33286382489245,0.9800965314547168,0.0,0.58805791887283,2.0,1.7777777777777777,0.6666666666666666,O6,de-protonated,0,,C9 H16 O6,9,16,6,,,,,
205,221.009507,221.00925647475373,221.0091613786252,2342960.0,nan,537225.7,16.71,-1,0.43028138709381136,0.9669642195046537,0.0,0.5801785317027922,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,
206,221.045854,221.04560333947634,221.0455468880095,3502399.0,nan,451032.3,26.19,-1,0.25538386829046406,0.988235499037911,0.0,0.5929412994227465,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
208,221.082292,221.0820412038603,221.0819323973938,10131790.0,nan,466319.7,80.37,-1,0.4921544936753173,0.47850100688150876,0.8843699161556753,0.6408485705911754,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,
211,223.025113,223.0248549730102,223.02481144310323,3491441.0,nan,455362.5,26.09,-1,0.1951796604750714,0.9931115292108603,0.0,0.5958669175265162,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
212,223.061566,223.06130783733832,223.0611969524875,3514496.3,nan,491551.2,26.28,-1,0.49710506501080287,0.9561519738669542,0.0,0.5736911843201725,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,
214,223.097896,223.09763770212422,223.0975824618718,1913999.3,nan,508420.5,13.2,-1,0.24760578666209923,0.9889372774201854,0.0,0.5933623664521113,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,
215,224.056789,224.0565271332872,224.0564459246805,1545760.1,nan,315788.0,10.11,-1,0.3624470894658637,0.9764453147173223,0.0,0.5858671888303933,6.0,1.1,0.5,N1 O5,de-protonated,0,,C10 H11 O5 N1,10,11,5,,1,,,
219,225.040797,225.0405314709764,225.04046150758123,4990398.0,nan,446296.8,38.07,-1,0.31089251547892915,0.9826151219196648,0.0,0.5895690731517989,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,
220,225.077187,225.076921335539,225.0768470169655,5177293.5,nan,464620.3,39.58,-1,0.330191996560869,0.9804116334312033,0.0,0.588246980058722,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
224,226.072396,226.07212663153996,226.0720959891585,1507955.4,nan,534836.7,9.8,-1,0.13554251941882947,0.9966720156958425,0.0,0.5980032094175055,5.0,1.3,0.5,N1 O5,de-protonated,0,,C10 H13 O5 N1,10,13,5,,1,,,
225,227.02005,227.01977710453258,227.0197260626749,1414407.5,nan,518884.4,9.04,-1,0.22483446074599767,0.990869609361455,0.0,0.594521765616873,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,,
227,227.056477,227.05620396895748,227.05611157205922,8870679.0,nan,476878.7,69.55,-1,0.4069342050017086,0.9703998495866744,0.0,0.5822399097520046,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,
228,227.092877,227.09260383348283,227.0924970814435,9122599.0,nan,473249.9,71.6,-1,0.470081753915935,0.9607119953841251,0.9866563543972268,0.9710897389893658,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,,
229,227.129233,227.128959698172,227.12888259082783,2855222.3,nan,485774.5,20.73,-1,0.339487181413358,0.9793049029520541,0.0,0.5875829417712324,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,
