Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
138,197.082003,197.08192035630748,197.0819323973938,1148578.8,nan,391496.9,7.38,-1,-0.061096855452647855,0.9993229129990474,0.0,0.5995937477994284,4.0,1.4,0.4,O4,de-protonated,0,,C10 H14 O4,10,14,4,,,,,,
146,202.970356,202.97023776684608,202.9702912024164,1741159.8,nan,642058.5,12.33,-1,-0.263267939390429,0.9875025401724172,0.0,0.5925015241034504,5.0,1.0,0.5,N4 S2 O2,de-protonated,0,,C4 H4 O2 S2 N4,4,4,2,2,4,,,,
226,247.061697,247.0613122768649,247.0611969524875,1598265.5,nan,431321.7,10.41,-1,0.46678466231224064,0.9612358515991218,0.0,0.5767415109594731,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,
243,251.020254,251.01984535117435,251.01972606267492,1926632.8,nan,446416.2,13.04,-1,0.47521563864703686,0.9598516485057739,0.0,0.5759109891034643,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,,
249,252.979272,252.97885151078444,252.97873062959468,3188800.0,nan,421168.5,23.04,-1,0.4778314345144854,0.959417560363762,0.0,0.5756505362182572,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,
263,257.140017,257.1395713630608,257.13944727487745,1625192.5,nan,494774.6,10.51,-1,0.48257155656956763,0.9586253780141667,0.0,0.5751752268085,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,,
270,259.155664,259.15520618040273,259.15509733935545,1301479.3,nan,462851.1,7.86,-1,0.4199842040398119,0.9685016032520541,0.0,0.5811009619512325,2.0,1.8461538461538463,0.38461538461538464,O5,de-protonated,0,,C13 H24 O5,13,24,5,,,,,,
274,260.956644,260.9561752952013,260.9562949082681,1229578.1,nan,565361.0,7.28,-1,-0.45836436639424205,0.9625955100050883,0.0,0.5775573060030529,6.0,1.0,0.42857142857142855,N2 S2 P1 O3,de-protonated,0,,C7 H7 O3 S2 N2 P1,7,7,3,2,2,,,1,
293,265.145146,265.1446519797132,265.1445326553058,3958111.8,nan,401721.1,28.71,-1,0.4500353306424661,0.9639179242330427,0.0,0.5783507545398255,5.0,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,,C15 H22 O4,15,22,4,,,,,,
300,266.994967,266.9944617993147,266.9943806940727,1890208.9,nan,455039.7,12.41,-1,0.30377134462873095,0.9833958482583648,0.0,0.5900375089550188,12.0,0.5333333333333333,0.06666666666666667,S2 O1,de-protonated,0,,C15 H8 O1 S2,15,8,1,2,,,,,
