Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P
40,131.003332,131.00336604365393,131.0033054084307,1092540.3,nan,926427.5,7.29,-1,0.4628526207506862,0.9618736147971239,0.0,0.5771241688782743,3.0,2.0,0.5,N4 S1 O1,de-protonated,0,,C2 H4 O1 S1 N4,2,4,1,1,4,,
192,207.999379,207.99915845296775,207.9991455225177,1323983.3,nan,468758.7,8.69,-1,0.06216588064436286,0.9992990198041977,0.0,0.5995794118825186,7.0,0.8888888888888888,0.1111111111111111,N1 S1 P1 O1,de-protonated,0,,C9 H8 O1 S1 N1 P1,9,8,1,1,1,,1
205,211.025142,211.02491144815437,211.0248114431032,1461192.6,nan,575439.1,9.78,-1,0.4739018624514992,0.9600688428163813,0.0,0.5760413056898287,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,
207,211.097911,211.09768020754063,211.0975824618718,2586081.5,nan,594008.1,19.19,-1,0.4630354724330155,0.9618440671686951,0.0,0.577106440301217,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,
208,211.134271,211.13404008731473,211.1339679712561,1368941.9,nan,483334.2,9.01,-1,0.34156540186816003,0.9790534317542058,0.0,0.5874320590525235,3.0,1.6666666666666667,0.25,O3,de-protonated,0,,C12 H20 O3,12,20,3,,,,
216,213.077183,213.076945662994,213.0768470169655,4916365.5,nan,497213.0,38.68,-1,0.4629598658224505,0.9618562860044408,0.0,0.5771137716026645,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,
217,213.113555,213.11331754272845,213.11323252634983,1500058.3,nan,579452.6,10.1,-1,0.3989258555738572,0.971536852295458,0.0,0.5829221113772748,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,
220,215.056456,215.05621211844414,215.05611157205922,2826567.3,nan,566974.1,21.07,-1,0.46753558491769937,0.9611134894534702,0.0,0.576668093672082,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,
222,215.129232,215.12898787780722,215.12888259082783,1534177.3,nan,484805.3,10.32,-1,0.489413500051473,0.9574693194924548,0.0,0.5744815916954729,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,
224,217.072023,217.07177245388658,217.07176163653722,1813275.6,nan,476522.7,12.64,-1,0.049833056503389137,0.9995495038988919,0.0,0.5997297023393351,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,
225,219.030242,219.02998497895263,219.02989682353152,2094824.1,nan,500520.5,14.97,-1,0.4024812246592037,0.9710346962293672,0.0,0.5826208177376203,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,
229,221.045865,221.04560131420993,221.0455468880095,3435478.5,nan,445512.6,25.96,-1,0.2462216551629988,0.9890599371714645,0.0,0.5934359623028787,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,
231,221.07897,221.07870620474685,221.0787790253267,1189603.0,nan,516072.4,7.39,-1,-0.3293874706848913,0.980506037418308,0.0,0.5883036224509848,1.0,2.25,0.125,N2 S2 O1,de-protonated,0,,C8 H18 O1 S2 N2,8,18,1,2,2,,
232,221.082284,221.08202019378896,221.0819323973938,12196836.0,nan,482506.2,98.42,-1,0.3971215295501372,0.4858950436198486,0.8843699161556753,0.6452849926341793,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,
237,223.025193,223.02492276947817,223.02481144310323,1835715.8,nan,409183.2,12.73,-1,0.49916587403104695,0.9557958385281519,0.0,0.573477503116891,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,
238,223.061561,223.06129064922587,223.0611969524875,3389649.5,nan,470319.4,25.58,-1,0.4200494736019103,0.9684919680814569,0.0,0.5810951808488741,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,
239,223.097916,223.0976455290165,223.0975824618718,1996767.5,nan,441845.7,14.06,-1,0.28268860641168464,0.9856045385786908,0.0,0.5913627231472145,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,
241,224.056811,224.05653735838962,224.0564459246805,1507918.9,nan,452022.3,9.95,-1,0.4080833681828302,0.9702349512319157,0.0,0.5821409707391494,6.0,1.1,0.5,N1 O5,de-protonated,0,,C10 H11 O5 N1,10,11,5,,1,,
242,225.040818,225.04054110472885,225.04046150758123,2689994.8,nan,526898.1,19.67,-1,0.35370149476554785,0.9775556164990492,0.0,0.5865333698994295,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,
243,225.077183,225.07690598448644,225.0768470169655,4690392.5,nan,435646.6,36.11,-1,0.26198839073902147,0.9876229734843055,0.0,0.5925737840905833,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,
244,225.1136,225.11332286407207,225.11323252634983,1369830.9,nan,612903.5,8.81,-1,0.40129903172553416,0.9712021333357478,0.0,0.5827212800014486,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,
245,226.072411,226.07213069372295,226.0720959891585,1167195.8,nan,496530.9,7.15,-1,0.15351104834115734,0.9957331741021943,0.0,0.5974399044613166,5.0,1.3,0.5,N1 O5,de-protonated,0,,C10 H13 O5 N1,10,13,5,,1,,
246,227.056449,227.05616543995967,227.05611157205922,4793565.5,nan,491750.4,36.95,-1,0.23724488222250278,0.9898391105576011,0.0,0.5939034663345606,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,
247,227.092871,227.0925873195288,227.0924970814435,5061355.5,nan,446999.1,39.15,-1,0.397362689062861,0.9717563034459928,0.0,0.5830537820675957,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,
248,227.129269,227.12898519917727,227.12888259082783,1968377.9,nan,540860.6,13.73,-1,0.4517626656117488,0.9636455171839013,0.0,0.5781873103103408,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,
249,228.051687,228.05140014916313,228.05136054425222,1207397.9,nan,527267.1,7.47,-1,0.17366662849724296,0.9945424367708973,0.0,0.5967254620625383,5.0,1.2222222222222223,0.6666666666666666,N1 O6,de-protonated,0,,C9 H11 O6 N1,9,11,6,,1,,
252,229.035624,229.03533389573386,229.03537612715292,1635052.6,nan,441968.1,10.91,-1,-0.1843881926573423,0.9938499147724608,0.0,0.5963099488634764,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,
253,229.050931,229.0506408451206,229.05063226843782,1213490.8,nan,411860.9,7.47,-1,0.03744448416851701,0.9997456250800377,0.0,0.5998473750480227,9.0,0.7692307692307693,0.3076923076923077,O4,de-protonated,0,,C13 H10 O4,13,10,4,,,,
254,229.072147,229.071856774969,229.07176163653722,7140347.0,nan,476962.8,55.87,-1,0.41532151806475787,0.9691862858079158,0.0,0.5815117714847494,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,
255,229.108548,229.10825765460757,229.10814714592152,3001865.8,nan,436113.3,22.07,-1,0.4823428910135237,0.9586637576636996,0.0,0.5751982545982197,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,
256,229.144919,229.1446285343453,229.14453265530582,2074392.3,nan,487305.0,14.5,-1,0.4184216762772405,0.9687318470010386,0.0,0.5812391082006232,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,
259,231.051352,231.05105523064395,231.0510261916309,1757717.4,nan,440853.5,11.91,-1,0.1256822508937506,0.9971379349757392,0.0,0.5982827609854435,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,
261,231.066658,231.066361180034,231.06628233291582,1319195.5,nan,524900.5,8.33,-1,0.3412316041046673,0.9790939214238202,0.0,0.5874563528542921,8.0,0.9230769230769231,0.3076923076923077,O4,de-protonated,0,,C13 H12 O4,13,12,4,,,,
262,231.08777,231.08747311022628,231.0874117010152,4480804.0,nan,470225.1,34.15,-1,0.2657401829847293,0.9872682283936082,0.0,0.5923609370361649,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,
263,231.124107,231.12380999007647,231.12379721039952,1469490.8,nan,434168.0,9.55,-1,0.055293643946255765,0.9994453949845103,0.0,0.5996672369907062,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,
264,232.094227,232.09392678233363,232.0938940625005,2104251.8,nan,443561.7,14.73,-1,0.1409767079271532,0.9964003048827338,0.0,0.5978401829296403,3.0,1.875,0.625,N3 O5,de-protonated,0,,C8 H15 O5 N3,8,15,5,,3,,
268,233.082289,233.08198551526485,233.0819323973938,1779534.6,nan,430513.8,12.08,-1,0.22789355865933641,0.9906206396468563,0.0,0.5943723837881137,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,
269,233.155027,233.15472327475356,233.15470341616242,5647980.5,nan,429488.2,43.67,-1,0.08517345287859374,0.9986845433794458,0.0,0.5992107260276675,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,
271,235.025158,235.02484809108634,235.02481144310323,2001261.6,nan,448310.5,13.79,-1,0.15593240085429386,0.9955978090369002,0.0,0.5973586854221401,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,
