Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,17O
202,221.045839,221.0455470969753,221.0455468880095,3242093.8,nan,438058.4,24.21,-1,0.0009453517152386367,0.9999998378411611,0.0,0.5999999027046966,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
204,221.082285,221.08199296057649,221.0819323973938,3000700.0,nan,449140.6,22.22,-1,0.2739399914539193,0.986475809516353,0.0,0.5918854857098118,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,
206,223.02518,223.0248806893097,223.02481144310323,1957494.0,nan,539208.8,13.64,-1,0.3104865598441889,0.9826600980833754,0.0,0.5895960588500252,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
208,223.061602,223.0613025530007,223.0611969524875,2414980.3,nan,508586.7,17.4,-1,0.4734149849325743,0.9601491934600014,0.0,0.5760895160760008,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,
209,225.04078,225.04047314594516,225.04046150758123,3191960.3,nan,523478.1,23.63,-1,0.0517167617392487,0.999514810831915,0.0,0.599708886499149,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,
210,225.07717,225.0768630097559,225.0768470169655,4502695.0,nan,488469.9,34.34,-1,0.07105480020296112,0.9990843241483036,0.0,0.5994505944889822,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
211,225.113635,225.11332787328595,225.11323252634983,1449141.5,nan,543623.7,9.39,-1,0.4235510060898647,0.967973014577807,0.0,0.5807838087466842,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,,
212,227.020078,227.0197637384405,227.0197260626749,1211191.4,nan,565501.6,7.44,-1,0.16595811414603662,0.9950149895385804,0.0,0.5970089937231482,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,,
213,227.056467,227.056152602255,227.05611157205922,4544454.0,nan,480897.4,34.67,-1,0.18070509307238647,0.9940924333004375,0.0,0.5964554599802625,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,
215,227.092869,227.09255446602083,227.0924970814435,7390165.0,nan,481344.5,57.92,-1,0.252692528679851,0.9884807245670402,0.0,0.5930884347402241,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,,
216,227.129238,227.12892332991018,227.12888259082783,3094499.8,nan,499495.9,22.83,-1,0.17936548573846126,0.9941794424161892,0.0,0.5965076654497135,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,
217,229.035764,229.03544219475407,229.03537612715292,1407856.3,nan,385811.0,8.98,-1,0.2884602469305212,0.9850151859459056,0.0,0.5910091115675433,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,,
219,229.072147,229.07182505859103,229.07176163653722,7401215.0,nan,471497.3,57.62,-1,0.27686543884787546,0.986187428089131,0.0,0.5917124568534785,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,,
221,229.108524,229.10820192245043,229.10814714592152,11687694.0,nan,471748.5,92.4,-1,0.23908590591428325,0.4948408104720771,0.8929744756128384,0.6540942765283817,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,,
223,229.144875,229.14455278640716,229.14453265530582,14032669.0,nan,462001.5,111.43,-1,0.08785329112482551,0.9952807497190228,0.9806629357687432,0.989433624138911,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,
224,229.181235,229.18091265033019,229.1809181646901,1184556.3,nan,399880.6,7.17,-1,-0.024061165112936513,0.9998949576753746,0.0,0.5999369746052248,1.0,2.0,0.23076923076923078,O3,de-protonated,0,,C13 H26 O3,13,26,3,,,,,
225,230.148262,230.14793603124048,230.1478874903781,1495228.1,nan,603128.9,9.69,-1,0.2109116138121521,0.991960976644074,0.9806629357687432,0.9874417602939417,2.0,2.0,0.36363636363636365,13C1 O4,de-protonated,1,223,C11 H22 O4 13C1,11,22,4,,,1,,
226,231.030293,231.02996373024754,231.02989682353152,1189034.9,nan,444105.1,7.2,-1,0.28960198203235427,0.984897232482712,0.0,0.5909383394896272,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,,
227,231.051407,231.0510776512286,231.0510261916309,1513011.8,nan,529416.7,9.83,-1,0.22271962409202622,0.9910397977729897,0.0,0.5946238786637937,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,,
229,231.087779,231.08744951510673,231.0874117010152,9250371.0,nan,462717.6,72.61,-1,0.1636354452837085,0.9951532123204329,0.0,0.5970919273922597,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,,
230,231.124186,231.12385637885384,231.12379721039952,5302866.0,nan,456191.2,40.58,-1,0.25600329798238186,0.9881786996518321,0.0,0.5929072197910993,2.0,1.8181818181818181,0.45454545454545453,O5,de-protonated,0,,C11 H20 O5,11,20,5,,,,,
232,232.044119,232.043785936013,232.0437732403794,2666451.0,nan,529832.7,19.19,-1,0.054712235579098385,0.9994569937720876,0.0,0.5996741962632526,8.0,0.9166666666666666,0.16666666666666666,N1 S1 O2,de-protonated,0,,C12 H11 O2 S1 N1,12,11,2,1,1,,,
233,233.045899,233.0455621868605,233.0455468880095,2292088.5,nan,481559.7,16.14,-1,0.0656474719255904,0.9992183361110024,0.0,0.5995310016666014,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,,
234,233.067001,233.06666410788648,233.0666762561089,1549697.3,nan,537789.6,10.12,-1,-0.05212337782304014,0.9995071532576936,0.0,0.5997042919546162,3.0,1.5555555555555556,0.7777777777777778,O7,de-protonated,0,,C9 H14 O7,9,14,7,,,,,
235,233.082317,233.08198005056647,233.0819323973938,1513863.8,nan,479420.5,9.83,-1,0.20444816192960147,0.9924443059790623,0.0,0.5954665835874373,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,,
236,233.103409,233.10307197162987,233.1030617654932,1331344.6,nan,572327.4,8.35,-1,0.04378379497631723,0.9996522196015222,0.0,0.5997913317609133,2.0,1.8,0.6,O6,de-protonated,0,,C10 H18 O6,10,18,6,,,,,
237,233.155054,233.15471677834896,233.15470341616242,4690342.5,nan,434797.6,35.6,-1,0.05731038808196015,0.9994042128648422,0.0,0.5996425277189052,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,
239,235.025178,235.02483377942698,235.02481144310323,3082432.0,nan,488091.0,22.4,-1,0.09503815199433656,0.9983624522891501,0.0,0.59901747137349,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,
241,235.061594,235.06124964314043,235.0611969524875,4481743.5,nan,477291.1,33.67,-1,0.22415717100399746,0.9909242851510179,0.0,0.5945545710906107,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,,
243,235.098,235.09765550689133,235.0975824618718,1606879.1,nan,529801.6,10.5,-1,0.3107008534681969,0.9826363633803793,0.0,0.5895818180282275,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,,
245,235.134352,235.13400737084427,235.1339679712561,1176302.6,nan,459278.2,7.03,-1,0.1675622986370084,0.9949183979955322,0.0,0.5969510387973193,5.0,1.4285714285714286,0.21428571428571427,O3,de-protonated,0,,C14 H20 O3,14,20,3,,,,,
248,237.040847,237.0404952358042,237.04046150758123,4963360.5,nan,479586.5,37.55,-1,0.14228888502468373,0.9963331064236913,0.0,0.5977998638542148,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,
251,237.077247,237.0768950995775,237.0768470169655,5322800.0,nan,464212.4,40.44,-1,0.2028144570676568,0.9925641273652552,0.0,0.5955384764191531,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,,
253,237.113603,237.11325096351553,237.11323252634983,2476351.8,nan,418351.6,17.5,-1,0.07775679786568522,0.9989035410895271,0.0,0.5993421246537162,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,
254,238.036168,238.03581251082446,238.03571047977422,1201358.4,nan,554734.7,7.23,-1,0.4286375772232012,0.9672119751960041,0.0,0.5803271851176024,7.0,0.9,0.6,N1 O6,de-protonated,0,,C10 H9 O6 N1,10,9,6,,1,,,
256,238.072392,238.07203637525646,238.0720959891585,1303390.0,nan,444024.5,8.05,-1,-0.25040272691809146,0.9886873651082114,0.0,0.5932124190649268,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,,
258,239.020064,239.01970482860267,239.01972606267492,4057977.5,nan,409546.0,30.24,-1,-0.08883815825429374,0.9985689922156158,0.0,0.5991413953293695,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,
259,239.056461,239.05610169238724,239.05611157205922,7186313.5,nan,432458.2,55.45,-1,-0.041327836855234314,0.9996901354582161,0.0,0.5998140812749296,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,
262,239.092863,239.09250355615308,239.0924970814435,8226713.0,nan,450776.5,63.84,-1,0.02708035449956521,0.9850793278201402,0.9656678481436609,0.9773147359495484,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,,
263,239.129265,239.12890541991894,239.12888259082783,10557353.0,nan,435314.5,82.62,-1,0.09546772795004141,0.9990239352974345,0.9971994995094867,0.9982941609822554,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,,
264,239.16562,239.16526028386068,239.1652681002121,1395384.8,nan,468029.5,8.79,-1,-0.03268179986803694,0.999806213429462,0.0,0.5998837280576772,3.0,1.7142857142857142,0.21428571428571427,O3,de-protonated,0,,C14 H24 O3,14,24,3,,,,,
266,240.096313,240.09594980075065,240.09585191651578,1451342.9,nan,449835.9,9.17,-1,0.40768815487742244,0.9702917113832799,0.9656678481436609,0.9684421660874323,5.0,1.4545454545454546,0.45454545454545453,13C1 O5,de-protonated,1,262,C11 H16 O5 13C1,11,16,5,,,1,,
267,240.132591,240.13222766498055,240.13223742590012,1534046.8,nan,526542.6,9.83,-1,-0.04064810153087874,0.9997002430493798,0.9971994995094867,0.9986999456334226,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,263,C12 H20 O4 13C1,12,20,4,,,1,,
269,241.035798,241.0354312847366,241.03537612715292,4187370.5,nan,451816.2,31.05,-1,0.22883605126459752,0.9905432680858001,0.0,0.59432596085148,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,,
271,241.072187,241.07182014855113,241.07176163653722,8521467.0,nan,462242.4,65.73,-1,0.24271616679869867,0.9893675795328919,0.0,0.5936205477197352,5.0,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,,C11 H14 O6,11,14,6,,,,,
272,241.108566,241.10819901240305,241.10814714592152,6924042.5,nan,467181.1,52.95,-1,0.21511708393682086,0.991638549771005,0.0,0.5949831298626029,4.0,1.5,0.4166666666666667,O5,de-protonated,0,,C12 H18 O5,12,18,5,,,,,
274,241.14495,241.14458287623626,241.14453265530582,3293978.5,nan,518497.6,23.91,-1,0.2082607052291286,0.992160999463742,0.0,0.5952965996782452,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,,
277,242.067368,242.06699742409532,242.06701060873021,1694128.5,nan,522568.7,11.1,-1,-0.05446688031472654,0.9994618517322484,0.0,0.5996771110393491,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,,
279,242.140224,242.13985315143242,242.13978162749882,3705552.8,nan,470934.5,27.19,-1,0.29538282853873676,0.9842930786473206,0.0,0.5905758471883924,3.0,1.75,0.3333333333333333,N1 O4,de-protonated,0,,C12 H21 O4 N1,12,21,4,,1,,,
280,242.176561,242.1761900154415,242.1761671368831,3355872.8,nan,475980.7,24.4,-1,0.0944707263386066,0.9983819321043986,0.0,0.5990291592626391,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,,
281,243.051444,243.0510697411999,243.0510261916309,3541091.5,nan,462428.1,25.88,-1,0.17917870861216875,0.9941915229918391,0.0,0.5965149137951035,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,,
282,243.087863,243.08748860490212,243.0874117010152,8553076.0,nan,436357.7,65.97,-1,0.31636309905347343,0.9820035038747107,0.0,0.5892021023248264,4.0,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,,C11 H16 O6,11,16,6,,,,,
283,243.124206,243.12383146888877,243.12379721039952,7945859.5,nan,440549.1,61.12,-1,0.1409096503256443,0.9964037223982845,0.0,0.5978422334389707,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,,
285,243.16055,243.1601753328717,243.16018271978382,13983380.0,nan,440386.0,109.42,-1,-0.03037879001506418,0.992298532827906,0.9928392529457162,0.9925148208750301,2.0,1.8461538461538463,0.3076923076923077,O4,de-protonated,0,,C13 H24 O4,13,24,4,,,,,
287,244.0831,244.08272188023676,244.0826606732082,1218861.3,nan,520725.5,7.29,-1,0.2507635256943855,0.9886549272207527,0.0,0.5931929563324516,4.0,1.5,0.6,N1 O6,de-protonated,0,,C10 H15 O6 N1,10,15,6,,1,,,
290,244.163987,244.1636085775179,244.1635375548561,1851217.3,nan,449870.0,12.35,-1,0.2908815234933873,0.9847645053455377,0.9928392529457162,0.987994404385609,2.0,2.0,0.3333333333333333,13C1 O4,de-protonated,1,285,C12 H24 O4 13C1,12,24,4,,,1,,
292,245.045916,245.0455342769067,245.0455468880095,1849562.3,nan,451811.1,12.34,-1,-0.05146432154423557,0.9995195347534855,0.0,0.5997117208520913,9.0,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,,C13 H10 O5,13,10,5,,,,,
293,245.049372,245.04899026397266,245.0489181913795,1700827.8,nan,490660.2,11.15,-1,0.29411512479925844,0.984426556059361,0.0,0.5906559336356166,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,,
294,245.067064,245.06668219776049,245.0666762561089,3845091.8,nan,473499.2,28.3,-1,0.02424504086154708,0.9998933461570833,0.0,0.5999360076942499,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,
296,245.103453,245.103071061575,245.1030617654932,14954996.0,nan,435177.2,116.31,-1,0.037927236536695205,0.9996784880417623,0.9846950304030692,0.9936851049862852,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,
297,245.139853,245.13947092534832,245.1394472748775,5463556.0,nan,428185.7,40.94,-1,0.09647762149807916,0.9983125134753169,0.0,0.5989875080851901,2.0,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H22 O5,12,22,5,,,,,
299,246.106791,246.1064053065917,246.1064166005655,1510196.6,nan,381796.0,9.54,-1,-0.0458906108204489,0.9996179514717928,0.9846950304030692,0.9936487830443033,3.0,1.8,0.6,13C1 O6,de-protonated,1,296,C10 H18 O6 13C1,10,18,6,,,1,,
300,247.025235,247.02484586932346,247.02481144310323,3751249.0,nan,443625.1,27.34,-1,0.1393634105968683,0.9964820769858992,0.0,0.5978892461915395,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,,
301,247.061537,247.0611477334635,247.0611969524875,2906465.3,nan,410283.8,20.63,-1,-0.19921794518760166,0.9928245699107607,0.0,0.5956947419464564,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,
303,247.082702,247.08231265425374,247.0823263205869,3691370.8,nan,439369.2,26.86,-1,-0.05531084867038596,0.9994450498937704,0.0,0.5996670299362622,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,
304,247.098019,247.09762959692998,247.0975824618718,1858929.6,nan,457590.4,12.31,-1,0.19075483336605273,0.9934193011645138,0.0,0.5960515806987082,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,
306,247.119092,247.11870251806448,247.1187118299712,3389819.0,nan,470153.0,24.47,-1,-0.03768191673582712,0.9997423893259406,0.0,0.5998454335955643,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,
307,247.134382,247.13399246084177,247.1339679712561,1332354.0,nan,459323.5,8.13,-1,0.09909437321146528,0.9982198156892714,0.0,0.5989318894135628,6.0,1.3333333333333333,0.2,O3,de-protonated,0,,C15 H20 O3,15,20,3,,,,,
308,248.114299,248.11390579351138,248.1139608021642,1540923.5,nan,471165.0,9.78,-1,-0.22170720520645892,0.9911207116774482,0.0,0.5946724270064689,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,,
309,249.004484,249.00408746200216,249.0040759981969,1635021.8,nan,392460.0,10.53,-1,0.04603862494664223,0.9996154834774821,0.0,0.5997692900864893,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,,
310,249.040853,249.0404563258915,249.04046150758123,5009630.0,nan,428345.6,37.32,-1,-0.02080661786506504,0.9999214511641272,0.0,0.5999528706984764,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,
312,249.077262,249.07686518963115,249.0768470169655,4881134.5,nan,393322.8,36.3,-1,0.07296007583802172,0.9990345836272281,0.0,0.5994207501763368,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,,
315,249.11364,249.11324305348685,249.11323252634983,2602751.0,nan,501155.7,18.21,-1,0.042258441733080944,0.9996760258002926,0.0,0.5998056154801755,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,
317,249.150007,249.14960991738366,249.1496180357341,2605839.5,nan,491614.7,18.23,-1,-0.032584237995478264,0.9998073685765468,0.0,0.5998844211459281,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,
318,250.072453,250.07205246513794,250.0720959891585,1324977.9,nan,457633.3,8.06,-1,-0.17404589017652133,0.9945186392760288,0.0,0.5967111835656173,7.0,1.0833333333333333,0.4166666666666667,N1 O5,de-protonated,0,,C12 H13 O5 N1,12,13,5,,1,,,
319,250.145359,250.14495819228793,250.1448670079271,1555666.9,nan,444490.8,9.89,-1,0.36452621201919994,0.9761775577669426,0.0,0.5857065346601655,5.0,1.5,0.21428571428571427,N1 O3,de-protonated,0,,C14 H21 O3 N1,14,21,3,,1,,,
321,251.020155,251.01975091837187,251.01972606267492,4738145.0,nan,439122.3,35.16,-1,0.09901889918937257,0.9982225239574722,0.0,0.5989335143744833,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,
325,251.056545,251.05614078218264,251.05611157205922,6754417.5,nan,460624.2,50.77,-1,0.11634898362864468,0.997546727733561,0.0,0.5985280366401365,7.0,1.0,0.5,O6,de-protonated,0,,C12 H12 O6,12,12,6,,,,,
326,251.059879,251.0594747697052,251.0594828754292,1766514.9,nan,450252.3,11.47,-1,-0.03228606993069121,0.9998108775332507,0.0,0.5998865265199504,2.0,1.7777777777777777,0.6666666666666666,S1 O6,de-protonated,0,,C9 H16 O6 S1,9,16,6,1,,,,
330,251.092858,251.0924536462816,251.0924970814435,6895746.0,nan,425795.1,51.88,-1,-0.17298470644906744,0.9945850961048814,0.0,0.5967510576629288,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,
333,251.129264,251.12885951003247,251.12888259082783,3061394.5,nan,437477.3,21.67,-1,-0.09190816731389752,0.9984684567773591,0.0,0.5990810740664154,5.0,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,,C14 H20 O4,14,20,4,,,,,
335,252.051799,252.05139105745366,252.05136054425222,1523639.3,nan,380759.9,9.56,-1,0.12105945935644316,0.9973443307923019,0.0,0.5984065984753811,7.0,1.0,0.5454545454545454,N1 O6,de-protonated,0,,C11 H11 O6 N1,11,11,6,,1,,,
336,252.979059,252.9786475871916,252.97873062959468,2276319.3,nan,444764.6,15.48,-1,-0.32825843844654845,0.9806381462409263,0.0,0.5883828877445557,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,
337,253.035783,253.03537137490255,253.03537612715292,5083129.5,nan,419217.0,37.6,-1,-0.01878097218994639,0.9999360005753405,0.0,0.5999616003452043,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,
339,253.072219,253.07180723854114,253.07176163653722,8391690.0,nan,423113.2,63.66,-1,0.18019396406555296,0.9963207328119759,0.9631221337682172,0.9830412931944724,6.0,1.1666666666666667,0.5,O6,de-protonated,0,,C12 H14 O6,12,14,6,,,,,
342,253.108562,253.10815010252782,253.10814714592152,6276122.5,nan,417957.0,46.99,-1,0.011681197654997007,0.9999752415645414,0.0,0.5999851449387248,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,
343,253.144912,253.14449996648827,253.14453265530582,7844907.5,nan,410452.4,59.35,-1,-0.12913104309283005,0.9821595767666178,0.9814050490065522,0.9818577656625916,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,
344,254.067432,254.0670165139656,254.06701060873021,1701330.4,nan,486974.2,10.95,-1,0.023242826249671618,0.9999019809668894,0.0,0.5999411885801337,6.0,1.1818181818181819,0.5454545454545454,N1 O6,de-protonated,0,,C11 H13 O6 N1,11,13,6,,1,,,
345,254.075509,254.0750934837375,254.07511647160948,1510102.0,nan,409075.1,9.44,-1,-0.09047667591942113,0.9985157583903385,0.9631221337682172,0.98435830854149,6.0,1.2727272727272727,0.5454545454545454,13C1 O6,de-protonated,1,339,C11 H14 O6 13C1,11,14,6,,,1,,
346,254.148412,254.1479962108987,254.1478874903781,1394679.5,nan,443696.3,8.53,-1,0.4277844748578482,0.9673402062665816,0.9814050490065522,0.9729661433625698,4.0,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,343,C13 H22 O4 13C1,13,22,4,,,1,,
347,255.015157,255.01473796711343,255.0146406822466,1422470.0,nan,500441.9,8.75,-1,0.3814873787842418,0.9739389054227088,0.0,0.5843633432536253,7.0,0.8,0.8,O8,de-protonated,0,,C10 H8 O8,10,8,8,,,,,
348,255.05144,255.05102083132468,255.05102619163094,5540758.5,nan,400560.6,41.19,-1,-0.021016603387646944,0.9999198577590364,0.0,0.5999519146554217,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,
350,255.087843,255.08742369508676,255.0874117010152,10836903.0,nan,407117.2,82.92,-1,0.04701945682930973,0.9995048365905462,0.9915064130059613,0.9963054671567123,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,,
351,255.124245,255.12382555885262,255.1237972103995,5478328.0,nan,393755.6,40.7,-1,0.1111164596874811,0.9977621847418408,0.0,0.5986573108451044,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,
