Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,18O
73,149.09731,149.09719680811972,149.0971885386787,1070985.3,nan,635624.3,7.09,-1,0.05546342695209034,0.9994419848003059,0.0,0.5996651908801836,4.0,1.4,0.1,O1,de-protonated,0,,C10 H14 O1,10,14,1,,,,,
173,223.098141,223.09761292462164,223.0975824618718,1159015.1,nan,491972.2,7.16,-1,0.13654450889877173,0.9966227134900576,0.0,0.5979736280940345,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,
189,231.051692,231.0511193332702,231.0510261916309,1234962.3,nan,511903.1,7.68,-1,0.40312151316761535,0.9709438169460393,0.0,0.5825662901676235,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,,
197,233.155345,233.1547605392011,233.15470341616242,9463619.0,nan,484238.6,75.26,-1,0.2450005848040227,0.9841926965222147,0.9766498616488192,0.9811755625728565,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,,
199,234.158728,234.1581379137636,234.1580582512347,1854156.1,nan,462043.6,12.68,-1,0.3402083596219442,0.9792178046958985,0.9766498616488192,0.9781906274770668,5.0,1.5714285714285714,0.14285714285714285,13C1 O2,de-protonated,1,197,C14 H22 O2 13C1,14,22,2,,,1,,
200,235.025516,235.024921054142,235.02481144310323,1630241.6,nan,526548.9,10.84,-1,0.4663807114378815,0.9613016000930497,0.0,0.5767809600558298,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,,
201,235.061883,235.06128785025146,235.0611969524875,1384624.0,nan,407752.7,8.84,-1,0.386698294454626,0.9732317610656391,0.0,0.5839390566393835,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,,
206,237.041143,237.0405367535881,237.04046150758123,1471298.0,nan,588337.9,9.54,-1,0.3174395054494495,0.9818819495893042,0.0,0.5891291697535825,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,,
207,237.077514,237.07690754967513,237.0768470169655,3019600.5,nan,486203.5,22.18,-1,0.25532948656482546,0.988240479224013,0.0,0.5929442875344078,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,,
208,237.113931,237.11332434550428,237.11323252634983,1750111.1,nan,485091.4,11.82,-1,0.38723758041784695,0.9731580593238386,0.0,0.5838948355943031,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,
211,239.020373,239.0197556570929,239.01972606267492,1974876.4,nan,505130.7,13.64,-1,0.12381579741814153,0.9972221930903501,0.0,0.59833331585421,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,
213,239.056728,239.05611045326964,239.05611157205922,3742315.0,nan,466083.3,28.07,-1,-0.004680029204380437,0.9999960257965904,0.0,0.5999976154779543,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,
