Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P
201,209.009511,209.0092600431885,209.0091613786252,1237277.0,nan,683366.2,7.95,-1,0.47205855784278894,0.9603726478629176,0.0,0.5762235887177506,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,0,,C9 H6 O6,9,6,6,,,,
205,210.041146,210.04089164960754,210.0407958602025,2280821.0,nan,604909.7,16.73,-1,0.456051428699828,0.9629649880598335,0.0,0.5777789928359001,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,
212,211.061551,211.06129329296786,211.0611969524875,3602893.3,nan,509252.0,27.68,-1,0.45645756655078745,0.9629002349927439,0.0,0.5777401409956463,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,
213,211.097915,211.09765717334784,211.0975824618718,3185625.8,nan,560142.3,24.19,-1,0.35391914563989324,0.9775282984208672,0.0,0.5865169790525203,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,
217,212.056781,212.05652001914174,212.0564459246805,1392928.6,nan,625190.0,9.2,-1,0.3494091439531626,0.9780910839786442,0.0,0.5868546503871865,5.0,1.2222222222222223,0.5555555555555556,N1 O5,de-protonated,0,,C9 H11 O5 N1,9,11,5,,1,,
221,213.015664,213.01539986487973,213.01530938748922,1864299.0,nan,513477.0,13.14,-1,0.42474595258327213,0.9677949926464428,0.0,0.5806769955878657,6.0,0.8571428571428571,0.8571428571428571,N2 O6,de-protonated,0,,C7 H6 O6 N2,7,6,6,,2,,
223,213.077187,213.0769226624988,213.0768470169655,4777088.0,nan,531744.2,37.5,-1,0.3550152648925908,0.9773904770985715,0.0,0.5864342862591428,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,
224,213.113506,213.1132415430268,213.11323252634983,1503180.9,nan,307232.5,10.12,-1,0.042309324711608934,0.9996752452689955,0.0,0.5998051471613973,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,
229,215.002306,215.0020353297869,215.0019679979455,1187361.5,nan,399334.8,7.43,-1,0.3131684887354777,0.9823619150349835,0.0,0.5894171490209901,5.0,1.0,0.625,S1 O5,de-protonated,0,,C8 H8 O5 S1,8,8,5,1,,,
231,215.092826,215.09255503201982,215.0924970814435,2944833.5,nan,560085.9,22.04,-1,0.26942165396829887,0.986915355838679,0.0,0.5921492135032074,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,
232,215.129204,215.12893291235375,215.12888259082783,1141838.3,nan,483587.1,7.05,-1,0.23391338862840022,0.9901210696393331,0.0,0.5940726417835999,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,
234,217.051001,217.05072359056967,217.05063226843782,1339131.8,nan,608141.3,8.68,-1,0.42074114641745936,0.9683897764098495,0.0,0.5810338658459097,8.0,0.8333333333333334,0.3333333333333333,O4,de-protonated,0,,C12 H10 O4,12,10,4,,,,
235,217.072086,217.07180852121022,217.07176163653722,1992451.3,nan,558664.4,14.12,-1,0.21598697427902688,0.9915710753643413,0.0,0.5949426452186047,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,
236,217.108503,217.10822540141587,217.10814714592152,1688976.4,nan,406247.7,11.59,-1,0.36044476162173494,0.9767018028660315,0.0,0.5860210817196189,2.0,1.8,0.5,O5,de-protonated,0,,C10 H18 O5,10,18,5,,,,
237,219.03024,219.02995607982913,219.02989682353152,1145162.4,nan,420319.2,7.07,-1,0.27053976866815854,0.9868072475389608,0.0,0.5920843485233764,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,
241,221.045884,221.04559344933375,221.0455468880095,2394035.0,nan,575509.9,17.33,-1,0.21064131304729022,0.9919814860126054,0.0,0.5951888916075632,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,
242,221.0823,221.0820093295427,221.0819323973938,7182272.5,nan,466037.2,56.89,-1,0.34798026257414355,0.9782679497995622,0.0,0.5869607698797373,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,
244,222.041116,222.04082217550106,222.0407958602025,1155495.4,nan,362972.0,7.1,-1,0.1185156018442407,0.9974546261806363,0.0,0.5984727757083818,7.0,0.9,0.5,N1 O5,de-protonated,0,,C10 H9 O5 N1,10,9,5,,1,,
245,222.077547,222.0772530556607,222.0771813695868,1622837.1,nan,487694.6,10.96,-1,0.3227980175109759,0.9812709185479412,0.0,0.5887625511287647,6.0,1.1818181818181819,0.36363636363636365,N1 O4,de-protonated,0,,C11 H13 O4 N1,11,13,4,,1,,
247,223.025171,223.02487393843532,223.02481144310323,1529242.6,nan,571065.9,10.18,-1,0.280216948435636,0.9858533872070143,0.0,0.5915120323242086,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,
248,223.061581,223.06128381866398,223.0611969524875,1847464.4,nan,593654.3,12.81,-1,0.3894275546841728,0.9728577678380441,0.0,0.5837146607028264,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,
249,223.097949,223.09765169903085,223.0975824618718,1421750.1,nan,514048.9,9.3,-1,0.3103447302069323,0.982675798139631,0.0,0.5896054788837786,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,
250,224.056788,224.05648754491358,224.0564459246805,1989154.8,nan,548690.5,13.89,-1,0.18575780270497894,0.9937584982603905,0.0,0.5962550989562343,6.0,1.1,0.5,N1 O5,de-protonated,0,,C10 H11 O5 N1,10,11,5,,1,,
252,225.04083,225.0405263078906,225.04046150758123,1644187.8,nan,567096.4,11.06,-1,0.287949593269018,0.9850677956898946,0.0,0.5910406774139367,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,
253,225.077203,225.07689918824096,225.0768470169655,3111337.8,nan,480948.9,23.1,-1,0.23179316818966572,0.9902984781316492,0.0,0.5941790868789895,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,
254,226.036009,226.03570203423226,226.03571047977422,1320731.9,nan,567246.5,8.4,-1,-0.03736375083124421,0.9997467206645698,0.0,0.5998480323987418,6.0,1.0,0.6666666666666666,N1 O6,de-protonated,0,,C9 H9 O6 N1,9,9,6,,1,,
255,227.02006,227.01974979717966,227.0197260626749,1300378.5,nan,569685.7,8.23,-1,0.1045482045844929,0.9980186719370242,0.0,0.5988112031622145,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,
256,227.056465,227.0561546774248,227.05611157205922,4147880.8,nan,463760.2,31.6,-1,0.18984455104393222,0.9934817528642292,0.0,0.5960890517185375,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,
257,227.092892,227.09258155759755,227.0924970814435,4550839.0,nan,495550.9,34.91,-1,0.3719900707570046,0.9752043359603004,0.0,0.5851226015761802,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,
258,227.129236,227.12892543804332,227.12888259082783,1656005.1,nan,450115.0,11.15,-1,0.1886471460950706,0.9935634541677912,0.0,0.5961380725006747,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,
259,228.088132,228.08781828373856,228.0877460536365,1368764.8,nan,475384.3,8.79,-1,0.31667681983251184,0.9819681177158754,0.0,0.5891808706295253,4.0,1.5,0.5,N1 O5,de-protonated,0,,C10 H15 O5 N1,10,15,5,,1,,
260,228.160906,228.16059204434725,228.1605170724051,1321305.4,nan,629000.1,8.4,-1,0.3285929709350066,0.9805990478044467,0.0,0.588359428682668,2.0,1.9166666666666667,0.25,N1 O3,de-protonated,0,,C12 H23 O3 N1,12,23,3,,1,,
261,229.035764,229.03544716648688,229.03537612715292,1556658.5,nan,468439.2,10.26,-1,0.3101675171821693,0.9826954052871919,0.0,0.5896172431723151,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,
262,229.07215,229.0718330467945,229.07176163653722,5830593.0,nan,480382.3,45.11,-1,0.31173749556481123,0.9825213240302224,0.0,0.5895127944181334,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,
263,229.108538,229.10822092709557,229.10814714592152,3118543.3,nan,506340.9,22.99,-1,0.3220364485995734,0.9813583604417793,0.0,0.5888150162650675,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,
264,229.144878,229.1445608075545,229.14453265530582,1514461.8,nan,444961.2,9.91,-1,0.12285804231267747,0.9972649427480735,0.0,0.598358965648844,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,
269,231.087789,231.08746541631555,231.0874117010152,3974884.0,nan,474331.4,29.97,-1,0.23244580889919245,0.990244037423856,0.0,0.5941464224543136,3.0,1.6,0.6,O6,de-protonated,0,,C10 H16 O6,10,16,6,,,,
271,232.094222,232.09389510563702,232.0938940625005,2716025.0,nan,429937.4,19.7,-1,0.004494459068664052,0.999996334713801,0.0,0.5999978008282806,3.0,1.875,0.625,N3 O5,de-protonated,0,,C8 H15 O5 N3,8,15,5,,3,,
275,233.045765,233.04543497552004,233.0455468880095,1211130.1,nan,458458.6,7.43,-1,-0.4802172406522005,0.9590197334497528,0.0,0.5754118400698517,8.0,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,,C12 H10 O5,12,10,5,,,,
277,233.08231,233.08197985530464,233.0819323973938,1529352.9,nan,424296.3,10.02,-1,0.2036104228935443,0.9925058668440697,0.0,0.5955035201064418,7.0,1.0769230769230769,0.3076923076923077,O4,de-protonated,0,,C13 H14 O4,13,14,4,,,,
278,233.155035,233.1547046160745,233.15470341616242,2720806.5,nan,476093.5,19.74,-1,0.005146420208013529,0.99999519422679,0.0,0.5999971165360739,5.0,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,,C15 H22 O2,15,22,2,,,,
282,235.025191,235.02485446416438,235.02481144310323,2037282.5,nan,524375.5,14.06,-1,0.18304901887316022,0.9939386536838158,0.0,0.5963631922102894,8.0,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,,C11 H8 O6,11,8,6,,,,
283,235.061558,235.0612213445345,235.0611969524875,2645809.5,nan,470420.1,18.99,-1,0.10376892187049387,0.9980480700131544,0.0,0.5988288420078927,7.0,1.0,0.4166666666666667,O5,de-protonated,0,,C12 H12 O5,12,12,5,,,,
285,235.097957,235.09762022479939,235.0975824618718,2058816.4,nan,462787.1,14.23,-1,0.16062660951518992,0.9953294005264298,0.0,0.5971976403158579,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,
286,236.056791,236.05645107069853,236.0564459246805,1877195.5,nan,512708.6,12.76,-1,0.021799947066759934,0.999913772462888,0.0,0.5999482634777328,7.0,1.0,0.45454545454545453,N1 O5,de-protonated,0,,C11 H11 O5 N1,11,11,5,,1,,
289,237.040859,237.04051583359004,237.04046150758123,3137635.3,nan,482554.6,22.96,-1,0.2291845386329131,0.9905145805640208,0.0,0.5943087483384124,7.0,0.9090909090909091,0.5454545454545454,O6,de-protonated,0,,C11 H10 O6,11,10,6,,,,
291,237.077224,237.07688071396674,237.0768470169655,3840626.3,nan,503478.2,28.65,-1,0.14213535259417565,0.9963410009638451,0.0,0.5978046005783071,6.0,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H14 O5,12,14,5,,,,
293,237.11365,237.11330659414278,237.11323252634983,1941377.4,nan,541154.0,13.27,-1,0.31237308927139373,0.9824506074386737,0.0,0.5894703644632042,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,
294,238.036114,238.0357675596817,238.03571047977422,2018817.8,nan,479382.6,13.9,-1,0.2397955640718066,0.9896205951871581,0.0,0.5937723571122948,7.0,0.9,0.6,N1 O6,de-protonated,0,,C10 H9 O6 N1,10,9,6,,1,,
295,238.072493,238.07214644001235,238.0720959891585,2785809.0,nan,413214.4,20.11,-1,0.21191418355327973,0.991884679587701,0.0,0.5951308077526206,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,
296,239.020074,239.01972432292843,239.01972606267492,1560477.8,nan,394731.7,10.18,-1,-0.00727867328392069,0.9999903870608704,0.0,0.5999942322365223,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,
297,239.05,239.04965022448636,239.0495868966221,1237674.3,nan,450511.4,7.57,-1,0.26491517969236156,0.9873466569963986,0.0,0.5924079941978391,6.0,1.2,0.3,N2 S1 O3,de-protonated,0,,C10 H12 O3 S1 N2,10,12,3,1,2,,
298,239.056483,239.05613320316039,239.05611157205922,4852653.0,nan,434582.9,36.84,-1,0.09048545557134173,0.9985154705353965,0.0,0.5991092823212378,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,
299,239.067779,239.06742916600203,239.0673449613515,1856433.8,nan,511218.7,12.58,-1,0.3522214652430281,0.9777409543640442,0.0,0.5866445726184265,6.0,1.2,0.5,N2 O5,de-protonated,0,,C10 H12 O5 N2,10,12,5,,2,,
300,239.092883,239.09253308342198,239.0924970814435,6627260.5,nan,449164.5,51.21,-1,0.1505776171393081,0.9958943529666064,0.0,0.5975366117799639,5.0,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H16 O5,12,16,5,,,,
301,239.129267,239.1289169637362,239.12888259082783,13305804.0,nan,455160.0,105.3,-1,0.143742186227837,0.9906433229105209,0.9825041633430567,0.9873876590835352,4.0,1.5384615384615385,0.3076923076923077,O4,de-protonated,0,,C13 H20 O4,13,20,4,,,,
303,240.051806,240.0514529290284,240.05136054425222,1942608.0,nan,509347.3,13.18,-1,0.3848542076889365,0.9734830497880593,0.0,0.5840898298728355,6.0,1.1,0.6,N1 O6,de-protonated,0,,C10 H11 O6 N1,10,11,6,,1,,
304,240.08815,240.08779680947418,240.0877460536365,1666655.4,nan,532950.6,10.96,-1,0.2114053654352127,0.9919234458910103,0.0,0.5951540675346062,5.0,1.3636363636363635,0.45454545454545453,N1 O5,de-protonated,0,,C11 H15 O5 N1,11,15,5,,1,,
305,240.13266,240.13230666305776,240.13223742590012,2194290.0,nan,465593.1,15.2,-1,0.2883292905128986,0.9850286862605557,0.9825041633430567,0.9840188770935561,4.0,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,301,C12 H20 O4 13C1,12,20,4,,,1,
306,241.018025,241.01766875063447,241.0176180624235,1176040.8,nan,567713.9,7.01,-1,0.2103091523738808,0.9920066536304312,0.0,0.5952039921782587,6.0,1.0,0.5,S1 O5,de-protonated,0,,C10 H10 O5 S1,10,10,5,1,,,
307,241.035779,241.03542269223237,241.03537612715292,3087600.3,nan,439715.9,22.38,-1,0.19318773951895254,0.9932509402618109,0.0,0.5959505641570866,6.0,1.0,0.7,O7,de-protonated,0,,C10 H10 O7,10,10,7,,,,
308,241.072172,241.07181557251698,241.07176163653722,7421695.5,nan,446079.7,57.23,-1,0.2237341254656702,0.990958354317485,0.0,0.594575012590491,5.0,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,,C11 H14 O6,11,14,6,,,,
309,241.108563,241.10820645280816,241.10814714592152,4617999.0,nan,479022.6,34.68,-1,0.24597628633803195,0.9890816112365717,0.0,0.593448966741943,4.0,1.5,0.4166666666666667,O5,de-protonated,0,,C12 H18 O5,12,18,5,,,,
313,241.144924,241.14456733319804,241.14453265530582,1683742.5,nan,505077.1,11.09,-1,0.14380542587718229,0.9962546723755765,0.0,0.5977528034253459,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,
316,242.067394,242.0670342987172,242.06701060873021,4247719.0,nan,465242.7,31.7,-1,0.09786540896014832,0.9982636593045049,0.0,0.5989581955827029,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,
317,242.140235,242.13987505910546,242.13978162749882,6179014.0,nan,461642.7,47.23,-1,0.3858581436534352,0.973346387065725,0.0,0.584007832239435,3.0,1.75,0.3333333333333333,N1 O4,de-protonated,0,,C12 H21 O4 N1,12,21,4,,1,,
318,242.17656,242.17619993961378,242.1761671368831,10357973.0,nan,462878.0,80.83,-1,0.13544987136516173,0.49833827808118586,0.8759295984134849,0.6493748062141056,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,
320,243.033655,243.03329212018514,243.0332681269015,2127683.5,nan,439751.5,14.66,-1,0.0987242767979558,0.9982330763453003,0.0,0.5989398458071802,5.0,1.2,0.5,S1 O5,de-protonated,0,,C10 H12 O5 S1,10,12,5,1,,,
321,243.051435,243.0510720616975,243.0510261916309,3149387.0,nan,453201.8,22.87,-1,0.18872607665522662,0.9935580842884311,0.0,0.5961348505730586,5.0,1.2,0.7,O7,de-protonated,0,,C10 H12 O7,10,12,7,,,,
