Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
103,165.019351,165.0192552657519,165.0193321394818,1069321.9,nan,746375.5,7.02,-1,-0.46584681269188466,0.9613884189225418,0.0,0.576833051353525,6.0,0.75,0.5,O4,de-protonated,0,,C8 H6 O4,8,6,4,,,,,
126,180.04332,180.04317275147093,180.0431183357748,1247339.0,nan,430363.6,8.41,-1,0.30223702316335765,0.9835617740187993,0.0,0.5901370644112796,1.0,2.4,0.8,N1 P1 O4,de-protonated,0,,C5 H12 O4 N1 P1,5,12,4,,1,,,1
165,207.030235,207.02999521856427,207.02989682353152,1514562.3,nan,571048.8,10.24,-1,0.47526967969634154,0.9598427025838093,0.0,0.5759056215502856,7.0,0.8,0.5,O5,de-protonated,0,,C10 H8 O5,10,8,5,,,,,
166,207.066623,207.06638309379684,207.06628233291582,1881166.3,nan,544684.9,13.31,-1,0.48661172591830815,0.9579445240634421,0.0,0.5747667144380653,6.0,1.0909090909090908,0.36363636363636365,O4,de-protonated,0,,C11 H12 O4,11,12,4,,,,,
170,208.061877,208.0616336812636,208.06153130510882,1254936.9,nan,636130.3,8.06,-1,0.4920474926018897,0.957020300794011,0.0,0.5742121804764065,6.0,1.1,0.4,N1 O4,de-protonated,0,,C10 H11 O4 N1,10,11,4,,1,,,
174,209.009504,209.00925743203405,209.0091613786252,2119639.3,nan,542549.1,15.3,-1,0.4595655434702309,0.9624029479228338,0.0,0.5774417687537002,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,0,,C9 H6 O6,9,6,6,,,,,
175,209.045871,209.04562430733867,209.0455468880095,3864803.5,nan,544200.4,29.91,-1,0.370346703441292,0.9754202262653214,0.0,0.5852521357591929,6.0,1.0,0.5,O5,de-protonated,0,,C10 H10 O5,10,10,5,,,,,
177,210.041114,210.04086389484308,210.0407958602025,2743093.5,nan,483637.6,20.52,-1,0.3239115539370482,0.9811427067178127,0.0,0.5886856240306876,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,
178,210.077486,210.07723577013056,210.0771813695868,1801538.0,nan,583976.6,12.64,-1,0.25895503448545815,0.9879061917478065,0.0,0.5927437150486838,5.0,1.3,0.4,N1 O4,de-protonated,0,,C10 H13 O4 N1,10,13,4,,1,,,
180,211.025169,211.02491552070902,211.0248114431032,3117447.5,nan,536662.5,23.51,-1,0.49320079994452404,0.9568230035784813,0.0,0.5740938021470887,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,,
181,211.061518,211.06126439607536,211.0611969524875,5042580.0,nan,512527.6,39.53,-1,0.31954517848891767,0.9816430143621416,0.0,0.588985808617285,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,
182,211.097916,211.09766227127363,211.0975824618718,2939296.5,nan,555643.5,22.03,-1,0.3780687627698178,0.9743978899648574,0.0,0.5846387339789144,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,
183,211.134281,211.13402714658508,211.1339679712561,1564077.1,nan,542275.8,10.58,-1,0.2802738447998414,0.9858476827028327,0.0,0.5915086096216996,3.0,1.6666666666666667,0.25,O3,de-protonated,0,,C12 H20 O3,12,20,3,,,,,
187,212.020417,212.02016010819634,212.0200604152962,2475232.8,nan,580070.2,18.16,-1,0.4702050359797629,0.9606770393844732,0.0,0.576406223630684,6.0,0.875,0.75,N1 O6,de-protonated,0,,C8 H7 O6 N1,8,7,6,,1,,,
188,212.056735,212.05647798366894,212.0564459246805,1923053.5,nan,553508.0,13.57,-1,0.15118139087152782,0.9958614303475029,0.0,0.5975168582085016,5.0,1.2222222222222223,0.5555555555555556,N1 O5,de-protonated,0,,C9 H11 O5 N1,9,11,5,,1,,,
190,213.015654,213.01539369572134,213.01530938748922,2503997.8,nan,564038.7,18.4,-1,0.3957848492705474,0.9719769907705746,0.0,0.5831861944623448,6.0,0.8571428571428571,0.8571428571428571,N2 O6,de-protonated,0,,C7 H6 O6 N2,7,6,6,,2,,,
191,213.040809,213.0405486094697,213.04046150758123,2886470.8,nan,523683.9,21.58,-1,0.4088513884446616,0.9701245011419354,0.0,0.5820747006851612,5.0,1.1111111111111112,0.6666666666666666,O6,de-protonated,0,,C9 H10 O6,9,10,6,,,,,
192,213.077171,213.07691048479145,213.0768470169655,6427219.5,nan,511038.5,51.05,-1,0.2978635494261773,0.9840302738590341,0.0,0.5904181643154204,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
193,213.113551,213.11329036005148,213.11323252634983,1526368.4,nan,584256.2,10.26,-1,0.2713754606448877,0.9867261615339646,0.0,0.5920356969203787,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
196,215.002319,215.00205188383168,215.0019679979455,1461249.0,nan,572334.3,9.65,-1,0.3901633410658434,0.972756516893694,0.0,0.5836539101362164,5.0,1.0,0.625,S1 O5,de-protonated,0,,C8 H8 O5 S1,8,8,5,1,,,,
198,215.056465,215.05619769817554,215.05611157205922,3278100.5,nan,532449.2,24.68,-1,0.4004820680780372,0.9713175710746527,0.0,0.5827905426447916,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,
199,215.092826,215.0925585735007,215.0924970814435,5299489.5,nan,520292.9,41.4,-1,0.28588657453630995,0.9852794161642885,0.0,0.591167649698573,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
200,215.129187,215.12891944882588,215.12888259082783,1347118.6,nan,695180.5,8.71,-1,0.1713298447453593,0.9946879297685302,0.0,0.5968127578611181,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,
203,217.050958,217.0506838594452,217.05063226843782,1185768.5,nan,549876.1,7.37,-1,0.2376911176811393,0.9898010470107179,0.0,0.5938806282064307,8.0,0.8333333333333334,0.3333333333333333,O4,de-protonated,0,,C12 H10 O4,12,10,4,,,,,
204,217.072117,217.07184278689505,217.07176163653722,2082800.4,nan,574381.4,14.79,-1,0.3738411538067827,0.9749600708035427,0.0,0.5849760424821256,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
205,217.108487,217.10821266218937,217.10814714592152,2309885.8,nan,551678.8,16.67,-1,0.301767891780854,0.9836123450248061,0.0,0.5901674070148837,2.0,1.8,0.5,O5,de-protonated,0,,C10 H18 O5,10,18,5,,,,,
207,219.030247,219.0299660728464,219.02989682353152,1922244.4,nan,575309.7,13.45,-1,0.3161637561568955,0.9820259712100441,0.0,0.5892155827260265,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
209,219.066645,219.0663639480447,219.06628233291582,1821650.0,nan,591778.3,12.62,-1,0.37255906304909187,0.9751293754549182,0.0,0.5850776252729509,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,
213,220.061831,220.0615465357446,220.06153130510882,1282886.9,nan,574504.5,8.11,-1,0.06921080529517147,0.9991312138070915,0.0,0.5994787282842549,7.0,1.0,0.36363636363636365,N1 O4,de-protonated,0,,C11 H11 O4 N1,11,11,4,,1,,,
215,221.009508,221.00922028634363,221.0091613786252,1544620.9,nan,583831.0,10.26,-1,0.26653971291693485,0.9871919946913146,0.0,0.5923151968147887,8.0,0.6,0.6,O6,de-protonated,0,,C10 H6 O6,10,6,6,,,,,
216,221.045868,221.04558016167223,221.0455468880095,4172218.8,nan,504693.1,31.85,-1,0.1505285367261195,0.9958970234846832,0.0,0.5975382140908099,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
218,221.082297,221.08200903676425,221.0819323973938,13837769.0,nan,502169.4,111.29,-1,0.34665596416145084,0.9788765306128366,0.9935407939131844,0.9847422359329758,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,
219,222.077519,222.07722762434068,222.0771813695868,1243971.9,nan,620903.7,7.78,-1,0.2082823349234659,0.9921593774822683,0.0,0.595295626489361,6.0,1.1818181818181819,0.36363636363636365,N1 O4,de-protonated,0,,C11 H13 O4 N1,11,13,4,,1,,,
220,222.085654,222.08536259644734,222.0852872324661,1695815.0,nan,507920.2,11.5,-1,0.33934702373987163,0.9793218095452653,0.9935407939131844,0.985009403292433,6.0,1.2727272727272727,0.36363636363636365,13C1 O4,de-protonated,1,218,C11 H14 O4 13C1,11,14,4,,,1,,
224,223.025136,223.02484137514546,223.02481144310323,2716847.8,nan,542927.8,19.89,-1,0.13420947216889142,0.9967370481980162,0.0,0.5980422289188098,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
225,223.061564,223.0612692502409,223.0611969524875,4075710.0,nan,527363.4,31.05,-1,0.3241162263678547,0.9811190946645709,0.0,0.5886714567987426,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,
227,223.097899,223.09760412565524,223.0975824618718,2596300.0,nan,491170.7,18.9,-1,0.09710451897073454,0.9982905309608239,0.0,0.5989743185764943,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,
228,224.056804,224.05650583775562,224.0564459246805,1802815.3,nan,492141.3,12.29,-1,0.2674017026044716,0.9871095556376941,0.0,0.5922657333826165,6.0,1.1,0.5,N1 O5,de-protonated,0,,C10 H11 O5 N1,10,11,5,,1,,,
229,225.040796,225.04049446383758,225.04046150758123,4397503.0,nan,447347.1,33.47,-1,0.14644591522402975,0.9961161395611755,0.0,0.5976696837367053,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,
230,225.077205,225.07690333899814,225.0768470169655,5473229.5,nan,482962.8,42.25,-1,0.2502346793134405,0.9887024579753649,0.0,0.5932214747852189,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
231,225.113603,225.11330121419647,225.11323252634983,2751707.8,nan,478062.1,20.03,-1,0.30512576210882947,0.9832487030360174,0.0,0.5899492218216105,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,,
232,226.036049,226.03574405130772,226.03571047977422,1360326.4,nan,452023.8,8.67,-1,0.14852314008900142,0.9960054008069715,0.0,0.5976032404841829,6.0,1.0,0.6666666666666666,N1 O6,de-protonated,0,,C9 H9 O6 N1,9,9,6,,1,,,
