Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,17O
108,165.01933,165.01931683215332,165.0193321394818,1925389.1,nan,772708.3,14.64,-1,-0.09276081949693246,0.9984399303195098,0.0,0.5990639581917059,6.0,0.75,0.5,O4,de-protonated,0,,C8 H6 O4,8,6,4,,,,,,
125,173.081934,173.08188540098521,173.0819323973938,1167395.4,nan,751945.6,7.78,-1,-0.27152694650701487,0.9867114370154993,0.0,0.5920268622092996,2.0,1.75,0.5,O4,de-protonated,0,,C8 H14 O4,8,14,4,,,,,,
221,219.087739,219.08748822816244,219.0874117010152,1613123.6,nan,555237.1,10.84,-1,0.3492996089313403,0.9781046666541896,0.0,0.5868627999925138,2.0,1.7777777777777777,0.6666666666666666,O6,de-protonated,0,,C9 H16 O6,9,16,6,,,,,,
225,221.07573,221.07547049192246,221.07540772195668,1840947.5,nan,477923.7,12.71,-1,0.28393011428368553,0.9854787418918893,0.0,0.5912872451351335,6.0,1.2727272727272727,0.09090909090909091,N2 S1 O1,de-protonated,0,,C11 H14 O1 S1 N2,11,14,1,1,2,,,,
238,225.004465,225.00418822706982,225.0040759981969,1511717.0,nan,598209.1,9.93,-1,0.4987859549840302,0.9558615944011314,0.0,0.5735169566406788,7.0,0.6666666666666666,0.7777777777777778,O7,de-protonated,0,,C9 H6 O7,9,6,7,,,,,,
239,225.040837,225.04056006723283,225.04046150758123,3153203.3,nan,481006.7,23.35,-1,0.4379641374012462,0.9657945566299353,0.0,0.5794767339779612,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,,
243,227.020052,227.01976636955902,227.0197260626749,1767235.3,nan,486430.0,12.01,-1,0.17754793748489622,0.9942964712825806,0.0,0.5965778827695484,6.0,0.8888888888888888,0.7777777777777778,O7,de-protonated,0,,C9 H8 O7,9,8,7,,,,,,
244,227.05648,227.05619420947593,227.05611157205922,3728977.8,nan,466874.3,28.05,-1,0.3639515190244698,0.9762517146259112,0.0,0.5857510287755467,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,,
248,227.129258,227.12897188965252,227.12888259082783,3186286.8,nan,522373.1,23.62,-1,0.3931636684498778,0.9723417757452036,0.0,0.5834050654471221,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,,
250,228.160905,228.16061435607278,228.1605170724051,2428684.3,nan,509018.1,17.42,-1,0.426382570189656,0.9675504105410252,0.0,0.5805302463246151,2.0,1.9166666666666667,0.25,N1 O3,de-protonated,0,,C12 H23 O3 N1,12,23,3,,1,,,,
251,229.035734,229.03543951163078,229.03537612715292,1679468.9,nan,517056.7,11.21,-1,0.276745361091436,0.9861993235980794,0.0,0.5917195941588476,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,,,
257,229.14491,229.14461503185612,229.14453265530582,15145881.0,nan,476446.9,120.61,-1,0.35949603222549814,0.48841142881286115,0.8843699161556753,0.6467948237499868,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,,
262,231.030302,231.02999874648816,231.02989682353152,1485720.8,nan,491955.8,9.63,-1,0.4411678230679026,0.9653011197774758,0.0,0.5791806718664855,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,,,
263,231.051401,231.05109765376847,231.0510261916309,1586593.4,nan,520588.7,10.45,-1,0.30929158261247114,0.9827921614054804,0.0,0.5896752968432882,4.0,1.3333333333333333,0.7777777777777778,O7,de-protonated,0,,C9 H12 O7,9,12,7,,,,,,
