Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
136,175.039988,175.03999217788174,175.0400675843881,1151588.4,nan,626095.7,7.63,-1,-0.430795688149982,0.9668865221510383,0.0,0.580131913290623,7.0,0.8,0.3,O3,de-protonated,0,,C10 H8 O3,10,8,3,,,,,,
255,238.96346,238.96311588337767,238.96308056511668,2085466.5,nan,504953.8,14.46,-1,0.14779798159915547,0.9960442354692762,0.0,0.5976265412815657,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,,
256,239.020179,239.01983457433758,239.01972606267492,3801970.3,nan,459688.6,28.39,-1,0.453986223008808,0.9632934318481636,0.0,0.5779760591088982,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,,
257,239.056568,239.05622337606783,239.05611157205922,4683137.5,nan,491190.1,35.54,-1,0.46768939675283994,0.9610884036112654,0.0,0.5766530421667592,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,,
270,241.145009,241.14465299695308,241.14453265530582,2236655.0,nan,457008.1,15.57,-1,0.49904364795456385,0.9558169982205507,0.0,0.5734901989323303,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,,,
273,242.067487,242.06712597072396,242.06701060873021,1217653.5,nan,514882.8,7.36,-1,0.4765704895500912,0.9596270856039946,0.0,0.5757762513623967,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,,,
279,243.124226,243.12385921295808,243.12379721039952,2408246.8,nan,394757.6,16.94,-1,0.2550246387894431,0.988268377492987,0.0,0.5929610264957922,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,,,
283,245.049393,245.04901572346083,245.0489181913795,2500462.5,nan,459196.0,17.68,-1,0.39801065863355023,0.9716654342817118,0.0,0.5829992605690271,4.0,1.4,0.5,S1 O5,de-protonated,0,,C10 H14 O5 S1,10,14,5,1,,,,,
284,245.067165,245.06678762662798,245.0666762561089,2700150.3,nan,451454.1,19.29,-1,0.45444986964509754,0.963219814981966,0.0,0.5779318889891796,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,,
287,247.02526,247.02487195771866,247.02481144310323,2570434.8,nan,417669.2,18.1,-1,0.24497383511229961,0.9891699407769159,0.0,0.5935019644661496,9.0,0.6666666666666666,0.5,O6,de-protonated,0,,C12 H8 O6,12,8,6,,,,,,
288,247.06169,247.06130175922556,247.0611969524875,2545874.5,nan,431510.8,17.91,-1,0.4242136739549046,0.9678743488842365,0.0,0.5807246093305419,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,
290,247.082812,247.08242364413985,247.0823263205869,1714395.8,nan,481713.2,11.26,-1,0.3938911956969567,0.9722407564154475,0.0,0.5833444538492685,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,,
291,247.098088,247.0976995609068,247.0975824618718,1755106.4,nan,477681.9,11.58,-1,0.47389793867632135,0.9600694906702838,0.0,0.5760416944021702,7.0,1.1428571428571428,0.2857142857142857,O4,de-protonated,0,,C14 H16 O4,14,16,4,,,,,,
294,247.119176,247.11878744600637,247.1187118299712,1697003.5,nan,531048.5,11.12,-1,0.30599073053359727,0.9831544010928268,0.0,0.589892640655696,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,,
296,249.040965,249.04056597491453,249.04046150758123,4664879.0,nan,446854.2,34.85,-1,0.4194793595742364,0.9685760816490436,0.0,0.5811456489894261,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,,
298,249.077367,249.07696777657398,249.0768470169655,4657727.0,nan,449228.3,34.79,-1,0.4848287182229054,0.9582456386772981,0.0,0.5749473832063788,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,,,
306,251.020255,251.01984519052175,251.01972606267492,3920785.3,nan,454732.2,28.89,-1,0.47457563872898834,0.9599575226686232,0.0,0.5759745136011739,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,,
