Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,18O
3,111.045221,111.04516619870503,111.0451529648164,1212998.8,nan,928808.2,8.39,-1,0.11917574323645007,0.9974262279600807,0.0,0.5984557367760485,3.0,1.3333333333333333,0.3333333333333333,O2,de-protonated,0,,C6 H8 O2,6,8,2,,,,,
164,197.082175,197.08198935086455,197.0819323973938,1252891.8,nan,596293.7,8.27,-1,0.2889837238737004,0.9849611612596881,0.0,0.5909766967558129,4.0,1.4,0.4,O4,de-protonated,0,,C10 H14 O4,10,14,4,,,,,
186,201.077111,201.07691927523396,201.0768470169655,4189511.5,nan,576412.3,33.26,-1,0.3593564825200839,0.9768406380579762,0.0,0.5861043828347857,3.0,1.5555555555555556,0.5555555555555556,O5,de-protonated,0,,C9 H14 O5,9,14,5,,,,,
187,201.113517,201.1133252198665,201.11323252634983,2380370.8,nan,615347.2,17.83,-1,0.4609021271897433,0.9621881317348029,0.0,0.5773128790408817,2.0,1.8,0.4,O4,de-protonated,0,,C10 H18 O4,10,18,4,,,,,
195,203.056405,203.0562102650583,203.05611157205922,3285423.5,nan,593009.8,25.42,-1,0.4860380626341188,0.9580415146808717,0.0,0.574824908808523,3.0,1.5,0.75,O6,de-protonated,0,,C8 H12 O6,8,12,6,,,,,
196,203.092782,203.09258720973494,203.0924970814435,2033595.1,nan,606450.6,14.79,-1,0.4437795228388069,0.9648963889741431,0.0,0.5789378333844858,2.0,1.7777777777777777,0.5555555555555556,O5,de-protonated,0,,C9 H16 O5,9,16,5,,,,,
197,203.103972,203.10377719271682,203.10373047073583,1402302.6,nan,593828.0,9.44,-1,0.23003999426862756,0.9904439777850568,0.0,0.594266386671034,2.0,2.0,0.5,N2 O4,de-protonated,0,,C8 H16 O4 N2,8,16,4,,2,,,
200,205.07203,205.07183219962926,205.07176163653722,1240498.6,nan,529126.0,8.06,-1,0.34408975411721776,0.9787460007031367,0.0,0.587247600421882,2.0,1.75,0.75,O6,de-protonated,0,,C8 H14 O6,8,14,6,,,,,
212,209.009402,209.0091982115439,209.0091613786252,1239238.0,nan,481054.7,8.0,-1,0.17622633590955672,0.9943808270816615,0.0,0.5966284962489969,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,0,,C9 H6 O6,9,6,6,,,,,
213,209.045665,209.04546115639394,209.0455468880095,1235154.3,nan,474565.5,7.96,-1,-0.41010974329038263,0.9699431137427387,0.0,0.5819658682456432,6.0,1.0,0.5,O5,de-protonated,0,,C10 H10 O5,10,10,5,,,,,
219,211.025073,211.02486614604487,211.0248114431032,1172212.4,nan,448274.3,7.38,-1,0.25922516548596697,0.9878811006731967,0.0,0.592728660403918,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,,
220,211.061363,211.06115609085384,211.0611969524875,1954432.9,nan,458638.9,13.95,-1,-0.19360088094939498,0.9932221411592691,0.0,0.5959332846955614,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,
221,211.09783,211.09762303539364,211.0975824618718,1694605.4,nan,452645.6,11.77,-1,0.1922026834993696,0.9933193612935212,0.0,0.5959916167761127,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,
222,211.134181,211.13397398010986,211.1339679712561,1734425.9,nan,460719.4,12.1,-1,0.028459910089223574,0.9998530434450053,0.0,0.5999118260670031,3.0,1.6666666666666667,0.25,O3,de-protonated,0,,C12 H20 O3,12,20,3,,,,,
224,212.02032,212.02011163244038,212.0200604152962,2377292.3,nan,444843.2,17.5,-1,0.24156744449195341,0.9894674525682778,0.0,0.5936804715409667,6.0,0.875,0.75,N1 O6,de-protonated,0,,C8 H7 O6 N1,8,7,6,,1,,,
229,213.01553,213.01532011889216,213.01530938748922,4727975.5,nan,369351.6,37.23,-1,0.05037855245565784,0.9995395895191396,0.0,0.5997237537114837,6.0,0.8571428571428571,0.8571428571428571,N2 O6,de-protonated,0,,C7 H6 O6 N2,7,6,6,,2,,,
230,213.040731,213.04052108056564,213.04046150758123,1455280.4,nan,541271.4,9.75,-1,0.2796322538479418,0.9859119442579167,0.0,0.59154716655475,5.0,1.1111111111111112,0.6666666666666666,O6,de-protonated,0,,C9 H10 O6,9,10,6,,,,,
231,213.077073,213.07686302529555,213.0768470169655,4302013.0,nan,437004.3,33.66,-1,0.07512937362323802,0.9989763511876631,0.0,0.5993858107125979,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
232,213.113471,213.11326096994026,213.11323252634983,1894601.9,nan,524172.8,13.44,-1,0.13346703105310295,0.996772991214719,0.0,0.5980637947288313,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
236,215.002168,215.0019550975475,215.0019679979455,1490406.1,nan,491654.5,9.99,-1,-0.06000130203123916,0.9993469696959105,0.0,0.5996081818175463,5.0,1.0,0.625,S1 O5,de-protonated,0,,C8 H8 O5 S1,8,8,5,1,,,,
237,215.056299,215.0560860152233,215.05611157205922,4150393.5,nan,382845.6,32.2,-1,-0.11883798953488453,0.9974407771868349,0.0,0.5984644663121009,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,
238,215.092715,215.09250195984063,215.0924970814435,6562182.5,nan,414522.1,52.33,-1,0.022680461668064904,0.9999066665452927,0.0,0.5999439999271756,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
239,215.129157,215.1289439044184,215.12888259082783,2275731.5,nan,485727.5,16.54,-1,0.2850086415158666,0.9853690249875018,0.0,0.591221414992501,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,
