Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
56,143.071298,143.07132599068987,143.0713677133441,1157527.3,nan,530693.3,7.9,-1,-0.29162127194223075,0.9846875123328083,0.0,0.5908125073996849,2.0,1.7142857142857142,0.42857142857142855,O3,de-protonated,0,,C7 H12 O3,7,12,3,,,,,,
92,165.019432,165.01937273449659,165.0193321394818,1466569.4,nan,858688.7,10.58,-1,0.2460015699645851,0.9890793788449257,0.0,0.5934476273069554,6.0,0.75,0.5,O4,de-protonated,0,,C8 H6 O4,8,6,4,,,,,,
177,211.061543,211.06130069117566,211.0611969524875,7353466.5,nan,540299.3,58.84,-1,0.4915099963962177,0.9571121067718752,0.0,0.5742672640631251,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,,
189,213.077194,213.07694367782778,213.0768470169655,6946634.5,nan,501352.1,55.44,-1,0.45364319791872637,0.9633478519245114,0.0,0.5780087111547069,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,,
190,213.113568,213.11331753322062,213.11323252634983,1926743.8,nan,531275.5,13.61,-1,0.3988812415952791,0.9715431268566546,0.0,0.5829258761139927,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,,
194,215.002316,215.00205802438367,215.0019679979455,1292680.0,nan,408310.4,8.27,-1,0.418723786562433,0.9686873926904576,0.0,0.5812124356142745,5.0,1.0,0.625,S1 O5,de-protonated,0,,C8 H8 O5 S1,8,8,5,1,,,,,
195,215.056471,215.05621280908701,215.05611157205922,4739100.0,nan,513536.8,36.81,-1,0.4707470392351325,0.9605881437274179,0.0,0.5763528862364506,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,,
196,215.092842,215.09258366449183,215.0924970814435,5016105.5,nan,513451.4,39.1,-1,0.402538672915303,0.971026547869168,0.0,0.5826159287215008,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,,
197,215.129216,215.1289575198847,215.12888259082783,1644342.8,nan,596155.4,11.18,-1,0.3482984523627033,0.9782286244780948,0.0,0.5869371746868568,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,,
201,217.072119,217.07185279575106,217.07176163653722,3119368.5,nan,492152.5,23.39,-1,0.41994966618730784,0.9685067012040328,0.0,0.5811040207224196,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,,
205,219.030269,219.02999501100206,219.02989682353152,2821869.0,nan,468900.5,20.92,-1,0.4482834168560853,0.9641932197175024,0.0,0.5785159318305014,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,,
208,221.045914,221.04563199767802,221.0455468880095,4579060.0,nan,543423.7,35.24,-1,0.38503226915069444,0.9734588354028805,0.0,0.5840753012417282,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,,
210,221.082316,221.08203385295954,221.0819323973938,16885506.0,nan,496086.7,136.5,-1,0.45890482603533955,0.9663711919170788,0.9771375431631925,0.9706777324155242,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,,
