Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,P,18O
184,209.009475,209.00926098788474,209.0091613786252,1447467.0,nan,605849.2,9.71,-1,0.4765784374175716,0.9596257665353168,0.0,0.5757754599211901,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,0,,C9 H6 O6,9,6,6,,,,,
189,210.077493,210.07727564824492,210.0771813695868,1316876.9,nan,549974.2,8.56,-1,0.4487810503548274,0.9641151228571413,0.0,0.5784690737142848,5.0,1.3,0.4,N1 O4,de-protonated,0,,C10 H13 O4 N1,10,13,4,,1,,,
195,211.061508,211.06128757127837,211.0611969524875,5228246.5,nan,454547.7,41.24,-1,0.4293484172954212,0.9671049456793825,0.0,0.5802629674076295,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,
196,211.097908,211.09768745745737,211.0975824618718,3979491.0,nan,522284.7,30.8,-1,0.49737938414416955,0.9561046452185882,0.0,0.5736627871311529,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,
204,213.077152,213.07692526845867,213.0768470169655,6873477.0,nan,485974.1,54.98,-1,0.367245405870333,0.9758251706853511,0.0,0.5854951024112106,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
205,213.11354,213.11331315467515,213.11323252634983,1457297.4,nan,568583.0,9.73,-1,0.37833561231922486,0.9743622035667427,0.0,0.5846173221400456,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
207,214.051247,214.05101722251143,214.0509666210591,1139285.5,nan,487893.3,7.07,-1,0.23639908349109656,0.9899110642790407,0.0,0.5939466385674245,9.0,0.75,0.25,N1 O3,de-protonated,0,,C12 H9 O3 N1,12,9,3,,1,,,
210,215.092815,215.0925819655795,215.0924970814435,3213889.0,nan,457133.4,24.25,-1,0.3946401532691353,0.9721365773249242,0.0,0.5832819463949545,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
212,217.072041,217.07180177663707,217.07176163653722,2182654.0,nan,475991.0,15.68,-1,0.18491626710407755,0.9938147468547897,0.0,0.5962888481128737,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
214,219.030139,219.02989365376084,219.02989682353152,1702335.8,nan,441331.6,11.69,-1,-0.014471863087154044,0.9999619990488774,0.0,0.5999771994293264,8.0,0.7272727272727273,0.45454545454545453,O5,de-protonated,0,,C11 H8 O5,11,8,5,,,,,
219,221.045868,221.04561635067532,221.0455468880095,3253411.0,nan,428578.5,24.41,-1,0.3142459406394583,0.9822414250069306,0.0,0.5893448550041583,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,
220,221.082264,221.0820122368668,221.0819323973938,15381680.0,nan,450743.6,124.52,-1,0.3611306999293165,0.9783705487178379,0.993234034288709,0.9843159429461864,6.0,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H14 O4,12,14,4,,,,,
221,222.077529,222.07727412472207,222.0771813695868,1533602.1,nan,435578.0,10.21,-1,0.4176707155775651,0.9688422176575232,0.0,0.581305330594514,6.0,1.1818181818181819,0.36363636363636365,N1 O4,de-protonated,0,,C11 H13 O4 N1,11,13,4,,1,,,
222,222.085616,222.0853610994344,222.0852872324661,1879077.1,nan,457182.9,13.06,-1,0.33260631187169565,0.9801270074008338,0.993234034288709,0.9853698181559839,6.0,1.2727272727272727,0.36363636363636365,13C1 O4,de-protonated,1,220,C11 H14 O4 13C1,11,14,4,,,1,,
224,223.025127,223.02486916162968,223.02481144310323,2048388.9,nan,508587.5,14.46,-1,0.2587986783869772,0.9879207031965548,0.0,0.5927524219179329,7.0,0.8,0.6,O6,de-protonated,0,,C10 H8 O6,10,8,6,,,,,
225,223.061543,223.06128504775864,223.0611969524875,4438418.5,nan,484226.2,34.18,-1,0.39493767783001826,0.9720951401989775,0.0,0.5832570841193865,6.0,1.0909090909090908,0.45454545454545453,O5,de-protonated,0,,C11 H12 O5,11,12,5,,,,,
226,223.097892,223.0976339340971,223.0975824618718,2938784.3,nan,492780.1,21.81,-1,0.23071619479894367,0.9903879867942655,0.0,0.5942327920765593,5.0,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H16 O4,12,16,4,,,,,
227,225.040803,225.04053885870988,225.04046150758123,3393664.0,nan,473871.3,25.39,-1,0.3437209830369771,0.9787910470554602,0.0,0.587274628233276,6.0,1.0,0.6,O6,de-protonated,0,,C10 H10 O6,10,10,6,,,,,
228,225.07717,225.07690574499205,225.0768470169655,6457998.0,nan,410545.3,50.52,-1,0.2609243346140978,0.9877226885275414,0.0,0.5926336131165248,5.0,1.2727272727272727,0.45454545454545453,O5,de-protonated,0,,C11 H14 O5,11,14,5,,,,,
229,225.113561,225.1132966311992,225.11323252634983,2402459.8,nan,469324.9,17.26,-1,0.28476713097890344,0.9853936285626111,0.0,0.5912361771375667,4.0,1.5,0.3333333333333333,O4,de-protonated,0,,C12 H18 O4,12,18,4,,,,,
230,226.072443,226.07217563282228,226.0720959891585,1616139.3,nan,477389.5,10.81,-1,0.3522932073188953,0.9777319875198259,0.0,0.5866391925118956,5.0,1.3,0.5,N1 O5,de-protonated,0,,C10 H13 O5 N1,10,13,5,,1,,,
232,227.056464,227.05619355583698,227.05611157205922,5879175.0,nan,459032.9,45.77,-1,0.36107276388036513,0.9766215046207951,0.0,0.585972902772477,5.0,1.2,0.6,O6,de-protonated,0,,C10 H12 O6,10,12,6,,,,,
233,227.092833,227.09256244211292,227.0924970814435,7564693.0,nan,450167.9,59.59,-1,0.2878151866059555,0.9850816278144989,0.0,0.5910489766886994,4.0,1.4545454545454546,0.45454545454545453,O5,de-protonated,0,,C11 H16 O5,11,16,5,,,,,
234,227.129218,227.12894732833882,227.12888259082783,2032547.0,nan,544990.4,14.22,-1,0.28502544572000654,0.9853673123275898,0.0,0.5912203873965538,3.0,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,,C12 H20 O4,12,20,4,,,,,
238,229.03573,229.03545336676947,229.03537612715292,2018698.4,nan,421617.0,14.01,-1,0.3372388050473863,0.9795753072398525,0.0,0.5877451843439115,5.0,1.1111111111111112,0.7777777777777778,O7,de-protonated,0,,C9 H10 O7,9,10,7,,,,,
239,229.07212,229.07184325297973,229.07176163653722,9016473.0,nan,431178.0,71.02,-1,0.3562920280155963,0.9772294296899882,0.0,0.5863376578139928,4.0,1.4,0.6,O6,de-protonated,0,,C10 H14 O6,10,14,6,,,,,
240,229.108499,229.10822213922438,229.10814714592152,2974375.0,nan,433707.6,21.79,-1,0.3273270889503963,0.9807467959857176,0.0,0.5884480775914305,3.0,1.6363636363636365,0.45454545454545453,O5,de-protonated,0,,C11 H18 O5,11,18,5,,,,,
241,229.144846,229.1445690255691,229.14453265530582,2090933.3,nan,543091.9,14.6,-1,0.15872193349983393,0.9954392582711546,0.0,0.5972635549626928,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,
245,231.030174,231.02989113024108,231.02989682353152,1361438.3,nan,268346.1,8.65,-1,-0.024643089535818747,0.9998898155746926,0.0,0.5999338893448155,9.0,0.6666666666666666,0.4166666666666667,O5,de-protonated,0,,C12 H8 O5,12,8,5,,,,,
