Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
43,134.969205,134.96925654390174,134.9692285739807,1190024.9,nan,539993.6,8.18,-1,0.20723183595832345,0.9922379614471583,0.0,0.595342776868295,2.0,2.0,0.5,N2 S2 O1,de-protonated,0,,C2 H4 O1 S2 N2,2,4,1,2,2,,,,
122,165.019407,165.01934536204763,165.0193321394818,2339558.8,nan,864114.4,18.33,-1,0.0801273745010544,0.9988357058709608,0.0,0.5993014235225764,6.0,0.75,0.5,O4,de-protonated,0,,C8 H6 O4,8,6,4,,,,,,
132,171.069408,171.06932357516817,171.0692735137307,1250307.5,nan,489490.6,8.55,-1,0.2926383939952973,0.9845813408651384,0.0,0.590748804519083,3.0,1.8571428571428572,0.14285714285714285,N2 P1 O1,de-protonated,0,,C7 H13 O1 N2 P1,7,13,1,,2,,,1,
203,209.009481,209.00925367670087,209.0091613786252,1551320.8,nan,561557.8,10.53,-1,0.44159822970547513,0.9652345731191592,0.0,0.5791407438714955,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,0,,C9 H6 O6,9,6,6,,,,,,
208,210.077506,210.077274654064,210.0771813695868,1365325.8,nan,559747.1,8.97,-1,0.44404859487449755,0.9648545652639637,0.0,0.5789127391583783,5.0,1.3,0.4,N1 O4,de-protonated,0,,C10 H13 O4 N1,10,13,4,,1,,,,
218,211.097917,211.09768181076177,211.0975824618718,3031990.0,nan,552192.6,22.76,-1,0.4706301645066786,0.9606073206836646,0.0,0.5763643924101988,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,,
228,213.077173,213.07693035604103,213.0768470169655,5054076.0,nan,519042.8,39.55,-1,0.3911221547395047,0.9726243044164052,0.0,0.5835745826498431,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,,
234,215.092842,215.09259176417342,215.0924970814435,3799902.0,nan,496603.8,28.94,-1,0.44019540991812456,0.9654512458627369,0.0,0.5792707475176421,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,,
240,217.072127,217.07186930934347,217.07176163653722,1664832.8,nan,596764.0,11.31,-1,0.4960240127029689,0.9563382578275043,0.0,0.5738029546965026,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,,
244,219.066641,219.06637579715462,219.06628233291582,1642550.8,nan,599010.4,11.12,-1,0.42664821718070595,0.9675106284040567,0.0,0.580506377042434,7.0,1.0,0.3333333333333333,O4,de-protonated,0,,C12 H12 O4,12,12,4,,,,,,
246,219.087755,219.0874897176303,219.0874117010152,1152190.9,nan,586833.0,7.07,-1,0.35609811842602096,0.9772539244393245,0.0,0.5863523546635947,2.0,1.7777777777777777,0.6666666666666666,O6,de-protonated,0,,C9 H16 O6,9,16,6,,,,,,
247,220.061867,220.0615980487098,220.06153130510882,1302966.0,nan,614773.1,8.26,-1,0.30329517658265753,0.9834474293013191,0.0,0.5900684575807914,7.0,1.0,0.36363636363636365,N1 O4,de-protonated,0,,C11 H11 O4 N1,11,11,4,,1,,,,
249,221.045872,221.04559934252805,221.0455468880095,3597364.0,nan,585785.3,27.07,-1,0.23730185600662906,0.9898342546386325,0.0,0.5939005527831794,7.0,0.9090909090909091,0.45454545454545453,O5,de-protonated,0,,C11 H10 O5,11,10,5,,,,,,
