Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,15N
1113,352.138498,352.1377985959092,352.13767362724735,2559132.5,nan,275825.8,15.22,-1,0.35488580521216423,0.9774067759842695,0.0,0.5864440655905617,11.0,1.0952380952380953,0.09523809523809523,N1 S1 O2,de-protonated,0,,C21 H23 O2 S1 N1,21,23,2,1,1,,,,,
1113,352.138498,352.1377985959092,352.1377339861415,2559132.5,nan,275825.8,15.22,-1,0.1834786831495627,0.9939102520545432,0.9259124123432214,0.9667111161700146,3.0,2.1818181818181817,0.5454545454545454,13C1 N4 S1 O6,de-protonated,1,1095,C11 H24 O6 S1 N4 13C1,11,24,6,1,4,1,,,,
1114,352.14091,352.1402105875414,352.1401755506919,2017949.3,nan,290653.3,11.5,-1,0.09949688204638728,0.998205337561538,0.0,0.5989232025369228,7.0,1.3529411764705883,0.4117647058823529,N1 O7,de-protonated,0,,C17 H23 O7 N1,17,23,7,,1,,,,,
1115,352.149069,352.14836955923585,352.14828141357117,3017375.8,nan,323185.2,18.37,-1,0.25030837669518724,0.9886958402081205,0.9711279905920037,0.9816687003616738,7.0,1.411764705882353,0.4117647058823529,13C1 O7,de-protonated,1,1098,C17 H24 O7 13C1,17,24,7,,,1,,,,
1116,352.177275,352.1765754613825,352.17656106007615,1776808.3,nan,279620.4,9.84,-1,0.04089229087209229,0.9996966312606229,0.0,0.5998179787563738,6.0,1.5,0.3333333333333333,N1 O6,de-protonated,0,,C18 H27 O6 N1,18,27,6,,1,,,,,
1117,352.234933,352.23423326135327,352.2340759375599,1562553.6,nan,293603.3,8.37,-1,0.4466455806159805,0.9644496886188996,0.0,0.5786698131713397,0.0,2.1875,0.4375,N1 O7,de-protonated,0,,C16 H35 O7 N1,16,35,7,,1,,,,,
1121,353.049751,353.049048434556,353.0489181913795,22217136.0,nan,296471.6,150.3,-1,0.3689097170075093,0.48780412987937444,0.8284876905041023,0.6240775541292656,13.0,0.7368421052631579,0.2631578947368421,S1 O5,de-protonated,0,,C19 H14 O5 S1,19,14,5,1,,,,,,
1122,353.052156,353.05145342621256,353.051420114824,5042608.0,nan,295484.5,32.28,-1,0.09435279583997278,0.9983859660835354,0.0,0.5990315796501212,9.0,0.9333333333333333,0.6666666666666666,O10,de-protonated,0,,C15 H14 O10,15,14,10,,,,,,,
1123,353.055935,353.05523241310226,353.05528067556435,3065009.0,nan,218000.4,18.69,-1,-0.13669944829850353,0.9966150576054978,0.0,0.5979690345632986,8.0,1.2666666666666666,0.13333333333333333,N2 S2 P1 O2,de-protonated,0,,C15 H19 O2 S2 N2 P1,15,19,2,2,2,,,1,,
1125,353.088554,353.0878512999392,353.08780562420833,12978619.0,nan,288287.4,86.81,-1,0.12936082790805045,0.9929922454002034,0.9948876718779801,0.993750415991314,8.0,1.125,0.5625,O9,de-protonated,0,,C16 H18 O9,16,18,9,,,,,,,
1128,353.124978,353.1242751735757,353.1241911335926,17224134.0,nan,294848.1,115.99,-1,0.23798987783279021,0.9948777275616241,0.9861329126286001,0.9913798015884145,7.0,1.2941176470588236,0.47058823529411764,O8,de-protonated,0,,C17 H22 O8,17,22,8,,,,,,,
1131,353.153206,353.15250307564605,353.15233443449944,5038542.5,nan,311968.8,32.25,-1,0.4775308844704209,0.9594675474369385,0.0,0.5756805284621631,6.0,1.5,0.2777777777777778,P1 O5,de-protonated,0,,C18 H27 O5 P1,18,27,5,,,,,1,,
1132,353.161256,353.1605530477187,353.1605766429769,8079825.0,nan,291605.5,53.15,-1,-0.06681169915149358,0.9942633312643586,0.9956593012033785,0.9948217192399667,6.0,1.4444444444444444,0.3888888888888889,O7,de-protonated,0,,C18 H26 O7,18,26,7,,,,,,,
1132,353.161256,353.1605530477187,353.1604144517247,8079825.0,nan,291605.5,53.15,-1,0.3924448729314414,0.48622070475951673,0.8759295984134849,0.6421042622211041,1.0,2.3846153846153846,0.07692307692307693,N4 S2 P1 O1,de-protonated,0,,C13 H31 O1 S2 N4 P1,13,31,1,2,4,,,1,,
1135,353.1978,353.19709692093886,353.19696215236115,1608155.8,nan,383708.6,8.68,-1,0.38156777138692943,0.9739280647772052,0.0,0.5843568388663231,5.0,1.5789473684210527,0.3157894736842105,O6,de-protonated,0,,C19 H30 O6,19,30,6,,,,,,,
1136,353.201085,353.2003819095424,353.2003334557312,15057373.0,nan,295259.4,101.1,-1,0.13718506637591482,0.9961018773404775,0.9942783019107171,0.9953724471685733,0.0,2.125,0.375,S1 O6,de-protonated,0,,C16 H34 O6 S1,16,34,6,1,,,,,,
1137,353.216292,353.21558885678576,353.2155895970161,11733473.0,nan,286931.2,78.26,-1,-0.0020956899127047694,0.9999877053148172,0.9867456883643835,0.9946908985346437,4.0,1.7,0.15,S1 O3,de-protonated,0,,C20 H34 O3 S1,20,34,3,1,,,,,,
1143,354.083812,354.0831058471528,354.08305459640127,1980646.9,nan,318359.0,11.24,-1,0.14474217524465624,0.9962058122671772,0.0,0.5977234873603063,8.0,1.1333333333333333,0.6,N1 O9,de-protonated,0,,C15 H17 O9 N1,15,17,9,,1,,,,,
1144,354.091954,354.09124781890625,354.09116045928056,2171625.3,nan,342206.7,12.55,-1,0.24671507072320015,0.9890162885157349,0.9948876718779801,0.9913648418606329,8.0,1.2,0.6,13C1 O9,de-protonated,1,1125,C15 H18 O9 13C1,15,18,9,,,1,,,,
1145,354.120206,354.1194997208933,354.1194401057856,2551025.8,nan,306740.7,15.16,-1,0.16834745841210502,0.9948707865289612,0.0,0.5969224719173767,7.0,1.3125,0.5,N1 O8,de-protonated,0,,C16 H21 O8 N1,16,21,8,,1,,,,,
1146,354.128256,354.127549692966,354.1275459686649,2860276.3,nan,321102.4,17.28,-1,0.01051683539358569,0.9999799312823244,0.9861329126286001,0.9944411238208346,7.0,1.375,0.5,13C1 O8,de-protonated,1,1128,C16 H22 O8 13C1,16,22,8,,,1,,,,
1147,354.164724,354.1640175664498,354.16393147804916,1534719.3,nan,306588.2,8.18,-1,0.24307500840710491,0.9893362858231134,0.9956593012033785,0.9918654919752194,6.0,1.5294117647058822,0.4117647058823529,13C1 O7,de-protonated,1,1132,C17 H26 O7 13C1,17,26,7,,,1,,,,
1148,354.20445,354.2037434286309,354.2036882908034,2744587.3,nan,276629.2,16.49,-1,0.15566700544434772,0.9956127483643925,0.9942783019107171,0.9950789697829223,0.0,2.2666666666666666,0.4,13C1 S1 O6,de-protonated,1,1136,C15 H34 O6 S1 13C1,15,34,6,1,,1,,,,
1149,354.219647,354.2189403759089,354.21894443208834,2329871.8,nan,344585.5,13.34,-1,-0.011451051629351026,0.9999762075367434,0.9867456883643835,0.9946839998677994,4.0,1.7894736842105263,0.15789473684210525,13C1 S1 O3,de-protonated,1,1137,C19 H34 O3 S1 13C1,19,34,3,1,,1,,,,
1150,355.046552,355.04584250717903,355.04594081120257,2920457.0,nan,263599.4,17.31,-1,-0.2768769115165003,0.9861862912860834,0.0,0.59171177477165,13.0,0.6666666666666666,0.4444444444444444,O8,de-protonated,0,,C18 H12 O8,18,12,8,,,,,,,
1150,355.046552,355.04584250717903,355.0457786199504,2920457.0,nan,263599.4,17.31,-1,0.17994082025932595,0.9941421521284701,0.0,0.596485291277082,8.0,1.3076923076923077,0.15384615384615385,N4 S2 P1 O2,de-protonated,0,,C13 H17 O2 S2 N4 P1,13,17,2,2,4,,,1,,
1152,355.067784,355.0670744335202,355.067070179302,3858447.5,nan,301519.0,23.61,-1,0.01198144957550301,0.9999739524487784,0.0,0.599984371469267,8.0,1.0666666666666667,0.6666666666666666,O10,de-protonated,0,,C15 H16 O10,15,16,10,,,,,,,
1152,355.067784,355.0670744335202,355.0669079880498,3858447.5,nan,301519.0,23.61,-1,0.46877212892967673,0.9609116011940257,0.0,0.5765469607164154,3.0,2.1,0.4,N4 S2 P1 O4,de-protonated,0,,C10 H21 O4 S2 N4 P1,10,21,4,2,4,,,1,,
1153,355.083131,355.08242138027776,355.0823263205869,1694740.1,nan,335703.5,9.07,-1,0.267711693366396,0.987079845324961,0.0,0.5922479071949766,12.0,0.8421052631578947,0.3684210526315789,O7,de-protonated,0,,C19 H16 O7,19,16,7,,,,,,,
1154,355.086399,355.0856893689403,355.0856976239569,1614101.1,nan,264920.3,8.53,-1,-0.023247955817638756,0.9999019376996797,0.0,0.5999411626198078,7.0,1.25,0.4375,S1 O7,de-protonated,0,,C16 H20 O7 S1,16,20,7,1,,,,,,
1156,355.104228,355.10351830708726,355.1034556886863,11713563.0,nan,297514.5,76.41,-1,0.17633847243356784,0.9930389122333578,0.9826085289763918,0.9888667589305714,7.0,1.25,0.5625,O9,de-protonated,0,,C16 H20 O9,16,20,9,,,,,,,
1157,355.11235,355.1116402789101,355.11153570591154,13169693.0,nan,289088.5,86.2,-1,0.29447930594081756,0.6590498931310412,0.9259695986299405,0.765817775330601,2.0,2.1818181818181817,0.45454545454545453,N4 S2 O5,de-protonated,0,,C11 H24 O5 S2 N4,11,24,5,2,4,,,,,
1158,355.119439,355.1187292543167,355.1187118299712,1611039.1,nan,274281.3,8.51,-1,0.04906625568980231,0.9995632581503671,0.0,0.5997379548902202,11.0,1.0,0.3,O6,de-protonated,0,,C20 H20 O6,20,20,6,,,,,,,
1160,355.140633,355.13992318078965,355.1398411980706,7625765.5,nan,283889.1,48.94,-1,0.23084630205387696,0.9853827004492934,0.9848451976826489,0.9851676993426356,6.0,1.411764705882353,0.47058823529411764,O8,de-protonated,0,,C17 H24 O8,17,24,8,,,,,,,
1164,355.176918,355.1762080549084,355.1762267074549,3157552.5,nan,292308.4,18.9,-1,-0.05251631467520081,0.9994996963746549,0.0,0.5996998178247929,5.0,1.5555555555555556,0.3888888888888889,O7,de-protonated,0,,C18 H28 O7,18,28,7,,,,,,,
1166,355.20524,355.20452995665266,355.20437000836176,2669625.0,nan,300741.4,15.62,-1,0.4502993330185714,0.9638763526726581,0.0,0.5783258116035949,4.0,1.736842105263158,0.21052631578947367,P1 O4,de-protonated,0,,C19 H33 O4 P1,19,33,4,,,,,1,,
1167,355.224724,355.224013889058,355.22384560613153,1524286.9,nan,288470.0,7.93,-1,0.4737376968821436,0.9600959439584559,0.0,0.5760575663750735,4.0,1.7777777777777777,0.2777777777777778,N2 O5,de-protonated,0,,C18 H32 O5 N2,18,32,5,,2,,,,,
1168,356.099462,356.0987488543841,356.09870466087926,1790790.6,nan,328648.8,9.71,-1,0.12410464923313222,0.997209235316733,0.0,0.5983255411900398,7.0,1.2666666666666666,0.6,N1 O9,de-protonated,0,,C15 H19 O9 N1,15,19,9,,1,,,,,
1169,356.1076,356.1068868261514,356.10681052375855,1766729.1,nan,369676.4,9.55,-1,0.214268277423831,0.9917041306944755,0.9826085289763918,0.9880658900072421,7.0,1.3333333333333333,0.6,13C1 O9,de-protonated,1,1156,C15 H20 O9 13C1,15,20,9,,,1,,,,
1170,356.115675,356.11496179813736,356.1148301820897,2259275.5,nan,322906.7,12.86,-1,0.36958878573057563,0.9755194883964449,0.0,0.5853116930378669,10.0,1.15,0.05,N1 S2 O1,de-protonated,0,,C20 H23 O1 S2 N1,20,23,1,2,1,,,,,
1170,356.115675,356.11496179813736,356.11489054098377,2259275.5,nan,322906.7,12.86,-1,0.2000959675809897,0.6618409408670408,0.9259695986299405,0.7674924039722006,2.0,2.4,0.5,13C1 N4 S2 O5,de-protonated,1,1157,C10 H24 O5 S2 N4 13C1,10,24,5,2,4,1,,,,
1171,356.135823,356.1351097282392,356.1350901702636,2345297.5,nan,314965.7,13.44,-1,0.05491729435449479,0.9994529169386791,0.0,0.5996717501632074,6.0,1.4375,0.5,N1 O8,de-protonated,0,,C16 H23 O8 N1,16,23,8,,1,,,,,
1172,356.144027,356.14331369977754,356.1431960331429,1577812.1,nan,349191.6,8.28,-1,0.3303913593228075,0.9803882057792277,0.9848451976826489,0.9821710025405962,6.0,1.5,0.5,13C1 O8,de-protonated,1,1160,C16 H24 O8 13C1,16,24,8,,,1,,,,
1173,356.172218,356.17150460197627,356.17147567964787,13088093.0,nan,294083.1,85.65,-1,0.08120338200003215,0.9910838596315099,0.955817313608994,0.9769772412225035,5.0,1.588235294117647,0.4117647058823529,N1 O7,de-protonated,0,,C17 H27 O7 N1,17,27,7,,1,,,,,
1175,357.062452,357.06173551354306,357.06159087568057,1659241.1,nan,285411.7,8.83,-1,0.4050781887119457,0.9706652541423969,0.0,0.5823991524854382,12.0,0.7777777777777778,0.4444444444444444,O8,de-protonated,0,,C18 H14 O8,18,14,8,,,,,,,
1177,357.08348,357.0827634405919,357.08272024378,3778159.5,nan,309829.9,23.07,-1,0.12097144297716621,0.9973481858786493,0.0,0.5984089115271896,7.0,1.2,0.6666666666666666,O10,de-protonated,0,,C15 H18 O10,15,18,10,,,,,,,
1179,357.098747,357.09803038762703,357.0979763850649,2895476.0,nan,304525.5,17.14,-1,0.15122617799261842,0.9958589829866391,0.0,0.5975153897919835,11.0,0.9473684210526315,0.3684210526315789,O7,de-protonated,0,,C19 H18 O7,19,18,7,,,,,,,
1180,357.109413,357.1086963506242,357.1085583257346,4006519.3,nan,293339.7,24.61,-1,0.3865068097770371,0.9732579070306469,0.0,0.5839547442183881,2.0,2.2,0.8,N4 S1 O8,de-protonated,0,,C10 H22 O8 S1 N4,10,22,8,1,4,,,,,
1181,357.111727,357.11101034259633,357.1108635446869,8445560.0,nan,288439.4,54.44,-1,0.4110709710543709,0.4849021017869027,0.8515483793228098,0.6315606128012655,6.0,1.4375,0.4375,P1 O7,de-protonated,0,,C16 H23 O7 P1,16,23,7,,,,,1,,
1182,357.119816,357.1190993145337,357.1191057531643,5600890.5,nan,295116.7,35.32,-1,-0.018029364800564447,0.9999410203931773,0.0,0.5999646122359064,6.0,1.375,0.5625,O9,de-protonated,0,,C16 H22 O9,16,22,9,,,,,,,
1182,357.119816,357.1190993145337,357.1189435619121,5600890.5,nan,295116.7,35.32,-1,0.4361365433075297,0.9660745467654088,0.0,0.5796447280592453,1.0,2.4545454545454546,0.2727272727272727,N4 S2 P1 O3,de-protonated,0,,C11 H27 O3 S2 N4 P1,11,27,3,2,4,,,1,,
1184,357.135024,357.13430726177353,357.13436189444917,2269823.0,nan,357157.2,12.93,-1,-0.15297513057072729,0.9957628505782388,0.0,0.5974577103469433,10.0,1.1,0.3,O6,de-protonated,0,,C20 H22 O6,20,22,6,,,,,,,
1185,357.139616,357.13889924584277,357.13907060830434,1549184.4,nan,293859.2,8.09,-1,-0.4798199795948185,0.9590861017146747,0.0,0.5754516610288047,10.0,1.2222222222222223,0.1111111111111111,N4 S1 O2,de-protonated,0,,C18 H22 O2 S1 N4,18,22,2,1,4,,,,,
1187,357.156244,357.1555271881563,357.1554912625486,3414661.5,nan,302382.7,20.63,-1,0.1005881432933773,0.9981657910269899,0.0,0.5988994746161939,5.0,1.5294117647058822,0.47058823529411764,O8,de-protonated,0,,C17 H26 O8,17,26,8,,,,,,,
1189,357.1716,357.1708831348827,357.17074740383345,1392010.0,nan,366256.7,7.03,-1,0.38001726124912016,0.9741367637189161,0.0,0.5844820582313497,9.0,1.2380952380952381,0.23809523809523808,O5,de-protonated,0,,C21 H26 O5,21,26,5,,,,,,,
1190,357.175656,357.1749391208115,357.17483051472016,1652363.3,nan,357537.2,8.78,-1,0.3040698337007024,0.9833634744639946,0.955817313608994,0.9723450101219944,5.0,1.6875,0.4375,13C1 N1 O7,de-protonated,1,1173,C16 H27 O7 N1 13C1,16,27,7,,1,1,,,,
1191,357.177882,357.17716511308896,357.1771098880184,2046604.0,nan,318518.3,11.43,-1,0.15461536882815347,0.995671697839041,0.0,0.5974030187034246,4.0,1.8235294117647058,0.11764705882352941,N2 S1 P1 O2,de-protonated,0,,C17 H31 O2 S1 N2 P1,17,31,2,1,2,,,1,,
1192,357.184483,357.1837660901885,357.18363456345554,3448974.0,nan,263573.7,20.86,-1,0.3682328086450668,0.9756965942481118,0.0,0.5854179565488671,4.0,1.7222222222222223,0.2777777777777778,P1 O5,de-protonated,0,,C18 H31 O5 P1,18,31,5,,,,,1,,
1193,357.192525,357.1918080622889,357.19187677193287,1651344.4,nan,282357.9,8.78,-1,-0.19236060070644434,0.9933084157430326,0.0,0.5959850494458195,4.0,1.6666666666666667,0.3888888888888889,O7,de-protonated,0,,C18 H30 O7,18,30,7,,,,,,,
1195,358.094041,358.09332093471573,358.0932253572579,1718688.5,nan,373405.7,9.23,-1,0.26690663512593904,0.9871569346448864,0.0,0.5922941607869319,11.0,0.9444444444444444,0.3888888888888889,N1 O7,de-protonated,0,,C18 H17 O7 N1,18,17,7,,1,,,,,
1196,358.115168,358.1144478614211,358.11435472535726,1641382.9,nan,336439.9,8.71,-1,0.26007352857673727,0.9878021346725414,0.0,0.5926812808035248,6.0,1.4,0.6,N1 O9,de-protonated,0,,C15 H21 O9 N1,15,21,9,,1,,,,,
1197,358.151568,358.15084773514087,358.1507402347416,2147761.8,nan,300225.4,12.11,-1,0.3001540614170478,0.9837857310694106,0.0,0.5902714386416463,5.0,1.5625,0.5,N1 O8,de-protonated,0,,C16 H25 O8 N1,16,25,8,,1,,,,,
1198,358.187859,358.1871386092388,358.18712574412586,2454460.8,nan,306893.7,14.17,-1,0.035917295728923986,0.9997659491294678,0.0,0.5998595694776807,4.0,1.7058823529411764,0.4117647058823529,N1 O7,de-protonated,0,,C17 H29 O7 N1,17,29,7,,1,,,,,
1199,358.224359,358.22363848261165,358.2235112535102,1591495.9,nan,272944.8,8.37,-1,0.35516680914206505,0.9773713905738933,0.0,0.586422834344336,3.0,1.8333333333333333,0.3333333333333333,N1 O6,de-protonated,0,,C18 H33 O6 N1,18,33,6,,1,,,,,
1204,359.078078,359.0773545208576,359.07724094015856,2557129.8,nan,232732.0,14.86,-1,0.31631272081532485,0.9820091831423176,0.0,0.5892055098853906,11.0,0.8888888888888888,0.4444444444444444,O8,de-protonated,0,,C18 H16 O8,18,16,8,,,,,,,
1205,359.091011,359.09028747598995,359.0901280997806,5585101.5,nan,301066.8,35.21,-1,0.44383344704252603,0.9648880090516121,0.0,0.5789328054309673,6.0,1.4,0.5333333333333333,P1 O8,de-protonated,0,,C15 H21 O8 P1,15,21,8,,,,,1,,
1206,359.098984,359.0982604483297,359.098370308258,1463504.0,nan,303070.4,7.51,-1,-0.3059326840676559,0.9831607375982427,0.0,0.5898964425589456,6.0,1.3333333333333333,0.6666666666666666,O10,de-protonated,0,,C15 H20 O10,15,20,10,,,,,,,
1206,359.098984,359.0982604483297,359.0982081170058,1463504.0,nan,303070.4,7.51,-1,0.14572983857102187,0.9961539555739464,0.0,0.5976923733443678,1.0,2.5,0.4,N4 S2 P1 O4,de-protonated,0,,C10 H25 O4 S2 N4 P1,10,25,4,2,4,,,1,,
1208,359.114427,359.1137033947543,359.1136264495429,4761812.5,nan,293126.8,29.68,-1,0.21426424875810912,0.9917044413514031,0.0,0.5950226648108419,10.0,1.0526315789473684,0.3684210526315789,O7,de-protonated,0,,C19 H20 O7,19,20,7,,,,,,,
1211,359.150734,359.1500102687967,359.15001195892717,3438303.8,nan,261895.8,20.78,-1,-0.004705917952438737,0.9999959817064739,0.0,0.5999975890238843,9.0,1.2,0.3,O6,de-protonated,0,,C20 H24 O6,20,24,6,,,,,,,
1217,360.130863,360.1301358684963,360.13000478983525,1816071.9,nan,360874.4,9.88,-1,0.36397595125876886,0.9762485642220533,0.0,0.585749138533232,5.0,1.5333333333333334,0.6,N1 O9,de-protonated,0,,C15 H23 O9 N1,15,23,9,,1,,,,,
1220,361.057178,361.0564476548896,361.0565054952523,1747744.0,nan,246252.1,9.42,-1,-0.16019753637323333,0.9953542618623691,0.0,0.5972125571174214,11.0,0.8235294117647058,0.5294117647058824,O9,de-protonated,0,,C17 H14 O9,17,14,9,,,,,,,
1220,361.057178,361.0564476548896,361.0563433040001,1747744.0,nan,246252.1,9.42,-1,0.28901552745476045,0.9849578759560873,0.0,0.5909747255736524,6.0,1.5833333333333333,0.25,N4 S2 P1 O3,de-protonated,0,,C12 H19 O3 S2 N4 P1,12,19,3,2,4,,,1,,
1221,361.07021,361.06947960967847,361.0693926548743,2355492.0,nan,290164.2,13.5,-1,0.24082574129887332,0.9895316918611892,0.0,0.5937190151167134,6.0,1.3571428571428572,0.6428571428571429,P1 O9,de-protonated,0,,C14 H19 O9 P1,14,19,9,,,,,1,,
1223,361.09364,361.0929095283942,361.0928910046366,4766507.0,nan,290772.2,29.71,-1,0.05129914785036184,0.9995226131561256,0.0,0.5997135678936754,10.0,1.0,0.4444444444444444,O8,de-protonated,0,,C18 H18 O8,18,18,8,,,,,,,
1226,361.130019,361.12928840218683,361.1292765140209,6636342.0,nan,288618.3,42.27,-1,0.03291941893489077,0.49990169277061797,0.8284876905041023,0.6313360918640116,9.0,1.1578947368421053,0.3684210526315789,O7,de-protonated,0,,C19 H22 O7,19,22,7,,,,,,,
1226,361.130019,361.12928840218683,361.1291143227687,6636342.0,nan,288618.3,42.27,-1,0.4820420487072439,0.9587142262218896,0.0,0.5752285357331337,4.0,1.9285714285714286,0.07142857142857142,N4 S2 P1 O1,de-protonated,0,,C14 H27 O1 S2 N4 P1,14,27,1,2,4,,,1,,
1227,361.143042,361.1423113570069,361.14216367364287,10308410.0,nan,297096.9,66.95,-1,0.40893415087802687,0.48505629365714953,0.8515483793228098,0.6316531279234137,4.0,1.6875,0.4375,P1 O7,de-protonated,0,,C16 H27 O7 P1,16,27,7,,,,,1,,
1230,361.16644,361.16570927583376,361.16566202340516,4486977.0,nan,309275.8,27.83,-1,0.1308331150207159,0.996898906034461,0.0,0.5981393436206766,8.0,1.3,0.3,O6,de-protonated,0,,C20 H26 O6,20,26,6,,,,,,,
1232,362.088937,362.0882030754725,362.0881399768296,1905752.4,nan,302625.6,10.48,-1,0.17426321365115102,0.9945049797623072,0.0,0.5967029878573843,10.0,1.0,0.47058823529411764,N1 O8,de-protonated,0,,C17 H17 O8 N1,17,17,8,,1,,,,,
1234,362.146526,362.14579187568256,362.14565485431325,2670697.8,nan,303265.3,15.62,-1,0.37835983250240396,0.9743589633647999,0.0,0.5846153780188799,4.0,1.6666666666666667,0.6,N1 O9,de-protonated,0,,C15 H25 O9 N1,15,25,9,,1,,,,,
1239,363.109293,363.10855553561515,363.1085410691146,9280910.0,nan,285872.1,60.04,-1,0.0398407057637541,0.9872033185563865,0.9848446940802772,0.9862598687659427,9.0,1.1111111111111112,0.4444444444444444,O8,de-protonated,0,,C18 H20 O8,18,20,8,,,,,,,
1239,363.109293,363.10855553561515,363.1083788778624,9280910.0,nan,285872.1,60.04,-1,0.48651521983761964,0.9785411289354455,0.9449496396156849,0.9651045332075412,4.0,1.9230769230769231,0.15384615384615385,N4 S2 P1 O2,de-protonated,0,,C13 H25 O2 S2 N4 P1,13,25,2,2,4,,,1,,
1242,363.145754,363.1450164091233,363.1449265784989,9102745.0,nan,295035.4,58.85,-1,0.2473685237745219,0.994101966175302,0.9788618314669344,0.988005912291955,8.0,1.263157894736842,0.3684210526315789,O7,de-protonated,0,,C19 H24 O7,19,24,7,,,,,,,
1244,363.182059,363.18132128317257,363.18131208788316,3426723.8,nan,301989.0,20.7,-1,0.025318729521801173,0.9998836912496902,0.0,0.5999302147498141,7.0,1.4,0.3,O6,de-protonated,0,,C20 H28 O6,20,28,6,,,,,,,
1247,364.071182,364.07044119859376,364.07039571273816,10856114.0,nan,284645.3,70.63,-1,0.12493697957782168,0.4985858647067289,0.859523230357577,0.6429608109670681,10.0,1.0666666666666667,0.4,N3 P1 O6,de-protonated,0,,C15 H16 O6 N3 P1,15,16,6,,3,,,1,,
1248,364.074931,364.07419018558755,364.07414713866325,4341426.5,nan,289049.1,26.84,-1,0.118236696130583,0.9974665770966199,0.0,0.598479946257972,0.0,2.3,0.9,N1 S2 O9,de-protonated,0,,C10 H23 O9 S2 N1,10,23,9,2,1,,,,,
1249,364.1125,364.11175905525175,364.1118959041869,2025150.1,nan,281049.6,11.27,-1,-0.3758430764868729,0.9746946058457194,0.9848446940802772,0.9787546411395425,9.0,1.1764705882352942,0.47058823529411764,13C1 O8,de-protonated,1,1239,C17 H20 O8 13C1,17,20,8,,,1,,,,
1249,364.1125,364.11175905525175,364.11173371293467,2025150.1,nan,281049.6,11.27,-1,0.06960038565383485,0.9991214099774081,0.9449496396156849,0.9774527018327188,4.0,2.0833333333333335,0.16666666666666666,13C1 N4 S2 P1 O2,de-protonated,1,1239,C12 H25 O2 S2 N4 13C1 P1,12,25,2,2,4,1,,1,,
1250,364.148999,364.148257928628,364.14828141357117,2172105.3,nan,304889.2,12.26,-1,-0.0644928023579525,0.9992455812847252,0.9788618314669344,0.9910920813576088,8.0,1.3333333333333333,0.3888888888888889,13C1 O7,de-protonated,1,1242,C18 H24 O7 13C1,18,24,7,,,1,,,,
1254,365.050797,365.05005280007657,365.0499205130866,51957724.0,nan,282305.3,346.89,-1,0.3623805472823537,0.6530060353429711,0.9141356823687733,0.757457894153292,0.0,2.3,0.8,S2 P1 O8,de-protonated,0,,C10 H23 O8 S2 P1,10,23,8,2,,,,1,,
1255,365.068592,365.0678477383415,365.068013666594,22859744.0,nan,276977.3,151.31,-1,-0.4545132585931307,0.48160487240627153,0.8137954859511729,0.6144811178242321,19.0,0.47619047619047616,0.14285714285714285,N4 O3,de-protonated,0,,C21 H10 O3 N4,21,10,3,,4,,,,,
1256,365.080405,365.0796606973594,365.0795634157309,1949156.1,nan,253790.7,10.76,-1,0.2664669245633622,0.9871989441582848,0.0,0.5923193664949709,9.0,1.1176470588235294,0.4117647058823529,P1 O7,de-protonated,0,,C17 H19 O7 P1,17,19,7,,,,,1,,
1257,365.088595,365.0878506689463,365.08780562420833,9269223.0,nan,283610.4,59.96,-1,0.1233805602205595,0.9972683488100349,0.9834296652602967,0.9917328753901395,9.0,1.0588235294117647,0.5294117647058824,O9,de-protonated,0,,C17 H18 O9,17,18,9,,,,,,,
1258,365.101512,365.1007676241342,365.1006927838303,3812330.5,nan,302065.4,23.28,-1,0.20498537907186956,0.9924046978265224,0.0,0.5954428186959134,4.0,1.6428571428571428,0.6428571428571429,P1 O9,de-protonated,0,,C14 H23 O9 P1,14,23,9,,,,,1,,
1261,365.124955,365.12421054280486,365.1241911335926,15146994.0,nan,282444.8,99.47,-1,0.053157837054566795,0.9984992869925797,0.9851826547218269,0.9931726340842786,8.0,1.2222222222222223,0.4444444444444444,O8,de-protonated,0,,C18 H22 O8,18,22,8,,,,,,,
1261,365.124955,365.12421054280486,365.1240289423404,15146994.0,nan,282444.8,99.47,-1,0.49736651135398785,0.645677011926487,0.927279913856465,0.7583181726984782,3.0,2.076923076923077,0.15384615384615385,N4 S2 P1 O2,de-protonated,0,,C13 H27 O2 S2 N4 P1,13,27,2,2,4,,,1,,
1265,365.161362,365.1606174165003,365.1605766429769,8220668.5,nan,292927.6,52.91,-1,0.11165916050524238,0.9986850166955907,0.9799556785985767,0.9911932814567852,7.0,1.368421052631579,0.3684210526315789,O7,de-protonated,0,,C19 H26 O7,19,26,7,,,,,,,
1266,365.174331,365.1735863715078,365.17346380259886,2782720.8,nan,305114.4,16.36,-1,0.3356457165444419,0.9797658596017761,0.0,0.5878595157610657,2.0,1.9375,0.4375,P1 O7,de-protonated,0,,C16 H31 O7 P1,16,31,7,,,,,1,,
1267,365.197842,365.1970972899425,365.19696215236115,3021319.8,nan,293470.6,17.97,-1,0.37004026695759373,0.9754603825719735,0.0,0.5852762295431841,6.0,1.5,0.3,O6,de-protonated,0,,C20 H30 O6,20,30,6,,,,,,,
