Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,17O
335,245.103355,245.10311089518223,245.1030617654932,13099511.0,nan,436621.6,102.28,-1,0.2004450236712936,0.9951794580854505,0.9870811122597063,0.9919401197551527,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,,,
336,245.139743,245.1394988187417,245.1394472748775,4977159.5,nan,448039.6,37.34,-1,0.21026344301408545,0.9920101139425993,0.0,0.5952060683655596,2.0,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,,C12 H22 O5,12,22,5,,,,,,,
339,246.106691,246.1064447874676,246.1064166005655,1360812.4,nan,538175.5,8.42,-1,0.11453135803220624,0.9976226894899439,0.9870811122597063,0.9934060585978488,3.0,1.8,0.6,13C1 O6,de-protonated,1,335,C10 H18 O6 13C1,10,18,6,,,1,,,,
340,246.109804,246.1095577809281,246.1095441269785,2076589.8,nan,410031.6,14.14,-1,0.055479155196954656,0.9994416683613955,0.0,0.5996650010168373,3.0,1.8888888888888888,0.5555555555555556,N3 O5,de-protonated,0,,C9 H17 O5 N3,9,17,5,,3,,,,,
341,247.061472,247.0612237817528,247.0611969524875,1425997.0,nan,593627.9,8.94,-1,0.1085936020130922,0.9978625412184208,0.0,0.5987175247310524,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,,,
343,247.082578,247.08232973741528,247.0823263205869,3701590.3,nan,417212.7,27.13,-1,0.013828704094091173,0.999965301615045,0.0,0.599979180969027,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,,,
345,247.119027,247.1187786608466,247.1187118299712,3513702.3,nan,450127.8,25.63,-1,0.2704403681225687,0.9868168760329808,0.0,0.5920901256197885,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,,,
346,248.114305,248.1140545700595,248.1139608021642,1394713.5,nan,458273.7,8.68,-1,0.3779226891970885,0.974417414605562,0.0,0.5846504487633372,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,,,,
349,249.004402,249.00414970022678,249.0040759981969,1574303.4,nan,488879.7,10.11,-1,0.2959872427169822,0.9842292437504322,0.0,0.5905375462502593,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,,,,
350,249.040763,249.04051062384298,249.04046150758123,1260463.4,nan,540902.3,7.6,-1,0.1972220154587588,0.9929671241684461,0.0,0.5957802745010676,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,,,
352,249.077158,249.07690554738775,249.0768470169655,1630143.4,nan,513276.5,10.56,-1,0.23498941371751556,0.9900304280573353,0.0,0.5940182568344011,7.0,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,,C13 H14 O5,13,14,5,,,,,,,
355,249.113597,249.1133444708401,249.11323252634983,1803471.3,nan,456294.1,11.95,-1,0.4493719146752175,0.9640222903910562,0.0,0.5784133742346337,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,,,
357,249.149907,249.14965439456347,249.1496180357341,2271455.3,nan,495453.3,15.69,-1,0.14593170822022264,0.9961433134533693,0.0,0.5976859880720216,5.0,1.4666666666666666,0.2,O3,de-protonated,0,,C15 H22 O3,15,22,3,,,,,,,
360,251.020074,251.01981746589118,251.01972606267492,2174996.8,nan,408200.1,14.91,-1,0.3641276233285192,0.976229002428928,0.0,0.5857374014573568,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,,,
362,251.056434,251.0561773895095,251.05611157205922,2610724.8,nan,387411.0,18.26,-1,0.2621623104536451,0.9876066374587035,0.0,0.592563982475222,7.0,1.0,0.5,O6,de-protonated,0,,C12 H12 O6,12,12,6,,,,,,,
363,251.059803,251.0595463824322,251.0594828754292,2393638.3,nan,453105.2,16.53,-1,0.2529560017010558,0.9884568298613982,0.0,0.5930740979168388,2.0,1.7777777777777777,0.6666666666666666,S1 O6,de-protonated,0,,C9 H16 O6 S1,9,16,6,1,,,,,,
366,251.092778,251.0925213131614,251.0924970814435,1847348.6,nan,526371.4,12.2,-1,0.09650514524811742,0.9983115513176001,0.0,0.59898693079056,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,,,
369,251.129133,251.1288762367902,251.12888259082783,1676612.6,nan,459310.3,10.84,-1,-0.025301898999492558,0.9998838458208529,0.0,0.5999303074925117,5.0,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,,C14 H20 O4,14,20,4,,,,,,,
376,252.978924,252.97866335092192,252.97873062959468,5017459.5,nan,443238.5,37.35,-1,-0.2659459654639422,0.9872486287389276,0.0,0.5923491772433566,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,,,
377,253.035626,253.03536523180765,253.03537612715292,2029196.4,nan,470159.1,13.63,-1,-0.043058585073380874,0.9996636431410202,0.0,0.5997981858846121,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,,,
380,253.072097,253.07183615519278,253.07176163653722,2568604.5,nan,420735.9,17.92,-1,0.29445662006812257,0.9843906544985073,0.0,0.5906343926991043,6.0,1.1666666666666667,0.5,O6,de-protonated,0,,C12 H14 O6,12,14,6,,,,,,,
383,253.108437,253.10817607885312,253.10814714592152,2031532.5,nan,488888.3,13.65,-1,0.11431055035269688,0.9976318363465703,0.0,0.5985791018079422,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,,,
385,253.144797,253.14453600247143,253.14453265530582,8157116.5,nan,436904.7,62.27,-1,0.01322234996487454,0.49998413886580345,0.8676488643339467,0.6470500290530607,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,,,
389,255.051262,255.05099699754768,255.05102619163094,2918150.0,nan,402712.5,20.68,-1,-0.11446369649983158,0.9976254942046346,0.0,0.5985752965227807,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,,,
390,255.087705,255.0874399209916,255.0874117010152,4689686.0,nan,423927.5,34.74,-1,0.11062865161374447,0.9977817681451644,0.0,0.5986690608870986,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,,,,
391,255.12409,255.1238248445574,255.1237972103995,3287334.3,nan,427636.3,23.61,-1,0.10831666118399061,0.9978734178396413,0.0,0.5987240507037848,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,,,
392,255.160485,255.16021976810217,255.16018271978382,1984310.4,nan,439905.2,13.27,-1,0.14519631532038182,0.9961820113653422,0.0,0.5977092068192054,3.0,1.7142857142857142,0.2857142857142857,O4,de-protonated,0,,C14 H24 O4,14,24,4,,,,,,,
393,255.233238,255.23297261526946,255.23295373855242,2721622.5,nan,413920.6,19.12,-1,0.07395877671441256,0.9990079860837001,0.0,0.5994047916502201,1.0,2.0,0.125,O2,de-protonated,0,,C16 H32 O2,16,32,2,,,,,,,
397,257.066952,257.06668276317424,257.0666762561089,2996353.3,nan,437790.3,21.3,-1,0.025312753216809633,0.9998837461477156,0.0,0.5999302476886293,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,,,
398,257.103383,257.10311368664344,257.1030617654932,7894673.5,nan,436075.6,60.17,-1,0.2019468375937203,0.9926273764882428,0.0,0.5955764258929457,4.0,1.5,0.5,O6,de-protonated,0,,C12 H18 O6,12,18,6,,,,,,,
400,257.139719,257.1394496103121,257.13944727487745,9385633.0,nan,411529.5,72.0,-1,0.009082366330245405,0.4999925162613563,0.8759295984134849,0.6503673491222077,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,,,
401,257.176134,257.1758645338149,257.1758327842618,14771890.0,nan,407293.6,114.75,-1,0.12345465263362787,0.9986172380095807,0.9903231834059297,0.9952996161681203,2.0,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,,C14 H26 O4,14,26,4,,,,,,,
405,258.179458,258.1791864261255,258.1791876193341,2065517.5,nan,442302.8,13.8,-1,-0.004621629544551401,0.999996124361617,0.9903231834059297,0.9961269479793421,2.0,2.0,0.3076923076923077,13C1 O4,de-protonated,1,401,C13 H26 O4 13C1,13,26,4,,,1,,,,
409,259.082593,259.0823195289037,259.0823263205869,4676093.0,nan,419508.5,34.35,-1,-0.02621438240576628,0.9998753173531261,0.0,0.5999251904118756,4.0,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,,C11 H16 O7,11,16,7,,,,,,,
410,259.119047,259.1187734523246,259.1187118299712,14344717.0,nan,419018.7,110.48,-1,0.2378151426919254,0.9948416694197098,0.970904969816106,0.9852669895782682,3.0,1.6666666666666667,0.5,O6,de-protonated,0,,C12 H20 O6,12,20,6,,,,,,,
411,259.155349,259.15507537606476,259.15509733935545,7214621.5,nan,419520.7,54.34,-1,-0.08474959943839525,0.9986975946564544,0.0,0.5992185567938726,2.0,1.8461538461538463,0.38461538461538464,O5,de-protonated,0,,C13 H24 O5,13,24,5,,,,,,,
413,260.122336,260.12206034470876,260.12206666504346,2427337.5,nan,422197.0,16.64,-1,-0.024297572237565138,0.9998928835105265,0.970904969816106,0.9882977180327582,3.0,1.8181818181818181,0.5454545454545454,13C1 O6,de-protonated,1,410,C11 H20 O6 13C1,11,20,6,,,1,,,,
416,261.040766,261.0404884153567,261.0404615075812,1715551.9,nan,488762.3,11.03,-1,0.10307894555967588,0.9980739161797147,0.0,0.5988443497078288,9.0,0.7692307692307693,0.46153846153846156,O6,de-protonated,0,,C13 H10 O6,13,10,6,,,,,,,
418,261.061868,261.0615903710276,261.06159087568057,1932137.3,nan,391432.6,12.74,-1,-0.0019330801284828264,0.9999993219629997,0.0,0.5999995931777998,4.0,1.4,0.8,O8,de-protonated,0,,C10 H14 O8,10,14,8,,,,,,,
419,261.077092,261.0768143390464,261.0768470169655,1936496.0,nan,301370.6,12.77,-1,-0.1251659021218828,0.9971613701521238,0.0,0.5982968220912742,8.0,1.0,0.35714285714285715,O5,de-protonated,0,,C14 H14 O5,14,14,5,,,,,,,
421,261.098261,261.0979832945765,261.0979763850649,4522361.5,nan,427951.6,33.13,-1,0.026463290606944884,0.9998729385146863,0.0,0.5999237631088118,3.0,1.6363636363636365,0.6363636363636364,O7,de-protonated,0,,C11 H18 O7,11,18,7,,,,,,,
422,261.113584,261.1133062623874,261.1132325263498,1229824.1,nan,420294.9,7.21,-1,0.28239104126283143,0.9856346100639405,0.0,0.5913807660383643,7.0,1.2,0.26666666666666666,O4,de-protonated,0,,C15 H18 O4,15,18,4,,,,,,,
424,261.134712,261.13443421800366,261.13436189444917,4396425.5,nan,440507.6,32.14,-1,0.2769591637284515,0.9861781397431263,0.0,0.5917068838458758,2.0,1.8333333333333333,0.5,O6,de-protonated,0,,C12 H22 O6,12,22,6,,,,,,,
427,263.020123,263.01984125730826,263.0197260626749,1638603.8,nan,487863.7,10.42,-1,0.43796955864264187,0.9657937244669896,0.0,0.5794762346801937,9.0,0.6666666666666666,0.5833333333333334,O7,de-protonated,0,,C12 H8 O7,12,8,7,,,,,,,
428,263.056418,263.0561361810631,263.0561115720592,2807003.8,nan,443076.7,19.62,-1,0.09355039787620104,0.9984132798892668,0.0,0.5990479679335601,8.0,0.9230769230769231,0.46153846153846156,O6,de-protonated,0,,C13 H12 O6,13,12,6,,,,,,,
430,263.0928,263.0925181046352,263.09249708144347,2550508.0,nan,435265.8,17.6,-1,0.07990798655997708,0.998842069106173,0.0,0.5993052414637038,7.0,1.1428571428571428,0.35714285714285715,O5,de-protonated,0,,C14 H16 O5,14,16,5,,,,,,,
432,263.113922,263.11364006026406,263.1136264495429,1624309.3,nan,514611.8,10.3,-1,0.05172944234189522,0.9995145729302599,0.0,0.599708743758156,2.0,1.8181818181818181,0.6363636363636364,O7,de-protonated,0,,C11 H20 O7,11,20,7,,,,,,,
433,263.129154,263.12887202826613,263.1288825908278,1546748.0,nan,460163.7,9.69,-1,-0.04014215986385293,0.9997076575976545,0.0,0.5998245945585926,6.0,1.3333333333333333,0.26666666666666666,O4,de-protonated,0,,C15 H20 O4,15,20,4,,,,,,,
435,263.150284,263.15000198387816,263.15001195892717,1374213.4,nan,458536.5,8.34,-1,-0.03790632170804441,0.9997393123226089,0.0,0.5998435873935654,1.0,2.0,0.5,O6,de-protonated,0,,C12 H24 O6,12,24,6,,,,,,,
437,264.072894,264.0726100457452,264.0724899123516,1374877.4,nan,443143.6,8.27,-1,0.45492581835960694,0.9631441725156574,0.0,0.5778865035093944,3.0,1.6666666666666667,0.8888888888888888,N1 O8,de-protonated,0,,C9 H15 O8 N1,9,15,8,,1,,,,,
438,264.109272,264.10898796932565,264.1088754217359,2024621.4,nan,452550.9,13.34,-1,0.4261408844571415,0.9675865842381206,0.0,0.5805519505428723,2.0,1.9,0.7,N1 O7,de-protonated,0,,C10 H19 O7 N1,10,19,7,,1,,,,,
444,264.999228,264.9989420997892,264.9989906177686,1216694.8,nan,399129.9,7.03,-1,-0.18308741207272478,0.993936118496199,0.0,0.5963616710977194,9.0,0.5454545454545454,0.7272727272727273,O8,de-protonated,0,,C11 H6 O8,11,6,8,,,,,,,
