Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
98,168.030298,168.03020951794326,168.0302311761528,1559684.9,nan,684035.0,11.35,-1,-0.12889471960950555,0.9969899781976604,0.0,0.5981939869185963,5.0,1.0,0.5714285714285714,N1 O4,de-protonated,0,,C7 H7 O4 N1,7,7,4,,1,,,
172,207.066603,207.0663697025864,207.06628233291582,1296974.1,nan,578535.7,8.42,-1,0.4219405960093143,0.9682121899762928,0.0,0.5809273139857757,6.0,1.0909090909090908,0.36363636363636365,O4,de-protonated,0,,C11 H12 O4,11,12,4,,,,,
173,208.061836,208.06159901050998,208.06153130510882,1336610.1,nan,565287.1,8.75,-1,0.32541047227680414,0.9809694517209585,0.0,0.5885816710325751,6.0,1.1,0.4,N1 O4,de-protonated,0,,C10 H11 O4 N1,10,11,4,,1,,,
184,210.077511,210.07726653283774,210.0771813695868,1824094.4,nan,587442.8,12.83,-1,0.40539029691057793,0.9706207034298033,0.0,0.582372422057882,5.0,1.3,0.4,N1 O4,de-protonated,0,,C10 H13 O4 N1,10,13,4,,1,,,
189,211.025137,211.0248890173719,211.0248114431032,2796973.0,nan,571092.6,20.85,-1,0.3676073356324094,0.9757780794610859,0.0,0.5854668476766515,6.0,0.8888888888888888,0.6666666666666666,O6,de-protonated,0,,C9 H8 O6,9,8,6,,,,,
190,211.061534,211.0612858823477,211.0611969524875,4615610.0,nan,411905.8,35.99,-1,0.421346327423768,0.968300234481866,0.0,0.5809801406891195,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,
196,212.056798,212.05654619015627,212.0564459246805,1459485.3,nan,578118.4,9.71,-1,0.4728244658084799,0.960246546514838,0.0,0.5761479279089028,5.0,1.2222222222222223,0.5555555555555556,N1 O5,de-protonated,0,,C9 H11 O5 N1,9,11,5,,1,,,
202,213.077185,213.07692940476448,213.0768470169655,5386893.5,nan,509814.6,42.41,-1,0.386657678375087,0.9732373079458152,0.0,0.583942384767489,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,
203,213.113586,213.1133302697255,213.11323252634983,2073754.5,nan,468412.2,14.82,-1,0.4586452681385379,0.9625505200204172,0.0,0.5775303120122502,3.0,1.6363636363636365,0.36363636363636365,O4,de-protonated,0,,C11 H18 O4,11,18,4,,,,,
205,214.072449,214.07218971257308,214.0720959891585,1291768.0,nan,476855.3,8.31,-1,0.4378123834701857,0.9658178470362874,0.0,0.5794907082217724,4.0,1.4444444444444444,0.5555555555555556,N1 O5,de-protonated,0,,C9 H13 O5 N1,9,13,5,,1,,,
206,215.056473,215.05621006207934,215.05611157205922,4218722.0,nan,495053.3,32.47,-1,0.45797359303942875,0.9626580549752519,0.0,0.5775948329851511,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,
207,215.092838,215.09257492717387,215.0924970814435,4704623.5,nan,544383.6,36.49,-1,0.361917460767411,0.9765132891463272,0.0,0.5859079734877963,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,
208,215.129229,215.12896579217198,215.12888259082783,1148541.0,nan,462724.7,7.07,-1,0.3867511565710918,0.9732245409363646,0.0,0.5839347245618187,2.0,1.8181818181818181,0.36363636363636365,O4,de-protonated,0,,C11 H20 O4,11,20,4,,,,,
210,217.072126,217.0718555844887,217.07176163653722,3361362.5,nan,524298.3,25.37,-1,0.4327967432327856,0.9665833920120148,0.0,0.5799500352072089,3.0,1.5555555555555556,0.6666666666666666,O6,de-protonated,0,,C9 H14 O6,9,14,6,,,,,
211,217.108505,217.10823444953132,217.10814714592152,2300256.3,nan,498853.7,16.59,-1,0.40212037618341595,0.9710858533136266,0.0,0.582651511988176,2.0,1.8,0.5,O5,de-protonated,0,,C10 H18 O5,10,18,5,,,,,
