Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
179,229.145085,229.14464589147653,229.14453265530582,1552782.4,nan,405362.5,10.31,-1,0.49416920138941073,0.9566570131219139,0.0,0.5739942078731483,2.0,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,,C12 H22 O4,12,22,4,,,,,
188,233.11889,233.11842833111527,233.11831790677812,1263984.4,nan,508114.6,7.93,-1,0.4736836561922557,0.9601048633357221,0.0,0.5760629180014333,6.0,1.2857142857142858,0.21428571428571427,O3,de-protonated,0,,C14 H18 O3,14,18,3,,,,,
195,237.004675,237.00419127046726,237.0040759981969,1237843.0,nan,615414.9,7.65,-1,0.4863725228276347,0.9579849794126356,0.0,0.5747909876475813,8.0,0.6,0.7,O7,de-protonated,0,,C10 H6 O7,10,6,7,,,,,
201,238.042458,238.0419683786937,238.0420729639591,1200618.8,nan,320157.9,7.34,-1,-0.43935622010946507,0.9655805566623041,0.0,0.5793483339973825,2.0,2.3333333333333335,0.5,N3 S1 P1 O3,de-protonated,0,,C6 H14 O3 S1 N3 P1,6,14,3,1,3,,,1
202,239.020334,239.01983882702825,239.01972606267492,2924140.8,nan,473198.0,21.43,-1,0.4717784393356999,0.9604187204742457,0.0,0.5762512322845474,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,
213,241.145124,241.14461676402317,241.14453265530582,1655482.1,nan,424464.6,10.98,-1,0.34878965083471014,0.9781678494200984,0.0,0.586900709652059,3.0,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,,C13 H22 O4,13,22,4,,,,,
222,243.124414,243.12389552706074,243.12379721039952,1925588.9,nan,470513.5,13.17,-1,0.40438929611595836,0.9707634733009938,0.0,0.5824580839805963,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,,
236,247.061837,247.0612961732499,247.0611969524875,2102293.5,nan,387121.8,14.49,-1,0.40160398969026045,0.9711589857121671,0.0,0.5826953914273002,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,
243,248.114626,248.11407919628317,248.1139608021642,1431237.5,nan,516067.2,9.08,-1,0.47717636923001444,0.9595264728432965,0.0,0.5757158837059779,2.0,1.9,0.6,N1 O6,de-protonated,0,,C10 H19 O6 N1,10,19,6,,1,,,
246,249.004733,249.00418114290602,249.0040759981969,1567540.1,nan,471451.0,10.17,-1,0.4222609959405731,0.9681646726169063,0.0,0.5808988035701438,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,,
