Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P
201,235.098073,235.0976822552946,235.0975824618718,1632722.9,nan,436532.2,10.87,-1,0.42447660129839176,0.9678351612545325,0.0,0.5807010967527195,6.0,1.2307692307692308,0.3076923076923077,O4,de-protonated,0,,C13 H16 O4,13,16,4,,,,,
205,237.113745,237.11334313859237,237.11323252634983,1891364.3,nan,541386.4,12.98,-1,0.4664954433728317,0.9612829312421758,0.0,0.5767697587453054,5.0,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,,C13 H18 O4,13,18,4,,,,,
207,238.072612,238.0722048503119,238.0720959891585,1915835.3,nan,464855.5,13.17,-1,0.45726128860558923,0.9627719355828409,0.0,0.5776631613497045,6.0,1.1818181818181819,0.45454545454545453,N1 O5,de-protonated,0,,C11 H13 O5 N1,11,13,5,,1,,,
208,238.963426,238.96301393735286,238.96308056511668,1617463.3,nan,538645.6,10.73,-1,-0.278820325178489,0.9859930616537059,0.0,0.5915958369922235,12.0,0.3076923076923077,0.07692307692307693,S2 O1,de-protonated,0,,C13 H4 O1 S2,13,4,1,2,,,,
209,239.020217,239.01980462414286,239.01972606267492,3231311.5,nan,459856.9,23.91,-1,0.3286819428609936,0.9805886427815532,0.0,0.5883531856689319,7.0,0.8,0.7,O7,de-protonated,0,,C10 H8 O7,10,8,7,,,,,
210,239.056611,239.05619842342506,239.05611157205922,4985439.0,nan,453334.4,38.23,-1,0.3633095396095019,0.9763344222357448,0.0,0.5858006533414469,6.0,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,,C11 H12 O6,11,12,6,,,,,
215,240.051894,240.05147593430544,240.05136054425222,1723657.6,nan,470972.3,11.52,-1,0.48068901989498125,0.9589408504600894,0.0,0.5753645102760536,6.0,1.1,0.6,N1 O6,de-protonated,0,,C10 H11 O6 N1,10,11,6,,1,,,
229,242.067555,242.06712581766388,242.06701060873021,2586991.5,nan,415431.4,18.51,-1,0.4759381849452217,0.9597319614169694,0.0,0.5758391768501816,5.0,1.3,0.6,N1 O6,de-protonated,0,,C10 H13 O6 N1,10,13,6,,1,,,
231,242.176654,242.17622421596823,242.1761671368831,1582238.8,nan,495019.5,10.36,-1,0.2356924127308921,0.9899709890594098,0.0,0.5939825934356459,2.0,1.9230769230769231,0.23076923076923078,N1 O3,de-protonated,0,,C13 H25 O3 N1,13,25,3,,1,,,
235,243.124319,243.12388398946828,243.12379721039952,1414970.5,nan,533832.5,9.0,-1,0.3569336682057479,0.9771482867246023,0.0,0.5862889720347614,3.0,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,,C12 H20 O5,12,20,5,,,,,
239,245.067187,245.0667412742899,245.0666762561089,1884299.5,nan,499393.0,12.71,-1,0.26530812755836974,0.9873093312047099,0.0,0.5923855987228259,4.0,1.4,0.7,O7,de-protonated,0,,C10 H14 O7,10,14,7,,,,,
240,245.103615,245.10316907338458,245.1030617654932,3033243.5,nan,483331.1,21.95,-1,0.4378072252390501,0.9658186385628791,0.0,0.5794911831377274,3.0,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,,C11 H18 O6,11,18,6,,,,,
243,247.061705,247.06124827425484,247.0611969524875,2302969.8,nan,466579.5,16.07,-1,0.2077289674104779,0.9922008216219836,0.0,0.5953204929731901,8.0,0.9230769230769231,0.38461538461538464,O5,de-protonated,0,,C13 H12 O5,13,12,5,,,,,
245,247.082865,247.0824081575546,247.0823263205869,1493763.1,nan,447510.4,9.56,-1,0.3312133608000085,0.980291466761906,0.0,0.5881748800571436,3.0,1.6,0.7,O7,de-protonated,0,,C10 H16 O7,10,16,7,,,,,
249,247.119279,247.11882195672652,247.1187118299712,1719059.3,nan,468638.6,11.37,-1,0.4456431263388664,0.9646062334091364,0.0,0.5787637400454818,2.0,1.8181818181818181,0.5454545454545454,O6,de-protonated,0,,C11 H20 O6,11,20,6,,,,,
250,247.134529,247.1340718726207,247.1339679712561,1336346.0,nan,463956.4,8.29,-1,0.4204252674579938,0.9684364656833058,0.0,0.5810618794099834,6.0,1.3333333333333333,0.2,O3,de-protonated,0,,C15 H20 O3,15,20,3,,,,,
252,249.004552,249.0040845591923,249.0040759981969,1312599.4,nan,531064.0,8.09,-1,0.03438094487781081,0.9997855416940036,0.0,0.5998713250164022,9.0,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,,C11 H6 O7,11,6,7,,,,,
253,249.041001,249.04053335817116,249.04046150758123,4561767.5,nan,440136.3,34.24,-1,0.2885097043986866,0.9850100858222527,0.0,0.5910060514933516,8.0,0.8333333333333334,0.5,O6,de-protonated,0,,C12 H10 O6,12,10,6,,,,,
260,249.113812,249.1133439566087,249.11323252634983,2703240.0,nan,434808.0,19.28,-1,0.44730766703516345,0.9643461172845856,0.0,0.5786076703707513,6.0,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,,C14 H18 O4,14,18,4,,,,,
264,251.020304,251.0198254420489,251.01972606267492,3173595.0,nan,444963.3,23.06,-1,0.3959026469229279,0.9719605433969132,0.0,0.5831763260381478,8.0,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,,C11 H8 O7,11,8,7,,,,,
271,251.09305,251.09257104084492,251.0924970814435,5527291.5,nan,425599.0,41.69,-1,0.29455042376355345,0.9843807858070812,0.0,0.5906284714842487,6.0,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,,C13 H16 O5,13,16,5,,,,,
273,252.088282,252.08779755200655,252.0877460536365,1736889.9,nan,484224.4,11.41,-1,0.204287478711925,0.9924561330060799,0.0,0.595473679803648,6.0,1.25,0.4166666666666667,N1 O5,de-protonated,0,,C12 H15 O5 N1,12,15,5,,1,,,
274,252.979247,252.97875763821472,252.97873062959468,2828362.5,nan,427384.3,20.12,-1,0.10676241425566799,0.9979339464400461,0.0,0.5987603678640276,12.0,0.42857142857142855,0.07142857142857142,S2 O1,de-protonated,0,,C14 H6 O1 S2,14,6,1,2,,,,
275,253.035949,253.03545932549557,253.03537612715292,3695716.0,nan,442741.3,27.05,-1,0.32880122899888564,0.9805746883478609,0.0,0.5883448130087165,7.0,0.9090909090909091,0.6363636363636364,O7,de-protonated,0,,C11 H10 O7,11,10,7,,,,,
278,253.108717,253.10822692417028,253.10814714592152,5554821.0,nan,438715.3,41.9,-1,0.31519431381613117,0.9821350395335895,0.0,0.5892810237201537,5.0,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,,C13 H18 O5,13,18,5,,,,,
280,253.145103,253.1446127234966,253.14453265530582,8161941.0,nan,424022.1,62.72,-1,0.3162943712173595,0.9841120141683971,0.9963360935185963,0.9890016459084768,4.0,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,,C14 H22 O4,14,22,4,,,,,
282,254.06758,254.06708463591184,254.06701060873021,1984565.1,nan,487499.4,13.38,-1,0.2913687276760549,0.9847138184455676,0.0,0.5908282910673406,6.0,1.1818181818181819,0.5454545454545454,N1 O6,de-protonated,0,,C11 H13 O6 N1,11,13,6,,1,,,
284,254.148313,254.1478171906585,254.1478874903781,1205465.6,nan,391815.1,7.16,-1,-0.2766094981879654,0.9862127768139302,0.9963360935185963,0.9902621034957966,4.0,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,280,C13 H22 O4 13C1,13,22,4,,,1,,
286,255.051578,255.05107720903052,255.05102619163094,5398002.0,nan,428778.9,40.64,-1,0.20002820747945416,0.992766295221491,0.0,0.5956597771328945,6.0,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,,C11 H12 O7,11,12,7,,,,,
289,255.088023,255.08752200803144,255.0874117010152,8066562.5,nan,429541.6,61.95,-1,0.43242830170704866,0.48331965189942505,0.8843699161556753,0.6437397576019251,5.0,1.3333333333333333,0.5,O6,de-protonated,0,,C12 H16 O6,12,16,6,,,,,
290,255.124394,255.12389280744048,255.1237972103995,3939859.0,nan,442772.9,28.99,-1,0.37470844367103584,0.9748452290194519,0.0,0.5849071374116711,4.0,1.5384615384615385,0.38461538461538464,O5,de-protonated,0,,C13 H20 O5,13,20,5,,,,,
294,257.049405,257.04889319074584,257.04891819137947,1251452.5,nan,529767.2,7.51,-1,-0.0972602172505582,0.9982850493162172,0.0,0.5989710295897303,5.0,1.2727272727272727,0.45454545454545453,S1 O5,de-protonated,0,,C11 H14 O5 S1,11,14,5,1,,,,
295,257.067256,257.06674409229515,257.0666762561089,5664132.5,nan,415558.9,42.76,-1,0.2638855694363382,0.9874442030855994,0.0,0.5924665218513596,5.0,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,,C11 H14 O7,11,14,7,,,,,
296,257.103677,257.1031648914285,257.1030617654932,5680533.0,nan,408421.3,42.89,-1,0.40110737928635404,0.9712292338951811,0.0,0.5827375403371087,4.0,1.5,0.5,O6,de-protonated,0,,C12 H18 O6,12,18,6,,,,,
298,257.140039,257.1395266908872,257.13944727487745,2193317.8,nan,488723.1,15.04,-1,0.30884413328004384,0.9828414849311162,0.0,0.5897048909586697,3.0,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,,C13 H22 O5,13,22,5,,,,,
300,258.062562,258.0620446030487,258.06192522830185,1258057.8,nan,478322.8,7.5,-1,0.4625817883350385,0.9619173597549342,0.0,0.5771504158529605,5.0,1.3,0.7,N1 O7,de-protonated,0,,C10 H13 O7 N1,10,13,7,,1,,,
303,259.061744,259.06122109242557,259.0611969524875,2078481.5,nan,419455.5,14.0,-1,0.09318237688667143,0.9984257296218865,0.0,0.5990554377731319,9.0,0.8571428571428571,0.35714285714285715,O5,de-protonated,0,,C14 H12 O5,14,12,5,,,,,
