Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O
131,179.084411,179.08431286791267,179.0842548729661,1087454.6,nan,661466.4,7.04,-1,0.3238416833463743,0.9811507640598176,0.0,0.5886904584358905,0.0,2.4285714285714284,0.42857142857142855,P1 O3,de-protonated,0,,C7 H17 O3 P1,7,17,3,,,,,1,
184,204.030473,204.0303258689013,204.03023117615282,1256930.4,nan,556639.5,8.2,-1,0.4641113619099509,0.9616699925806496,0.0,0.5770019955483897,8.0,0.7,0.4,N1 O4,de-protonated,0,,C10 H7 O4 N1,10,7,4,,1,,,,
191,207.029982,207.0298289772709,207.02989682353152,1139479.1,nan,364194.4,7.16,-1,-0.32771238186871965,0.980701884307977,0.0,0.5884211305847862,7.0,0.8,0.5,O5,de-protonated,0,,C10 H8 O5,10,8,5,,,,,,
203,210.041047,210.04088806294232,210.0407958602025,1320368.9,nan,537592.6,8.68,-1,0.438975387757326,0.9656391634430908,0.0,0.5793834980658544,6.0,1.0,0.5555555555555556,N1 O5,de-protonated,0,,C9 H9 O5 N1,9,9,5,,1,,,,
212,211.061441,211.0612800586862,211.0611969524875,3195409.0,nan,513689.7,24.37,-1,0.3937540386457293,0.9722598145635153,0.0,0.5833558887381092,5.0,1.2,0.5,O5,de-protonated,0,,C10 H12 O5,10,12,5,,,,,,
213,211.097819,211.0976579872326,211.0975824618718,2418973.5,nan,501145.4,17.85,-1,0.3577746362801856,0.9770417255598399,0.0,0.586225035335904,4.0,1.4545454545454546,0.36363636363636365,O4,de-protonated,0,,C11 H16 O4,11,16,4,,,,,,
214,211.134169,211.13400791583402,211.1339679712561,1538730.3,nan,376421.6,10.46,-1,0.18919067495628655,0.9935264313573621,0.0,0.5961158588144172,3.0,1.6666666666666667,0.25,O3,de-protonated,0,,C12 H20 O3,12,20,3,,,,,,
217,212.020284,212.02012117532846,212.0200604152962,2404959.0,nan,490294.4,17.73,-1,0.28657680851655415,0.985208777623685,0.0,0.5911252665742109,6.0,0.875,0.75,N1 O6,de-protonated,0,,C8 H7 O6 N1,8,7,6,,1,,,,
226,213.015566,213.0154012203973,213.01530938748922,1642429.1,nan,480742.8,11.32,-1,0.43110942752092707,0.9668390818801743,0.0,0.5801034491281045,6.0,0.8571428571428571,0.8571428571428571,N2 O6,de-protonated,0,,C7 H6 O6 N2,7,6,6,,2,,,,
227,213.040725,213.04056017098003,213.04046150758123,1541062.0,nan,497014.0,10.47,-1,0.46312047065545225,0.9618303283510747,0.0,0.5770981970106448,5.0,1.1111111111111112,0.6666666666666666,O6,de-protonated,0,,C9 H10 O6,9,10,6,,,,,,
228,213.07707,213.07690509959124,213.0768470169655,3781842.8,nan,508077.5,29.28,-1,0.27259003760879263,0.9866078789415506,0.0,0.5919647273649303,4.0,1.4,0.5,O5,de-protonated,0,,C10 H14 O5,10,14,5,,,,,,
233,215.056289,215.05612021201273,215.05611157205922,1816468.9,nan,491329.4,12.71,-1,0.04017534513787783,0.9997071741133732,0.0,0.5998243044680239,4.0,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,,C9 H12 O6,9,12,6,,,,,,
234,215.092767,215.09259814036272,215.0924970814435,2298018.0,nan,314064.9,16.73,-1,0.46983935097169055,0.9607369633161826,0.0,0.5764421779897095,3.0,1.6,0.5,O5,de-protonated,0,,C10 H16 O5,10,16,5,,,,,,
